step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3
1,13.398021697998047,15.527863502502441,-0.6550547480583191,27.731972329112324,0.32044070959091187,0.975495457649231,0.3293352425098419,0.1411287784576416,256,0,1,0.19929587841033936,-0.01344156265258789,0.01579669676721096,0.0157450083643198,0.630728006362915,0.01697443053126335,0.03792613372206688
2,10.951216697692871,10.913678169250488,-0.062297821044921875,5.691657501963865,0.9244237542152405,0.9867215752601624,0.927780270576477,0.9006186127662659,512,0,0,0.16609549522399902,-0.052829861640930176,0.0031270189210772514,0.003183439141139388,0.6927685737609863,0.029332386329770088,0.056534089148044586
3,10.900168418884277,10.846418380737305,-0.0430605411529541,5.731359412146099,0.9478383660316467,0.9908989071846008,0.950044572353363,0.916210412979126,768,0,0,0.3224549889564514,-0.04829585552215576,0.0030173377599567175,0.0030793501064181328,0.7499521374702454,0.03892045468091965,0.07208806276321411
4,10.639017105102539,10.577021598815918,-0.05136072635650635,7.267884809822734,0.9404450058937073,0.9918057322502136,0.9414164423942566,0.838024377822876,1024,0,0,0.6249661445617676,-0.018174290657043457,0.0034224612172693014,0.0036297140177339315,0.7842770218849182,0.029332386329770088,0.06605113297700882
5,10.54472541809082,10.649751663208008,-0.09682416915893555,13.267701788303528,0.8952832221984863,0.9921073913574219,0.8937798738479614,0.6138178706169128,1280,0,1,0.7316713929176331,0.013833701610565186,0.004768533166497946,0.0052706049755215645,0.8063331842422485,0.02031249925494194,0.051278408616781235
6,10.3433198928833,10.421459197998047,-0.0879015326499939,13.122437404442106,0.9048473238945007,0.9927488565444946,0.9028338193893433,0.5326617956161499,1536,0,0,0.7967880666255951,0.02044975757598877,0.004956437740474939,0.005732402205467224,0.8454864025115967,0.03302556648850441,0.07535511255264282
7,10.231624603271484,10.227627754211426,-0.07816284894943237,11.365787143896037,0.9142966866493225,0.9924595355987549,0.9097409248352051,0.5974005460739136,1792,0,1,0.7896697521209717,0.050235629081726074,0.004958902020007372,0.0055248429998755455,0.8644854426383972,0.02578124962747097,0.064914770424366
8,10.09891414642334,10.027454376220703,-0.06595832109451294,9.286943497959337,0.9260823726654053,0.9920406937599182,0.9205182194709778,0.6245757937431335,2048,0,1,0.8097099959850311,0.06990230083465576,0.004820722620934248,0.005420684814453125,0.8895463347434998,0.022514203563332558,0.060440339148044586
9,9.902379035949707,9.82379150390625,-0.06749337911605835,7.6722703435271935,0.9223911166191101,0.9898844957351685,0.9126883149147034,0.5416350960731506,2304,0,0,0.8355723470449448,0.11099696159362793,0.005421875044703484,0.006197858601808548,0.917175829410553,0.03451704606413841,0.08821022510528564
10,9.792180061340332,9.76810359954834,-0.08089303970336914,6.087817295039869,0.9032076001167297,0.9841006398200989,0.8856560587882996,0.40863198041915894,2560,0,0,0.8405541479587555,0.15311187505722046,0.0064636049792170525,0.007381956093013287,0.9241734743118286,0.04296875,0.10177556425333023
11,9.61987590789795,9.606910705566406,-0.08180999755859375,4.12791331001242,0.892035186290741,0.9738451838493347,0.8707342147827148,0.3173113763332367,2816,0,1,0.8453109562397003,0.16462677717208862,0.007122221868485212,0.00827622041106224,0.9339953064918518,0.046803977340459824,0.11669033765792847
12,9.535781860351562,9.481928825378418,-0.07409846782684326,2.9392713182164205,0.8876920938491821,0.9617905616760254,0.8710945248603821,0.3529558777809143,3072,0,1,0.8254783004522324,0.1287633776664734,0.007035680580884218,0.008493930101394653,0.9365816712379456,0.06214488297700882,0.14822442829608917
13,9.411941528320312,9.355161666870117,-0.0623360276222229,2.141577058975705,0.8830587863922119,0.9453948140144348,0.8691436648368835,0.2684926688671112,3328,0,1,0.8416740745306015,0.1050189733505249,0.007325554266571999,0.008709351532161236,0.9476247429847717,0.05838067829608917,0.14779828488826752
14,9.283437728881836,9.190291404724121,-0.05021333694458008,1.828961092633775,0.8892128467559814,0.9394261837005615,0.8733016848564148,0.2819209098815918,3584,0,0,0.8412279188632965,0.12512773275375366,0.007385570090264082,0.008784538134932518,0.9585709571838379,0.08110795170068741,0.19730113446712494
15,9.188488006591797,9.147992134094238,-0.05232048034667969,1.8463525421179448,0.8858607411384583,0.9381812214851379,0.8603809475898743,0.1659708470106125,3840,0,0,0.8639508336782455,0.181695818901062,0.007271183654665947,0.008862514048814774,0.9674366116523743,0.11399147659540176,0.2541903257369995
16,9.149145126342773,9.14115047454834,-0.05539625883102417,1.9140067818212574,0.8839955925941467,0.9393918514251709,0.8530154228210449,0.1283496767282486,4096,0,0,0.8689773082733154,0.21064448356628418,0.0074049606919288635,0.008924121037125587,0.9735376238822937,0.1274147629737854,0.2897017002105713
