step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3
1,12.383587837219238,14.608358383178711,0.012665051966905594,0.9877511759514054,-0.02131599932909012,-0.03398105129599571,0.3925013840198517,-0.02734464965760708,256,0,1,-0.4686352014541626,-0.7815091609954834,0.017483007162809372,0.042279552668333054,0.5306035876274109,0.002627840731292963,0.007528408896178007
2,12.064001083374023,13.938776969909668,0.012954041361808777,0.9845881871292922,0.17242726683616638,0.1594732254743576,0.6357472538948059,0.16418009996414185,512,0,1,-1.158517599105835,-1.5649974346160889,0.006619847845286131,0.008800053969025612,0.5710474252700806,0.00383522710762918,0.0103693176060915
3,13.783555030822754,16.927974700927734,0.010647475719451904,0.9880116922491976,0.12249245494604111,0.1118449792265892,0.8565963506698608,0.11527463048696518,768,0,1,-6.671372890472412,-6.917901515960693,0.0036025908775627613,0.003661554306745529,0.5604715347290039,0.0044744317419826984,0.011079545132815838
4,11.098531723022461,11.148694038391113,0.012539863586425781,0.9522227750731985,0.750074565410614,0.7375347018241882,0.8910584449768066,0.7404621839523315,1024,0,1,-2.118901491165161,-2.2477307319641113,0.003299984848126769,0.0033495042007416487,0.6073794364929199,0.00383522710762918,0.013352272100746632
5,11.10129165649414,11.167367935180664,0.015873074531555176,0.9420204976763001,0.7421026229858398,0.7262295484542847,0.8992020487785339,0.7313708662986755,1280,0,1,-3.041102886199951,-3.0981836318969727,0.0032114568166434765,0.003235280979424715,0.5814571976661682,0.003196022706106305,0.010582385584712029
6,11.090778350830078,11.157539367675781,0.020410239696502686,0.9264263177062463,0.7429980039596558,0.7225877642631531,0.8994366526603699,0.7300546169281006,1536,0,0,-3.3942971229553223,-3.457057476043701,0.0031894012354314327,0.003205709159374237,0.5627940893173218,0.003977272659540176,0.01193181797862053
7,11.071109771728516,11.12141227722168,0.027505099773406982,0.9000204093482614,0.7523979544639587,0.7248928546905518,0.8914380669593811,0.7362957000732422,1792,0,0,-3.370708465576172,-3.277146339416504,0.003205452812835574,0.0032150116749107838,0.6003367900848389,0.005965908989310265,0.014417612925171852
8,11.047747611999512,11.082777976989746,0.03901427984237671,0.8572755557697285,0.7656604051589966,0.7266461253166199,0.8739304542541504,0.7442415356636047,2048,0,1,-2.9141533374786377,-2.7523157596588135,0.003268877509981394,0.0032492009922862053,0.6191763877868652,0.00639204541221261,0.01583806797862053
9,11.029467582702637,11.053448677062988,0.05082094669342041,0.8130686260280706,0.7789514064788818,0.7281304597854614,0.8579597473144531,0.7518420219421387,2304,0,1,-2.4765844345092773,-2.266824960708618,0.0033342805691063404,0.003274601884186268,0.6442784667015076,0.007528408896178007,0.016548294574022293
10,11.000718116760254,11.011173248291016,0.06511557102203369,0.7635604639717223,0.789715051651001,0.7245994806289673,0.8346067070960999,0.7557253241539001,2560,0,1,-1.8590104579925537,-1.5976555347442627,0.003431258723139763,0.0033089511562138796,0.6722052693367004,0.007315340451896191,0.021377841010689735
11,10.958613395690918,10.958017349243164,0.08577245473861694,0.7052275692827046,0.7947939038276672,0.7090214490890503,0.7985337972640991,0.7494801878929138,2816,0,0,-1.2497310638427734,-0.9511895179748535,0.0036011901684105396,0.0034248048905283213,0.7388108372688293,0.012215908616781235,0.03380681574344635
