step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3
1,13.273808479309082,15.362958908081055,-0.6449018120765686,27.03557746912689,0.33032816648483276,0.9752299785614014,0.33919060230255127,0.1389673799276352,256,0,1,0.21954065561294556,-0.013588190078735352,0.016020242124795914,0.016011446714401245,0.6412988901138306,0.020667612552642822,0.04041193053126335
2,10.957198143005371,10.91664981842041,-0.05705857276916504,5.535837649076755,0.9303619265556335,0.9874204993247986,0.9332783222198486,0.9084069728851318,512,0,1,0.17328166961669922,-0.050720810890197754,0.0030853943899273872,0.00313318008556962,0.7203518748283386,0.025923294946551323,0.06072442978620529
3,10.928360939025879,10.87681770324707,-0.03755640983581543,5.352846898876715,0.9538155794143677,0.9913719892501831,0.9560256600379944,0.9279325604438782,768,0,1,0.29009872674942017,-0.055470824241638184,0.002958497032523155,0.003003301564604044,0.7556164860725403,0.036434657871723175,0.06740056723356247
4,10.698925018310547,10.623204231262207,-0.041896045207977295,6.2073535730690015,0.9500584006309509,0.9919544458389282,0.9514453411102295,0.8736955523490906,1024,0,1,0.5876147449016571,-0.03161287307739258,0.003234882140532136,0.003380495822057128,0.7985467910766602,0.02109374850988388,0.05447442829608917
5,10.527839660644531,10.548547744750977,-0.07608485221862793,10.209433866976415,0.9156535267829895,0.9917383790016174,0.9145090579986572,0.711378812789917,1280,0,1,0.7099848389625549,0.012564599514007568,0.004267936572432518,0.004595284350216389,0.79775071144104,0.02734375,0.05838067829608917
6,10.458078384399414,10.598505973815918,-0.09971415996551514,14.238420815231583,0.8927536606788635,0.9924678206443787,0.8902159929275513,0.49481678009033203,1536,0,0,0.7926537096500397,0.022871434688568115,0.005108727142214775,0.00589844910427928,0.8381971716880798,0.032315339893102646,0.07308238744735718
7,10.322859764099121,10.382207870483398,-0.09026485681533813,12.76529129796375,0.9020630121231079,0.992327868938446,0.8968116641044617,0.560536801815033,1792,0,0,0.7848242670297623,0.05061155557632446,0.005155849736183882,0.005789867602288723,0.852891206741333,0.038991477340459824,0.08011363446712494
8,10.141846656799316,10.09643840789795,-0.06882113218307495,9.903113626549873,0.9234488606452942,0.9922699928283691,0.9178250432014465,0.6153045296669006,2048,0,1,0.8061027377843857,0.06858068704605103,0.0049078441224992275,0.005492987111210823,0.8839046955108643,0.02499999850988388,0.062428973615169525
9,9.991076469421387,9.902783393859863,-0.06327778100967407,8.289177721018374,0.9280411601066589,0.991318941116333,0.9201136231422424,0.6048808097839355,2304,0,1,0.8174555897712708,0.09949010610580444,0.005209149792790413,0.005711471661925316,0.9121705293655396,0.034303974360227585,0.07748579233884811
10,9.850874900817871,9.773908615112305,-0.07138311862945557,6.918712285574495,0.9165562987327576,0.9879394173622131,0.9037956595420837,0.5310250520706177,2560,0,1,0.8256479501724243,0.13285619020462036,0.005873220507055521,0.006593896076083183,0.9226892590522766,0.04318181797862053,0.10262783616781235
11,9.67224407196045,9.627541542053223,-0.08046913146972656,5.110823871162226,0.8999559283256531,0.9804250597953796,0.8822596073150635,0.4033357799053192,2816,0,0,0.833186462521553,0.15062493085861206,0.006718434393405914,0.007816292345523834,0.9290611743927002,0.05092329531908035,0.1247159019112587
12,9.605154037475586,9.601173400878906,-0.08590435981750488,3.6280168924093563,0.8814077377319336,0.9673120975494385,0.8617225885391235,0.3047117292881012,3072,0,0,0.8331045359373093,0.14237356185913086,0.007190806325525045,0.008511140011250973,0.9335045218467712,0.07223010808229446,0.1544744223356247
13,9.487433433532715,9.477270126342773,-0.07894480228424072,2.5576402903418525,0.8703728914260864,0.9493176937103271,0.852807879447937,0.24466927349567413,3328,0,0,0.8293783366680145,0.11939787864685059,0.007521864026784897,0.00896877609193325,0.9399402737617493,0.06228692829608917,0.15610794723033905
14,9.35216999053955,9.293466567993164,-0.06176096200942993,2.013846027400477,0.8773215413093567,0.9390825033187866,0.8628404140472412,0.2691795229911804,3584,0,0,0.8297846019268036,0.10529017448425293,0.007633734028786421,0.008982626721262932,0.9515514969825745,0.07279829680919647,0.17357954382896423
15,9.191944122314453,9.112569808959961,-0.05272442102432251,1.8401646195286707,0.8845207095146179,0.9372451305389404,0.8662348389625549,0.24476851522922516,3840,0,0,0.8470399677753448,0.1361379623413086,0.00748034380376339,0.009225735440850258,0.9657390117645264,0.11186078935861588,0.247017040848732
16,9.152012825012207,9.128256797790527,-0.05800896883010864,1.9297768105363922,0.8796008229255676,0.9376097917556763,0.8538272976875305,0.1812513917684555,4096,0,0,0.855361595749855,0.17576956748962402,0.007735730614513159,0.009370699524879456,0.9731579422950745,0.1427556723356247,0.3010653257369995
17,9.05649185180664,9.024578094482422,-0.06609874963760376,1.987603228504025,0.866972804069519,0.9330715537071228,0.8252458572387695,0.07123010605573654,4352,0,0,0.8567175716161728,0.23800206184387207,0.008384082466363907,0.009072311222553253,0.9765886664390564,0.15589487552642822,0.32642045617103577
18,8.865445137023926,8.758191108703613,-0.05265837907791138,1.8163104833307309,0.8828338384628296,0.935492217540741,0.8553075790405273,0.1581284999847412,4608,0,0,0.8549623340368271,0.18944013118743896,0.008240845985710621,0.010350658558309078,0.9840980768203735,0.2419033944606781,0.45504260063171387
19,8.750692367553711,8.618236541748047,-0.051922380924224854,1.6816882076195185,0.8719102740287781,0.9238326549530029,0.8440341353416443,0.15211474895477295,4864,0,0,0.8428531736135483,0.17673510313034058,0.009304548613727093,0.011341681703925133,0.9833142161369324,0.24076703190803528,0.4554687440395355
20,8.677193641662598,8.60175895690918,-0.05307871103286743,1.60344102051534,0.8589612245559692,0.9120399355888367,0.8167531490325928,0.09815264493227005,5120,0,0,0.8415831476449966,0.22753912210464478,0.010178460739552975,0.012284161522984505,0.9822549819946289,0.23664772510528564,0.4546874761581421
21,8.657662391662598,8.582308769226074,-0.05074155330657959,1.560624040988087,0.8587493896484375,0.9094909429550171,0.7999126315116882,0.02336067706346512,5376,0,0,0.8558239638805389,0.28967738151550293,0.010568726807832718,0.01136920414865017,0.984406054019928,0.26335227489471436,0.48544031381607056
22,8.49646282196045,8.386102676391602,-0.04556775093078613,1.4921164806558636,0.8618367910385132,0.9074045419692993,0.8101105093955994,0.024071142077445984,5632,0,1,0.8561460375785828,0.2692711353302002,0.010726490058004856,0.012057011015713215,0.9887564778327942,0.3350852131843567,0.5690340995788574
23,8.446372985839844,8.305180549621582,-0.032303035259246826,1.3348011443489585,0.8712127208709717,0.9035157561302185,0.833952784538269,0.10733781009912491,5888,0,0,0.8538661301136017,0.22071915864944458,0.010368594899773598,0.01309380866587162,0.9907535314559937,0.3759942948818207,0.6319602131843567
24,8.356574058532715,8.190106391906738,-0.04276430606842041,1.4863582749223823,0.8693081140518188,0.9120724201202393,0.8329482674598694,0.10726553946733475,6144,0,1,0.8505039662122726,0.2140459418296814,0.010910723358392715,0.013959492556750774,0.9915848970413208,0.4260653257369995,0.6711647510528564
25,8.180895805358887,8.022537231445312,-0.037691593170166016,1.414195951181522,0.8713089823722839,0.90900057554245,0.8143972158432007,0.02909516729414463,6400,0,0,0.8651158660650253,0.30178356170654297,0.011436861008405685,0.013989560306072235,0.9942086935043335,0.4895596504211426,0.7316761016845703
26,8.164201736450195,8.048039436340332,-0.04095423221588135,1.5018724403225843,0.8774428963661194,0.9183971285820007,0.8243353962898254,0.030178703367710114,6656,0,0,0.8734880089759827,0.29635703563690186,0.010934485122561455,0.014488964341580868,0.9947509169578552,0.5132102370262146,0.7568181753158569
27,8.122297286987305,7.966028213500977,-0.029656708240509033,1.3195917145624632,0.8775476813316345,0.9072043895721436,0.8101444840431213,0.019298501312732697,6912,0,0,0.8762229681015015,0.34728825092315674,0.011520260013639927,0.014219531789422035,0.995319664478302,0.522656261920929,0.7754971385002136
28,7.984829902648926,7.81777811050415,-0.02316981554031372,1.2355352371257702,0.8784592747688293,0.9016290903091431,0.8142964839935303,0.011093499138951302,7168,0,0,0.8764196410775185,0.33871030807495117,0.01153360866010189,0.014976263046264648,0.9960194826126099,0.5739346146583557,0.805255651473999
29,7.931475639343262,7.705883502960205,-0.011512994766235352,1.1030905936157869,0.8768085837364197,0.888321578502655,0.8085222244262695,0.023636549711227417,7424,0,1,0.8736509084701538,0.3478466272354126,0.012353320606052876,0.01512316893786192,0.9966026544570923,0.5801846385002136,0.82421875
30,7.952205657958984,7.7310709953308105,-0.01766502857208252,1.1860859661030572,0.8874055743217468,0.9050706028938293,0.8335225582122803,0.06392300128936768,7680,0,1,0.8795405924320221,0.31641483306884766,0.011611489579081535,0.01563514769077301,0.9971804022789001,0.6335226893424988,0.8593039512634277
