step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3
5001,2.3031108379364014,-0.8509102463722229,0.9636013433337212,0.012550494002349236,0.9877526164054871,0.0241512730717659,0.021731676533818245,0.0004420892510097474,1280256,0,0,0.9876383896917105,0.9874841514974833,0.11950341612100601,0.11469441652297974,0.9999999403953552,0.9999999403953552,0.9999999403953552
5002,2.2995426654815674,-0.8571391701698303,0.9657946210354567,0.012564954656998393,0.9877104163169861,0.021915795281529427,0.01915517821907997,-3.213216768926941e-05,1280512,0,0,0.9876683978363872,0.9874728815630078,0.11947068572044373,0.11446700990200043,0.9999999403953552,0.9999999403953552,0.9999999403953552
5003,2.308729887008667,-0.8403910398483276,0.9631269369274378,0.012564684147047223,0.9877446293830872,0.024617692455649376,0.02204357087612152,0.00026249734219163656,1280768,0,0,0.98766287881881,0.9874727735295892,0.11939504742622375,0.11383026093244553,0.9999999403953552,0.9999999403953552,0.9999999403953552
5004,2.3123011589050293,-0.8322520852088928,0.9647635389119387,0.012277358548584753,0.9880080223083496,0.023244483396410942,0.021355275064706802,0.0006988439126871526,1281024,0,1,0.9879714278504252,0.987749339081347,0.11921703815460205,0.11373066902160645,0.9999999403953552,0.9999999403953552,0.9999999403953552
5005,2.307363986968994,-0.8408780097961426,0.963276194408536,0.01234358699272115,0.9879611134529114,0.02468491904437542,0.02284131944179535,0.0004411826084833592,1281280,0,0,0.9878745833411813,0.9876822624355555,0.12073475122451782,0.1143055409193039,0.9999999403953552,0.9999999403953552,0.9999999403953552
5006,2.308772087097168,-0.8424814939498901,0.9699065200984478,0.012445111020986794,0.9877772927284241,0.017870772629976273,0.0163386519998312,0.0006095233839005232,1281536,0,0,0.9877631142735481,0.9875777056440711,0.11927634477615356,0.11429420858621597,0.9999999403953552,0.9999999403953552,0.9999999403953552
5007,2.30637788772583,-0.845275342464447,0.9577362965792418,0.012308472324471105,0.9880648255348206,0.030328528955578804,0.028178440406918526,0.0005364874959923327,1281792,0,1,0.98799604550004,0.9877241495996714,0.11814150214195251,0.11414240300655365,0.9999999403953552,0.9999999403953552,0.9999999403953552
5008,2.300699234008789,-0.8564688563346863,0.9652027692645788,0.012371900468274806,0.9879090189933777,0.022706249728798866,0.02028900757431984,0.00034051001421175897,1282048,0,1,0.9877971494570374,0.9876608168706298,0.12054789811372757,0.1145135760307312,0.9999999403953552,0.9999999403953552,0.9999999403953552
5009,2.3061442375183105,-0.8389732241630554,0.964673763141036,0.012666172293066477,0.9876245260238647,0.022950762882828712,0.020704081282019615,-3.3220981094927993e-06,1282304,0,0,0.9875154625624418,0.9873657952994108,0.1191791445016861,0.11441154778003693,0.9999999403953552,0.9999999403953552,0.9999999403953552
5010,2.3014092445373535,-0.8518186807632446,0.9669387768954039,0.012340462168747833,0.9879184365272522,0.020979659631848335,0.01900584064424038,0.00018020202696789056,1282560,0,0,0.9878091728314757,0.9876905726268888,0.1191914826631546,0.11445048451423645,0.9999999403953552,0.9999999403953552,0.9999999403953552
5011,2.2962307929992676,-0.8614876866340637,0.9633773639798164,0.012301566983317507,0.9880013465881348,0.02462398260831833,0.022821791470050812,-6.37327684671618e-05,1282816,0,0,0.9880107846111059,0.9877247689291835,0.11874988675117493,0.11453302949666977,0.9999999403953552,0.9999999403953552,0.9999999403953552
5012,2.299692392349243,-0.8536178469657898,0.9623105842620134,0.01224107288142984,0.9880743026733398,0.02576371841132641,0.02437790296971798,7.390015525743365e-06,1283072,0,1,0.987836442887783,0.9877795092761517,0.12142141163349152,0.11431615799665451,0.9999999403953552,0.9999999403953552,0.9999999403953552
5013,2.307307243347168,-0.8386942148208618,0.9628262538462877,0.012354416883427657,0.9879560470581055,0.02512979321181774,0.023183459416031837,0.0005444600828923285,1283328,0,0,0.987970370799303,0.9876739904284477,0.11941206455230713,0.11465419828891754,0.9999999403953552,0.9999999403953552,0.9999999403953552
5014,2.3034310340881348,-0.8452447056770325,0.9644207879900932,0.012342743122240181,0.9879476428031921,0.023526854813098907,0.021256256848573685,0.00020752835553139448,1283584,0,0,0.9879525797441602,0.9876898108050227,0.11923811584711075,0.11447407305240631,0.9999999403953552,0.9999999403953552,0.9999999403953552
5015,2.300989866256714,-0.8510612845420837,0.9674395006150007,0.012363001101175337,0.98788982629776,0.020450325682759285,0.017714660614728928,-0.0001300537260249257,1283840,0,1,0.9878406692296267,0.9876741608604789,0.11899817734956741,0.11430355906486511,0.9999999403953552,0.9999999403953552,0.9999999403953552
5016,2.300976037979126,-0.8527499437332153,0.9652899745851755,0.012361701847349343,0.9879180192947388,0.022628044709563255,0.019364498555660248,0.00012249794963281602,1284096,0,0,0.9878808632493019,0.9876836752519011,0.1191205382347107,0.11445683240890503,0.9999999403953552,0.9999999403953552,0.9999999403953552
5017,2.3041024208068848,-0.8468507528305054,0.956231564283371,0.012557272007332098,0.9878396391868591,0.03160807490348816,0.029311632737517357,-4.972514943801798e-05,1284352,0,0,0.9878777088597417,0.987476828508079,0.11937478184700012,0.11408020555973053,0.9999999403953552,0.9999999403953552,0.9999999403953552
5018,2.2996468544006348,-0.8563103079795837,0.9571415223181248,0.012397909712004346,0.9879844784736633,0.03084295615553856,0.029524531215429306,8.774590241955593e-05,1284608,0,0,0.9878847384825349,0.9876228915527463,0.11973875015974045,0.1144476905465126,0.9999999403953552,0.9999999403953552,0.9999999403953552
5019,2.3076417446136475,-0.834632158279419,0.969444727525115,0.012358135873514768,0.9878695607185364,0.018424833193421364,0.01767568290233612,0.0005250348476693034,1284864,0,1,0.987816215492785,0.9876543916761875,0.11859163641929626,0.1145142912864685,0.9999999403953552,0.9999999403953552,0.9999999403953552
