step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3
11,11.030346870422363,11.133758544921875,0.016193747520446777,0.8856187054418326,0.8746168613433838,0.858423113822937,0.886310875415802,0.7051025032997131,1408,0,0,0.4871516227722168,-0.11686766147613525,0.004226556047797203,0.0043382663279771805,0.8742470145225525,0.03160511329770088,0.07698863744735718
12,10.84936237335205,10.979118347167969,0.01914691925048828,0.8717781583956783,0.8698204159736633,0.850673496723175,0.8596311211585999,0.5999934077262878,1536,0,0,0.6396340429782867,0.06039714813232422,0.005130247212946415,0.005373205989599228,0.8905441164970398,0.04453124850988388,0.09161931276321411
13,10.705870628356934,10.802399635314941,0.03675740957260132,0.774349920506708,0.8738617897033691,0.8371043801307678,0.823415219783783,0.578361451625824,1664,0,0,0.6873351633548737,0.28103458881378174,0.00560967531055212,0.005860278848558664,0.9000840187072754,0.04609374701976776,0.09396306425333023
14,10.548747062683105,10.591670036315918,0.062225341796875,0.6526449370116834,0.8830848932266235,0.8208595514297485,0.8053504824638367,0.564298152923584,1792,0,0,0.7367876470088959,0.3961389660835266,0.006022312678396702,0.00632872711867094,0.9142921566963196,0.040909089148044586,0.1081676110625267
15,10.54870319366455,10.622249603271484,0.08227038383483887,0.5881153160616072,0.882529079914093,0.8002586960792542,0.7823451161384583,0.5520002841949463,1920,0,0,0.7502451688051224,0.45706725120544434,0.006307330913841724,0.0067150709219276905,0.9179218411445618,0.08664772659540176,0.15788352489471436
16,10.391244888305664,10.448616981506348,0.107846200466156,0.5043020456291348,0.8902818560600281,0.7824356555938721,0.7634069323539734,0.5020480155944824,2048,0,0,0.7875315248966217,0.5348039865493774,0.006910280324518681,0.007381886709481478,0.9338275790214539,0.05092329531908035,0.13380680978298187
17,10.407341957092285,10.49992847442627,0.1186833381652832,0.4560315064054756,0.9005028009414673,0.7818194627761841,0.7668840289115906,0.47210121154785156,2176,0,0,0.8153877109289169,0.5706362426280975,0.0068427883088588715,0.007517698220908642,0.9463793635368347,0.07741477340459824,0.1715909093618393
18,10.161015510559082,10.202303886413574,0.1447189450263977,0.4143466887293419,0.8976120948791504,0.7528931498527527,0.7310659289360046,0.35536515712738037,2304,0,0,0.8447733521461487,0.6172564327716827,0.007488894741982222,0.008281785994768143,0.950821578502655,0.08842328935861588,0.1968039721250534
19,10.008127212524414,10.015837669372559,0.17538636922836304,0.3639001192864947,0.8996649384498596,0.7242785692214966,0.7123572826385498,0.297419011592865,2432,0,0,0.8561860024929047,0.649364709854126,0.007620454765856266,0.008462292142212391,0.9561829566955566,0.10142045468091965,0.2211647629737854
20,9.85425090789795,9.836244583129883,0.21061748266220093,0.33126259711011646,0.8956695199012756,0.6850520372390747,0.672321081161499,0.2560485303401947,2560,0,1,0.8553385883569717,0.6804525256156921,0.008181368000805378,0.008816562592983246,0.9598463177680969,0.09488636255264282,0.22038350999355316
21,9.962431907653809,10.015156745910645,0.19369834661483765,0.3362278344756308,0.9018838405609131,0.7081854939460754,0.686795711517334,0.2623559236526489,2688,0,0,0.8634707927703857,0.6852865517139435,0.0077499388717114925,0.008868364617228508,0.9648986458778381,0.09900567680597305,0.22727271914482117
