dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
bizitobs_application/10S/short,contrastive_tiny,9695997.064881176,9695997.064881176,1464.3068404155308,5.339004143318111,0.07640238603548796,0.0770511471093342,145.10578359972595,3113.8396016624197,0.12008834706352359,0.056472461833111436,0.05341924354914816,Web/CloudOps,2
bizitobs_l2c/5T/short,contrastive_tiny,29.05645717988273,29.05645717988273,3.4520562169097717,0.3573969522970939,0.20957695716751812,0.23751855906126343,7.865527690045794,5.390404175929921,0.18512829811092887,0.11855758335774672,0.10750771251844654,Web/CloudOps,7
bizitobs_l2c/H/short,contrastive_tiny,207.53900242819108,207.53900242819108,9.109194357173577,0.8794414464110746,0.6267178180505939,0.8143144397318179,17.46575542899709,14.406214021323962,0.7765318307011159,0.4910089049015943,0.4352109593111322,Web/CloudOps,7
bizitobs_service/10S/short,contrastive_tiny,41112.58854940732,41112.58854940732,68.21422100961367,2.9664378362766373,0.4689121301461281,0.1412736673589507,80.48471897609676,202.76239431760348,0.15021286827726765,0.05053527716339422,0.04722823530381646,Web/CloudOps,2
covid_deaths/D/short,contrastive_tiny,8155568.215502383,8155568.215502383,507.86001102447983,60.14267564867057,0.18471833873176152,0.47896260166386845,1758.0086542303795,2855.7955486172996,1.0745069730666605,0.1910848006790009,0.17516686084885988,Healthcare,1
electricity/H/short,contrastive_tiny,1894282.0214302337,1894282.0214302337,214.60923564249129,1.1464486273034071,0.33274114219239753,0.15314526048713184,13.130029559165665,1376.3291835277757,0.6497256666531581,0.10131088577250122,0.08380808053774434,Energy,1
ett1/15T/short,contrastive_tiny,8.496517338671877,8.496517338671877,1.6573056719421098,1.065013121785311,0.5731478167205927,0.3467100437292314,10.723755387575588,2.9148786147405654,0.5510333904649855,0.31329975760530687,0.26430287717773293,Energy,7
ett1/H/short,contrastive_tiny,105.50491032436841,105.50491032436841,5.202177647461316,0.8687243714516187,0.5154207601791118,0.27064783945593396,8.178995512292824,10.27155832015612,0.47941564948729304,0.24280691379728622,0.19914580378456004,Energy,7
ett2/15T/short,contrastive_tiny,12.122170973432363,12.122170973432363,2.3183160333495056,1.0195900419107726,0.14513287990298868,0.16495108771798703,11.23144535702198,3.481690821056971,0.1652882492370798,0.11005870941012,0.09111526893914199,Energy,7
ett2/H/short,contrastive_tiny,123.1111236926255,123.1111236926255,6.639552304574422,0.7519287255687402,0.11928603779761358,0.1110456629225566,7.701533596008823,11.095545218357929,0.14072238565093267,0.08420799713455955,0.06978668177786819,Energy,7
us_births/D/short,contrastive_tiny,1598401.9669758305,1598401.9669758305,1002.7650309244792,1.476693705519384,0.10249723864074539,0.09639114678327672,7.638658073881104,1264.2792282466048,0.11851591861391418,0.09400108468027729,0.07170164652819451,Healthcare,1
