dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
loop_seattle/5T/short,contrastive_tiny_R3,85.94106806710188,85.94106806710188,5.656503990339836,0.8738378084672416,0.15382262273782416,0.11646651472453648,34.953512338689656,9.270440554099999,0.15896758914985318,0.09699655556964469,0.09699655556964468,Transport,1
loop_seattle/5T/medium,contrastive_tiny_R3,284.91537532225044,284.91537532225044,10.981717726010618,1.6881422351733313,0.348746618135491,0.2434489084838562,67.52568940693325,16.879436463408677,0.30031986329023724,0.19538732666324285,0.19538732666324285,Transport,1
loop_seattle/5T/long,contrastive_tiny_R3,197.27756954692236,197.27756954692236,8.803452876938783,1.3627293238544678,0.33007236267910195,0.18353945149651024,54.509172954178716,14.045553372755464,0.24832825736429842,0.15564684805936185,0.15564684805936185,Transport,1
loop_seattle/D/short,contrastive_tiny_R3,37.094342555710064,37.094342555710064,4.6386232117258235,1.3625786542842317,0.08589014874999397,0.0845148981436863,54.503146171369266,6.090512503534498,0.10884560097404648,0.08289839826770813,0.08289839826770813,Transport,1
loop_seattle/H/short,contrastive_tiny_R3,190.6962516260544,190.6962516260544,9.409912873962153,1.8522853425122232,0.28002224559798705,0.19637435694114078,74.09141370048894,13.809281358059673,0.24443832471742513,0.16656502818705912,0.1665650281870591,Transport,1
loop_seattle/H/medium,contrastive_tiny_R3,237.21736854345804,237.21736854345804,11.020508157646416,2.1778808866930177,0.3030960166720377,0.2286772883579543,87.11523546772071,15.40186250242022,0.27222618821483563,0.19478624273364076,0.19478624273364076,Transport,1
loop_seattle/H/long,contrastive_tiny_R3,219.5900147556089,219.5900147556089,10.234366949676113,2.058414519697307,0.3179017626403892,0.2109369167928994,82.33658078789226,14.818569929504294,0.26482768897234354,0.18290184277372598,0.18290184277372598,Transport,1
m_dense/D/short,contrastive_tiny_R3,35203.4394247685,35203.4394247685,110.98516823168154,1.510070851256055,0.2605120666931039,0.21932859544752134,60.4028340502422,187.62579626684732,0.32480800682872957,0.1921317430659368,0.1921317430659368,Transport,1
m_dense/H/short,contrastive_tiny_R3,508474.9563819199,508474.9563819199,415.16858240226077,3.2361570220099827,2.3345272864290503,0.7614219987918633,129.4462808803993,713.0742993418847,1.2648161203060213,0.7364056118017687,0.7364056118017688,Transport,1
m_dense/H/medium,contrastive_tiny_R3,557322.7282555028,557322.7282555028,436.8884104277525,3.3898987967970142,2.5825553488591084,0.7986076040198189,135.59595187188054,746.5405067747515,1.2988861664163087,0.7601306391582534,0.7601306391582534,Transport,1
m_dense/H/long,contrastive_tiny_R3,520002.30308697786,520002.30308697786,425.0986082502868,3.3294128754541537,2.4319161897613473,0.802645210375931,133.17651501816613,721.1118519945279,1.248351215518111,0.7359085318824156,0.7359085318824157,Transport,1
sz_taxi/15T/short,contrastive_tiny_R3,20.431322426384472,20.431322426384472,3.124057867307118,0.629535503478537,1417843116247.0825,0.43734946075471165,25.181420139141476,4.520102037165143,0.4226488721506539,0.2921127716353122,0.29211277163531213,Transport,1
sz_taxi/15T/medium,contrastive_tiny_R3,19.591388428231582,19.591388428231582,3.1333768793993286,0.6137347692491513,11381726222179.92,0.4400744572262739,24.549390769966053,4.426216039489214,0.411933282675024,0.2916130193992835,0.2916130193992836,Transport,1
sz_taxi/15T/long,contrastive_tiny_R3,20.406125304164394,20.406125304164394,3.1912186485400342,0.6046740941507169,6725258991650.99,0.4424809650843494,24.186963766028676,4.5173139479301625,0.41811453225138545,0.2953735135362,0.2953735135362,Transport,1
sz_taxi/H/short,contrastive_tiny_R3,11.906562652907677,11.906562652907677,2.4631726823116233,0.7649001385037623,1.684032143264162,0.3579675481636528,30.596005540150493,3.4505887400424404,0.3214436343308534,0.22945973531954036,0.22945973531954036,Transport,1
bitbrains_fast_storage/5T/short,contrastive_tiny_R3,1723373.5200158828,1723373.5200158828,190.15514853780041,1.1632230619420394,2.775211330988283,0.7509315439155241,46.52892247768159,1312.7732172831234,4.121783232376017,0.5970401379875505,0.5970401379875505,Web/CloudOps,2
bitbrains_fast_storage/5T/medium,contrastive_tiny_R3,4089003.0945862145,4089003.0945862145,319.91837779120215,1.326560348059034,6.014243340532692,0.8073427606911352,53.06241392236136,2022.1283575941006,6.143784474807905,0.9720003951766213,0.9720003951766212,Web/CloudOps,2
bitbrains_fast_storage/5T/long,contrastive_tiny_R3,3336181.8090491765,3336181.8090491765,307.59170288894586,1.412864657012403,3.1853373116503136,0.8390963168305674,56.514586280496125,1826.5217789693,4.826951796560715,0.812873046443933,0.8128730464439332,Web/CloudOps,2
bitbrains_fast_storage/H/short,contrastive_tiny_R3,2235526.081167802,2235526.081167802,291.9026564570934,1.429160638192487,4.273529122956757,0.6325129075128594,57.166425527699474,1495.1675762829404,4.2617131369110535,0.8320173641105082,0.832017364110508,Web/CloudOps,2
bitbrains_rnd/5T/short,contrastive_tiny_R3,1653072.9282017,1653072.9282017,146.1278662499905,2.242163012502561,1.9259127031684293,0.68533695681461,89.68652050010246,1285.718837149748,5.260790309920576,0.5979130433225377,0.5979130433225376,Web/CloudOps,2
bitbrains_rnd/5T/medium,contrastive_tiny_R3,2283189.460749454,2283189.460749454,163.84413585975884,4.842042406138165,0.8062275810991786,0.7258844081630649,193.68169624552655,1511.0226539497858,6.3576428740191275,0.689375834356772,0.689375834356772,Web/CloudOps,2
bitbrains_rnd/5T/long,contrastive_tiny_R3,4588953.171814578,4588953.171814578,296.6896117908478,3.959631295039666,5.966971939739511,0.7321201727785666,158.3852518015866,2142.184205854991,8.206225064729058,1.136551059459916,1.136551059459916,Web/CloudOps,2
bitbrains_rnd/H/short,contrastive_tiny_R3,1977950.8432156893,1977950.8432156893,247.1089715718692,6.467601079073917,4.862752934436584,0.6535299245744667,258.7040431629567,1406.3964033001823,6.155078748326233,1.0814697590762576,1.0814697590762572,Web/CloudOps,2
