step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e,ema_tau,cos_err_d0,cos_err_d1,cos_err_d2,cos_err_d3,cos_err_d4,cos_err_d5,cos_err_d6,cos_err_d7,cos_err_d8,cos_err_d9,cos_err_d10,cos_err_d11,cos_err_d12,cos_err_d13,cos_err_d14,cos_err_d15,cos_err_d16,cos_err_d17,cos_err_d18,cos_err_d19,cos_err_d20,cos_err_d21,cos_err_d22,cos_err_d23,cos_err_d24,cos_err_d25,cos_err_d26,cos_err_d27,cos_err_d28,cos_err_d29,cos_err_d30,cos_err_d31,cos_err_d32
1,14.275238037109375,20.217866897583008,-0.37705084681510925,2.5106503626259995,0.37335410714149475,0.750404953956604,0.46970441937446594,0.185420423746109,64,0,0,0.14891290664672852,-0.18703186511993408,0.10203442722558975,0.13510631024837494,0.7701297402381897,0.06702849268913269,0.1389416605234146,,0.06144668161869049,0.3038676381111145,0.043230973184108734,0.047041527926921844,0.14051418006420135,0.04729524627327919,0.900001,0.6266458630561829,0.7347619533538818,0.7927722334861755,0.8382079005241394,0.8664324283599854,0.8868041038513184,0.9058005809783936,0.9202150106430054,0.9266713857650757,0.9375289678573608,0.9443458318710327,0.9481378793716431,0.9552653431892395,0.9595885276794434,0.9631299376487732,0.9670666456222534,0.9698864221572876,0.9719409346580505,0.9753957390785217,0.9768878817558289,0.9778645038604736,0.9805194139480591,0.9834418296813965,0.9841694831848145,0.9858204126358032,0.9865502119064331,0.9871467351913452,0.9888765215873718,0.9905620813369751,0.9909584522247314,0.9919077754020691,0.9928309917449951,0.9936288595199585
2,13.829146385192871,18.705602645874023,-0.3970735967159271,2.570511153645495,0.35009559988975525,0.7471691966056824,0.41841065883636475,0.14971472322940826,128,0,0,0.19890308380126953,-0.12086868286132812,0.12130893766880035,0.18471229076385498,0.7946579456329346,0.06702849268913269,0.14518317580223083,,0.051026925444602966,0.26694220304489136,0.04955054074525833,0.047839246690273285,0.20245510339736938,0.04823164641857147,0.900002,0.6499043703079224,0.734008252620697,0.7718754410743713,0.7977570295333862,0.8114773035049438,0.8178111910820007,0.8263550996780396,0.8310314416885376,0.8330029249191284,0.83735591173172,0.8404012322425842,0.8396536707878113,0.8430172204971313,0.8438342213630676,0.8449963331222534,0.8470883965492249,0.8491339087486267,0.8499536514282227,0.851662278175354,0.8533899784088135,0.853205680847168,0.8558835387229919,0.8571583032608032,0.8578423857688904,0.859459638595581,0.8609378337860107,0.8628525733947754,0.8639864325523376,0.8650453686714172,0.8653406500816345,0.8675975799560547,0.8689507246017456,0.8690707087516785
3,13.60761833190918,19.237281799316406,-0.3668839633464813,2.4118376117288673,0.37325331568717957,0.7401372790336609,0.44318944215774536,0.14255326986312866,192,0,0,0.29439347982406616,-0.13084566593170166,0.11712245643138885,0.1604616641998291,0.8062322735786438,0.06540027260780334,0.13867029547691345,,0.0582805760204792,0.2523527145385742,0.04056437313556671,0.04287220910191536,0.1792159527540207,0.04328535497188568,0.900003,0.626746654510498,0.7217640280723572,0.7509986758232117,0.7806220650672913,0.7913925051689148,0.792294979095459,0.8033855557441711,0.806311845779419,0.8061829209327698,0.8126747608184814,0.8147562146186829,0.8139734864234924,0.8183513879776001,0.8206353783607483,0.819360613822937,0.8227694630622864,0.824110209941864,0.8223986625671387,0.8250512480735779,0.8257791996002197,0.8248090744018555,0.8269150853157043,0.8278442025184631,0.8268311619758606,0.8291717171669006,0.8296392560005188,0.8294267654418945,0.8311381340026855,0.8313743472099304,0.8292517066001892,0.8301566243171692,0.8301511406898499,0.8295782208442688
4,13.463348388671875,18.349994659423828,-0.42549824714660645,2.6016392699657582,0.30883753299713135,0.7343357801437378,0.3622491657733917,0.08157308399677277,256,0,1,0.21857130527496338,-0.08606421947479248,0.147274911403656,0.19821712374687195,0.7985609173774719,0.049389418214559555,0.10936228185892105,,0.053900640457868576,0.22708600759506226,0.04824487119913101,0.04669169336557388,0.22304274141788483,0.04750523343682289,0.900004,0.6911625266075134,0.7644266486167908,0.7957775592803955,0.8227242827415466,0.8357365131378174,0.8415420055389404,0.8512126803398132,0.8552436232566833,0.8573406338691711,0.8625200390815735,0.8648399114608765,0.8658370971679688,0.8701828718185425,0.8712882995605469,0.8721962571144104,0.8747137784957886,0.876026451587677,0.8755345344543457,0.8772919178009033,0.8778737187385559,0.8773175477981567,0.8800172209739685,0.8804699778556824,0.8799169063568115,0.8809496760368347,0.8814542889595032,0.8810025453567505,0.8825215697288513,0.8831363916397095,0.882583498954773,0.8835996389389038,0.8841953873634338,0.8844271898269653
5,13.422036170959473,18.205219268798828,-0.4116729497909546,2.5069681769892735,0.3151474595069885,0.7268204092979431,0.37725532054901123,0.05929848551750183,320,0,1,0.27393847703933716,-0.10232865810394287,0.1525016725063324,0.2228749692440033,0.8221743106842041,0.0727272778749466,0.15549525618553162,,0.0501498281955719,0.21029703319072723,0.05151640996336937,0.04941031336784363,0.2449311912059784,0.0498218797147274,0.900005,0.6848525404930115,0.7693532705307007,0.8126779794692993,0.8432334661483765,0.8602445721626282,0.8710878491401672,0.881181538105011,0.8866594433784485,0.8929645419120789,0.8981757760047913,0.9016403555870056,0.9062845706939697,0.9094671010971069,0.9122967720031738,0.9142873287200928,0.9161905646324158,0.9188557863235474,0.920531690120697,0.922255277633667,0.9235382676124573,0.9246959090232849,0.9261146783828735,0.9269565939903259,0.9277451038360596,0.9283135533332825,0.9292786121368408,0.9292832016944885,0.9311569929122925,0.9312116503715515,0.9329297542572021,0.933012843132019,0.9338726997375488,0.9337913393974304
6,13.42578411102295,18.373361587524414,-0.40143337845802307,2.4769392389840315,0.3267657458782196,0.7281991243362427,0.37825700640678406,0.06355009227991104,384,0,0,0.2998450994491577,-0.08541226387023926,0.1466822326183319,0.24737629294395447,0.8244614005088806,0.07598371803760529,0.16526459157466888,,0.051047854125499725,0.1928679645061493,0.051655713468790054,0.05821928754448891,0.2633494734764099,0.058396097272634506,0.900006,0.673234224319458,0.7522890567779541,0.7864781618118286,0.8244670033454895,0.8415916562080383,0.8480410575866699,0.8623075485229492,0.8694308996200562,0.8701663613319397,0.8784307837486267,0.882930338382721,0.8833153247833252,0.8882436752319336,0.8909472227096558,0.8898933529853821,0.8939451575279236,0.8960210084915161,0.8951627016067505,0.8986314535140991,0.9006311297416687,0.9002155661582947,0.9035985469818115,0.9048129320144653,0.9041897654533386,0.9068880081176758,0.9079268574714661,0.907342255115509,0.9093618988990784,0.9107196927070618,0.9098990559577942,0.9121118187904358,0.9128535985946655,0.9125567674636841
7,13.439577102661133,18.03443145751953,-0.40684735774993896,2.4884118606898173,0.3198093771934509,0.7266567349433899,0.35127201676368713,0.06696729362010956,448,0,0,0.26931309700012207,-0.0496746301651001,0.1546943634748459,0.24003860354423523,0.8223109841346741,0.07137042284011841,0.14626866579055786,,0.04851565510034561,0.18386608362197876,0.05593245103955269,0.053692176938056946,0.26271751523017883,0.05389077588915825,0.900007,0.6801905632019043,0.7542387843132019,0.7903562784194946,0.8272321224212646,0.8426060676574707,0.8509460687637329,0.8641425967216492,0.8714613914489746,0.8750616312026978,0.882051408290863,0.886502742767334,0.8872275352478027,0.8917392492294312,0.8949585556983948,0.8957377672195435,0.8995183706283569,0.9011102914810181,0.9019637107849121,0.9046204090118408,0.9057894945144653,0.9054151773452759,0.9084651470184326,0.9096505641937256,0.9097557663917542,0.911763072013855,0.9135124683380127,0.913470983505249,0.9149056673049927,0.9155537486076355,0.9154489040374756,0.916524350643158,0.9169923067092896,0.9161767363548279
8,13.384681701660156,18.331602096557617,-0.38363954424858093,2.3694306538344847,0.33621516823768616,0.7198547124862671,0.3815000057220459,0.059552546590566635,512,0,1,0.2931702136993408,-0.07536566257476807,0.14175176620483398,0.22188101708889008,0.8379970788955688,0.05617367848753929,0.1516960710287094,,0.04263782128691673,0.17729081213474274,0.053678207099437714,0.05903284251689911,0.24761176109313965,0.05993272364139557,0.900008,0.6637848615646362,0.7360737919807434,0.7539886236190796,0.7958619594573975,0.8113535046577454,0.8115785121917725,0.828345000743866,0.8340771198272705,0.8330880999565125,0.8428251147270203,0.8468037843704224,0.8452335596084595,0.8524096012115479,0.8545558452606201,0.8530603051185608,0.858664870262146,0.8605700135231018,0.8588960766792297,0.8633056282997131,0.8648181557655334,0.863375186920166,0.8670172691345215,0.8676823973655701,0.8664959073066711,0.8692904710769653,0.8692964911460876,0.86762535572052,0.8698728680610657,0.8707939982414246,0.8705243468284607,0.8735031485557556,0.8743968605995178,0.8718459010124207
9,13.397680282592773,18.064594268798828,-0.3698406219482422,2.368661342951695,0.35993868112564087,0.7297793030738831,0.39979323744773865,0.03517886623740196,576,0,1,0.2994226813316345,-0.06758368015289307,0.14385533332824707,0.2422720491886139,0.8693989515304565,0.0822252407670021,0.20515604317188263,,0.042223069816827774,0.16331443190574646,0.0632534995675087,0.06187248229980469,0.2685524821281433,0.06316950172185898,0.9000090000000001,0.6400612592697144,0.7128711938858032,0.7566095590591431,0.7906435132026672,0.8107752203941345,0.8242918252944946,0.8383483290672302,0.8479424715042114,0.8547972440719604,0.8634617328643799,0.8690199851989746,0.8733839392662048,0.8782284259796143,0.8825756311416626,0.8854060173034668,0.8896276950836182,0.8916198015213013,0.8933119177818298,0.8959334492683411,0.8979881405830383,0.8994937539100647,0.9019067883491516,0.9029561281204224,0.9036708474159241,0.9056912660598755,0.9075167775154114,0.9081104397773743,0.9098197817802429,0.9104515910148621,0.9110316634178162,0.9129602313041687,0.9142727851867676,0.9148309826850891
10,13.380200386047363,18.184480667114258,-0.36626434326171875,2.2579541613807472,0.34257692098617554,0.7088412642478943,0.3876374065876007,0.03888486698269844,640,0,1,0.30865365266799927,-0.07618844509124756,0.15193292498588562,0.24336498975753784,0.8571265935897827,0.08819539099931717,0.1880597025156021,,0.04049015790224075,0.15971529483795166,0.05935981869697571,0.060240376740694046,0.27061620354652405,0.061688706278800964,0.90001,0.6574230790138245,0.7344135642051697,0.7730576395988464,0.8051323890686035,0.8225400447845459,0.8350272178649902,0.8470315933227539,0.8550928831100464,0.8603294491767883,0.8664981126785278,0.8724766373634338,0.875766932964325,0.880488932132721,0.885132908821106,0.8875981569290161,0.8911518454551697,0.8935957551002502,0.8953306078910828,0.8980101346969604,0.9005458354949951,0.901781439781189,0.904166042804718,0.9061179757118225,0.9073058366775513,0.9085031151771545,0.909986138343811,0.9104201793670654,0.9114178419113159,0.9122543931007385,0.9130795001983643,0.9144365191459656,0.9153663516044617,0.9162117838859558
