step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e,ema_tau,cos_err_d0,cos_err_d1,cos_err_d2,cos_err_d3,cos_err_d4,cos_err_d5,cos_err_d6,cos_err_d7,cos_err_d8,cos_err_d9,cos_err_d10,cos_err_d11,cos_err_d12,cos_err_d13,cos_err_d14,cos_err_d15,cos_err_d16,cos_err_d17,cos_err_d18,cos_err_d19,cos_err_d20,cos_err_d21,cos_err_d22,cos_err_d23,cos_err_d24,cos_err_d25,cos_err_d26,cos_err_d27,cos_err_d28,cos_err_d29,cos_err_d30,cos_err_d31,cos_err_d32
11,13.434735298156738,18.23096466064453,-0.3591844141483307,2.272080660962748,0.3584558069705963,0.717640221118927,0.3871211111545563,0.015805335715413094,704,0,0,0.3470662236213684,-0.048055291175842285,0.14320215582847595,0.21414083242416382,0.866044819355011,0.0765264630317688,0.16635006666183472,,0.04543691128492355,0.15028853714466095,0.0483417846262455,0.04729470610618591,0.23752471804618835,0.047678835690021515,0.9000183333333334,0.6415441632270813,0.7210627198219299,0.7577807903289795,0.7956749796867371,0.8181040287017822,0.83176589012146,0.8486772775650024,0.860726535320282,0.8674909472465515,0.8793007731437683,0.8860901594161987,0.8912674188613892,0.899529755115509,0.9048168063163757,0.9078611731529236,0.9137653708457947,0.9173250198364258,0.9201549291610718,0.924957275390625,0.9279376864433289,0.9298771619796753,0.9335424304008484,0.936247706413269,0.9382056593894958,0.941644012928009,0.9437146782875061,0.9454613924026489,0.9475364089012146,0.9499067664146423,0.9506801962852478,0.9534644484519958,0.9554033279418945,0.9559738039970398
12,13.421466827392578,18.286733627319336,-0.35464900732040405,2.2146981997017368,0.3533862829208374,0.7080352902412415,0.3753083050251007,0.020925207063555717,768,0,1,0.33269786834716797,-0.036028504371643066,0.14284572005271912,0.22183549404144287,0.8657271862030029,0.06485753506422043,0.1454545557498932,,0.04356801509857178,0.14256562292575836,0.048988305032253265,0.04815037548542023,0.2506718933582306,0.04870961233973503,0.90002,0.6466137170791626,0.7268365025520325,0.7526947259902954,0.7940713167190552,0.8138699531555176,0.8186693787574768,0.8379116654396057,0.8488467335700989,0.8508107662200928,0.8619059324264526,0.8684013485908508,0.8697935342788696,0.8773279190063477,0.881875216960907,0.8829367756843567,0.8896995782852173,0.8926366567611694,0.8929111361503601,0.8979095816612244,0.9003162980079651,0.9007996320724487,0.9046843647956848,0.9077147245407104,0.9081258177757263,0.911485493183136,0.913787305355072,0.9146658182144165,0.9173328876495361,0.920222282409668,0.9213153719902039,0.9240251183509827,0.9254359602928162,0.9251934289932251
13,13.265605926513672,19.41498565673828,-0.3125494420528412,2.1136347322074043,0.4067935049533844,0.7193429470062256,0.4219456911087036,0.013896348886191845,832,0,1,0.34945398569107056,-0.026803255081176758,0.1418011337518692,0.18524262309074402,0.8689754009246826,0.0656716451048851,0.15088196098804474,,0.048367634415626526,0.1301613450050354,0.04696252942085266,0.04500807076692581,0.20627738535404205,0.04583367705345154,0.9000216666666667,0.593206524848938,0.6489376425743103,0.6771106719970703,0.700901210308075,0.7184835076332092,0.7306835055351257,0.7426252365112305,0.7542316913604736,0.7636391520500183,0.7715358734130859,0.7794105410575867,0.7853897213935852,0.7933081984519958,0.7989506721496582,0.8047415018081665,0.8107801675796509,0.8158470988273621,0.8208361864089966,0.826194703578949,0.8311218023300171,0.8345268964767456,0.8382601737976074,0.842181921005249,0.8461635112762451,0.8497766256332397,0.8532177209854126,0.8575817346572876,0.8616240620613098,0.8653912544250488,0.8692232966423035,0.872471034526825,0.8756168484687805,0.8788498044013977
14,13.2888765335083,18.282371520996094,-0.31798169016838074,2.0920039079914865,0.39082732796669006,0.7088090181350708,0.3962160646915436,0.01552773080766201,896,0,0,0.37398743629455566,-0.009461164474487305,0.14084066450595856,0.2219276875257492,0.8715575337409973,0.07951153814792633,0.16662144660949707,,0.046736668795347214,0.12308944761753082,0.04591056704521179,0.05083604156970978,0.24302132427692413,0.05092138797044754,0.9000233333333334,0.6091725826263428,0.6614356637001038,0.6847677230834961,0.7102997303009033,0.724651038646698,0.7325533032417297,0.7450392842292786,0.7537944912910461,0.7591424584388733,0.7680120468139648,0.7745182514190674,0.778817892074585,0.7854872345924377,0.7907700538635254,0.7950817346572876,0.8011000156402588,0.806039035320282,0.8097941279411316,0.8149645924568176,0.8188195824623108,0.8224086165428162,0.8270617723464966,0.8310834169387817,0.833321750164032,0.8378448486328125,0.8420718908309937,0.8448796272277832,0.8483712673187256,0.8521711230278015,0.8548886775970459,0.8584927916526794,0.8613860011100769,0.8639905452728271
15,13.350225448608398,18.68365478515625,-0.29719310998916626,1.9932236288146967,0.40358614921569824,0.7007792592048645,0.4321022629737854,0.008489424362778664,960,0,0,0.38758033514022827,-0.052083373069763184,0.14130496978759766,0.1831340789794922,0.8820134997367859,0.07598371803760529,0.15006785094738007,,0.04649307206273079,0.12166179716587067,0.04126354679465294,0.03868630528450012,0.20899751782417297,0.03901241719722748,0.9000250000000001,0.5964138507843018,0.6766614317893982,0.7104971408843994,0.734988272190094,0.7498833537101746,0.7587789297103882,0.7692546248435974,0.7772804498672485,0.7822513580322266,0.78950035572052,0.794105589389801,0.7975780367851257,0.8017134070396423,0.8065792918205261,0.8088138103485107,0.8127426505088806,0.8159083127975464,0.818196177482605,0.8224508166313171,0.8254467248916626,0.8279753923416138,0.8315455913543701,0.8345969319343567,0.8367685079574585,0.8398712277412415,0.8425654768943787,0.8445267081260681,0.8472288250923157,0.848382294178009,0.8498992919921875,0.8523058891296387,0.8543258309364319,0.8566493391990662
16,13.313526153564453,18.60267448425293,-0.3003809154033661,1.9699169319899312,0.38992151618003845,0.6903024315834045,0.40432798862457275,0.016126500442624092,1024,0,1,0.32344549894332886,-0.02539050579071045,0.1509406417608261,0.18511584401130676,0.8693475127220154,0.05400271713733673,0.1280868500471115,,0.04543718695640564,0.11285283416509628,0.041962139308452606,0.04015900567173958,0.21448631584644318,0.04056885838508606,0.9000266666666666,0.6100784540176392,0.6766649484634399,0.6992588043212891,0.7246747612953186,0.7346926927566528,0.7382835745811462,0.7479454278945923,0.752427875995636,0.7536412477493286,0.7601504921913147,0.7635826468467712,0.7638198733329773,0.7682561278343201,0.7706714868545532,0.7706645131111145,0.7751080393791199,0.7781143188476562,0.7782389521598816,0.7818220257759094,0.7840958833694458,0.7849140763282776,0.7879466414451599,0.7898728847503662,0.7911728620529175,0.7944444417953491,0.7966495752334595,0.7974393963813782,0.7999188899993896,0.8014807105064392,0.8022823333740234,0.8050536513328552,0.8072577714920044,0.8085716366767883
17,13.208107948303223,19.05413246154785,-0.2822837829589844,1.971815931142956,0.4272457957267761,0.7095295786857605,0.42874452471733093,0.0027771193999797106,1088,0,1,0.39392703771591187,-0.0038126707077026367,0.13533908128738403,0.18723906576633453,0.8762921690940857,0.06540027260780334,0.16092266142368317,,0.042453519999980927,0.1083272397518158,0.049118008464574814,0.04684264212846756,0.20593415200710297,0.047239795327186584,0.9000283333333333,0.5727542638778687,0.6231089234352112,0.6478956341743469,0.6666227579116821,0.6779400110244751,0.6875274181365967,0.6966506242752075,0.7046701312065125,0.7117959856987,0.7174304723739624,0.7227097749710083,0.7271332144737244,0.731932520866394,0.7364265322685242,0.7406367063522339,0.7438482642173767,0.747572124004364,0.7508684396743774,0.7538397312164307,0.7577724456787109,0.7606567740440369,0.7641258239746094,0.7672435641288757,0.7699543833732605,0.7738994359970093,0.7769653797149658,0.7803129553794861,0.7831919193267822,0.7857255339622498,0.7882830500602722,0.7910234332084656,0.7937654256820679,0.7967143058776855
18,13.234716415405273,17.616186141967773,-0.3164224326610565,2.0145286416249926,0.37168648838996887,0.6881089210510254,0.3308793604373932,0.04493464529514313,1152,0,1,0.32221680879592896,0.06014609336853027,0.16721807420253754,0.2426544427871704,0.8563094139099121,0.05210312455892563,0.13188603520393372,,0.038109954446554184,0.1081753596663475,0.05659383535385132,0.0540325827896595,0.27170634269714355,0.05525427684187889,0.90003,0.6283134818077087,0.6659529209136963,0.6785579323768616,0.6947652697563171,0.7027632594108582,0.7058101296424866,0.7137834429740906,0.7194895148277283,0.7216514348983765,0.7276885509490967,0.7318180799484253,0.7336036562919617,0.7378234267234802,0.7407175898551941,0.7419612407684326,0.7458507418632507,0.7481147646903992,0.7487326264381409,0.751384437084198,0.7540097832679749,0.754474401473999,0.7570344805717468,0.7583807110786438,0.759059727191925,0.7605520486831665,0.76171875,0.7625552415847778,0.7641505599021912,0.7650998830795288,0.7655686736106873,0.7678170800209045,0.7695958614349365,0.7698457837104797
19,13.161073684692383,18.686182022094727,-0.26933714747428894,1.8480485543175107,0.41306647658348083,0.6824036240577698,0.4050360918045044,0.022638710215687752,1216,0,0,0.40469443798065186,0.012853682041168213,0.14564670622348785,0.22354906797409058,0.8758696913719177,0.08276797831058502,0.18344640731811523,,0.04942598193883896,0.09222087264060974,0.043401703238487244,0.04771962761878967,0.2429707795381546,0.04770486801862717,0.9000316666666667,0.5869334936141968,0.6355863809585571,0.6540706753730774,0.6675195097923279,0.6734950542449951,0.6789811849594116,0.6847739815711975,0.6891204118728638,0.6918436884880066,0.6956892609596252,0.6976144909858704,0.7006314396858215,0.7040645480155945,0.7062618732452393,0.7087920308113098,0.7113718390464783,0.7141662836074829,0.7169145941734314,0.7188923954963684,0.721644401550293,0.7236197590827942,0.7262855768203735,0.728678286075592,0.7305520176887512,0.7326326370239258,0.7343379855155945,0.7358083128929138,0.7378048896789551,0.739290714263916,0.7415322065353394,0.7434509992599487,0.7453597784042358,0.7474964261054993
20,13.160726547241211,18.218259811401367,-0.27201369404792786,1.8904285659375062,0.42250004410743713,0.694513738155365,0.3972046375274658,0.012886383570730686,1280,0,1,0.4270588159561157,0.04131460189819336,0.15017999708652496,0.18922176957130432,0.8879703879356384,0.05698779225349426,0.14274084568023682,,0.04261777177453041,0.09809949994087219,0.04331782087683678,0.04114769399166107,0.22433418035507202,0.04160517826676369,0.9000333333333334,0.5774999260902405,0.6271202564239502,0.6422776579856873,0.6628296971321106,0.668818473815918,0.6705729961395264,0.6806396245956421,0.6861039996147156,0.6879500150680542,0.6952992677688599,0.6987935304641724,0.7005994915962219,0.7061014771461487,0.7100799083709717,0.712364673614502,0.7175232172012329,0.7206243276596069,0.7225289344787598,0.7272253036499023,0.7301741242408752,0.7324395179748535,0.736631453037262,0.740306556224823,0.7431876063346863,0.7472447156906128,0.7509523630142212,0.7525500059127808,0.7577224969863892,0.7608239054679871,0.7628009915351868,0.7669755816459656,0.7699976563453674,0.7721694111824036
21,13.104509353637695,18.400800704956055,-0.25578704476356506,1.8418098994883891,0.4403592646121979,0.6961463093757629,0.41988348960876465,0.012459589168429375,1344,0,0,0.4395941495895386,0.034887611865997314,0.12757685780525208,0.22687502205371857,0.9008501768112183,0.1039348766207695,0.20868386328220367,,0.043475281447172165,0.0919906422495842,0.04616570845246315,0.05186625197529793,0.24199014902114868,0.05186689645051956,0.900035,0.5596407055854797,0.5991543531417847,0.616879403591156,0.6330934166908264,0.6414915919303894,0.6452322006225586,0.6534890532493591,0.6578844785690308,0.6595512628555298,0.666796088218689,0.6706510782241821,0.6728739738464355,0.6790064573287964,0.6825879216194153,0.6853735446929932,0.6895439028739929,0.6933432221412659,0.6958295702934265,0.6994349956512451,0.7019046545028687,0.703276515007019,0.7080428600311279,0.7103464007377625,0.7129126787185669,0.7168835401535034,0.7198523879051208,0.7222093343734741,0.7256103157997131,0.7284502387046814,0.7305492758750916,0.7342787384986877,0.7370615005493164,0.7388362884521484
22,13.12998104095459,18.517419815063477,-0.2430446445941925,1.779449722722354,0.44513967633247375,0.6881843209266663,0.4417125880718231,0.013735535554587841,1408,0,1,0.4088321328163147,0.005143225193023682,0.1239570751786232,0.2008548080921173,0.9029532670974731,0.1077340617775917,0.2238806039094925,,0.04482536017894745,0.0888390988111496,0.03761974722146988,0.04105071723461151,0.22839698195457458,0.04141435772180557,0.9000366666666667,0.5548602938652039,0.6094649434089661,0.6264464855194092,0.6483125686645508,0.6579441428184509,0.6616074442863464,0.671110987663269,0.6764530539512634,0.6787904500961304,0.6856935620307922,0.6891906261444092,0.6911537051200867,0.6965115666389465,0.7001891732215881,0.7014171481132507,0.7058377861976624,0.7088742852210999,0.710141658782959,0.7148618102073669,0.7176365256309509,0.7205458879470825,0.7243896126747131,0.7273428440093994,0.7289674878120422,0.7331669926643372,0.7364435791969299,0.7382895946502686,0.7422553300857544,0.7444067001342773,0.7459108233451843,0.749224066734314,0.7522305846214294,0.7551621794700623
23,13.192256927490234,18.641090393066406,-0.24842894077301025,1.7521327697557865,0.42127174139022827,0.6697006821632385,0.44131654500961304,0.028998149558901787,1472,0,0,0.3954084515571594,-0.037544965744018555,0.14014802873134613,0.17844119668006897,0.8937112092971802,0.09525102376937866,0.20759837329387665,,0.04281511902809143,0.09300833940505981,0.037553127855062485,0.035619597882032394,0.20388789474964142,0.03582032769918442,0.9000383333333334,0.5787282586097717,0.6426602602005005,0.6694835424423218,0.6856416463851929,0.6945967674255371,0.700447142124176,0.7060804963111877,0.7102623581886292,0.7144971489906311,0.7177268266677856,0.7201198935508728,0.7225393056869507,0.7258328795433044,0.7284757494926453,0.7303391695022583,0.7327702045440674,0.7343229055404663,0.7358572483062744,0.7385953068733215,0.7413724660873413,0.7435520887374878,0.7464255094528198,0.7488557696342468,0.7519658207893372,0.7543498277664185,0.7564306855201721,0.758785605430603,0.7608751654624939,0.7628366947174072,0.765026867389679,0.767480194568634,0.7695772647857666,0.771697461605072
24,13.02066707611084,18.447872161865234,-0.2398395836353302,1.8037198885213903,0.46174851059913635,0.7015880942344666,0.4468138813972473,0.011033814400434494,1536,0,0,0.4556375741958618,0.025795280933380127,0.13355611264705658,0.22156131267547607,0.9186187386512756,0.16852103173732758,0.2933514416217804,,0.03693518787622452,0.09489559382200241,0.050528958439826965,0.04938190430402756,0.23963433504104614,0.049384955316782,0.9000400000000001,0.5382514595985413,0.5825436115264893,0.6038727760314941,0.62009197473526,0.6276540160179138,0.632783055305481,0.6384564638137817,0.6434736251831055,0.6462659239768982,0.651292622089386,0.6540377736091614,0.6562262773513794,0.6597508788108826,0.6624912619590759,0.6644266843795776,0.666761040687561,0.6687780022621155,0.6709590554237366,0.673626184463501,0.6754241585731506,0.6769102811813354,0.679040789604187,0.6810790300369263,0.6824791431427002,0.6843907833099365,0.6861833333969116,0.6873916387557983,0.689825177192688,0.6911476254463196,0.6921236515045166,0.694657027721405,0.6960256099700928,0.6972017884254456
25,13.109066009521484,18.038959503173828,-0.268196165561676,1.8738150945477454,0.4248782992362976,0.6930744647979736,0.3870079815387726,0.006275392137467861,1600,0,1,0.4047512412071228,0.06126362085342407,0.14236077666282654,0.22661642730236053,0.9054110050201416,0.09280868619680405,0.2225237488746643,,0.039826177060604095,0.089845672249794,0.04717453196644783,0.04964233189821243,0.2551088035106659,0.050166793167591095,0.9000416666666667,0.5751217007637024,0.6169856786727905,0.6244556903839111,0.6480910181999207,0.6568336486816406,0.6573436856269836,0.6689884066581726,0.673144519329071,0.672407865524292,0.6807042360305786,0.6842830777168274,0.6850036382675171,0.6912910342216492,0.6940712928771973,0.6947836875915527,0.7002633810043335,0.7025985717773438,0.7026039361953735,0.7076429724693298,0.709693193435669,0.7102774977684021,0.714897096157074,0.7169899940490723,0.7185428738594055,0.72320955991745,0.7252107858657837,0.7256845235824585,0.7299700975418091,0.7320972084999084,0.7336121797561646,0.737075686454773,0.7387582659721375,0.7390937805175781
26,13.102898597717285,17.804487228393555,-0.27226465940475464,1.849146251507621,0.40710192918777466,0.6793665885925293,0.3593449294567108,0.01115947775542736,1664,0,1,0.39800548553466797,0.07314455509185791,0.15807515382766724,0.2218521237373352,0.8937236070632935,0.08331072330474854,0.20000000298023224,,0.04367116466164589,0.08225728571414948,0.04740423336625099,0.04350123554468155,0.25598523020744324,0.04409177973866463,0.9000433333333333,0.5928980112075806,0.6327240467071533,0.6486006379127502,0.6611813306808472,0.6675482392311096,0.6714146733283997,0.6769779920578003,0.6808656454086304,0.6826627850532532,0.6864899396896362,0.6886846423149109,0.6912508010864258,0.6944983005523682,0.6971176862716675,0.6994459629058838,0.703054666519165,0.7047582864761353,0.707194447517395,0.7097039222717285,0.7115882635116577,0.7139643430709839,0.7166309952735901,0.7185072898864746,0.7202847599983215,0.7227287292480469,0.7250187397003174,0.7267465591430664,0.7284889221191406,0.7321881055831909,0.7338661551475525,0.7370339035987854,0.7390562295913696,0.7414298057556152
