step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e,ema_tau,cos_err_d0,cos_err_d1,cos_err_d2,cos_err_d3,cos_err_d4,cos_err_d5,cos_err_d6,cos_err_d7,cos_err_d8,cos_err_d9,cos_err_d10,cos_err_d11,cos_err_d12,cos_err_d13,cos_err_d14,cos_err_d15,cos_err_d16,cos_err_d17,cos_err_d18,cos_err_d19,cos_err_d20,cos_err_d21,cos_err_d22,cos_err_d23,cos_err_d24,cos_err_d25,cos_err_d26,cos_err_d27,cos_err_d28,cos_err_d29,cos_err_d30,cos_err_d31,cos_err_d32
1,14.275238037109375,20.217866897583008,-0.37705084681510925,2.5106503626259995,0.37335410714149475,0.750404953956604,0.46970441937446594,0.185420423746109,64,0,0,0.14891290664672852,-0.18703186511993408,0.10203442722558975,0.13510631024837494,0.7701297402381897,0.06702849268913269,0.1389416605234146,,0.06144668161869049,0.3038676381111145,0.043230973184108734,0.047041527926921844,0.14051418006420135,0.04729524627327919,0.95,0.6266458630561829,0.7347619533538818,0.7927722334861755,0.8382079005241394,0.8664324283599854,0.8868041038513184,0.9058005809783936,0.9202150106430054,0.9266713857650757,0.9375289678573608,0.9443458318710327,0.9481378793716431,0.9552653431892395,0.9595885276794434,0.9631299376487732,0.9670666456222534,0.9698864221572876,0.9719409346580505,0.9753957390785217,0.9768878817558289,0.9778645038604736,0.9805194139480591,0.9834418296813965,0.9841694831848145,0.9858204126358032,0.9865502119064331,0.9871467351913452,0.9888765215873718,0.9905620813369751,0.9909584522247314,0.9919077754020691,0.9928309917449951,0.9936288595199585
2,13.832304954528809,18.705602645874023,-0.3970735967159271,2.570511153645495,0.35009559988975525,0.7471691966056824,0.41841065883636475,0.14971472322940826,128,0,0,0.19890308380126953,-0.12086868286132812,0.12130893766880035,0.18471229076385498,0.7946579456329346,0.06702849268913269,0.14518317580223083,,0.051026925444602966,0.26694220304489136,0.04955054074525833,0.047839246690273285,0.20245510339736938,0.04823164641857147,0.95,0.6499043703079224,0.734008252620697,0.7718754410743713,0.7977570295333862,0.8114773035049438,0.8178111910820007,0.8263550996780396,0.8310314416885376,0.8330029249191284,0.83735591173172,0.8404012322425842,0.8396536707878113,0.8430172204971313,0.8438342213630676,0.8449963331222534,0.8470883965492249,0.8491339087486267,0.8499536514282227,0.851662278175354,0.8533899784088135,0.853205680847168,0.8558835387229919,0.8571583032608032,0.8578423857688904,0.859459638595581,0.8609378337860107,0.8628525733947754,0.8639864325523376,0.8650453686714172,0.8653406500816345,0.8675975799560547,0.8689507246017456,0.8690707087516785
3,13.60242748260498,19.255964279174805,-0.3660120368003845,2.4094123430993073,0.37429672479629517,0.7403087615966797,0.4442497491836548,0.145049586892128,192,0,0,0.2935051918029785,-0.13117897510528564,0.11664167046546936,0.15960222482681274,0.8053359985351562,0.06485753506422043,0.13867029547691345,,0.05836368352174759,0.25332409143447876,0.040573589503765106,0.042883604764938354,0.17819981276988983,0.043296802788972855,0.95,0.6257032155990601,0.7207101583480835,0.7499793767929077,0.779548704624176,0.7903100252151489,0.7912188768386841,0.8022850155830383,0.8052054047584534,0.8050736784934998,0.8115445971488953,0.8136200308799744,0.8128328323364258,0.8171900510787964,0.8194567561149597,0.8181814551353455,0.8215735554695129,0.8229010105133057,0.8211908340454102,0.8238328099250793,0.8245514631271362,0.8235780596733093,0.8256707787513733,0.8265933394432068,0.8255699872970581,0.827903151512146,0.8283620476722717,0.8281511664390564,0.8298534154891968,0.8300797343254089,0.8279670476913452,0.828866720199585,0.82886803150177,0.8282971382141113
4,13.429369926452637,18.37531280517578,-0.42377567291259766,2.5927509849156576,0.3101590871810913,0.733934760093689,0.3633729815483093,0.08704683184623718,256,0,1,0.2166346311569214,-0.08593440055847168,0.14652866125106812,0.19740954041481018,0.795850396156311,0.04857530817389488,0.10936228185892105,,0.054050013422966,0.22840791940689087,0.048278141766786575,0.04672497510910034,0.22207817435264587,0.04754116013646126,0.95,0.6898408532142639,0.762812614440918,0.7938324213027954,0.820342481136322,0.8331132531166077,0.8387105464935303,0.8481561541557312,0.8520206212997437,0.8539865016937256,0.8589968085289001,0.8612089157104492,0.8621042370796204,0.8663414120674133,0.8673709034919739,0.8681800961494446,0.8706088066101074,0.8718404769897461,0.8712846040725708,0.8729485273361206,0.8734598755836487,0.8728458881378174,0.8754739165306091,0.8758659362792969,0.8752584457397461,0.8762305974960327,0.8766829371452332,0.8761796355247498,0.8776350617408752,0.8782250285148621,0.8776363134384155,0.8785940408706665,0.8791235089302063,0.879320502281189
5,13.353848457336426,18.19053077697754,-0.4100207984447479,2.4914315949866794,0.3150615990161896,0.7250823974609375,0.3768029808998108,0.06592456996440887,320,0,1,0.2707216143608093,-0.10168123245239258,0.15233728289604187,0.224284827709198,0.8185365200042725,0.07191316783428192,0.15386703610420227,,0.05031060427427292,0.2103608250617981,0.0515645295381546,0.04946739971637726,0.24635125696659088,0.04988044127821922,0.95,0.684938371181488,0.7688304781913757,0.811242401599884,0.8407697081565857,0.857109785079956,0.8673404455184937,0.8768699765205383,0.8819180727005005,0.8877806663513184,0.8926260471343994,0.8957901000976562,0.9001399874687195,0.9030542373657227,0.9056501388549805,0.9074470400810242,0.9091480374336243,0.9115899205207825,0.9131166934967041,0.9146604537963867,0.9157724976539612,0.9167780876159668,0.9180525541305542,0.9187078475952148,0.9193663597106934,0.9198101758956909,0.9206339716911316,0.9205206632614136,0.9222801923751831,0.9222120642662048,0.9238084554672241,0.9237834215164185,0.9245331287384033,0.9243601560592651
6,13.326390266418457,18.400638580322266,-0.39927545189857483,2.4443618031466317,0.3242872655391693,0.7235627174377441,0.3772394061088562,0.07372765988111496,384,0,0,0.29306888580322266,-0.08768260478973389,0.14704811573028564,0.2498919665813446,0.8156449198722839,0.07327001541852951,0.15902307629585266,,0.051271624863147736,0.19346776604652405,0.05174562707543373,0.0582951083779335,0.26588642597198486,0.05847352370619774,0.95,0.6757127046585083,0.754760205745697,0.787789523601532,0.824211835861206,0.8400969505310059,0.8456916213035583,0.859024167060852,0.8655320405960083,0.8657329082489014,0.8733817338943481,0.8774213194847107,0.8774583339691162,0.8819911479949951,0.8843643069267273,0.883080780506134,0.8868041038513184,0.8886436223983765,0.8875568509101868,0.89078688621521,0.8925859332084656,0.8920302391052246,0.8951583504676819,0.8961963057518005,0.8954205513000488,0.8978840112686157,0.898771345615387,0.8980101943016052,0.899848997592926,0.9010498523712158,0.9000888466835022,0.9021193385124207,0.902675211429596,0.9022690057754517
7,13.309649467468262,18.00545310974121,-0.402305543422699,2.4289812171127987,0.3161613345146179,0.7184668779373169,0.3485223948955536,0.08129717409610748,448,0,0,0.2607828378677368,-0.05086541175842285,0.15505807101726532,0.24330490827560425,0.8121613264083862,0.07028494030237198,0.14518317580223083,,0.04895313084125519,0.18333522975444794,0.05600496008992195,0.05385914817452431,0.2660832703113556,0.0540618859231472,0.95,0.6838386058807373,0.7583547234535217,0.7926523685455322,0.8271993398666382,0.8407015800476074,0.8473498225212097,0.8590113520622253,0.8651077747344971,0.8676161170005798,0.8736827969551086,0.8773202300071716,0.8774017691612244,0.8812939524650574,0.8839089274406433,0.8841837644577026,0.8874281644821167,0.8886289000511169,0.8890640139579773,0.8912639021873474,0.8921508193016052,0.891410231590271,0.894067108631134,0.8949863314628601,0.8948031067848206,0.8965433835983276,0.8979715704917908,0.8977014422416687,0.898872435092926,0.8993133306503296,0.899005651473999,0.8998457789421082,0.9001027345657349,0.8990809917449951
8,13.253823280334473,18.299755096435547,-0.377022922039032,2.2872118351787982,0.3300781846046448,0.7071011066436768,0.37674692273139954,0.07900301367044449,512,0,1,0.2822192907333374,-0.07701683044433594,0.1427181214094162,0.2261543571949005,0.8268914222717285,0.05590230971574783,0.14681139588356018,,0.043262284249067307,0.1758519858121872,0.05386803671717644,0.05929004028439522,0.2523200511932373,0.060205888003110886,0.95,0.6699218153953552,0.7426262497901917,0.7592880129814148,0.7984280586242676,0.8120293021202087,0.8109463453292847,0.8260108232498169,0.8304998874664307,0.828516960144043,0.8370653986930847,0.8402141332626343,0.8378926515579224,0.8443249464035034,0.8457432985305786,0.8437636494636536,0.8487517237663269,0.8501598238945007,0.8480648398399353,0.8519802093505859,0.853096067905426,0.8513172268867493,0.8545024394989014,0.8548629879951477,0.8533738851547241,0.8559093475341797,0.8556216359138489,0.8536686897277832,0.8556491136550903,0.8562605381011963,0.8557367324829102,0.8584409356117249,0.8591873645782471,0.8565373420715332
9,13.255538940429688,17.992313385009766,-0.3685765564441681,2.2711534160474347,0.34146901965141296,0.710045576095581,0.3886662721633911,0.05427348241209984,576,0,1,0.2754952311515808,-0.07848846912384033,0.14910800755023956,0.25194141268730164,0.8545187711715698,0.07896879315376282,0.19728630781173706,,0.04287094622850418,0.15853407979011536,0.0634748786687851,0.062222305685281754,0.27918878197669983,0.06354586035013199,0.95,0.6585310101509094,0.7345812320709229,0.7762448787689209,0.8061798214912415,0.8225486874580383,0.8328512907028198,0.8437827229499817,0.8508987426757812,0.8556081652641296,0.8621668219566345,0.8658940196037292,0.8689013719558716,0.8722613453865051,0.8753581047058105,0.8770635724067688,0.8802284598350525,0.8813369870185852,0.8821971416473389,0.8838398456573486,0.8850939273834229,0.8859010338783264,0.8876653909683228,0.8880693316459656,0.8882274031639099,0.8896095752716064,0.890801191329956,0.8910372257232666,0.8922880291938782,0.8925168514251709,0.8927556872367859,0.8941890597343445,0.8951178193092346,0.8953585028648376
10,13.226768493652344,18.123218536376953,-0.35931235551834106,2.1334202351500737,0.3236716389656067,0.6829839944839478,0.37546831369400024,0.06256893277168274,640,0,1,0.2854042053222656,-0.0855400562286377,0.15717026591300964,0.2502047121524811,0.8362547755241394,0.07734057307243347,0.16662144660949707,,0.0414053350687027,0.15362289547920227,0.05964036285877228,0.06066332012414932,0.2778509557247162,0.06215494126081467,0.95,0.6763284206390381,0.7561818361282349,0.792792797088623,0.8211454749107361,0.8354170322418213,0.844626247882843,0.8537763357162476,0.8594090938568115,0.8625742197036743,0.866713285446167,0.8709282279014587,0.8727068305015564,0.8758465647697449,0.8790821433067322,0.880394697189331,0.8828227519989014,0.884229838848114,0.8851467967033386,0.8868702054023743,0.8884759545326233,0.8889989852905273,0.8906174898147583,0.8918008804321289,0.8923972249031067,0.8929802179336548,0.893928587436676,0.8937762975692749,0.8943753838539124,0.8946590423583984,0.8949876427650452,0.8957685232162476,0.8961825966835022,0.8965747356414795
