step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e,ema_tau,cos_err_d0,cos_err_d1,cos_err_d2,cos_err_d3,cos_err_d4,cos_err_d5,cos_err_d6,cos_err_d7,cos_err_d8,cos_err_d9,cos_err_d10,cos_err_d11,cos_err_d12,cos_err_d13,cos_err_d14,cos_err_d15,cos_err_d16,cos_err_d17,cos_err_d18,cos_err_d19,cos_err_d20,cos_err_d21,cos_err_d22,cos_err_d23,cos_err_d24,cos_err_d25,cos_err_d26,cos_err_d27,cos_err_d28,cos_err_d29,cos_err_d30,cos_err_d31,cos_err_d32
1,14.275238037109375,20.217866897583008,-0.37705084681510925,2.5106503626259995,0.37335410714149475,0.750404953956604,0.46970441937446594,0.185420423746109,64,0,0,0.14891290664672852,-0.18703186511993408,0.10203442722558975,0.13510631024837494,0.7701297402381897,0.06702849268913269,0.1389416605234146,,0.06144668161869049,0.3038676381111145,0.043230973184108734,0.047041527926921844,0.14051418006420135,0.04729524627327919,0.9000005,0.6266458630561829,0.7347619533538818,0.7927722334861755,0.8382079005241394,0.8664324283599854,0.8868041038513184,0.9058005809783936,0.9202150106430054,0.9266713857650757,0.9375289678573608,0.9443458318710327,0.9481378793716431,0.9552653431892395,0.9595885276794434,0.9631299376487732,0.9670666456222534,0.9698864221572876,0.9719409346580505,0.9753957390785217,0.9768878817558289,0.9778645038604736,0.9805194139480591,0.9834418296813965,0.9841694831848145,0.9858204126358032,0.9865502119064331,0.9871467351913452,0.9888765215873718,0.9905620813369751,0.9909584522247314,0.9919077754020691,0.9928309917449951,0.9936288595199585
2,13.829151153564453,18.705602645874023,-0.3970735967159271,2.570511153645495,0.35009559988975525,0.7471691966056824,0.41841065883636475,0.14971472322940826,128,0,0,0.19890308380126953,-0.12086868286132812,0.12130893766880035,0.18471229076385498,0.7946579456329346,0.06702849268913269,0.14518317580223083,,0.051026925444602966,0.26694220304489136,0.04955054074525833,0.047839246690273285,0.20245510339736938,0.04823164641857147,0.900001,0.6499043703079224,0.734008252620697,0.7718754410743713,0.7977570295333862,0.8114773035049438,0.8178111910820007,0.8263550996780396,0.8310314416885376,0.8330029249191284,0.83735591173172,0.8404012322425842,0.8396536707878113,0.8430172204971313,0.8438342213630676,0.8449963331222534,0.8470883965492249,0.8491339087486267,0.8499536514282227,0.851662278175354,0.8533899784088135,0.853205680847168,0.8558835387229919,0.8571583032608032,0.8578423857688904,0.859459638595581,0.8609378337860107,0.8628525733947754,0.8639864325523376,0.8650453686714172,0.8653406500816345,0.8675975799560547,0.8689507246017456,0.8690707087516785
3,13.607677459716797,19.236724853515625,-0.3668985664844513,2.4119051420062396,0.37324079871177673,0.740139365196228,0.4431670904159546,0.1425284743309021,192,0,0,0.2944061756134033,-0.13082289695739746,0.11713159084320068,0.16049207746982574,0.8062364459037781,0.0656716451048851,0.13867029547691345,,0.05827860161662102,0.2523389458656311,0.04056393355131149,0.04287169128656387,0.1792478710412979,0.043284814804792404,0.9000015,0.6267591714859009,0.7217785120010376,0.751006007194519,0.7806345820426941,0.7914021015167236,0.7923023104667664,0.8033927083015442,0.8063175678253174,0.8061832189559937,0.8126757144927979,0.8147556185722351,0.8139681220054626,0.8183466792106628,0.8206283450126648,0.8193507790565491,0.8227584362030029,0.8240969777107239,0.8223828673362732,0.8250346779823303,0.8257585763931274,0.8247874975204468,0.8268918395042419,0.8278194069862366,0.8268041014671326,0.829143762588501,0.829609215259552,0.8293941617012024,0.8311044573783875,0.8313405513763428,0.829215407371521,0.8301171064376831,0.8301131725311279,0.8295393586158752
4,13.463326454162598,18.350666046142578,-0.4254308342933655,2.6013643201452044,0.30890142917633057,0.734332263469696,0.36226779222488403,0.08176621794700623,256,0,1,0.21855854988098145,-0.08599483966827393,0.14725357294082642,0.1981993317604065,0.7984684705734253,0.0491180494427681,0.10936228185892105,,0.05390336364507675,0.22712288796901703,0.04824540391564369,0.04669215902686119,0.22302190959453583,0.04750572517514229,0.900002,0.6910985112190247,0.764316976070404,0.7956328392028809,0.8225577473640442,0.835548996925354,0.8413426280021667,0.8510038256645203,0.8550230264663696,0.857113778591156,0.8622860312461853,0.8645992875099182,0.8655904531478882,0.8699302077293396,0.8710309863090515,0.8719327449798584,0.8744444251060486,0.8757524490356445,0.875257670879364,0.877013087272644,0.8775917887687683,0.8770323991775513,0.8797309994697571,0.8801813125610352,0.8796239495277405,0.8806552886962891,0.8811547160148621,0.8806992173194885,0.8822133541107178,0.88282310962677,0.8822689652442932,0.8832840919494629,0.8838746547698975,0.8841027617454529
5,13.42183780670166,18.205137252807617,-0.4116571247577667,2.506937209244987,0.315168172121048,0.7268252968788147,0.377245157957077,0.059415049850940704,320,0,1,0.2739160656929016,-0.10227680206298828,0.15250559151172638,0.22289475798606873,0.8221197724342346,0.07245590537786484,0.15549525618553162,,0.05015312880277634,0.2102767527103424,0.05151724815368652,0.04941141605377197,0.24495510756969452,0.04982294514775276,0.9000025,0.6848318576812744,0.7693027257919312,0.8126165270805359,0.8431586623191833,0.860159695148468,0.8709952235221863,0.8810809254646301,0.8865553140640259,0.8928536176681519,0.8980594277381897,0.9015206694602966,0.9061598777770996,0.9093400239944458,0.9121653437614441,0.9141533374786377,0.9160553216934204,0.9187195301055908,0.9203934669494629,0.9221140742301941,0.9233938455581665,0.9245505928993225,0.9259670972824097,0.926807165145874,0.9275931119918823,0.9281615018844604,0.9291245341300964,0.9291258454322815,0.9309955835342407,0.9310498833656311,0.9327656626701355,0.9328456521034241,0.9337028861045837,0.9336179494857788
6,13.42565631866455,18.372718811035156,-0.4014371633529663,2.4769071734510124,0.32675349712371826,0.7281906604766846,0.3782346248626709,0.06357082724571228,384,0,0,0.299827516078949,-0.08539724349975586,0.14669588208198547,0.24741920828819275,0.8244244456291199,0.07598371803760529,0.1658073365688324,,0.05105478689074516,0.19282695651054382,0.05165732651948929,0.05822087079286575,0.26339033246040344,0.05839763209223747,0.900003,0.6732465028762817,0.7522991895675659,0.7864752411842346,0.8244567513465881,0.8415788412094116,0.8480241894721985,0.8622875213623047,0.8694071769714355,0.8701428174972534,0.8784022927284241,0.8829024434089661,0.8832868933677673,0.8882160782814026,0.8909189701080322,0.8898641467094421,0.8939166069030762,0.8959925174713135,0.8951317071914673,0.8986007571220398,0.9006006717681885,0.9001839756965637,0.9035661816596985,0.904779851436615,0.9041538834571838,0.9068514108657837,0.9078907370567322,0.9073016047477722,0.9093249440193176,0.910681962966919,0.9098604917526245,0.9120731353759766,0.9128139019012451,0.9125118255615234
7,13.439537048339844,18.034595489501953,-0.4068356454372406,2.4881172037067922,0.3197748363018036,0.7266104817390442,0.3512521982192993,0.06696207821369171,448,0,0,0.26929771900177,-0.049697279930114746,0.1547050178050995,0.24004162847995758,0.8223130106925964,0.07164179533720016,0.14681139588356018,,0.04853023588657379,0.18381521105766296,0.05593293905258179,0.05369453877210617,0.26270806789398193,0.05389316380023956,0.9000035000000001,0.6802251935005188,0.7542905211448669,0.790411114692688,0.8272908329963684,0.8426558375358582,0.850992739200592,0.8641837239265442,0.8714936375617981,0.8750897645950317,0.8820744752883911,0.8865270614624023,0.8872485756874084,0.8917568922042847,0.8949725031852722,0.895746648311615,0.8995258808135986,0.9011175632476807,0.9019692540168762,0.9046230316162109,0.9057925343513489,0.9054168462753296,0.9084651470184326,0.9096490144729614,0.9097526669502258,0.9117591381072998,0.9135103821754456,0.913468062877655,0.9149019122123718,0.9155483245849609,0.9154397249221802,0.9165133833885193,0.9169818758964539,0.9161648154258728
8,13.38460922241211,18.331008911132812,-0.3836519420146942,2.369196702923391,0.3361458480358124,0.7197977900505066,0.3814924359321594,0.059532683342695236,512,0,1,0.29311686754226685,-0.07546794414520264,0.14175951480865479,0.22189676761627197,0.8379384875297546,0.05590230971574783,0.1516960710287094,,0.042647358030080795,0.17724618315696716,0.0536804124712944,0.05903535336256027,0.24762701988220215,0.05993536114692688,0.900004,0.6638541221618652,0.736149787902832,0.7540444731712341,0.7959112524986267,0.8113913536071777,0.8116101622581482,0.8283749222755432,0.8341007232666016,0.8331038951873779,0.8428394198417664,0.8468157052993774,0.845242977142334,0.8524187803268433,0.8545631170272827,0.8530628681182861,0.8586688041687012,0.8605713844299316,0.8588976860046387,0.8633065223693848,0.8648164868354797,0.8633695840835571,0.8670127987861633,0.8676788210868835,0.8664886355400085,0.8692822456359863,0.8692888617515564,0.8676151037216187,0.869864821434021,0.8707858920097351,0.8705146908760071,0.8734939694404602,0.8743869662284851,0.8718322515487671
9,13.397679328918457,18.064790725708008,-0.36987221240997314,2.368592894171253,0.3598704934120178,0.729742705821991,0.3997851610183716,0.03513228893280029,576,0,1,0.2993510961532593,-0.06768369674682617,0.14387930929660797,0.2422909289598465,0.8693207502365112,0.08168250322341919,0.20542742311954498,,0.04223272576928139,0.16328242421150208,0.06325511634349823,0.06187436357140541,0.2685644328594208,0.06317143142223358,0.9000045,0.6401295065879822,0.7129717469215393,0.7567209005355835,0.7907593250274658,0.8108954429626465,0.8244107961654663,0.8384623527526855,0.8480575084686279,0.8549118638038635,0.86357581615448,0.8691346645355225,0.873497486114502,0.8783411979675293,0.8826860189437866,0.8855164647102356,0.8897379040718079,0.8917332291603088,0.893425703048706,0.8960452079772949,0.8981000185012817,0.899604856967926,0.9020212292671204,0.903069794178009,0.9037836194038391,0.9058068990707397,0.9076335430145264,0.9082257747650146,0.9099350571632385,0.9105647802352905,0.9111440777778625,0.9130750298500061,0.9143906235694885,0.9149482846260071
10,13.380325317382812,18.184133529663086,-0.36632582545280457,2.258027285144684,0.3424834907054901,0.7088093161582947,0.3876192569732666,0.03881048783659935,640,0,1,0.3085966110229492,-0.07631301879882812,0.15194445848464966,0.243395134806633,0.8570865392684937,0.08792401850223541,0.18778833746910095,,0.040500935167074203,0.15966342389583588,0.059361763298511505,0.06024223566055298,0.27064642310142517,0.061690740287303925,0.900005,0.6575164198875427,0.7345762252807617,0.7732598781585693,0.8053633570671082,0.8227837085723877,0.8352810144424438,0.8472908139228821,0.855355441570282,0.8606014847755432,0.8667699098587036,0.8727514147758484,0.8760436773300171,0.8807635307312012,0.8854086995124817,0.8878764510154724,0.8914330005645752,0.8938785791397095,0.8956139087677002,0.898294985294342,0.9008297324180603,0.9020676016807556,0.9044546484947205,0.906406819820404,0.9075948596000671,0.9087948799133301,0.9102823734283447,0.9107165932655334,0.9117173552513123,0.9125557541847229,0.9133849740028381,0.9147414565086365,0.915671169757843,0.9165151119232178
