step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e
40200,3.6621181964874268,5.283617973327637,0.7186251953244209,0.331207408149851,0.6441138982772827,-0.07451129704713821,-0.07510939240455627,0.002757907612249255,2572800,0,0,0.6418987810611725,0.6687292456626892,0.9037606120109558,0.9190862774848938,0.9999907612800598,0.9975576996803284,1.0,0.059513553977012634,0.001271991292014718,3.6267625546315685e-05,0.15133292973041534,0.16080065071582794,0.9740910530090332,0.16432002186775208
40400,3.5210986137390137,5.134936332702637,0.6893753558397293,0.339251696985315,0.6460501551628113,-0.04332520067691803,-0.045467689633369446,0.0010238791583105922,2585600,0,0,0.6442838311195374,0.6611621081829071,0.9151982069015503,0.9386802315711975,0.9999918341636658,0.9978290796279907,1.0,0.029498742893338203,0.0013148003490641713,2.8682301490334794e-05,0.14698611199855804,0.16186906397342682,0.9748679399490356,0.1630738526582718
40600,3.5694003105163574,5.161089897155762,0.6954275146126747,0.33362862120752645,0.6518239974975586,-0.04360351711511612,-0.04553842917084694,0.002955955918878317,2598400,0,1,0.6498323976993561,0.6666125357151031,0.9384194612503052,0.9077349305152893,0.9999866485595703,0.9967436194419861,1.0,0.05573590472340584,0.0013954350724816322,3.777773235924542e-05,0.14674371480941772,0.15226541459560394,0.972920835018158,0.15569816529750824
40800,3.660823106765747,5.350165843963623,0.7063674628734589,0.3365661437432432,0.6416532397270203,-0.0647142231464386,-0.06401137262582779,0.003150681033730507,2611200,0,0,0.63704714179039,0.6629528999328613,0.9132182598114014,0.9171288013458252,0.9999856352806091,0.9970149397850037,0.9997286796569824,0.06611413508653641,0.001372484490275383,3.080024180235341e-05,0.15547998249530792,0.1647064983844757,0.9767706394195557,0.1668209731578827
41000,3.5539915561676025,5.156078815460205,0.7204710692167282,0.325701514904097,0.6519960761070251,-0.06847499310970306,-0.06908606737852097,0.001663673552684486,2624000,0,0,0.6468298435211182,0.6742439568042755,0.8724616169929504,0.9100220203399658,0.9999929070472717,0.9981004595756531,1.0,0.05810662358999252,0.0012837110552936792,3.259931690990925e-05,0.1446508914232254,0.1636240929365158,0.9659695625305176,0.16436636447906494
41200,3.716963529586792,5.539107322692871,0.7110233679413795,0.3331938749579691,0.6447113752365112,-0.06631199270486832,-0.0685555636882782,0.002984157996252179,2636800,0,0,0.6382651031017303,0.6671848893165588,0.8917396664619446,0.9025561809539795,0.9999701976776123,0.9926730394363403,1.0,0.08487316966056824,0.0013204696588218212,3.523636405589059e-05,0.15674948692321777,0.16623733937740326,0.9703118801116943,0.16877907514572144
41400,3.856933355331421,5.871152877807617,0.6789685804396868,0.33942918553593315,0.6511172652244568,-0.027851315215229988,-0.025925900787115097,0.0064429412595927715,2649600,0,1,0.6493910551071167,0.6597021520137787,0.867584764957428,0.8002974390983582,0.9999877214431763,0.997286319732666,1.0,0.24265038967132568,0.0013146721757948399,4.4661293941317126e-05,0.14315955340862274,0.16447791457176208,0.9631329774856567,0.17275434732437134
41600,3.5770442485809326,5.200834274291992,0.7252767831087112,0.33003129282711813,0.642723560333252,-0.08255322277545929,-0.07528845965862274,0.0014960779808461666,2662400,0,0,0.6370704770088196,0.6676245033740997,0.8740587830543518,0.9217445254325867,0.9999846816062927,0.9964722394943237,1.0,0.029558544978499413,0.0012703624088317156,3.252582246204838e-05,0.1575780212879181,0.17534415423870087,0.9630593657493591,0.1765235811471939
41800,3.6226913928985596,5.35400390625,0.6933051832020283,0.34100903323127163,0.6412343382835388,-0.052070844918489456,-0.05341774970293045,0.0009904885664582253,2675200,0,0,0.6249702572822571,0.6592345833778381,0.9424540996551514,0.920515775680542,0.9999907612800598,0.9978290796279907,1.0,0.06052212417125702,0.001358032925054431,2.7581721951719373e-05,0.16172702610492706,0.1663108766078949,0.9869037866592407,0.16896173357963562
42000,3.686275005340576,5.485762119293213,0.69875543192029,0.3378150748518636,0.643528401851654,-0.05522703006863594,-0.05231543630361557,0.0021250485442578793,2688000,0,0,0.6367902457714081,0.6611628830432892,0.8939932584762573,0.8935754299163818,0.9999712705612183,0.9967436194419861,0.9997286796569824,0.10819774866104126,0.0012130247196182609,2.739643241511658e-05,0.15172941982746124,0.16291624307632446,0.9773300886154175,0.16627489030361176
