step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e,ema_tau
100200,14.011415481567383,14.475046157836914,0.6797886714339256,0.34312610785299646,0.6449040770530701,-0.03488459438085556,-0.050706714391708374,0.0028020902536809444,6412800,0,1,0.6387481391429901,0.6614210307598114,0.9654556512832642,0.8460336923599243,0.9999753832817078,0.997286319732666,0.9991859197616577,0.06263383477926254,0.00024334865156561136,0.00013693349319510162,0.2296343296766281,0.22009050846099854,0.9862580299377441,0.2382214218378067,0.9
100400,13.93929386138916,14.25665283203125,0.6739105172455311,0.34439097773233984,0.6459952592849731,-0.027915257960557938,-0.03978704661130905,0.0011783414520323277,6425600,0,0,0.644411712884903,0.6587526202201843,0.9507803320884705,0.9421869516372681,0.9999825358390808,0.997286319732666,0.9994572997093201,0.020787471905350685,0.00025358895072713494,0.00014284567441791296,0.22274653613567352,0.2360401451587677,0.9902616143226624,0.23928168416023254,0.9
100600,13.972003936767578,14.426213264465332,0.6814060527831316,0.3361648572053623,0.6549372673034668,-0.026468785479664803,-0.042809490114450455,0.003637404181063175,6438400,0,1,0.650030791759491,0.6685217916965485,0.9478240609169006,0.8520276546478271,0.9999907612800598,0.9975576996803284,1.0,0.055598895996809006,0.00025833502877503633,0.00014400514191947877,0.22383028268814087,0.2193850576877594,0.9857265949249268,0.23710760474205017,0.9
100800,13.935440063476562,14.279685020446777,0.6820649709552526,0.33677925086152255,0.653651773929596,-0.0284131970256567,-0.04213430732488632,0.0012043153401464224,6451200,0,0,0.6517097055912018,0.6669877469539642,0.9588803648948669,0.9159591794013977,0.9999948740005493,0.9989145398139954,1.0,0.024245355278253555,0.00027891070931218565,0.00014410982839763165,0.22345057129859924,0.2295149266719818,0.9905536770820618,0.23638786375522614,0.9
101000,13.924620628356934,14.220253944396973,0.682096054777503,0.33666765627993944,0.6538090109825134,-0.028287043794989586,-0.045386508107185364,0.0010293802479282022,6464000,0,0,0.6536727845668793,0.6683142483234406,0.9643293619155884,0.93696528673172,0.9999979734420776,0.9994572997093201,1.0,0.009928024373948574,0.00025685428408905864,0.00014332172577269375,0.22291019558906555,0.2300432175397873,0.9885600209236145,0.2351938635110855,0.9
101200,14.012809753417969,14.504986763000488,0.6785231828689575,0.33880193808114306,0.6523205637931824,-0.026202619075775146,-0.04635803773999214,0.005625240039080381,6476800,0,1,0.6322655975818634,0.6669568121433258,0.9435251951217651,0.818297803401947,0.9999948740005493,0.998643159866333,1.0,0.07239919155836105,0.00022725260350853205,0.00014114173245616257,0.22581863403320312,0.2176257073879242,0.9879530072212219,0.241580069065094,0.9
101400,13.961339950561523,14.339020729064941,0.6770951431244612,0.3411228664202743,0.6494450569152832,-0.02765008620917797,-0.049122218042612076,0.004080462735146284,6489600,0,1,0.6468314230442047,0.6652131378650665,0.9705727100372314,0.878080427646637,0.9999887943267822,0.9978290796279907,0.9997286796569824,0.03631234169006348,0.00024617521557956934,0.00014278877642937005,0.2350769340991974,0.22133736312389374,0.989191472530365,0.23797334730625153,0.9
101600,13.931248664855957,14.242490768432617,0.677936552092433,0.3405703566377676,0.6498715281486511,-0.028065023943781853,-0.03993809595704079,0.0017952306661754847,6502400,0,1,0.6367990374565125,0.662580817937851,0.9514563083648682,0.9050410389900208,0.9999773502349854,0.9981004595756531,0.9997286796569824,0.020196368917822838,0.0002497771638445556,0.00014318773173727095,0.22081179916858673,0.23152229189872742,0.9891263842582703,0.24128736555576324,0.9
101800,13.925558090209961,14.290155410766602,0.6740244682878256,0.3397041749724036,0.6532328128814697,-0.020791655406355858,-0.038270603865385056,0.0013044311199337244,6515200,0,0,0.638650119304657,0.6654582917690277,0.9528842568397522,0.9266194105148315,0.9999918341636658,0.9983718395233154,0.9997286796569824,0.02206072025001049,0.00023508284357376397,0.00014462490798905492,0.22196651995182037,0.2324731945991516,0.9882148504257202,0.23857605457305908,0.9
102000,13.963296890258789,14.319015502929688,0.6739281713962555,0.3463583227701627,0.642892062664032,-0.03103610873222351,-0.04322395101189613,0.0010961528168991208,6528000,0,0,0.6370343267917633,0.6571930646896362,0.960471510887146,0.9151884317398071,0.9999918341636658,0.9981004595756531,1.0,0.027370044961571693,0.0002611711679492146,0.00014203606406226754,0.23256756365299225,0.23958797752857208,0.9877041578292847,0.24708430469036102,0.9
102200,13.914572715759277,14.237548828125,0.6572309620678425,0.35285422246826054,0.6416468620300293,-0.015584100037813187,-0.027179617434740067,0.0013526497641578317,6540800,0,0,0.62241530418396,0.6504504382610321,0.9591321349143982,0.9348949193954468,0.9999805688858032,0.9962008595466614,0.9997286796569824,0.01613689586520195,0.00024364003911614418,0.00013630258035846055,0.22737674415111542,0.23396295309066772,0.9865732192993164,0.24005188047885895,0.9
102400,13.925804138183594,14.263578414916992,0.6728970725089312,0.34424605938628067,0.6467544436454773,-0.026142628863453865,-0.041314952075481415,0.003347937250509858,6553600,0,1,0.6454986333847046,0.6601508557796478,0.944179117679596,0.9015823006629944,0.9999969601631165,0.9997286796569824,0.9997286796569824,0.0196133553981781,0.0002489415346644819,0.00013756919361185282,0.22654837369918823,0.2321135401725769,0.9896454811096191,0.24397678673267365,0.9
102600,14.003210067749023,14.241629600524902,0.6460067937150598,0.35916809566044056,0.6379315257072449,-0.008075268007814884,-0.03185862675309181,0.0017196910921484232,6566400,0,0,0.6289165914058685,0.6484308540821075,0.8992403745651245,0.939045786857605,0.9999188184738159,0.9875169992446899,0.9981004595756531,0.02526838146150112,0.00023338140454143286,0.00015427052858285606,0.19743400812149048,0.22580336034297943,0.9809613823890686,0.222460076212883,0.9
102800,13.927624702453613,14.252124786376953,0.6653629615902901,0.34794182043920635,0.6449586749076843,-0.020404286682605743,-0.03453174605965614,0.0015232828445732594,6579200,0,0,0.6217742264270782,0.6562690436840057,0.9585129022598267,0.9294406175613403,0.9999959468841553,0.9991859197616577,1.0,0.016190584748983383,0.00023739445896353573,0.00014242532779462636,0.22652567923069,0.22993214428424835,0.9884552955627441,0.23774762451648712,0.9
103000,13.928833961486816,14.231827735900879,0.6598797710612416,0.3483377965043536,0.647269606590271,-0.01261016447097063,-0.02579527162015438,0.000885584217030555,6592000,0,1,0.6473263800144196,0.6555049419403076,0.9478672742843628,0.9356458783149719,0.9999887943267822,0.9970149397850037,1.0,0.014411523938179016,0.00025463555357418954,0.00014460338570643216,0.22280505299568176,0.22845099866390228,0.9880901575088501,0.23616419732570648,0.9
103200,13.923784255981445,14.248772621154785,0.6723444107919931,0.3429385013717087,0.6490849256515503,-0.023259485140442848,-0.039565399289131165,0.0011312119895592332,6604800,0,0,0.6419789493083954,0.6615388989448547,0.9577677249908447,0.9470762610435486,0.9999671578407288,0.9943012595176697,0.9994572997093201,0.008284298703074455,0.00026607519248500466,0.00014181906590238214,0.2263680249452591,0.23821178078651428,0.9899889230728149,0.2400747686624527,0.9
103400,13.957756042480469,14.25703239440918,0.6501368535682559,0.3547676270421657,0.6425357460975647,-0.007601107470691204,-0.028347380459308624,0.002788192592561245,6617600,0,0,0.6247650384902954,0.6517714560031891,0.9061142206192017,0.9508017301559448,0.9999219179153442,0.9886024594306946,0.9983718395233154,0.019854478538036346,0.0002640594029799104,0.00013463606592267752,0.1995028853416443,0.2364937961101532,0.9865347743034363,0.2367006540298462,0.9
103600,13.950010299682617,14.226344108581543,0.6728601790964603,0.34271705618570203,0.6491607427597046,-0.023699436336755753,-0.042075131088495255,0.0008430035668425262,6630400,0,0,0.6374213993549347,0.6625694036483765,0.9289109706878662,0.9418495893478394,0.9999907612800598,0.998643159866333,0.9994572997093201,0.01123894564807415,0.0003248397842980921,0.00014542744611389935,0.20453402400016785,0.22870689630508423,0.9885392785072327,0.23192724585533142,0.9
103800,13.983474731445312,14.244644165039062,0.6733246818184853,0.3457442518291712,0.6441786885261536,-0.029145993292331696,-0.0428793802857399,0.0016030577244237065,6643200,0,0,0.6258321404457092,0.6580992043018341,0.9362303018569946,0.9349308013916016,0.9999897480010986,0.9983718395233154,0.9997286796569824,0.016675636172294617,0.0003489829832687974,0.000154617489897646,0.21100245416164398,0.23034396767616272,0.9875786900520325,0.23401188850402832,0.9
104000,13.932878494262695,14.191475868225098,0.6684275325387716,0.3479262636427721,0.6433478593826294,-0.025079673156142235,-0.043386586010456085,0.0005969037883915007,6656000,0,0,0.6383121907711029,0.6574355959892273,0.960064172744751,0.9445955753326416,0.9999938607215881,0.9983718395233154,1.0,0.007266112603247166,0.0003022916498593986,0.00014334751176647842,0.2216046005487442,0.23014554381370544,0.9883947372436523,0.23207682371139526,0.9
104200,13.952619552612305,14.266443252563477,0.6749640088528395,0.3431083245303446,0.6474521160125732,-0.027511892840266228,-0.03813009709119797,0.002118597039952874,6668800,0,1,0.6458646655082703,0.6598612666130066,0.960556149482727,0.8970059156417847,0.9999856352806091,0.9983718395233154,0.9997286796569824,0.025233251973986626,0.00029798431205563247,0.00014864752301946282,0.2121073603630066,0.21309442818164825,0.9876995086669922,0.22624585032463074,0.9
104400,13.919635772705078,14.21403694152832,0.6698502600193024,0.3434688315837233,0.649563193321228,-0.02028706669807434,-0.029836291447281837,0.0002483938296791166,6681600,0,0,0.6480617225170135,0.6590616405010223,0.9449456930160522,0.9440958499908447,0.9999723434448242,0.9964722394943237,0.9991859197616577,0.009464900940656662,0.00034827267518267035,0.00014249456580728292,0.20867189764976501,0.22329361736774445,0.9918338060379028,0.22620034217834473,0.9
104600,13.988823890686035,14.461965560913086,0.6784235499799252,0.33913894759818475,0.6518483757972717,-0.026575174182653427,-0.04536759853363037,0.002788085490465164,6694400,0,1,0.6405031383037567,0.6664206087589264,0.9532946944236755,0.855199933052063,0.9999918341636658,0.9978290796279907,1.0,0.056246817111968994,0.0003029111830983311,0.00014650099910795689,0.21165701746940613,0.21034878492355347,0.9889922142028809,0.22379246354103088,0.9
