step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e,ema_tau
40200,14.317867279052734,14.220209121704102,-0.154941588640213,1.2362871493763155,0.18932411074638367,0.3442656993865967,0.019656414166092873,0.01101007591933012,2572800,0,0,0.17246758937835693,0.1728481650352478,0.6932950615882874,0.9505242109298706,0.8164477348327637,0.14952510595321655,0.2504749000072479,,0.0001007894825306721,1.3260474588605575e-05,0.13628113269805908,0.17258110642433167,0.9814814329147339,0.176171213388443,0.9
40400,14.307967185974121,14.263679504394531,-0.17071451246738434,1.2670942350885717,0.19013087451457977,0.3608453869819641,0.030706698074936867,0.011816124431788921,2585600,0,1,0.17743462324142456,0.16437089443206787,0.6971299052238464,0.9203090667724609,0.8123484253883362,0.12835821509361267,0.22930800914764404,,0.00011218787403777242,2.064556974801235e-05,0.13711555302143097,0.15241295099258423,0.9756559729576111,0.16629022359848022,0.9
40600,14.352010726928711,14.269518852233887,-0.1773565262556076,1.2792159307837347,0.18744860589504242,0.36480513215065,0.027084074914455414,0.01953860931098461,2598400,0,1,0.168146014213562,0.16477042436599731,0.7135568261146545,0.9333328008651733,0.7992250323295593,0.1185888797044754,0.21438263356685638,,0.00012504469486884773,2.5720979465404525e-05,0.14600813388824463,0.15882185101509094,0.9739001393318176,0.16787593066692352,0.9
40800,14.331685066223145,14.240436553955078,-0.17045558989048004,1.2605866595883457,0.17542193830013275,0.3458775281906128,0.023097163066267967,0.013151300139725208,2611200,0,1,0.158061683177948,0.1558859944343567,0.7015567421913147,0.9333021640777588,0.8031485676765442,0.12021709978580475,0.2168249785900116,,9.47065491345711e-05,1.5596406228723936e-05,0.13977216184139252,0.16532844305038452,0.9767334461212158,0.1731300950050354,0.9
41000,14.227572441101074,14.26764965057373,-0.12281925976276398,1.1844745189714017,0.21140174567699432,0.3342210054397583,0.02065442129969597,0.0169720146805048,2624000,0,1,0.1912682056427002,0.1947016716003418,0.6946535110473633,0.9167521595954895,0.8286142349243164,0.16824966669082642,0.2868385314941406,,9.630703425500542e-05,1.7285292415181175e-05,0.13269372284412384,0.16389012336730957,0.9736636281013489,0.17506085336208344,0.9
41200,14.2676362991333,14.23412036895752,-0.16158513724803925,1.2472612291304408,0.18491517007350922,0.34650030732154846,0.016130641102790833,0.010439550504088402,2636800,0,1,0.1673142910003662,0.1713731288909912,0.6769731044769287,0.9541289806365967,0.8129867911338806,0.15712347626686096,0.26567164063453674,,8.986028842628002e-05,1.2619961125892587e-05,0.13945448398590088,0.171922504901886,0.980958878993988,0.17292626202106476,0.9
41400,14.208602905273438,14.274616241455078,-0.16062436997890472,1.2530548799434624,0.2046343833208084,0.36525875329971313,0.041101012378931046,0.014674711972475052,2649600,0,1,0.187696635723114,0.17032641172409058,0.6754257082939148,0.9268873929977417,0.8344528079032898,0.15196743607521057,0.2729986608028412,,8.538051042705774e-05,1.7615033357287757e-05,0.12797455489635468,0.1568479835987091,0.9792242646217346,0.16798493266105652,0.9
41600,14.235100746154785,14.221339225769043,-0.1463240385055542,1.222902404664869,0.19722706079483032,0.3435510993003845,0.021048622205853462,0.010055401362478733,2662400,0,0,0.18958497047424316,0.1798279881477356,0.6843376755714417,0.9464637041091919,0.8214505910873413,0.16336500644683838,0.27842605113983154,,8.148887718562037e-05,1.0166932952415664e-05,0.137498140335083,0.17149527370929718,0.9800068736076355,0.17336226999759674,0.9
41800,14.241949081420898,14.209219932556152,-0.17058587074279785,1.2643165589481629,0.18402940034866333,0.3546152710914612,0.022336049005389214,0.00935120228677988,2675200,0,0,0.1705862283706665,0.1654614806175232,0.699093759059906,0.9511468410491943,0.8035042881965637,0.1473541408777237,0.24477612972259521,,8.471076580462977e-05,1.0633348210831173e-05,0.14820615947246552,0.1714790165424347,0.9865509271621704,0.17542843520641327,0.9
42000,14.244468688964844,14.22986125946045,-0.16289108991622925,1.2543838448150562,0.19677308201789856,0.3596641719341278,0.022302141413092613,0.011815337464213371,2688000,0,0,0.18002325296401978,0.17844927310943604,0.6763092875480652,0.9470220804214478,0.8203651309013367,0.1639077365398407,0.2816825211048126,,8.451328903902322e-05,1.0847223165910691e-05,0.1394677460193634,0.17230379581451416,0.9841756224632263,0.17587894201278687,0.9
42200,14.225996971130371,14.257173538208008,-0.1713576763868332,1.2672322774860874,0.1874111145734787,0.3587687909603119,0.0243370421230793,0.010262761265039444,2700800,0,0,0.18504184484481812,0.16710466146469116,0.6559131741523743,0.9526410698890686,0.8177933692932129,0.14382633566856384,0.24966078996658325,,8.929079922381788e-05,1.725284892017953e-05,0.13575099408626556,0.17252421379089355,0.9803077578544617,0.1729726344347,0.9
42400,14.273329734802246,14.226378440856934,-0.17665155231952667,1.2792792306773177,0.1908218115568161,0.3674733638763428,0.031161844730377197,0.009830236434936523,2713600,0,0,0.1748923659324646,0.164770245552063,0.6748488545417786,0.9485821723937988,0.8184460401535034,0.14382633566856384,0.25535959005355835,,8.22569927549921e-05,9.97759161691647e-06,0.15190033614635468,0.1706228405237198,0.981269359588623,0.17477022111415863,0.9
42600,14.207237243652344,14.269842147827148,-0.15176960825920105,1.231482920477504,0.19258975982666016,0.3443593680858612,0.016630223020911217,0.011031802743673325,2726400,0,0,0.18993955850601196,0.1788926124572754,0.6500135660171509,0.9441232085227966,0.8190864324569702,0.1383989155292511,0.24314790964126587,,9.728931763675064e-05,1.8435119272908196e-05,0.1299414187669754,0.17254576086997986,0.971535861492157,0.17327991127967834,0.9
42800,14.26319408416748,14.223848342895508,-0.17633084952831268,1.276670182785166,0.18633683025836945,0.36266767978668213,0.02727549709379673,0.014549084939062595,2739200,0,0,0.16575533151626587,0.16355139017105103,0.6882407069206238,0.9574816226959229,0.8063392043113708,0.15142470598220825,0.2512890100479126,,7.963270763866603e-05,1.3646190382132772e-05,0.14542080461978912,0.17217737436294556,0.9836853742599487,0.17399702966213226,0.9
43000,14.276098251342773,14.236194610595703,-0.16118347644805908,1.2448487404556359,0.18051835894584656,0.34170183539390564,0.012269259430468082,0.013869469985365868,2752000,0,0,0.16688579320907593,0.16991358995437622,0.6878280639648438,0.9519898295402527,0.7960332632064819,0.14464044570922852,0.23256446421146393,,8.876650827005506e-05,1.4622676644648891e-05,0.14196187257766724,0.17224672436714172,0.9844552278518677,0.17456567287445068,0.9
