step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e
25200,4.113115310668945,5.256372451782227,0.7212560325860977,0.32150902413953,0.6582263708114624,-0.06302966177463531,-0.05276007577776909,0.003833602648228407,1612800,0,1,0.6532424688339233,0.6748397648334503,0.9020370244979858,0.8534101247787476,0.9999846816062927,0.9970149397850037,0.9997286796569824,0.08515135943889618,0.00028556952020153403,4.568706208374351e-05,0.11959343403577805,0.1234382688999176,0.9591984748840332,0.1283072680234909
25400,3.711526870727539,5.060503959655762,0.7400046959519386,0.3159278350185293,0.6582406163215637,-0.08176407963037491,-0.07089704275131226,0.0006870197830721736,1625600,0,0,0.653388112783432,0.6803530156612396,0.9036840200424194,0.9146144390106201,0.9999846816062927,0.9967436194419861,0.9997286796569824,0.04837511107325554,0.00030343554681167006,4.009032636531629e-05,0.1335199922323227,0.1421707272529602,0.9712576866149902,0.14368264377117157
25600,3.8106980323791504,5.296975612640381,0.7109249457716942,0.3288992668552493,0.6515833139419556,-0.05934163182973862,-0.05689644813537598,0.0029690812807530165,1638400,0,0,0.6399931907653809,0.6698960065841675,0.8351051807403564,0.8955541253089905,0.9998489022254944,0.9801899790763855,0.9964722394943237,0.08198776096105576,0.00033699735649861395,5.489906106959097e-05,0.11078944057226181,0.13066107034683228,0.9590498805046082,0.13174547255039215
25800,3.8755791187286377,5.1338348388671875,0.7207565046846867,0.3200293945899347,0.6607746481895447,-0.05998185649514198,-0.05626659095287323,0.0007587405852973461,1651200,0,0,0.6591016054153442,0.6784214973449707,0.8493506908416748,0.8741524815559387,0.9999403953552246,0.991044819355011,0.9991859197616577,0.056854963302612305,0.0002999443095177412,6.705964915454388e-05,0.11447865515947342,0.1308007538318634,0.9289113283157349,0.13316825032234192
26000,3.8340253829956055,5.035574913024902,0.7298497408628464,0.31720758104236163,0.6609308123588562,-0.06891892850399017,-0.06406740844249725,0.001808138214983046,1664000,0,1,0.6599206328392029,0.6809714138507843,0.8995999693870544,0.8944109678268433,0.9999866485595703,0.9967436194419861,1.0,0.04183828830718994,0.00032948231091722846,4.329404328018427e-05,0.13050825893878937,0.13797083497047424,0.9626116752624512,0.14164307713508606
26200,3.77336049079895,5.318179607391357,0.7394734993577003,0.3145023274041981,0.6607338786125183,-0.07873962074518204,-0.07115986198186874,0.0005533436196856201,1676800,0,0,0.650167852640152,0.6826389729976654,0.8262860178947449,0.8842613697052002,0.9999455809593201,0.9918588995933533,0.9989145398139954,0.10462084412574768,0.00032716430723667145,4.0072842239169404e-05,0.1278403252363205,0.14868268370628357,0.956666111946106,0.1504434496164322
26400,3.8100991249084473,4.954751968383789,0.7107221744954586,0.32208765882748247,0.6623238325119019,-0.04839834198355675,-0.038091450929641724,0.000939833524171263,1689600,0,0,0.6626950800418854,0.674087256193161,0.8460817337036133,0.9132186770439148,0.9999897480010986,0.997286319732666,1.0,0.023433538153767586,0.00036335084587335587,4.824825737159699e-05,0.12133504450321198,0.14471644163131714,0.960746705532074,0.14584767818450928
26600,3.7190937995910645,5.018281936645508,0.7292671501636505,0.3174589697507251,0.6608080863952637,-0.06845906376838684,-0.06015215814113617,0.0008126934990286827,1702400,0,0,0.6563568115234375,0.6795480251312256,0.8651062846183777,0.9158137440681458,0.9999836087226868,0.9978290796279907,0.9994572997093201,0.04724304750561714,0.00040867141797207296,4.42134914919734e-05,0.12725530564785004,0.14033842086791992,0.9618160724639893,0.14168260991573334
26800,3.7572410106658936,5.1816253662109375,0.731694296002388,0.32068309796247013,0.6545912623405457,-0.07710303366184235,-0.06536289304494858,0.001176149002276361,1715200,0,0,0.6497488915920258,0.6752642393112183,0.8747557401657104,0.9013040065765381,0.9999897480010986,0.997286319732666,1.0,0.050984323024749756,0.00047204518341459334,5.301468263496645e-05,0.13981525599956512,0.16099190711975098,0.962644100189209,0.1624569445848465
27000,3.6795871257781982,5.174243450164795,0.7391170933842659,0.3125674088005612,0.6639322638511658,-0.07518482953310013,-0.07062525302171707,0.0011739872861653566,1728000,0,0,0.6637216210365295,0.6856361329555511,0.8619046211242676,0.9133493900299072,0.9999733567237854,0.995115339756012,0.9997286796569824,0.07070460170507431,0.0005103222210891545,4.209276085020974e-05,0.1319892853498459,0.15250350534915924,0.9686101078987122,0.1545114368200302
