dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
loop_seattle/5T/short,contrastive_tiny,80.74390638715144,80.74390638715144,5.524480663578654,0.8597088682410674,0.1500064312260838,0.11237803871844693,34.3883547296427,8.985761313720248,0.1540859686637409,0.09473264698360813,0.09473264698360813,Transport,1
loop_seattle/5T/medium,contrastive_tiny,273.35842573397866,273.35842573397866,10.854929463753844,1.6696367841759854,0.3420928486550601,0.2385254600540701,66.78547136703945,16.53355454020637,0.29416591306116047,0.19313150291756837,0.19313150291756837,Transport,1
loop_seattle/5T/long,contrastive_tiny,192.96428531761313,192.96428531761313,8.738951408204757,1.3541749659663853,0.32676845283956446,0.18267027064886704,54.16699863865541,13.8911585304327,0.2455985249626959,0.1545064488950806,0.15450644889508058,Transport,1
loop_seattle/D/short,contrastive_tiny,19.65939091354468,19.65939091354468,3.3435949608022337,0.9967666738569656,0.06237653983246913,0.061271344718857874,39.87066695427863,4.433891170692474,0.07923956298381603,0.059754512072852706,0.0597545120728527,Transport,1
loop_seattle/H/short,contrastive_tiny,97.31766026859239,97.31766026859239,6.3821101816619255,1.2830258223291433,0.18041349646076008,0.1405300660224331,51.321032893165736,9.864971376977858,0.17462002650604536,0.11296984111754395,0.11296984111754396,Transport,1
loop_seattle/H/medium,contrastive_tiny,123.73592886771465,123.73592886771465,7.517251087662882,1.530542236091151,0.19043643950276817,0.16360608767850746,61.22168944364604,11.12366526230067,0.1966095329612281,0.13286656786649842,0.13286656786649845,Transport,1
loop_seattle/H/long,contrastive_tiny,127.44096790575492,127.44096790575492,7.469774363585916,1.5408467382069153,0.22690713886008002,0.16024932140885875,61.633869528276584,11.288975502930056,0.20174910990256226,0.13349487104789,0.13349487104788998,Transport,1
m_dense/D/short,contrastive_tiny,12824.230049795902,12824.230049795902,61.59048425038656,0.8809296930502605,0.1578576878202099,0.12647637608049933,35.23718772201042,113.24411706484317,0.19604231763844274,0.10662223866345359,0.10662223866345359,Transport,1
m_dense/H/short,contrastive_tiny,122459.28104542533,122459.28104542533,184.619591459367,1.5294139960058757,0.6983650244961146,0.40397339727831433,61.176559840235036,349.94182523017355,0.6207095980445997,0.32746915099538954,0.32746915099538954,Transport,1
m_dense/H/medium,contrastive_tiny,128197.75184470588,128197.75184470588,188.14631716883844,1.5234810510094672,0.7580381712097392,0.4110321620140075,60.93924204037868,358.04713634479174,0.6229567827905472,0.3273508221122083,0.3273508221122083,Transport,1
m_dense/H/long,contrastive_tiny,100712.11328267059,100712.11328267059,172.4430664524252,1.443991140973065,0.6864489311553826,0.39941012431360196,57.759645638922606,317.3517185752593,0.5493827379683571,0.2985244397497282,0.2985244397497282,Transport,1
sz_taxi/15T/short,contrastive_tiny,24.518395667213493,24.518395667213493,3.428999459014932,0.6893935324327525,1437810033799.1475,0.4606722409584356,27.5757412973101,4.95160536262872,0.46299627854478403,0.32062611464116253,0.32062611464116253,Transport,1
sz_taxi/15T/medium,contrastive_tiny,19.71646482558209,19.71646482558209,3.129125871250325,0.6123356786780101,11397386038604.752,0.44245727026001264,24.493427147120403,4.440322603773525,0.4132461339414463,0.29121739213530135,0.29121739213530135,Transport,1
