step,loss,hf_rows_consumed
1,0.4725242555141449,256
201,0.25386831164360046,51456
401,0.24193032085895538,102656
601,0.2494148313999176,153856
801,0.23414845764636993,205056
1001,0.24805386364459991,256256
1201,0.24386434257030487,307456
1401,0.23593343794345856,358656
1601,0.2496933937072754,409856
1801,0.24155108630657196,461056
2001,0.23617544770240784,512256
2201,0.21569710969924927,563456
2401,0.22187411785125732,614656
2601,0.23033176362514496,665856
2801,0.23142759501934052,717056
3001,0.22021262347698212,768256
3201,0.22536605596542358,819456
3401,0.22493202984333038,870656
3601,0.21481642127037048,921856
3801,0.240889772772789,973056
4001,0.2304852157831192,1024256
4201,0.2134213149547577,1075456
4401,0.2275172621011734,1126656
4601,0.22727252542972565,1177856
4801,0.21034762263298035,1229056
5001,0.2304220199584961,1280256
5201,0.22648020088672638,1331456
5401,0.22813402116298676,1382656
5601,0.22718046605587006,1433856
5801,0.2311946451663971,1485056
6001,0.22968998551368713,1536256
6201,0.21229931712150574,1587456
6401,0.2261423021554947,1638656
6601,0.21990951895713806,1689856
6801,0.21942833065986633,1741056
7001,0.22481465339660645,1792256
7201,0.24334613978862762,1843456
7401,0.21843843162059784,1894656
7601,0.21971525251865387,1945856
7801,0.22011463344097137,1997056
8001,0.2263845056295395,2048256
8201,0.2318589687347412,2099456
8401,0.2382834553718567,2150656
8601,0.21481968462467194,2201856
8801,0.22730976343154907,2253056
9001,0.2145034819841385,2304256
9201,0.2170114368200302,2355456
9401,0.21713672578334808,2406656
9601,0.21834346652030945,2457856
9801,0.22189632058143616,2509056
10001,0.2277868539094925,2560256
10201,0.2208249568939209,2611456
10401,0.22536547482013702,2662656
10601,0.2288055121898651,2713856
10801,0.22137193381786346,2765056
11001,0.2251485139131546,2816256
11201,0.22482021152973175,2867456
11401,0.21573978662490845,2918656
11601,0.22071325778961182,2969856
11801,0.1999305933713913,3021056
12001,0.22322902083396912,3072256
12201,0.22547535598278046,3123456
12401,0.2271990031003952,3174656
12601,0.2126978188753128,3225856
12801,0.22476957738399506,3277056
13001,0.21789522469043732,3328256
13201,0.2104952186346054,3379456
13401,0.21414902806282043,3430656
13601,0.21898052096366882,3481856
13801,0.21996599435806274,3533056
14001,0.22768472135066986,3584256
14201,0.22459176182746887,3635456
14401,0.22429159283638,3686656
14601,0.19610239565372467,3737856
14801,0.23201090097427368,3789056
15001,0.22926537692546844,3840256
15201,0.22418920695781708,3891456
15401,0.22272075712680817,3942656
15601,0.21180565655231476,3993856
15801,0.22107014060020447,4045056
16001,0.21509552001953125,4096256
16201,0.21238692104816437,4147456
16401,0.22039605677127838,4198656
16601,0.22221069037914276,4249856
16801,0.20115779340267181,4301056
17001,0.23190581798553467,4352256
17201,0.2237028032541275,4403456
17401,0.21371230483055115,4454656
17601,0.23232659697532654,4505856
17801,0.22621288895606995,4557056
18001,0.21852487325668335,4608256
18201,0.22576835751533508,4659456
18401,0.19247175753116608,4710656
18601,0.2254895567893982,4761856
18801,0.22451655566692352,4813056
19001,0.2251501828432083,4864256
19201,0.22802497446537018,4915456
19401,0.2184487134218216,4966656
19601,0.238426074385643,5017856
19801,0.21622398495674133,5069056
20001,0.21149276196956635,5120256
20201,0.23408228158950806,5171456
20401,0.21336910128593445,5222656
20601,0.22546719014644623,5273856
20801,0.21460837125778198,5325056
21001,0.21517708897590637,5376256
21201,0.2263728678226471,5427456
21401,0.22710196673870087,5478656
21601,0.22969557344913483,5529856
21801,0.22860480844974518,5581056
22001,0.22954215109348297,5632256
22201,0.2183641642332077,5683456
22401,0.21251946687698364,5734656
22601,0.2166401743888855,5785856
22801,0.22593827545642853,5837056
23001,0.2107628434896469,5888256
23201,0.2135927826166153,5939456
23401,0.21543975174427032,5990656
23601,0.22927118837833405,6041856
23801,0.21493728458881378,6093056
24001,0.22726374864578247,6144256
24201,0.22608892619609833,6195456
24401,0.2300305962562561,6246656
24601,0.2096913605928421,6297856
24801,0.22065037488937378,6349056
25001,0.22781126201152802,6400256
25201,0.2092086374759674,6451456
25401,0.2134048193693161,6502656
25601,0.2209431678056717,6553856
25801,0.21060031652450562,6605056
26001,0.21758075058460236,6656256
26201,0.22376808524131775,6707456
26401,0.22962522506713867,6758656
26601,0.20966064929962158,6809856
26801,0.20963884890079498,6861056
27001,0.2265186309814453,6912256
27201,0.20663151144981384,6963456
27401,0.22847473621368408,7014656
27601,0.20074443519115448,7065856
27801,0.2234140932559967,7117056
28001,0.22656244039535522,7168256
28201,0.21956200897693634,7219456
28401,0.21105070412158966,7270656
28601,0.22224090993404388,7321856
28801,0.21111133694648743,7373056
29001,0.20323485136032104,7424256
29201,0.22249053418636322,7475456
29401,0.2358381748199463,7526656
29601,0.20833276212215424,7577856
29801,0.20963121950626373,7629056
