step,loss,hf_rows_consumed
1,0.4751472771167755,256
201,0.24844157695770264,51456
401,0.23398742079734802,102656
601,0.24148768186569214,153856
801,0.22950468957424164,205056
1001,0.24128811061382294,256256
1201,0.23886021971702576,307456
1401,0.2322271317243576,358656
1601,0.24636700749397278,409856
1801,0.2387794554233551,461056
2001,0.2365557849407196,512256
2201,0.21451234817504883,563456
2401,0.22132913768291473,614656
2601,0.23016341030597687,665856
2801,0.23131462931632996,717056
3001,0.22133398056030273,768256
3201,0.22681733965873718,819456
3401,0.2257547676563263,870656
3601,0.21682901680469513,921856
3801,0.24129414558410645,973056
4001,0.23030832409858704,1024256
4201,0.2149261236190796,1075456
4401,0.2290414720773697,1126656
4601,0.23099462687969208,1177856
4801,0.21229985356330872,1229056
5001,0.23305553197860718,1280256
5201,0.22910363972187042,1331456
5401,0.229924276471138,1382656
5601,0.22835694253444672,1433856
5801,0.23273678123950958,1485056
6001,0.23217403888702393,1536256
6201,0.2147173285484314,1587456
6401,0.22908824682235718,1638656
6601,0.22393663227558136,1689856
6801,0.22216390073299408,1741056
7001,0.22739112377166748,1792256
7201,0.2466023713350296,1843456
7401,0.22250796854496002,1894656
7601,0.2227727472782135,1945856
7801,0.22425565123558044,1997056
8001,0.22976893186569214,2048256
8201,0.2343829870223999,2099456
8401,0.24109913408756256,2150656
8601,0.21864460408687592,2201856
8801,0.23155741393566132,2253056
9001,0.21662086248397827,2304256
9201,0.2194470465183258,2355456
9401,0.22069622576236725,2406656
9601,0.2199934422969818,2457856
9801,0.22448813915252686,2509056
10001,0.23088781535625458,2560256
10201,0.2239111214876175,2611456
10401,0.23101890087127686,2662656
10601,0.23263630270957947,2713856
10801,0.22601285576820374,2765056
11001,0.2283482849597931,2816256
11201,0.22814539074897766,2867456
11401,0.21932940185070038,2918656
11601,0.22404304146766663,2969856
11801,0.20202068984508514,3021056
12001,0.22831353545188904,3072256
12201,0.2282433807849884,3123456
12401,0.23335020244121552,3174656
12601,0.21675987541675568,3225856
12801,0.22854004800319672,3277056
13001,0.22278818488121033,3328256
13201,0.2145969420671463,3379456
13401,0.21863265335559845,3430656
13601,0.2224053144454956,3481856
13801,0.2243177592754364,3533056
14001,0.2309388369321823,3584256
14201,0.2280067503452301,3635456
14401,0.2297728955745697,3686656
14601,0.200929194688797,3737856
14801,0.2359725683927536,3789056
15001,0.23283815383911133,3840256
15201,0.2273637056350708,3891456
15401,0.22756952047348022,3942656
15601,0.2157680243253708,3993856
15801,0.2255498170852661,4045056
16001,0.2174433320760727,4096256
16201,0.21682430803775787,4147456
16401,0.22304747998714447,4198656
16601,0.22776828706264496,4249856
16801,0.20448985695838928,4301056
17001,0.2351197898387909,4352256
17201,0.22789332270622253,4403456
17401,0.2176482081413269,4454656
17601,0.23600098490715027,4505856
17801,0.23007790744304657,4557056
18001,0.2218896746635437,4608256
18201,0.22774143517017365,4659456
18401,0.1958656907081604,4710656
18601,0.22879436612129211,4761856
18801,0.2279519885778427,4813056
19001,0.22827088832855225,4864256
19201,0.2335328757762909,4915456
19401,0.22228142619132996,4966656
19601,0.24261608719825745,5017856
19801,0.21982161700725555,5069056
20001,0.21542562544345856,5120256
20201,0.23877304792404175,5171456
20401,0.2160010039806366,5222656
20601,0.23012027144432068,5273856
20801,0.21744145452976227,5325056
21001,0.22261649370193481,5376256
21201,0.23059317469596863,5427456
21401,0.23387379944324493,5478656
21601,0.2355125993490219,5529856
21801,0.23345144093036652,5581056
22001,0.23211416602134705,5632256
22201,0.22373837232589722,5683456
22401,0.21520553529262543,5734656
22601,0.21972116827964783,5785856
22801,0.23072679340839386,5837056
23001,0.21464812755584717,5888256
23201,0.21734219789505005,5939456
23401,0.21954818069934845,5990656
23601,0.2337246537208557,6041856
23801,0.2185284048318863,6093056
24001,0.23165550827980042,6144256
24201,0.23060955107212067,6195456
24401,0.23626072704792023,6246656
24601,0.21449494361877441,6297856
24801,0.22541800141334534,6349056
25001,0.23352771997451782,6400256
25201,0.21514299511909485,6451456
25401,0.21772612631320953,6502656
25601,0.22472839057445526,6553856
25801,0.21371223032474518,6605056
26001,0.2218981832265854,6656256
26201,0.2291630506515503,6707456
26401,0.23608021438121796,6758656
26601,0.21504703164100647,6809856
26801,0.21268649399280548,6861056
27001,0.2318303883075714,6912256
27201,0.21219511330127716,6963456
27401,0.2326010912656784,7014656
27601,0.20380240678787231,7065856
27801,0.22560814023017883,7117056
28001,0.23196642100811005,7168256
28201,0.22556206583976746,7219456
28401,0.21508599817752838,7270656
28601,0.22706164419651031,7321856
28801,0.2178540825843811,7373056
29001,0.20544153451919556,7424256
29201,0.22544912993907928,7475456
29401,0.23969294130802155,7526656
29601,0.2136136144399643,7577856
29801,0.2157285213470459,7629056
