step,loss,hf_rows_consumed
1,0.4722289443016052,256
201,0.2538571059703827,51456
401,0.24209526181221008,102656
601,0.24915330111980438,153856
801,0.23385731875896454,205056
1001,0.24679890275001526,256256
1201,0.24321308732032776,307456
1401,0.23568730056285858,358656
1601,0.2494984120130539,409856
1801,0.241218701004982,461056
2001,0.23606088757514954,512256
2201,0.21574586629867554,563456
2401,0.2216300368309021,614656
2601,0.23031561076641083,665856
2801,0.23117804527282715,717056
3001,0.22041627764701843,768256
3201,0.2249780148267746,819456
3401,0.22491896152496338,870656
3601,0.21465396881103516,921856
3801,0.2408338487148285,973056
4001,0.2300375998020172,1024256
4201,0.21315500140190125,1075456
4401,0.22724488377571106,1126656
4601,0.22746387124061584,1177856
4801,0.21066007018089294,1229056
5001,0.23050808906555176,1280256
5201,0.22643128037452698,1331456
5401,0.22804313898086548,1382656
5601,0.22690130770206451,1433856
5801,0.23111523687839508,1485056
6001,0.22938978672027588,1536256
6201,0.21229994297027588,1587456
6401,0.2260998636484146,1638656
6601,0.21976743638515472,1689856
6801,0.21927626430988312,1741056
7001,0.2245851457118988,1792256
7201,0.24336948990821838,1843456
7401,0.21864086389541626,1894656
7601,0.2192535698413849,1945856
7801,0.22002488374710083,1997056
8001,0.22640201449394226,2048256
8201,0.23181286454200745,2099456
8401,0.23807181417942047,2150656
8601,0.2149214893579483,2201856
8801,0.22738705575466156,2253056
9001,0.21465183794498444,2304256
9201,0.21661686897277832,2355456
9401,0.2172968089580536,2406656
9601,0.21810416877269745,2457856
9801,0.22163477540016174,2509056
10001,0.22754567861557007,2560256
10201,0.22059129178524017,2611456
10401,0.2255924493074417,2662656
10601,0.22858919203281403,2713856
10801,0.22137749195098877,2765056
11001,0.22435948252677917,2816256
11201,0.22466818988323212,2867456
11401,0.215250626206398,2918656
11601,0.2211153209209442,2969856
11801,0.19997428357601166,3021056
12001,0.22289983928203583,3072256
12201,0.22540560364723206,3123456
12401,0.22694237530231476,3174656
12601,0.21224160492420197,3225856
12801,0.22429949045181274,3277056
13001,0.21784567832946777,3328256
13201,0.2109183818101883,3379456
13401,0.21395768225193024,3430656
13601,0.21854664385318756,3481856
13801,0.2194967120885849,3533056
14001,0.2277485579252243,3584256
14201,0.22445960342884064,3635456
14401,0.22441859543323517,3686656
14601,0.19599483907222748,3737856
14801,0.23162811994552612,3789056
15001,0.22886532545089722,3840256
15201,0.22430355846881866,3891456
15401,0.22273990511894226,3942656
15601,0.21188604831695557,3993856
15801,0.22073625028133392,4045056
16001,0.21504153311252594,4096256
16201,0.2126609832048416,4147456
16401,0.2205767184495926,4198656
16601,0.22219941020011902,4249856
16801,0.20039314031600952,4301056
17001,0.23183885216712952,4352256
17201,0.22375774383544922,4403456
17401,0.21346300840377808,4454656
17601,0.23177330195903778,4505856
17801,0.2261376976966858,4557056
18001,0.2185010313987732,4608256
18201,0.22535671293735504,4659456
18401,0.19252993166446686,4710656
18601,0.2255411297082901,4761856
18801,0.22462505102157593,4813056
19001,0.22505129873752594,4864256
19201,0.22824451327323914,4915456
19401,0.21820874512195587,4966656
19601,0.2381947785615921,5017856
19801,0.21606005728244781,5069056
20001,0.2113254815340042,5120256
20201,0.23416486382484436,5171456
20401,0.21300721168518066,5222656
20601,0.22516261041164398,5273856
20801,0.21463443338871002,5325056
21001,0.21481212973594666,5376256
21201,0.22603923082351685,5427456
21401,0.22694632411003113,5478656
21601,0.2291664481163025,5529856
21801,0.22880525887012482,5581056
22001,0.22942277789115906,5632256
22201,0.2180148959159851,5683456
22401,0.2124955952167511,5734656
22601,0.21599771082401276,5785856
22801,0.22559478878974915,5837056
23001,0.21100690960884094,5888256
23201,0.2132910043001175,5939456
23401,0.21506786346435547,5990656
23601,0.22892144322395325,6041856
23801,0.21498997509479523,6093056
24001,0.22714000940322876,6144256
24201,0.22591058909893036,6195456
24401,0.23005078732967377,6246656
24601,0.2094516158103943,6297856
24801,0.2209324836730957,6349056
25001,0.22802992165088654,6400256
25201,0.2092064917087555,6451456
25401,0.21346408128738403,6502656
25601,0.22029170393943787,6553856
25801,0.21004368364810944,6605056
26001,0.21734413504600525,6656256
26201,0.22363264858722687,6707456
26401,0.2292117029428482,6758656
26601,0.20977793633937836,6809856
26801,0.20961809158325195,6861056
27001,0.22664828598499298,6912256
27201,0.20646932721138,6963456
27401,0.22801853716373444,7014656
27601,0.20083729922771454,7065856
27801,0.2228911817073822,7117056
28001,0.226593017578125,7168256
28201,0.21942265331745148,7219456
28401,0.21085073053836823,7270656
28601,0.22212523221969604,7321856
28801,0.2113504409790039,7373056
29001,0.20278486609458923,7424256
29201,0.22254307568073273,7475456
29401,0.23594169318675995,7526656
29601,0.2079874873161316,7577856
29801,0.20940063893795013,7629056
