step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e,ema_tau,cos_err_d0,cos_err_d1,cos_err_d2,cos_err_d3
1,16.12321662902832,20.217866897583008,-0.37705084681510925,2.5106503626259995,0.37335410714149475,0.750404953956604,0.46970441937446594,0.185420423746109,64,0,0,0.18267923593521118,-0.18703186511993408,0.10203442722558975,0.13510631024837494,0.7701297402381897,0.06702849268913269,0.1389416605234146,,0.058222077786922455,0.29809874296188354,0.043230973184108734,0.047041527926921844,0.14051418006420135,0.04729524627327919,0.9,0.6266458630561829,0.7347619533538818,0.7927722334861755,0.8382079005241394
201,10.171711921691895,17.354890823364258,-0.03697627782821655,1.1027684543606837,0.6032218933105469,0.6401981711387634,0.3676947355270386,0.0224077720195055,12864,0,0,0.5763315558433533,0.3703138828277588,0.16231752932071686,0.2778221368789673,0.9897218942642212,0.5270013809204102,0.7527815699577332,,0.03809599578380585,0.15620630979537964,0.04547157511115074,0.0434306263923645,0.31675484776496887,0.04385880380868912,0.9,0.39677807688713074,0.42457470297813416,0.46351760625839233,0.5049421787261963
401,9.52354621887207,17.385257720947266,0.1947544515132904,0.6355602616677182,0.6603603363037109,0.46560588479042053,0.33374276757240295,0.01342940516769886,25664,0,0,0.6540522277355194,0.4871184229850769,0.16047058999538422,0.32393401861190796,0.9978907108306885,0.7997286319732666,0.9457259774208069,,0.02481744810938835,0.09691081941127777,0.049830928444862366,0.058030903339385986,0.3683089017868042,0.057840898633003235,0.9,0.3396396338939667,0.4032306373119354,0.4630511701107025,0.5019195675849915
601,9.315990447998047,17.243661880493164,0.2658388912677765,0.5572851678096342,0.6653645634651184,0.3995256721973419,0.2986246943473816,0.005016602110117674,38464,0,0,0.6606954336166382,0.5178103446960449,0.21659013628959656,0.33488357067108154,0.998105525970459,0.8157395124435425,0.9465400576591492,,0.02375013194978237,0.06821905076503754,0.057054582983255386,0.05582813918590546,0.3770001530647278,0.056192122399806976,0.9,0.33463534712791443,0.4162966310977936,0.4942012429237366,0.5450114011764526
801,8.982047080993652,17.216060638427734,0.2966347634792328,0.5149197325945225,0.6851179003715515,0.3884831368923187,0.2837250828742981,0.006225530058145523,51264,0,0,0.6758570373058319,0.5558489561080933,0.2109491378068924,0.3304716944694519,0.9981096982955933,0.8260515928268433,0.9511533379554749,,0.017957370728254318,0.041255876421928406,0.044107358902692795,0.05056192725896835,0.3806212246417999,0.05053143948316574,0.9,0.3148820400238037,0.4019501805305481,0.47393420338630676,0.5209072232246399
1001,8.609342575073242,16.863067626953125,0.35808876156806946,0.45978741670358986,0.6952223777770996,0.33713361620903015,0.25394824147224426,0.0041240304708480835,64064,0,0,0.6923840641975403,0.5854293406009674,0.22551465034484863,0.3462468385696411,0.998341977596283,0.8610583543777466,0.9609227180480957,,0.01640976034104824,0.03254431113600731,0.055509522557258606,0.05334897339344025,0.4000244438648224,0.053499773144721985,0.9,0.3047776222229004,0.39164498448371887,0.46728700399398804,0.5237257480621338
1201,8.817319869995117,16.978944778442383,0.4310362935066223,0.4299744238508725,0.6748661994934082,0.2438299059867859,0.17336444556713104,0.0017930030589923263,76864,0,1,0.6708299815654755,0.6012738943099976,0.2664904296398163,0.3135717809200287,0.9986801743507385,0.857259213924408,0.9611940383911133,,0.012147538363933563,0.031024137511849403,0.06561411917209625,0.06967461109161377,0.37646353244781494,0.07091595977544785,0.9,0.325133740901947,0.4193046987056732,0.49693796038627625,0.5551894307136536
1401,8.973573684692383,18.678491592407227,0.389399915933609,0.45575264237792334,0.6739165782928467,0.28451666235923767,0.1940123289823532,0.0025163330137729645,89664,0,0,0.6589785218238831,0.5912578105926514,0.20862038433551788,0.36096251010894775,0.9969183802604675,0.8189959526062012,0.9256445169448853,,0.010688140988349915,0.028133634477853775,0.07177632302045822,0.1019451916217804,0.3952779173851013,0.10156168788671494,0.9,0.3260834217071533,0.40380895137786865,0.4712196886539459,0.5240412950515747
1601,8.920774459838867,19.39212989807129,0.3459724485874176,0.46814958908289334,0.6954653859138489,0.3494929373264313,0.2676522433757782,0.006515949498862028,102464,0,0,0.6771580278873444,0.5806251168251038,0.2170017808675766,0.35415542125701904,0.9967271685600281,0.8168249726295471,0.9177747964859009,,0.009755519218742847,0.02082701027393341,0.05733577534556389,0.06646996736526489,0.3925251066684723,0.06649615615606308,0.9,0.30453458428382874,0.3819064497947693,0.4480004608631134,0.49614787101745605
1801,9.258781433105469,19.00434684753418,0.35909008979797363,0.472018810736247,0.678970992565155,0.3198809027671814,0.253828763961792,0.008082261309027672,115264,0,0,0.6658882796764374,0.5657665729522705,0.22656063735485077,0.3523273169994354,0.9957074522972107,0.7755767107009888,0.896879255771637,,0.009875573217868805,0.02219448983669281,0.0685834139585495,0.09501418471336365,0.38817253708839417,0.09472072869539261,0.9,0.32102906703948975,0.40055376291275024,0.4692608118057251,0.5156586766242981
