step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e,ema_tau,cos_err_d0,cos_err_d1,cos_err_d2,cos_err_d3
1,19.146560668945312,20.217866897583008,-0.37705084681510925,2.5106503626259995,0.37335410714149475,0.750404953956604,0.46970441937446594,0.185420423746109,64,0,0,0.18267923593521118,-0.18703186511993408,0.10203442722558975,0.13510631024837494,0.7701297402381897,0.06702849268913269,0.1389416605234146,,0.058222077786922455,0.29809874296188354,0.043230973184108734,0.047041527926921844,0.14051418006420135,0.04729524627327919,0.9,0.6266458630561829,0.7347619533538818,0.7927722334861755,0.8382079005241394
201,17.421632766723633,21.207847595214844,-0.19064468145370483,1.7034728408013706,0.5383502840995789,0.7289949655532837,0.5466374754905701,0.16437366604804993,12864,0,0,0.396928071975708,-0.03489053249359131,0.07211636751890182,0.09245173633098602,0.8514185547828674,0.033649932593107224,0.08900950103998184,,0.0419357530772686,0.2224438488483429,0.03669723868370056,0.03526990860700607,0.10088622570037842,0.03561669960618019,0.9,0.46164965629577637,0.5399181842803955,0.5790389180183411,0.6037079095840454
401,17.065113067626953,20.711347579956055,-0.15898346900939941,1.569071468148063,0.5616430640220642,0.7206265330314636,0.5175715684890747,0.11448780447244644,25664,0,0,0.4957771301269531,0.09045696258544922,0.08245544880628586,0.11400464922189713,0.8692087531089783,0.07245590537786484,0.16336500644683838,,0.029393302276730537,0.10948843508958817,0.046984925866127014,0.051241155713796616,0.1214219480752945,0.051329221576452255,0.9,0.4383569359779358,0.5208289623260498,0.561251699924469,0.5883774757385254
601,17.7840576171875,20.74771499633789,-0.15594595670700073,1.4368834475523087,0.48710310459136963,0.6430490612983704,0.41022583842277527,0.10113103687763214,38464,0,0,0.4386110305786133,0.1288461685180664,0.09069064259529114,0.11222054064273834,0.8254410028457642,0.031207598745822906,0.0784260556101799,,0.02710849419236183,0.09613417088985443,0.049824558198451996,0.051017165184020996,0.12052643299102783,0.05153411626815796,0.9,0.5128968954086304,0.6200172901153564,0.6650521159172058,0.6893401741981506
801,17.126174926757812,21.419042587280273,-0.1458519697189331,1.4775127086809317,0.5487070083618164,0.6945589780807495,0.48380517959594727,0.06910117715597153,51264,0,0,0.5097388029098511,0.12429910898208618,0.08154945075511932,0.08851230889558792,0.8337024450302124,0.03283582255244255,0.08493894338607788,,0.020354406908154488,0.13362058997154236,0.042131777852773666,0.04704368859529495,0.09221777319908142,0.04735969379544258,0.9,0.4512929916381836,0.533771276473999,0.566483199596405,0.5905486345291138
1001,17.223194122314453,20.150514602661133,-0.17512261867523193,1.5411228861164215,0.5012491941452026,0.6763718128204346,0.3962979018688202,0.08825717866420746,64064,0,0,0.4525867700576782,0.1738223433494568,0.11242958903312683,0.1481122374534607,0.8405051827430725,0.04314789921045303,0.10881954431533813,,0.016782570630311966,0.07810534536838531,0.046293955296278,0.04612858220934868,0.15972092747688293,0.04648860543966293,0.9,0.498750776052475,0.5563528537750244,0.5781258940696716,0.5889562368392944
1201,17.60271644592285,19.23689842224121,-0.13330763578414917,1.3420268999319473,0.47693461179733276,0.6102422475814819,0.3486313819885254,0.12377583235502243,76864,0,1,0.41280096769332886,0.19715315103530884,0.11778078228235245,0.16790850460529327,0.869564414024353,0.05128901079297066,0.13025780022144318,,0.014050180092453957,0.08343739807605743,0.05506452918052673,0.05750416964292526,0.18282905220985413,0.0586211122572422,0.9,0.5230653285980225,0.6081486344337463,0.6330921649932861,0.6471561193466187
1401,17.249059677124023,20.13956069946289,-0.12067538499832153,1.3245567996080818,0.5075086951255798,0.6281840801239014,0.3697773814201355,0.03124585933983326,89664,0,0,0.4806174039840698,0.21823251247406006,0.12549886107444763,0.19139811396598816,0.9034004211425781,0.07109905034303665,0.16852103173732758,,0.012032166123390198,0.057564571499824524,0.059043038636446,0.07406724989414215,0.2005656361579895,0.07402001321315765,0.9,0.4924912750720978,0.5660251379013062,0.5978823304176331,0.6150723695755005
1601,17.16084861755371,20.23585319519043,-0.10055935382843018,1.272517152398913,0.5304387211799622,0.6309980750083923,0.40719911456108093,0.06252036243677139,102464,0,0,0.4717259407043457,0.20705699920654297,0.12826600670814514,0.19906586408615112,0.9163264632225037,0.08955223858356476,0.19945727288722992,,0.012347281910479069,0.0509234219789505,0.05074155703186989,0.060400232672691345,0.20884300768375397,0.060577474534511566,0.9,0.46956124901771545,0.5487943887710571,0.5899155139923096,0.6158918738365173
1801,16.85938262939453,20.871583938598633,-0.09552466869354248,1.2706529698502511,0.5515338182449341,0.6470584869384766,0.4162966310977936,0.07813964039087296,115264,0,0,0.5008775889873505,0.23112714290618896,0.12500332295894623,0.19872291386127472,0.9201523065567017,0.08493894338607788,0.2097693383693695,,0.013446480967104435,0.057304155081510544,0.06480986624956131,0.08869511634111404,0.20359760522842407,0.0884726420044899,0.9,0.4484661817550659,0.51270991563797,0.5427877902984619,0.5589422583580017
