step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,0.919227,0.621561,0.297666,0.131007
20000,teacher_h,adjacent,0,20000,0.918949,0.624732,0.294217,0.145408
40000,student_h,adjacent,20000,20000,0.729087,0.492001,0.237085,0.204043
40000,student_h,vs_initial,0,40000,0.978766,0.653484,0.325282,0.144780
40000,teacher_h,adjacent,20000,20000,0.716209,0.492049,0.224160,0.211864
40000,teacher_h,vs_initial,0,40000,0.978857,0.655058,0.323798,0.148409
