step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,0.955565,0.634956,0.320609,0.211026
20000,teacher_h,adjacent,0,20000,0.954651,0.631186,0.323464,0.210435
40000,student_h,adjacent,20000,20000,0.753565,0.567500,0.186064,0.216651
40000,student_h,vs_initial,0,40000,1.000270,0.675608,0.324662,0.123369
40000,teacher_h,adjacent,20000,20000,0.751106,0.564111,0.186996,0.215666
40000,teacher_h,vs_initial,0,40000,1.000728,0.678150,0.322578,0.121851
