step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,0.916372,0.595741,0.320631,0.293631
20000,teacher_h,adjacent,0,20000,0.918929,0.600332,0.318597,0.294092
40000,student_h,adjacent,20000,20000,0.462579,0.314495,0.148084,0.575569
40000,student_h,vs_initial,0,40000,0.953394,0.610039,0.343354,0.235781
40000,teacher_h,adjacent,20000,20000,0.467578,0.319453,0.148125,0.566383
40000,teacher_h,vs_initial,0,40000,0.954587,0.616798,0.337789,0.230859
