step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,0.932932,0.604939,0.327993,0.273519
20000,teacher_h,adjacent,0,20000,0.930889,0.603869,0.327020,0.274329
40000,student_h,adjacent,20000,20000,0.502756,0.308403,0.194353,0.755188
40000,student_h,vs_initial,0,40000,0.934912,0.627035,0.307876,0.276290
40000,teacher_h,adjacent,20000,20000,0.502378,0.307244,0.195134,0.757650
40000,teacher_h,vs_initial,0,40000,0.937611,0.632117,0.305494,0.276634
