step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,0.928485,0.587946,0.340539,0.262448
20000,teacher_h,adjacent,0,20000,0.928890,0.588716,0.340174,0.261936
40000,student_h,adjacent,20000,20000,0.591096,0.271257,0.319839,0.751637
40000,student_h,vs_initial,0,40000,0.941978,0.579349,0.362629,0.303442
40000,teacher_h,adjacent,20000,20000,0.591469,0.272898,0.318571,0.751910
40000,teacher_h,vs_initial,0,40000,0.943230,0.580423,0.362807,0.303461
