step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,0.965356,0.495235,0.470121,0.183744
20000,teacher_h,adjacent,0,20000,0.979334,0.468768,0.510566,0.186416
40000,student_h,adjacent,20000,20000,0.955840,0.619314,0.336526,0.108053
40000,student_h,vs_initial,0,40000,1.016076,0.684460,0.331616,0.075135
40000,teacher_h,adjacent,20000,20000,0.958652,0.644999,0.313652,0.091776
40000,teacher_h,vs_initial,0,40000,1.008354,0.700534,0.307820,0.078032
