step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e,ema_tau
1,13.529364585876465,20.217866897583008,-0.37705084681510925,2.5106503626259995,0.37335410714149475,0.750404953956604,0.46970441937446594,0.185420423746109,64,0,0,0.18314290046691895,-0.18703186511993408,0.10203442722558975,0.13510631024837494,0.7701297402381897,0.06702849268913269,0.1389416605234146,,0.0565999299287796,0.2922581434249878,0.043230973184108734,0.047041527926921844,0.14051418006420135,0.04729524627327919,0.900001
2,13.417470932006836,19.507814407348633,-0.3575911819934845,2.6090136807013873,0.42016634345054626,0.7777575254440308,0.4734756350517273,0.20620110630989075,128,0,0,0.28005701303482056,-0.10493910312652588,0.100444495677948,0.14401663839817047,0.8119269609451294,0.05698779225349426,0.13812755048274994,,0.05518385022878647,0.3115207552909851,0.0495489276945591,0.047728050500154495,0.15624521672725677,0.04813464730978012,0.900002
3,13.249579429626465,20.143898010253906,-0.3231201469898224,2.4324249160596123,0.45130422711372375,0.7744243741035461,0.5184214115142822,0.17933163046836853,192,0,0,0.3089207410812378,-0.1460939645767212,0.08955720067024231,0.12143030017614365,0.8273621797561646,0.06648575514554977,0.14491181075572968,,0.061323121190071106,0.3024217188358307,0.04068104177713394,0.04288354888558388,0.13268202543258667,0.04331902787089348,0.900003
4,13.205580711364746,19.66020393371582,-0.34580564498901367,2.5468554073694087,0.43064039945602417,0.7764460444450378,0.46612945199012756,0.17344419658184052,256,0,1,0.312269389629364,-0.06923568248748779,0.10030139982700348,0.13911578059196472,0.8153212070465088,0.04966078698635101,0.12211669236421585,,0.04907258599996567,0.27444449067115784,0.048961471766233444,0.04714323952794075,0.15400739014148712,0.0480148084461689,0.900004
5,13.100191116333008,19.50275993347168,-0.31014466285705566,2.4090332671606105,0.46974366903305054,0.7798883318901062,0.4929348826408386,0.19183139503002167,320,0,1,0.36751753091812134,-0.047214627265930176,0.09893038123846054,0.1515183448791504,0.8414138555526733,0.08656717091798782,0.1696065217256546,,0.04772386699914932,0.280289888381958,0.051821518689394,0.05074116587638855,0.16362518072128296,0.051079440861940384,0.900005
6,13.045710563659668,19.83085060119629,-0.3017567992210388,2.355487935484562,0.47562462091445923,0.777381420135498,0.4964389204978943,0.1720624715089798,384,0,0,0.39634567499160767,-0.04274642467498779,0.09634797275066376,0.15854957699775696,0.8470458388328552,0.0784260556101799,0.16363637149333954,,0.04947961866855621,0.25271475315093994,0.05129372701048851,0.05771428346633911,0.16832131147384644,0.057846181094646454,0.900006
7,13.013815879821777,19.325681686401367,-0.3151892125606537,2.4014871725963545,0.45991453528404236,0.775103747844696,0.46523284912109375,0.12848927080631256,448,0,0,0.408191978931427,-0.011035442352294922,0.1021384745836258,0.16169913113117218,0.8612732291221619,0.07489823549985886,0.16499322652816772,,0.048402659595012665,0.2419613003730774,0.055657777935266495,0.05338060483336449,0.1758166253566742,0.05355309322476387,0.900007
8,12.989602088928223,19.020112991333008,-0.31773796677589417,2.3972052270581012,0.4548523724079132,0.7725903391838074,0.465242475271225,0.09025987982749939,512,0,1,0.400127112865448,-0.02123117446899414,0.10583953559398651,0.17093470692634583,0.8834125399589539,0.09280868619680405,0.20162822306156158,,0.04255366697907448,0.2289147973060608,0.05313350260257721,0.05833430960774422,0.19079066812992096,0.05949149280786514,0.900008
9,12.906024932861328,19.450576782226562,-0.28796640038490295,2.2926341697297317,0.489258736371994,0.777225136756897,0.49783802032470703,0.10073667019605637,576,0,1,0.4481716752052307,-0.018370866775512695,0.1001228466629982,0.15449875593185425,0.8861046433448792,0.09063772112131119,0.22496609389781952,,0.042375702410936356,0.2310563027858734,0.061194367706775665,0.06102875620126724,0.1714463233947754,0.061729684472084045,0.9000090000000001
10,12.837017059326172,19.393474578857422,-0.2752450704574585,2.170995369114208,0.4897027015686035,0.764947772026062,0.5118526220321655,0.07176200300455093,640,0,1,0.4651675224304199,-0.04802501201629639,0.09885573387145996,0.16444680094718933,0.9053431749343872,0.12103120982646942,0.26241520047187805,,0.04366481304168701,0.2074299454689026,0.05765535682439804,0.05813955143094063,0.1799056977033615,0.059377215802669525,0.90001
11,12.823647499084473,19.41761589050293,-0.27909284830093384,2.239234312999757,0.4956932067871094,0.7747860550880432,0.49912673234939575,0.05138431116938591,704,0,0,0.48168033361434937,-0.008381843566894531,0.09769529104232788,0.14778730273246765,0.9145265817642212,0.12917232513427734,0.24911805987358093,,0.04738749563694,0.21184971928596497,0.04821336641907692,0.047083184123039246,0.1607448309659958,0.047418415546417236,0.900011
