step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,0.968368,0.410348,0.558020,0.169979
20000,teacher_h,adjacent,0,20000,0.981926,0.412670,0.569256,0.168622
40000,student_h,adjacent,20000,20000,0.944168,0.469588,0.474580,0.202129
40000,student_h,vs_initial,0,40000,1.036838,0.547086,0.489752,0.103476
40000,teacher_h,adjacent,20000,20000,0.942275,0.471708,0.470567,0.212838
40000,teacher_h,vs_initial,0,40000,1.032485,0.553565,0.478921,0.111014
