step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e
11,13.058220863342285,16.703487396240234,-0.21073365211486816,1.7303831329846056,0.5007415413856506,0.7114751935005188,0.596123218536377,0.03561585023999214,5588,44,0,0.4730398654937744,-0.23657560348510742,0.013393883593380451,0.021081704646348953,0.9522890448570251,0.15216238796710968,0.2836010456085205,3.803354024887085,0.0017763245850801468,0.019523419439792633,0.00872496236115694,0.008315986953675747
12,12.635897636413574,16.740121841430664,-0.21591037511825562,1.7411898692166523,0.49278724193573,0.7086976170539856,0.5799679160118103,0.038936737924814224,6096,48,0,0.47465193271636963,-0.20795774459838867,0.013352028094232082,0.024331750348210335,0.9500871896743774,0.15809355676174164,0.2900617718696594,3.6749918460845947,0.0019003270426765084,0.018813226372003555,0.008808665908873081,0.009315695613622665
13,12.26935863494873,16.492671966552734,-0.2128833532333374,1.7366373758509066,0.4981232285499573,0.7110065817832947,0.5828351378440857,0.0512729249894619,6604,52,0,0.4709533452987671,-0.20335066318511963,0.013154213316738605,0.02472437173128128,0.9563342332839966,0.18188878893852234,0.3090555965900421,3.568633794784546,0.0017242813482880592,0.019244378432631493,0.008832383900880814,0.009120631963014603
14,11.735798835754395,16.459150314331055,-0.21130356192588806,1.7207011063359179,0.495504766702652,0.70680832862854,0.5818636417388916,0.053278110921382904,7112,56,1,0.46813535690307617,-0.2067708969116211,0.01390136033296585,0.023786112666130066,0.9523209929466248,0.16487202048301697,0.29253309965133667,3.302889823913574,0.0017200736328959465,0.019031692296266556,0.0088657196611166,0.008171957917511463
15,11.240290641784668,16.314716339111328,-0.21598806977272034,1.7448255825067207,0.49402716755867004,0.7100152373313904,0.569390058517456,0.06058706343173981,7620,60,0,0.46543049812316895,-0.17568910121917725,0.01386157888919115,0.026324797421693802,0.9500223398208618,0.18669019639492035,0.31103265285491943,3.0479419231414795,0.0018803516868501902,0.019630514085292816,0.008576654829084873,0.008672863245010376
16,11.102665901184082,16.46566390991211,-0.21910429000854492,1.7394188137066728,0.48457610607147217,0.7036803960800171,0.5546680688858032,0.06307070702314377,8128,64,0,0.451393723487854,-0.15816903114318848,0.01419699564576149,0.027830395847558975,0.9466983079910278,0.17458075284957886,0.2988879084587097,3.004768133163452,0.0017581491265445948,0.019570443779230118,0.008968833833932877,0.009145361371338367
17,10.738274574279785,16.3282413482666,-0.2107374370098114,1.695970009169136,0.48646584153175354,0.6972032785415649,0.5627491474151611,0.056503091007471085,8636,68,1,0.4647039771080017,-0.1755659580230713,0.014623508788645267,0.026465553790330887,0.953031599521637,0.18118269741535187,0.3267078399658203,2.8933839797973633,0.0016454546712338924,0.018568435683846474,0.00803691428154707,0.008112624287605286
18,10.509980201721191,16.61109733581543,-0.21917042136192322,1.7124986605782155,0.47322139143943787,0.6923918128013611,0.5398334860801697,0.05566979572176933,9144,72,0,0.4467729330062866,-0.1460268497467041,0.015157527290284634,0.028321370482444763,0.9457787871360779,0.1878199428319931,0.31032654643058777,2.7067203521728516,0.0019091663416475058,0.018424151465296745,0.008690614253282547,0.008919181302189827
19,10.089311599731445,16.361665725708008,-0.22495287656784058,1.7310529914596138,0.46733635663986206,0.6922892332077026,0.5229828953742981,0.05341283604502678,9652,76,0,0.4412640929222107,-0.11779975891113281,0.015612496994435787,0.02974928729236126,0.9480023980140686,0.2183583378791809,0.33842894434928894,2.5563626289367676,0.0018576702568680048,0.018025754019618034,0.008282898925244808,0.008650388568639755
20,10.030153274536133,16.68810272216797,-0.2329709231853485,1.7523853458426637,0.45738598704338074,0.6903569102287292,0.502139687538147,0.060722704976797104,10160,80,0,0.4274858832359314,-0.0918571949005127,0.01631687581539154,0.03139827772974968,0.9400666356086731,0.17609883844852448,0.30058249831199646,2.4709675312042236,0.0020560482516884804,0.017971325665712357,0.008085773326456547,0.008870363235473633
21,9.686866760253906,16.497011184692383,-0.24344229698181152,1.7942689043371185,0.45005911588668823,0.6935014128684998,0.47850948572158813,0.056156326085329056,10668,84,0,0.4317740201950073,-0.05640113353729248,0.016787422820925713,0.03298090770840645,0.9378194808959961,0.17140334844589233,0.28769636154174805,2.3559324741363525,0.0020165657624602318,0.01716802641749382,0.008508456870913506,0.009042533114552498
22,9.196711540222168,16.309856414794922,-0.25510892271995544,1.8356892318758686,0.4396233856678009,0.6947323083877563,0.4502938389778137,0.03995076194405556,11176,88,0,0.4281783699989319,-0.021884560585021973,0.018486730754375458,0.032944709062576294,0.9345683455467224,0.17323918640613556,0.28455427289009094,2.1879632472991943,0.0017205131007358432,0.015607085078954697,0.008462375029921532,0.008718851022422314
23,9.478096008300781,16.965118408203125,-0.24967730045318604,1.82313589408877,0.4469981789588928,0.6966754794120789,0.4574834406375885,0.04262198880314827,11684,92,0,0.4299798011779785,-0.021709442138671875,0.018166791647672653,0.03503025323152542,0.9355162978172302,0.17842894792556763,0.3018181622028351,2.2226474285125732,0.002093015005812049,0.014831500127911568,0.008157862350344658,0.009331032633781433
24,8.698149681091309,16.032541275024414,-0.25844743847846985,1.8687861958474858,0.444071501493454,0.7025189399719238,0.43109095096588135,0.03403402119874954,12192,96,1,0.43656134605407715,0.019935786724090576,0.0197516530752182,0.033091336488723755,0.9362034797668457,0.1506796032190323,0.27396291494369507,1.9786913394927979,0.0016055651940405369,0.014581559225916862,0.008341374807059765,0.008130671456456184
25,8.654528617858887,15.977745056152344,-0.2484281063079834,1.8409789412854758,0.45616841316223145,0.7045965194702148,0.44382888078689575,0.0355835035443306,12700,100,0,0.43954330682754517,0.019475221633911133,0.01954467222094536,0.035268235951662064,0.9432852268218994,0.1912444680929184,0.31717562675476074,1.9775007963180542,0.0018360374961048365,0.014148984104394913,0.008745389990508556,0.009018576703965664
26,8.756131172180176,16.28973388671875,-0.2395806908607483,1.8118109851367488,0.4653005003929138,0.7048811912536621,0.45195528864860535,0.027678528800606728,13208,104,0,0.4538190960884094,0.02178257703781128,0.01969762332737446,0.03574676811695099,0.9449183940887451,0.19819946587085724,0.31939980387687683,1.9948419332504272,0.002111620269715786,0.013483590446412563,0.008603714406490326,0.00869444664567709
27,8.196013450622559,15.76739501953125,-0.26659703254699707,1.9074021928155307,0.43960046768188477,0.7061975002288818,0.3954484462738037,0.02165188454091549,13716,108,1,0.42589980363845825,0.07043343782424927,0.02083463780581951,0.0377470888197422,0.9338477849960327,0.1746513545513153,0.2938040494918823,1.8149521350860596,0.0015734537737444043,0.013100506737828255,0.008451230823993683,0.008567006327211857
28,8.11768627166748,15.949553489685059,-0.2627686858177185,1.8814460785636866,0.43912041187286377,0.7018890976905823,0.3934313654899597,0.022091379389166832,14224,112,0,0.43670856952667236,0.07291847467422485,0.021238012239336967,0.04060794413089752,0.9385562539100647,0.17034421861171722,0.28907325863838196,1.8254168033599854,0.0019035423174500465,0.012581301853060722,0.008226159028708935,0.009038766846060753
29,7.722718715667725,15.691804885864258,-0.27664560079574585,1.9273886936075053,0.4250484108924866,0.7016940116882324,0.36395928263664246,0.021759221330285072,14732,116,0,0.40345656871795654,0.09255540370941162,0.02175571583211422,0.04269210621714592,0.9307345747947693,0.16391879320144653,0.2744218707084656,1.6309634447097778,0.001855921931564808,0.012734548188745975,0.008920765481889248,0.009452976286411285
30,7.578363418579102,15.51579761505127,-0.2558751106262207,1.8791800955719582,0.4530865550041199,0.7089616656303406,0.39716893434524536,0.01588844694197178,15240,120,1,0.4397551417350769,0.08892273902893066,0.021609438583254814,0.03876984864473343,0.9415333867073059,0.17744041979312897,0.3072197437286377,1.6494605541229248,0.0016586265992373228,0.01354976650327444,0.008082833141088486,0.007899858057498932
31,7.34925651550293,15.673691749572754,-0.2822751998901367,1.9480607642353993,0.41998523473739624,0.702260434627533,0.3374314308166504,0.0105059202760458,15748,124,1,0.4051830768585205,0.1214221715927124,0.024171393364667892,0.0419437512755394,0.9325112104415894,0.1664254069328308,0.28589582443237305,1.4758268594741821,0.0015195010928437114,0.011921118944883347,0.00839458778500557,0.008500346913933754
32,7.302650451660156,15.641036033630371,-0.26998820900917053,1.8937088107546918,0.4279131591320038,0.6979013681411743,0.3514024317264557,0.01679662987589836,16256,128,0,0.41574639081954956,0.11571657657623291,0.023091396316885948,0.04504834860563278,0.9377036690711975,0.1822771281003952,0.29878199100494385,1.5309990644454956,0.0019433926790952682,0.011500567197799683,0.008749553933739662,0.009287402965128422
33,6.950517654418945,15.5440092086792,-0.2683328092098236,1.8802854494163306,0.42684242129325867,0.6951752305030823,0.34437111020088196,0.01126138772815466,16764,132,0,0.4222069978713989,0.12281101942062378,0.024733327329158783,0.0466693677008152,0.9352535009384155,0.17680492997169495,0.29069724678993225,1.4104273319244385,0.001936673535965383,0.011151071637868881,0.008677711710333824,0.00927447434514761
34,6.792507171630859,15.307422637939453,-0.26393893361091614,1.8579460106472123,0.4284205734729767,0.6923595070838928,0.3379423916339874,0.012437744066119194,17272,136,1,0.41795623302459717,0.13404113054275513,0.02611421048641205,0.04456488788127899,0.9420430064201355,0.1653662770986557,0.2955339550971985,1.4007172584533691,0.00169494585134089,0.01044364646077156,0.008295673877000809,0.008125590160489082
35,6.703092098236084,15.550549507141113,-0.2799079120159149,1.9006460151753346,0.4093063771724701,0.689214289188385,0.30212822556495667,0.019810164347290993,17780,140,0,0.39861780405044556,0.15015864372253418,0.02588658407330513,0.04984131082892418,0.9305127263069153,0.19368048012256622,0.3037952184677124,1.2595252990722656,0.0016734267119318247,0.011576514691114426,0.009030120447278023,0.009414825588464737
36,6.5983781814575195,15.466987609863281,-0.2767465114593506,1.8809903750223425,0.4091223478317261,0.6858688592910767,0.2991505265235901,0.014399269595742226,18288,144,0,0.4058253765106201,0.15409761667251587,0.027018792927265167,0.05084708333015442,0.9308524131774902,0.14962047338485718,0.2628066837787628,1.2930645942687988,0.0017391298897564411,0.01008165255188942,0.00874763261526823,0.008923756889998913
37,6.290730953216553,15.20655632019043,-0.2638401389122009,1.8248632030572747,0.41630059480667114,0.6801407337188721,0.31057611107826233,0.003852676600217819,18796,148,1,0.41306084394454956,0.15055936574935913,0.02877098321914673,0.048806268721818924,0.9433873891830444,0.17080317437648773,0.2991350293159485,1.2728933095932007,0.0016894859727472067,0.009750153869390488,0.0083994185552001,0.007802266161888838
38,6.2347412109375,15.374751091003418,-0.2680011987686157,1.826985583204831,0.40792882442474365,0.6759300231933594,0.3006194233894348,0.008668573573231697,19304,152,1,0.40119677782058716,0.15089476108551025,0.02995050512254238,0.0528901070356369,0.9388419985771179,0.161906436085701,0.2837775647640228,1.1661150455474854,0.002162456978112459,0.009416747838258743,0.008565926924347878,0.008872350677847862
39,6.091771602630615,15.283366203308105,-0.26398929953575134,1.8117989673724673,0.41082021594047546,0.6748095154762268,0.29849541187286377,0.007883766666054726,19812,156,0,0.401944100856781,0.15718990564346313,0.030041370540857315,0.054628267884254456,0.9460187554359436,0.18270078301429749,0.315127968788147,1.126341462135315,0.0020313062705099583,0.009243347682058811,0.009091103449463844,0.009345648810267448
40,5.963736534118652,15.398171424865723,-0.2788662910461426,1.8385654805539773,0.38858211040496826,0.6674484014511108,0.26058346033096313,0.004820189904421568,20320,160,0,0.38352614641189575,0.17021864652633667,0.031689513474702835,0.056267768144607544,0.9343135952949524,0.15636363625526428,0.27138569951057434,1.0081818103790283,0.0018099453300237656,0.009535925462841988,0.009259508922696114,0.009391614235937595
41,5.804544448852539,15.290464401245117,-0.26261621713638306,1.7869474048949687,0.40366870164871216,0.6662849187850952,0.2793000042438507,0.006100291386246681,20828,164,0,0.3995203375816345,0.16914290189743042,0.031097598373889923,0.05775009095668793,0.9436941742897034,0.16540157794952393,0.2933097779750824,1.0338671207427979,0.0018897674744948745,0.009082484059035778,0.00858957227319479,0.009138436987996101
42,5.747817516326904,15.298072814941406,-0.26669687032699585,1.7808369926815362,0.3917505741119385,0.6584474444389343,0.2592783272266388,0.004001999273896217,21336,168,1,0.38393133878707886,0.1756097674369812,0.03258013725280762,0.05734756961464882,0.9417968392372131,0.1701676845550537,0.296345978975296,1.0228272676467896,0.0018185542430728674,0.009057421237230301,0.00875122845172882,0.00864502601325512
43,5.396890640258789,14.844247817993164,-0.25524061918258667,1.746569744432841,0.4028748869895935,0.6581155061721802,0.2766343057155609,0.0023580926936119795,21844,172,1,0.40076613426208496,0.17135202884674072,0.0332302451133728,0.0591006726026535,0.9515941143035889,0.18146513402462006,0.3154456913471222,0.8845124840736389,0.0017281030304729939,0.008445946499705315,0.008877729065716267,0.008575329557061195
44,5.579587459564209,15.009712219238281,-0.25402089953422546,1.734828872963073,0.40029194951057434,0.6543128490447998,0.27609017491340637,0.0030891133937984705,22352,176,1,0.3904220461845398,0.16856074333190918,0.03348090499639511,0.06075352430343628,0.9466142654418945,0.1740511804819107,0.3006531298160553,1.0535883903503418,0.001767192967236042,0.008411470800638199,0.008591544814407825,0.00861620157957077
45,5.363119602203369,14.9469575881958,-0.25375619530677795,1.7379235914344948,0.402365118265152,0.6561213135719299,0.2798021733760834,0.002356151584535837,22860,180,0,0.3919408917427063,0.167222261428833,0.033590931445360184,0.06522013247013092,0.9519248604774475,0.2005295604467392,0.33362752199172974,0.9219282865524292,0.001732329255901277,0.008537385612726212,0.009628171101212502,0.009495141915977001
46,5.209375858306885,14.941049575805664,-0.26435303688049316,1.738937738305783,0.3778995871543884,0.6422526240348816,0.24031928181648254,-0.004164265468716621,23368,184,1,0.3769446611404419,0.1780390739440918,0.03644443675875664,0.06363028287887573,0.9461935758590698,0.1473962813615799,0.2773168385028839,0.8513756394386292,0.0017099885735660791,0.007987716235220432,0.00912354327738285,0.00896548293530941
47,5.122350692749023,14.976536750793457,-0.262540340423584,1.7273810575578952,0.37652045488357544,0.6390607953071594,0.24334922432899475,-0.0027263823430985212,23876,188,0,0.3699662685394287,0.17340892553329468,0.03725957125425339,0.06681448221206665,0.9468340873718262,0.15901146829128265,0.2894262969493866,0.7849632501602173,0.0018960991874337196,0.007778982166200876,0.008871439844369888,0.009109987877309322
48,5.277300834655762,15.195616722106934,-0.2500573992729187,1.688553618992957,0.3867793083190918,0.6368367075920105,0.26553499698638916,0.0024207797832787037,24384,192,0,0.3811403512954712,0.16230928897857666,0.03648313879966736,0.07087680697441101,0.9547666311264038,0.17278021574020386,0.3097969889640808,0.9053767919540405,0.002057156525552273,0.007607702165842056,0.008801165968179703,0.00974261574447155
49,5.004329681396484,15.021811485290527,-0.2515113353729248,1.6964336259305441,0.3873468041419983,0.6388581395149231,0.25914764404296875,0.0007413559942506254,24892,196,0,0.3834489583969116,0.17025244235992432,0.03712473437190056,0.07195926457643509,0.9545593857765198,0.22135920822620392,0.3574933707714081,0.7456978559494019,0.0018528569489717484,0.008076985366642475,0.009195915423333645,0.009596230462193489
50,4.858455657958984,14.849096298217773,-0.2628784775733948,1.7059044688657352,0.36472201347351074,0.6276004910469055,0.22195851802825928,-0.0024348762817680836,25400,200,0,0.36423617601394653,0.18099850416183472,0.0400116965174675,0.07206056267023087,0.9522817134857178,0.1704501211643219,0.3070432245731354,0.6848981380462646,0.001783532090485096,0.0072584738954901695,0.009329235181212425,0.009431891143321991
51,4.877856731414795,15.147564888000488,-0.2516104280948639,1.6768891678266655,0.37667372822761536,0.6282841563224792,0.2483862340450287,-0.003045343793928623,25908,204,0,0.3721526265144348,0.16811668872833252,0.039679963141679764,0.07582874596118927,0.9537931680679321,0.2104148119688034,0.3446425199508667,0.7564737200737,0.0018636644817888737,0.007374946027994156,0.009218900464475155,0.009516577236354351
52,4.809874534606934,15.2365140914917,-0.24186941981315613,1.6502509331373236,0.38616737723350525,0.6280367970466614,0.26337382197380066,-0.0023659795988351107,26416,208,1,0.38283276557922363,0.16441607475280762,0.04055481404066086,0.0748257264494896,0.9608633518218994,0.22767871618270874,0.3783583343029022,0.7300705909729004,0.0017931109759956598,0.007232524920254946,0.008821124210953712,0.009058097377419472
53,4.656476020812988,14.808930397033691,-0.2532016336917877,1.6669065248544053,0.3671325147151947,0.6203341484069824,0.2334744930267334,0.0011630721855908632,26924,212,0,0.3618736267089844,0.17218083143234253,0.042636316269636154,0.07740768790245056,0.9567923545837402,0.21631066501140594,0.3583053648471832,0.6276914477348328,0.0018575964495539665,0.0071527548134326935,0.009772890247404575,0.00965984258800745
54,4.863033771514893,15.254483222961426,-0.2408127784729004,1.6277696659705032,0.37558668851852417,0.6163994669914246,0.25908634066581726,0.004178505856543779,27432,216,0,0.3729766011238098,0.15498405694961548,0.04133797064423561,0.08146579563617706,0.9572398662567139,0.1981288492679596,0.3340511620044708,0.7767015695571899,0.0021837169770151377,0.006893368903547525,0.008593414910137653,0.009748161770403385
55,4.63623571395874,15.083409309387207,-0.24399301409721375,1.6247324089656332,0.3654509484767914,0.6094439625740051,0.2379816472530365,0.002077381359413266,27940,220,0,0.36115455627441406,0.165164053440094,0.04318181797862053,0.08309104293584824,0.9577198624610901,0.2108384668827057,0.3494086265563965,0.7024505138397217,0.0022267657332122326,0.006519102491438389,0.00863353256136179,0.009513458237051964
56,4.687927722930908,14.978900909423828,-0.24823728203773499,1.6344567015835936,0.36050310730934143,0.6087403893470764,0.23515117168426514,0.0008983425213955343,28448,224,0,0.3548234701156616,0.16212373971939087,0.04103032872080803,0.08753367513418198,0.9577685594558716,0.21097968518733978,0.35459840297698975,0.7417410612106323,0.002193460240960121,0.006548276171088219,0.0091254198923707,0.010139094665646553
57,4.530862331390381,15.197352409362793,-0.24635663628578186,1.6157640865780847,0.35356053709983826,0.5999171733856201,0.22458606958389282,-0.0010641585104167461,28956,228,0,0.349631130695343,0.16418999433517456,0.047023504972457886,0.08460517227649689,0.9514432549476624,0.1991879940032959,0.32271844148635864,0.6298859119415283,0.0021941044833511114,0.006420343182981014,0.008555136620998383,0.009194284677505493
58,4.273416996002197,14.939167976379395,-0.2512407898902893,1.6224457383921633,0.34512436389923096,0.5963651537895203,0.20040278136730194,-0.003561074147000909,29464,232,0,0.3400595784187317,0.1787738800048828,0.050071507692337036,0.08600375056266785,0.9549028873443604,0.17002646625041962,0.3108208179473877,0.5279900431632996,0.0020141738932579756,0.006277013570070267,0.008905170485377312,0.009286770597100258
59,4.253164291381836,14.79967212677002,-0.250602662563324,1.6202040895501648,0.3453325033187866,0.5959351658821106,0.2032332718372345,-0.004909510258585215,29972,236,1,0.33708977699279785,0.17641788721084595,0.05000307038426399,0.08778718113899231,0.9547250866889954,0.19053839147090912,0.3193645179271698,0.5598374009132385,0.0018056377302855253,0.00629045395180583,0.008947409689426422,0.009018274024128914
60,4.088810920715332,14.792654991149902,-0.2509711980819702,1.6103210195001036,0.3378170132637024,0.5887882113456726,0.1949048638343811,-0.0023991179186850786,30480,240,0,0.3308858275413513,0.17580080032348633,0.05310511589050293,0.08914565294981003,0.9553593397140503,0.18563106656074524,0.320211797952652,0.4544244408607483,0.0019637723453342915,0.006101011298596859,0.00871203187853098,0.008823657408356667
61,4.227346420288086,15.036752700805664,-0.2520451843738556,1.602726082689146,0.3297794759273529,0.5818246603012085,0.18576136231422424,-0.002494102343916893,30988,244,1,0.32763612270355225,0.17495155334472656,0.05426384136080742,0.08831813931465149,0.9525178670883179,0.15346865355968475,0.2901676893234253,0.5700839757919312,0.0016597032081335783,0.006035047583281994,0.008577722124755383,0.008497304283082485
62,4.201630115509033,14.923812866210938,-0.2512137293815613,1.6047726140768037,0.3334008455276489,0.5846145749092102,0.1934412121772766,0.00239754281938076,31496,248,0,0.33000844717025757,0.17231059074401855,0.052319057285785675,0.09747208654880524,0.9566771388053894,0.16826124489307404,0.3078552484512329,0.5456727743148804,0.002056382829323411,0.005934819579124451,0.00881451927125454,0.009524423629045486
63,4.098240375518799,14.864066123962402,-0.24806970357894897,1.5923388403510437,0.333133339881897,0.581203043460846,0.20262321829795837,0.0013630365720018744,32004,252,0,0.33070284128189087,0.16255414485931396,0.05412386730313301,0.10109502077102661,0.9578439593315125,0.20988525450229645,0.3517034351825714,0.5012531280517578,0.0018440195126459002,0.00589534267783165,0.009178097359836102,0.009287314489483833
64,4.025210380554199,14.913765907287598,-0.24561172723770142,1.5850439491323045,0.3345707058906555,0.5801824331283569,0.20760959386825562,-0.0001676288666203618,32512,256,0,0.33097976446151733,0.15929323434829712,0.056130241602659225,0.1028585433959961,0.9583023190498352,0.20702558755874634,0.3470432460308075,0.4864169955253601,0.0019257701933383942,0.005648466758430004,0.009399631060659885,0.009434484876692295
65,4.068355560302734,15.098522186279297,-0.24854552745819092,1.5852504713341933,0.32677215337753296,0.5753176808357239,0.19073836505413055,-0.0012292296160012484,33020,260,1,0.32646697759628296,0.16716736555099487,0.060340773314237595,0.1005837544798851,0.9537283182144165,0.1794174611568451,0.3175639808177948,0.5195750594139099,0.001906028250232339,0.005650804378092289,0.00903698243200779,0.00913698598742485
66,3.918299913406372,14.715031623840332,-0.2469949722290039,1.5833155969067672,0.3295722007751465,0.5765671730041504,0.20330943167209625,0.0013162224786356091,33528,264,0,0.323742151260376,0.15744692087173462,0.05959661677479744,0.10618961602449417,0.9613765478134155,0.21528683602809906,0.36822593212127686,0.4491126835346222,0.0019775961991399527,0.005471162032335997,0.009599121287465096,0.009571866132318974
67,4.086782932281494,15.330604553222656,-0.2557674050331116,1.592599073095733,0.3126298189163208,0.5683972239494324,0.16517047584056854,0.0006632269360125065,34036,268,1,0.30846571922302246,0.1756134033203125,0.06321551650762558,0.10472112894058228,0.9505049586296082,0.1614827811717987,0.2900617718696594,0.5220094919204712,0.0017903968691825867,0.005373145453631878,0.008802340365946293,0.008987167850136757
68,3.8984711170196533,14.904220581054688,-0.25225815176963806,1.5940296934174856,0.32308605313301086,0.5753442049026489,0.18750236928462982,0.0041220523416996,34544,272,0,0.32157033681869507,0.16583377122879028,0.061209943145513535,0.11189412325620651,0.9556020498275757,0.20402470231056213,0.3419593870639801,0.4169096052646637,0.002022569067776203,0.0054076239466667175,0.009939201176166534,0.010422956198453903
69,3.7297310829162598,14.887062072753906,-0.24884986877441406,1.5687451503500467,0.31360816955566406,0.5624580383300781,0.18422064185142517,0.0012617454631254077,35052,276,0,0.31598961353302,0.15758085250854492,0.06621713191270828,0.11165827512741089,0.9559868574142456,0.20646071434020996,0.34499555826187134,0.3692944347858429,0.0021508783102035522,0.005177662707865238,0.008948292583227158,0.009267386049032211
70,3.819551944732666,14.912039756774902,-0.2477729320526123,1.5666894918001968,0.3149983286857605,0.5627712607383728,0.17935891449451447,-0.0003221679071430117,35560,280,1,0.3077794313430786,0.1646849513053894,0.06400805711746216,0.11026479303836823,0.9547635316848755,0.1878199428319931,0.3198234736919403,0.4837818145751953,0.0016442029736936092,0.00507788360118866,0.008680196478962898,0.008789539337158203
71,3.7373576164245605,15.069002151489258,-0.2554549276828766,1.5721497957143058,0.2980624735355377,0.5535174012184143,0.1596253365278244,0.0010527493432164192,36068,284,0,0.29029637575149536,0.1639057993888855,0.06853417307138443,0.11688344925642014,0.9540876150131226,0.17962929606437683,0.3192232847213745,0.3721033036708832,0.0020218491554260254,0.004931529052555561,0.00898392777889967,0.009637060575187206
72,3.716794013977051,14.928422927856445,-0.24730810523033142,1.555448659766433,0.30745163559913635,0.5547597408294678,0.17591916024684906,-0.0017530469922348857,36576,288,1,0.30826646089553833,0.1588456630706787,0.06711313128471375,0.11493850499391556,0.9526557922363281,0.1991879940032959,0.3262135684490204,0.4103488028049469,0.0017154158558696508,0.005085336975753307,0.008618813939392567,0.008765602484345436
