step,loss,hf_rows_consumed
1,0.25350508093833923,256
2,0.26555508375167847,512
3,0.2752540111541748,768
4,0.25296324491500854,1024
5,0.258372962474823,1280
6,0.24607419967651367,1536
7,0.2621634304523468,1792
8,0.26900848746299744,2048
9,0.24597212672233582,2304
10,0.2559913992881775,2560
11,0.24988782405853271,2816
12,0.25878819823265076,3072
13,0.2628985643386841,3328
14,0.253415048122406,3584
15,0.24221935868263245,3840
16,0.24394620954990387,4096
17,0.2608903646469116,4352
18,0.25180283188819885,4608
19,0.2606900930404663,4864
20,0.2532545030117035,5120
21,0.2555994689464569,5376
22,0.2514120936393738,5632
23,0.2408263087272644,5888
24,0.263788640499115,6144
25,0.24797052145004272,6400
26,0.2405007928609848,6656
27,0.23774941265583038,6912
28,0.24388660490512848,7168
29,0.23930756747722626,7424
30,0.24486571550369263,7680
31,0.24995099008083344,7936
32,0.24056115746498108,8192
33,0.2509888708591461,8448
34,0.2418980896472931,8704
35,0.23704412579536438,8960
36,0.23495440185070038,9216
37,0.2277715504169464,9472
38,0.2532951831817627,9728
39,0.23152825236320496,9984
40,0.23484772443771362,10240
41,0.23300331830978394,10496
42,0.25119903683662415,10752
43,0.2429477423429489,11008
44,0.24367251992225647,11264
45,0.23289793729782104,11520
46,0.23919203877449036,11776
47,0.24164067208766937,12032
48,0.24261555075645447,12288
49,0.24337972700595856,12544
50,0.22286449372768402,12800
51,0.2303941398859024,13056
52,0.2317647486925125,13312
53,0.22584059834480286,13568
54,0.22944751381874084,13824
55,0.23310326039791107,14080
56,0.24328283965587616,14336
57,0.23884296417236328,14592
58,0.2350049912929535,14848
59,0.22900021076202393,15104
60,0.23099152743816376,15360
61,0.2344171404838562,15616
62,0.23376448452472687,15872
63,0.21948780119419098,16128
64,0.24196216464042664,16384
65,0.2323511391878128,16640
66,0.23478062450885773,16896
67,0.2323237955570221,17152
68,0.23776663839817047,17408
69,0.24616003036499023,17664
70,0.21506693959236145,17920
71,0.2295742630958557,18176
72,0.22981733083724976,18432
73,0.23389263451099396,18688
74,0.22202780842781067,18944
75,0.2264116257429123,19200
76,0.2266356348991394,19456
77,0.22563570737838745,19712
