step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e,ema_tau,cos_err_d0,cos_err_d1,cos_err_d2,cos_err_d3
450200,15.258809089660645,20.406925201416016,0.21996429562568665,0.6296658879263167,0.6260025501251221,0.4060382544994354,0.2530112862586975,0.01270386204123497,28812800,0,1,0.5988050103187561,0.49848949909210205,0.09443147480487823,0.12580466270446777,0.9458410739898682,0.22740842401981354,0.3652645945549011,,0.0002733168948907405,0.00039712313446216285,0.09470411390066147,0.10405387729406357,0.13793101906776428,0.11133047938346863,1.0,0.37399744987487793,0.46073031425476074,0.4813711941242218,0.489387184381485
450400,15.706482887268066,20.32666015625,0.1976197361946106,0.6738183757173173,0.5917617678642273,0.3941420316696167,0.2478153109550476,0.025949949398636818,28825600,0,1,0.5510464906692505,0.45646655559539795,0.10309223085641861,0.1260744035243988,0.9356122612953186,0.1715061068534851,0.320217102766037,,0.00029301701579242945,0.0005777793121524155,0.09803313761949539,0.10818249732255936,0.1313507854938507,0.11226442456245422,1.0,0.4082382619380951,0.511095404624939,0.5437585115432739,0.5575387477874756
450600,14.765970230102539,20.567243576049805,0.36060628294944763,0.4750239657106487,0.6737058162689209,0.31309953331947327,0.1897275745868683,0.012089218012988567,28838400,0,1,0.6732200384140015,0.5969998240470886,0.0864764004945755,0.13400128483772278,0.9661373496055603,0.29226595163345337,0.48955225944519043,,0.00045251502888277173,0.0005675933789461851,0.08512454479932785,0.11006586253643036,0.1364319771528244,0.11228042840957642,1.0,0.3262941241264343,0.3959392011165619,0.4135952591896057,0.4204646646976471
450800,15.25143814086914,20.47612953186035,0.30324724316596985,0.5396413629829958,0.6445276737213135,0.34128043055534363,0.20855355262756348,0.01863284222781658,28851200,0,1,0.6379375457763672,0.5505059063434601,0.09368697553873062,0.1273273527622223,0.9495518803596497,0.23799186944961548,0.39647218585014343,,0.0004526394768618047,0.0005190129159018397,0.09007726609706879,0.10695154219865799,0.1293281465768814,0.1087183952331543,1.0,0.3554723262786865,0.45363306999206543,0.4858558773994446,0.5011705756187439
451000,15.022968292236328,21.49884605407715,0.18115463852882385,0.6558732113779092,0.654736340045929,0.4735817015171051,0.33521971106529236,0.014802808873355389,28864000,0,0,0.6526166200637817,0.4788673520088196,0.09012630581855774,0.14900760352611542,0.9488210082054138,0.2135685235261917,0.3780190050601959,,0.00023346605303231627,0.00039941148133948445,0.09163174778223038,0.12364960461854935,0.14936411380767822,0.12377812713384628,1.0,0.34526365995407104,0.4209100306034088,0.4514845907688141,0.4689897298812866
451200,15.274115562438965,20.43778419494629,0.2756035327911377,0.5768116902354486,0.6243484616279602,0.3487449288368225,0.19701263308525085,0.041438207030296326,28876800,0,0,0.60621377825737,0.5318589508533478,0.0927891656756401,0.13529956340789795,0.9479996562004089,0.17014926671981812,0.3457259237766266,,0.00046241749078035355,0.0010744123719632626,0.09506557881832123,0.10299995541572571,0.13625593483448029,0.10340530425310135,1.0,0.3756515085697174,0.4628850519657135,0.47872015833854675,0.48577645421028137
451400,15.953540802001953,20.289302825927734,0.1999276578426361,0.684242773205568,0.5667587518692017,0.36683109402656555,0.23309193551540375,0.047089703381061554,28889600,0,1,0.5496500134468079,0.43188679218292236,0.10521210730075836,0.12314477562904358,0.9330732822418213,0.16743555665016174,0.30447763204574585,,0.0003687080752570182,0.0010586760472506285,0.09898114204406738,0.10020400583744049,0.13214115798473358,0.10621821135282516,1.0,0.4332411587238312,0.5451924800872803,0.5763466954231262,0.5860708951950073
451600,14.863126754760742,21.165952682495117,0.12814092636108398,0.7205113054669904,0.6696575284004211,0.5415166020393372,0.38573282957077026,0.014678440056741238,28902400,0,0,0.6428764462471008,0.4612888693809509,0.08639045804738998,0.15601293742656708,0.960697591304779,0.1964721977710724,0.36960652470588684,,0.00022022855409886688,0.0006201402866281569,0.09370103478431702,0.12501679360866547,0.15627968311309814,0.12538054585456848,1.0,0.33034244179725647,0.4049984812736511,0.42932000756263733,0.44060036540031433
451800,14.749249458312988,21.64266586303711,0.27234894037246704,0.5326740067528848,0.6895674467086792,0.41721850633621216,0.2888057827949524,0.026114612817764282,28915200,0,0,0.6837839186191559,0.5631704926490784,0.08227140456438065,0.1563490629196167,0.9596337080001831,0.25590232014656067,0.4564450681209564,,0.0003453596727922559,0.0007874359143897891,0.08176378905773163,0.1254931390285492,0.15381640195846558,0.12457921355962753,1.0,0.3104325234889984,0.38717132806777954,0.41425254940986633,0.4309786558151245
452000,14.746307373046875,22.18758201599121,0.1456294059753418,0.6887494657510601,0.6777445673942566,0.5321151614189148,0.38461270928382874,0.006421748548746109,28928000,0,0,0.6734645366668701,0.47574442625045776,0.08297363668680191,0.1585245281457901,0.9579951763153076,0.19565808773040771,0.3788331151008606,,0.0003667689161375165,0.0004418497846927494,0.08720193803310394,0.1266632229089737,0.15757019817829132,0.12613123655319214,1.0,0.32225537300109863,0.39206984639167786,0.41284337639808655,0.42249420285224915
