step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3
35,9.071188926696777,8.897562026977539,0.48997190594673157,0.12779108403280698,0.9282121062278748,0.4382402002811432,0.4102780222892761,0.034111712127923965,4480,0,1,0.9240604117512703,0.8774249628186226,0.010159287601709366,0.010632675141096115,0.9940199255943298,0.40426135063171387,0.6801846623420715
36,9.192758560180664,9.049468994140625,0.4667280316352844,0.13765490588911092,0.9254968762397766,0.4587688446044922,0.43832728266716003,0.030070681124925613,4608,0,0,0.9227326661348343,0.866485133767128,0.009830417111515999,0.010835197754204273,0.9937771558761597,0.402130663394928,0.6769176125526428
37,9.036195755004883,8.835429191589355,0.5190183222293854,0.1191922593314731,0.9297656416893005,0.41074731945991516,0.397958904504776,0.03773627057671547,4736,0,0,0.9259918853640556,0.8826104328036308,0.010060099884867668,0.010927015915513039,0.9953149557113647,0.4339488446712494,0.7198153138160706
38,8.90921688079834,8.66174602508545,0.566980630159378,0.10660929845677518,0.9323415756225586,0.36536094546318054,0.36238324642181396,0.06833197921514511,4864,0,0,0.9271317571401596,0.8935041204094887,0.010456390678882599,0.011241771280765533,0.9958615303039551,0.47308236360549927,0.7531960010528564
39,8.81355094909668,8.542484283447266,0.6020003259181976,0.0969232778306143,0.9353899359703064,0.33338961005210876,0.3347417116165161,0.05569838732481003,4992,0,1,0.9302477911114693,0.9023832678794861,0.010586263611912727,0.011062845587730408,0.996705174446106,0.5224431753158569,0.7909801006317139
40,8.74885082244873,8.487759590148926,0.5655660331249237,0.11003654397411322,0.9300724864006042,0.36450645327568054,0.35709118843078613,0.024467671290040016,5120,0,0,0.9279779195785522,0.8906517326831818,0.01078280434012413,0.011257598176598549,0.9969017505645752,0.5222300887107849,0.8021306395530701
41,8.789678573608398,8.55053997039795,0.5437764227390289,0.11419186171183464,0.9299003481864929,0.386123925447464,0.37257200479507446,0.017050210386514664,5248,0,0,0.9277597144246101,0.887854553759098,0.010692965239286423,0.011423463001847267,0.9974682331085205,0.5766335129737854,0.8416193127632141
42,8.60430908203125,8.299276351928711,0.5516740679740906,0.10710998819198445,0.9338218569755554,0.38214778900146484,0.3763703405857086,0.017852213233709335,5376,0,0,0.932031624019146,0.8931798711419106,0.011082065291702747,0.011100185103714466,0.9974029064178467,0.5716618895530701,0.840198814868927
43,8.566668510437012,8.260415077209473,0.5531914234161377,0.10158694910803023,0.9374485611915588,0.38425713777542114,0.3874170780181885,0.02197141759097576,5504,0,0,0.9359689280390739,0.8972914516925812,0.011292392387986183,0.011637825518846512,0.9980855584144592,0.6242897510528564,0.8779119253158569
44,8.498530387878418,8.156645774841309,0.6235642433166504,0.09230612922540536,0.9365878701210022,0.3130236268043518,0.30899909138679504,0.06740643829107285,5632,0,1,0.9310462400317192,0.9080165326595306,0.012095240876078606,0.012832378968596458,0.9985790848731995,0.6817471385002136,0.9122158885002136
45,8.660685539245605,8.386490821838379,0.6477640867233276,0.0916122938555798,0.9346719980239868,0.2869079113006592,0.2907923460006714,0.057175006717443466,5760,0,0,0.9304106682538986,0.907591387629509,0.01182585395872593,0.013240032829344273,0.998324990272522,0.6842329502105713,0.9131391644477844
46,8.561270713806152,8.270605087280273,0.6318915486335754,0.1063719685510883,0.9247835278511047,0.2928919792175293,0.2991836369037628,0.009264100342988968,5888,0,0,0.9234418272972107,0.8922058790922165,0.011681349016726017,0.01302390918135643,0.9967831373214722,0.6695312261581421,0.8849431276321411
47,8.380803108215332,8.050647735595703,0.7359180301427841,0.0883479486066285,0.9286823868751526,0.19276435673236847,0.16583184897899628,0.008972160518169403,6016,0,0,0.9276654794812202,0.9142574220895767,0.01220298558473587,0.012355823069810867,0.9981198310852051,0.6707386374473572,0.8939630389213562
48,8.528246879577637,8.253546714782715,0.708139568567276,0.10193293333355002,0.9196243286132812,0.21148476004600525,0.21129462122917175,0.0065465583465993404,6144,0,0,0.9188481122255325,0.8976091668009758,0.01198667287826538,0.013066704384982586,0.9955958724021912,0.6701704263687134,0.8887783885002136
49,8.324186325073242,7.9702348709106445,0.6585523784160614,0.09558799905225905,0.930397093296051,0.2718447148799896,0.2631218433380127,0.01083988044410944,6272,0,1,0.9292842224240303,0.9050987586379051,0.012467999942600727,0.012584742158651352,0.9976856112480164,0.6441761255264282,0.8700994253158569
50,8.379802703857422,8.061081886291504,0.6784092932939529,0.0989938981436482,0.9254629015922546,0.2470536082983017,0.2393864095211029,0.012695343233644962,6400,0,0,0.9244471043348312,0.9016546159982681,0.012450164183974266,0.013126850128173828,0.9972144365310669,0.6767045259475708,0.8909090757369995
51,8.33432674407959,7.977050304412842,0.6186617612838745,0.10941054538942849,0.9239962697029114,0.30533450841903687,0.2953392565250397,0.03158581256866455,6528,0,0,0.9203713685274124,0.8918468952178955,0.012708170339465141,0.01332910731434822,0.996793270111084,0.6606534123420715,0.8816050887107849
52,8.236162185668945,7.834961414337158,0.6425017416477203,0.09635057142082303,0.9314939975738525,0.2889922559261322,0.2859289050102234,0.03124229609966278,6656,0,0,0.9295800030231476,0.9037152826786041,0.012791772373020649,0.013408040627837181,0.9973090291023254,0.7374289631843567,0.9282670021057129
53,8.309954643249512,7.950373649597168,0.6507229804992676,0.09818500699904228,0.9291526079177856,0.27842962741851807,0.2822212874889374,0.01707582361996174,6784,0,0,0.9279810264706612,0.9010418429970741,0.012495280243456364,0.013369681313633919,0.9974994659423828,0.7087357640266418,0.9079545140266418
54,8.109159469604492,7.688443660736084,0.7262051850557327,0.08047712965679066,0.9364421367645264,0.21023695170879364,0.2028234601020813,0.011079536750912666,6912,0,0,0.9356950223445892,0.9200120940804482,0.013028612360358238,0.013126002624630928,0.9986051917076111,0.7598721385002136,0.9387073516845703
55,8.10195255279541,7.679238796234131,0.685751348733902,0.09948017574423512,0.9242452383041382,0.2384938895702362,0.22150690853595734,0.012710973620414734,7040,0,0,0.9230780452489853,0.9024645313620567,0.013281717896461487,0.013487637974321842,0.9967771768569946,0.7209516763687134,0.9043323397636414
56,7.9363017082214355,7.475395679473877,0.7297972440719604,0.08270833737577589,0.9341972470283508,0.20440000295639038,0.1935988813638687,0.006582286208868027,7168,0,1,0.9339296519756317,0.9181172847747803,0.013739997521042824,0.013577410951256752,0.9990367293357849,0.7933948636054993,0.9534090757369995
57,7.815160751342773,7.301886081695557,0.7253364771604538,0.08175800047926315,0.9354178309440613,0.21008135378360748,0.20201453566551208,0.0069222417660057545,7296,0,0,0.9336363077163696,0.918856754899025,0.014057664200663567,0.014064231887459755,0.9991390705108643,0.8169034123420715,0.961718738079071
58,7.848415851593018,7.354727268218994,0.7517492920160294,0.08404950555072012,0.9310179352760315,0.17926864326000214,0.17819377779960632,0.009144101291894913,7424,0,0,0.9290727972984314,0.9158195778727531,0.014207325875759125,0.014496926218271255,0.9989837408065796,0.8077414631843567,0.953480064868927
59,7.823773384094238,7.335269451141357,0.6985303610563278,0.08561810736618881,0.934593141078949,0.23606278002262115,0.2227177768945694,0.010025658644735813,7552,0,1,0.9329961240291595,0.9154416918754578,0.014585888013243675,0.014452958479523659,0.9994040727615356,0.8501420021057129,0.9701704382896423
60,7.751891613006592,7.222740173339844,0.6909540444612503,0.09413702391520606,0.9281962513923645,0.2372422069311142,0.21787546575069427,0.007040216121822596,7680,0,0,0.9261392503976822,0.9080648571252823,0.014779583550989628,0.014819258823990822,0.9990135431289673,0.8492187261581421,0.9679687023162842
61,7.686704158782959,7.13831090927124,0.7141738533973694,0.08792680607916396,0.9311513304710388,0.21697747707366943,0.1925717145204544,0.0045334710739552975,7808,0,0,0.9307697713375092,0.9146578907966614,0.014925649389624596,0.014743837527930737,0.9994245767593384,0.8651988506317139,0.9766334891319275
62,7.656566143035889,7.097954273223877,0.7094227522611618,0.08649681387626018,0.9328269362449646,0.2234041839838028,0.2063995897769928,0.003565276972949505,7936,0,0,0.9322658181190491,0.9154017195105553,0.01501594390720129,0.014819273725152016,0.9993312358856201,0.8727272748947144,0.9752840399742126
63,7.6360578536987305,7.070457458496094,0.7460513561964035,0.07992150932933086,0.9351951479911804,0.18914379179477692,0.18988795578479767,0.008447307161986828,8064,0,0,0.9343341737985611,0.9200483933091164,0.015102589502930641,0.015109451487660408,0.9994266629219055,0.8965198397636414,0.9819601774215698
64,7.518069267272949,6.908236503601074,0.8010617047548294,0.07113115612958058,0.9386560916900635,0.13759438693523407,0.14836753904819489,0.0025280609261244535,8192,0,0,0.9372980445623398,0.9281109496951103,0.015501031652092934,0.01528498250991106,0.9997267127037048,0.9217329025268555,0.9926136136054993
65,7.471864700317383,6.853051662445068,0.8316958546638489,0.06912026102315548,0.9382444024085999,0.10654854774475098,0.11412438005208969,0.007192159537225962,8320,0,0,0.9377374425530434,0.9304425865411758,0.01602000743150711,0.015567711554467678,0.9997490048408508,0.9232954382896423,0.9924715757369995
66,7.443449020385742,6.808295249938965,0.7930128574371338,0.07178567225128121,0.9386704564094543,0.14565759897232056,0.14303436875343323,0.00922467838972807,8448,0,0,0.9373774155974388,0.9285461455583572,0.016323644667863846,0.01596071757376194,0.9996731281280518,0.9281249642372131,0.9904118776321411
67,7.401034355163574,6.792186260223389,0.7545773535966873,0.07360658582892275,0.9400450587272644,0.1854677051305771,0.17007479071617126,0.0027922692243009806,8576,0,1,0.9396498650312424,0.927960179746151,0.01678110659122467,0.01608475297689438,0.9998220205307007,0.9428976774215698,0.9952414631843567
68,7.349819183349609,6.722523212432861,0.7907242625951767,0.07226164146305239,0.9384104013442993,0.14768613874912262,0.13088656961917877,0.002629389986395836,8704,0,1,0.9382789805531502,0.9292722716927528,0.017156310379505157,0.01636560633778572,0.999808669090271,0.9448153376579285,0.9950283765792847
69,7.332348823547363,6.711355209350586,0.7856127321720123,0.07287191521519719,0.9382511377334595,0.15263840556144714,0.13489803671836853,0.0036087322514504194,8832,0,1,0.9370633512735367,0.9288252666592598,0.017434094101190567,0.016658512875437737,0.9997666478157043,0.9511363506317139,0.9946732521057129
70,7.257445812225342,6.580751895904541,0.8079126179218292,0.07169803890615414,0.937600314617157,0.12968769669532776,0.11795909702777863,0.002203555079177022,8960,0,0,0.9376310333609581,0.9293782785534859,0.017587285488843918,0.01702386513352394,0.99980229139328,0.9522727131843567,0.9934659004211426
71,7.242073059082031,6.570585250854492,0.7728709429502487,0.07327203078524505,0.9388927221298218,0.16602177917957306,0.16146768629550934,0.002691106405109167,9088,0,1,0.9377955682575703,0.9272498115897179,0.01776731200516224,0.0171811543405056,0.9998870491981506,0.9604403376579285,0.9968039393424988
72,7.2061004638671875,6.502471446990967,0.8166768923401833,0.06834177083296059,0.9400926828384399,0.12341579049825668,0.12224570661783218,0.0027616664301604033,9216,0,0,0.9404455460608006,0.9319082126021385,0.01783645898103714,0.017179273068904877,0.9998458623886108,0.9593039751052856,0.9954544901847839
73,7.260107040405273,6.608801364898682,0.8076215833425522,0.06729715030922756,0.9417278170585632,0.13410623371601105,0.13678869605064392,0.00351869803853333,9344,0,1,0.9413725547492504,0.9326941296458244,0.01799791306257248,0.017007648944854736,0.9998963475227356,0.9671874642372131,0.9967329502105713
74,7.180906772613525,6.471337795257568,0.80946484208107,0.07107968630752991,0.9380608797073364,0.12859603762626648,0.13244538009166718,0.002876464044675231,9472,0,0,0.9376970902085304,0.9288767427206039,0.018302295356988907,0.017675593495368958,0.9998354315757751,0.9576704502105713,0.9936789274215698
75,7.134325981140137,6.411044120788574,0.8105999827384949,0.07019757841073761,0.9388018846511841,0.1282019019126892,0.13423417508602142,0.0009825096931308508,9600,0,0,0.9383770525455475,0.9296316802501678,0.018448397517204285,0.017856638878583908,0.9998663663864136,0.9654829502105713,0.9962357878684998
76,7.107402801513672,6.3760223388671875,0.8188982158899307,0.06616447216773017,0.9419791102409363,0.12308089435100555,0.1274499148130417,0.0023566654417663813,9728,0,0,0.9411523826420307,0.9339908063411713,0.01866764947772026,0.017746061086654663,0.999897301197052,0.9747158885002136,0.9970880150794983
77,7.074466228485107,6.325259685516357,0.8102983832359314,0.06619068638178738,0.942564070224762,0.13226568698883057,0.13514946401119232,0.000959374476224184,9856,0,0,0.942783784121275,0.9342172667384148,0.01878921128809452,0.017827767878770828,0.9999269843101501,0.9753550887107849,0.9982243776321411
78,7.055544853210449,6.3150763511657715,0.8649535626173019,0.06229856322250833,0.9425346255302429,0.07758106291294098,0.08212746679782867,0.0034990389831364155,9984,0,1,0.9419531039893627,0.9378670267760754,0.019240176305174828,0.0180088859051466,0.99996417760849,0.9843749403953552,0.9992897510528564
79,7.068031311035156,6.3330183029174805,0.8567720949649811,0.06734496770039106,0.9381343722343445,0.0813622772693634,0.08534686267375946,0.0022332947701215744,10112,0,0,0.9373989850282669,0.9328490123152733,0.019221127033233643,0.018656905740499496,0.9998913407325745,0.9747158885002136,0.9960936903953552
80,6.93060827255249,6.127577304840088,0.8680587485432625,0.06641233936133156,0.9382491707801819,0.0701904222369194,0.07008261978626251,0.000744961726013571,10240,0,0,0.937762338668108,0.9341018944978714,0.020033525303006172,0.018837299197912216,0.9998993873596191,0.9811079502105713,0.9970880150794983
81,6.961310863494873,6.20117712020874,0.8475503921508789,0.07074598528907605,0.9354742765426636,0.08792388439178467,0.08134149014949799,0.0013751230435445905,10368,0,0,0.9346154481172562,0.9302026927471161,0.020233966410160065,0.01944710873067379,0.9999244809150696,0.9790482521057129,0.9973011016845703
82,6.916186332702637,6.172942638397217,0.8699034377932549,0.06925762126401658,0.9352694749832153,0.06536603718996048,0.06208162009716034,0.0018908552592620254,10496,0,1,0.9348906204104424,0.9312619119882584,0.02080123871564865,0.01983310654759407,0.9999271631240845,0.9823153018951416,0.9977272152900696
83,6.953215599060059,6.244480609893799,0.8729643896222115,0.07143748320324639,0.9328398704528809,0.0598754808306694,0.057881634682416916,0.0038774062413722277,10624,0,1,0.932745449244976,0.9289419800043106,0.020847955718636513,0.02035502716898918,0.9999166131019592,0.9811079502105713,0.9971590638160706
84,6.755960464477539,5.899866104125977,0.90745834633708,0.06683770390247251,0.9350033402442932,0.02754499390721321,0.020768120884895325,-0.00044616422383114696,10752,0,0,0.9350478649139404,0.9337644502520561,0.021327462047338486,0.02077939361333847,0.9999628067016602,0.9882811903953552,0.9988635778427124
85,6.799347877502441,6.0212860107421875,0.8679184168577194,0.0667637133816234,0.9379091262817383,0.06999070942401886,0.06071900576353073,0.005064886528998613,10880,0,1,0.9374406710267067,0.9340035691857338,0.021793058142066002,0.020646989345550537,0.9999718070030212,0.9910510778427124,0.9990056753158569
86,6.703540325164795,5.839840412139893,0.9010546766221523,0.06807102201650456,0.9341841340065002,0.033129457384347916,0.024805113673210144,0.0013819680316373706,11008,0,0,0.9333957880735397,0.932644248008728,0.02191416546702385,0.02168358489871025,0.9999747276306152,0.9897726774215698,0.9994317889213562
87,6.750492572784424,5.9762749671936035,0.904803330078721,0.06747249020593611,0.9345334768295288,0.029730146750807762,0.018906787037849426,0.00028024145285598934,11136,0,0,0.9350650310516357,0.9333265200257301,0.022189605981111526,0.022391710430383682,0.9999697208404541,0.9899147152900696,0.9991477131843567
88,6.655267238616943,5.808955669403076,0.8673760145902634,0.06736785626043258,0.9373458623886108,0.06996984779834747,0.06020747125148773,0.00010092153388541192,11264,0,1,0.9364214837551117,0.9333731606602669,0.022627245634794235,0.02211504988372326,0.9999691843986511,0.9920454025268555,0.9992897510528564
89,6.606978893280029,5.732639312744141,0.9169446043670177,0.06443823431313202,0.9368440508842468,0.01989944651722908,0.01862392947077751,-0.0002464142453391105,11392,0,0,0.9364202097058296,0.9356703758239746,0.022665515542030334,0.02247418649494648,0.9999600052833557,0.9911221265792847,0.9987215399742126
90,6.507587432861328,5.557724475860596,0.9194489046931267,0.06148659498714345,0.9397624135017395,0.020313508808612823,0.02314729429781437,0.0005588271305896342,11520,0,0,0.9397669956088066,0.9383574910461903,0.023219656199216843,0.022347910329699516,0.99996417760849,0.992542564868927,0.9992897510528564
91,6.4946441650390625,5.547426700592041,0.8915792070329189,0.06390902889726317,0.9391298890113831,0.04755068197846413,0.05606752261519432,0.000631271512247622,11648,0,0,0.93824652582407,0.9354986324906349,0.023309854790568352,0.02282847836613655,0.9999845623970032,0.9948152899742126,0.999573826789856
92,6.484224796295166,5.562363624572754,0.9410718393046409,0.06100406215436328,0.938861072063446,-0.0022107672411948442,0.007904057390987873,0.0008360454230569303,11776,0,1,0.9391306862235069,0.9383678697049618,0.023754283785820007,0.02331313118338585,0.9999819397926331,0.9939630627632141,0.9992187023162842
93,6.40362024307251,5.407580375671387,0.9362353920005262,0.061750022065123894,0.9383825659751892,0.002147173974663019,0.006338913459330797,0.002397384261712432,11904,0,0,0.9393275380134583,0.9379915110766888,0.024170352146029472,0.023506492376327515,0.9999842643737793,0.9946022629737854,0.9993607401847839
94,6.404533863067627,5.416271686553955,0.9098333399742842,0.06344733966303301,0.9383627772331238,0.028529437258839607,0.023743346333503723,4.5817127102054656e-05,12032,0,0,0.9386098831892014,0.9368512630462646,0.024007374420762062,0.023594239726662636,0.999976634979248,0.9944602251052856,0.9987925887107849
95,6.37065315246582,5.393540382385254,0.9568974878638983,0.05841191011957601,0.9406383633613586,-0.016259124502539635,-0.017591236159205437,0.0016787061467766762,12160,0,1,0.9411444924771786,0.9416909776628017,0.0243556909263134,0.02381054311990738,0.9999938607215881,0.9976562261581421,0.9999289512634277
96,6.3227949142456055,5.330188751220703,0.9678260367363691,0.05498848312922826,0.9436839818954468,-0.024142054840922356,-0.024650415405631065,0.0017500872490927577,12288,0,1,0.9429063834249973,0.9450955539941788,0.024849478155374527,0.02389151230454445,0.9999929070472717,0.9976562261581421,0.999786913394928
97,6.2798967361450195,5.239482879638672,0.8981187343597412,0.06059348963661861,0.9420696496963501,0.04395091533660889,0.0399538017809391,0.00041901032091118395,12416,0,0,0.9425015486776829,0.9396935291588306,0.02492230013012886,0.024292252957820892,0.9999935626983643,0.9983664751052856,0.999786913394928
