step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,0.962705,0.701229,0.261476,0.175370
20000,teacher_h,adjacent,0,20000,0.962310,0.704231,0.258079,0.175332
40000,student_h,adjacent,20000,20000,0.681969,0.463651,0.218318,0.403406
40000,student_h,vs_initial,0,40000,0.983422,0.714307,0.269115,0.174516
40000,teacher_h,adjacent,20000,20000,0.677309,0.466034,0.211275,0.401947
40000,teacher_h,vs_initial,0,40000,0.987259,0.721244,0.266015,0.174265
