step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,0.913667,0.683103,0.230564,0.236129
20000,teacher_h,adjacent,0,20000,0.914422,0.678644,0.235778,0.236578
40000,student_h,adjacent,20000,20000,0.622325,0.485166,0.137159,0.384741
40000,student_h,vs_initial,0,40000,0.956940,0.736153,0.220787,0.168033
40000,teacher_h,adjacent,20000,20000,0.622006,0.483834,0.138172,0.385502
40000,teacher_h,vs_initial,0,40000,0.958908,0.735232,0.223675,0.168135
