step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,0.932674,0.703709,0.228964,0.176855
20000,teacher_h,adjacent,0,20000,0.933911,0.704966,0.228945,0.175296
40000,student_h,adjacent,20000,20000,0.767256,0.532526,0.234731,0.345435
40000,student_h,vs_initial,0,40000,0.989829,0.739601,0.250228,0.146540
40000,teacher_h,adjacent,20000,20000,0.768228,0.531302,0.236926,0.344894
40000,teacher_h,vs_initial,0,40000,0.990625,0.743796,0.246829,0.146295
