step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,0.861285,0.339508,0.521777,0.356382
20000,teacher_h,adjacent,0,20000,0.855698,0.348384,0.507313,0.352955
40000,student_h,adjacent,20000,20000,0.624638,0.191928,0.432710,0.483576
40000,student_h,vs_initial,0,40000,1.044532,0.389278,0.655253,0.283260
40000,teacher_h,adjacent,20000,20000,0.619168,0.195706,0.423462,0.482271
40000,teacher_h,vs_initial,0,40000,1.033795,0.391951,0.641843,0.282029
