step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,1.025147,0.486826,0.538320,0.077538
20000,teacher_h,adjacent,0,20000,1.034808,0.492373,0.542435,0.074394
40000,student_h,adjacent,20000,20000,0.963368,0.312999,0.650370,0.386300
40000,student_h,vs_initial,0,40000,1.023652,0.476525,0.547127,0.088570
40000,teacher_h,adjacent,20000,20000,0.958218,0.314463,0.643756,0.377114
40000,teacher_h,vs_initial,0,40000,1.017063,0.479973,0.537090,0.088544
