step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,0.900785,0.659693,0.241091,0.250690
20000,teacher_h,adjacent,0,20000,0.901827,0.659892,0.241935,0.251635
40000,student_h,adjacent,20000,20000,0.620584,0.524681,0.095902,0.386651
40000,student_h,vs_initial,0,40000,0.949263,0.725988,0.223275,0.172909
40000,teacher_h,adjacent,20000,20000,0.618930,0.521786,0.097144,0.388369
40000,teacher_h,vs_initial,0,40000,0.943736,0.734825,0.208911,0.173102
