step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,0.959087,0.727502,0.231585,0.221570
20000,teacher_h,adjacent,0,20000,0.960828,0.726231,0.234597,0.221805
40000,student_h,adjacent,20000,20000,0.901197,0.564351,0.336846,0.355085
40000,student_h,vs_initial,0,40000,1.016897,0.739410,0.277487,0.209186
40000,teacher_h,adjacent,20000,20000,0.901493,0.562487,0.339006,0.359366
40000,teacher_h,vs_initial,0,40000,1.017545,0.740165,0.277379,0.211459
