step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,0.844056,0.447290,0.396766,0.374789
20000,teacher_h,adjacent,0,20000,0.841741,0.440108,0.401634,0.375086
40000,student_h,adjacent,20000,20000,0.593478,0.402400,0.191078,0.357874
40000,student_h,vs_initial,0,40000,0.930812,0.526381,0.404431,0.246127
40000,teacher_h,adjacent,20000,20000,0.594957,0.400633,0.194324,0.364986
40000,teacher_h,vs_initial,0,40000,0.931759,0.525132,0.406627,0.251892
