step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e
25001,3.699509382247925,10.425277709960938,0.5903738681226969,0.4241606591880719,0.565133273601532,-0.025240594521164894,-0.026692112907767296,0.0020512756891548634,25401016,200008,0,0.5631363391876221,0.5764431655406952,0.5783374309539795,0.7301865220069885,0.9999985098838806,0.9993095397949219,0.9999999403953552,0.008989235386252403,0.001440773718059063,0.00019545535906217992,0.025830283761024475,0.03140201419591904,0.7603029012680054,0.03172844648361206
25002,3.679044246673584,10.425536155700684,0.5866812337189913,0.42568685437436515,0.5651457905769348,-0.021535443142056465,-0.02401294745504856,0.0018730454612523317,25402032,200016,0,0.5645096302032471,0.5753601789474487,0.5691956877708435,0.7319446802139282,0.9999954104423523,0.9993095397949219,0.9999645352363586,0.007314332295209169,0.0014501146506518126,0.0001948639255715534,0.02566581964492798,0.03185627609491348,0.7613964080810547,0.032195355743169785
25003,3.692040205001831,10.425997734069824,0.5894465949386358,0.4254252320704789,0.5635634064674377,-0.025883188471198082,-0.02740197628736496,0.0017634895630180836,25403048,200024,0,0.5601915419101715,0.5752036571502686,0.5782660841941833,0.7336961627006531,0.9999958276748657,0.9985305666923523,0.9998406171798706,0.004033707547932863,0.001502689439803362,0.00019292737124487758,0.02560020610690117,0.031146444380283356,0.7634952068328857,0.03148939833045006
25004,3.72487735748291,10.484081268310547,0.5918645914644003,0.4231825315902189,0.5657781362533569,-0.026086455211043358,-0.027008624747395515,0.0020689363591372967,25404064,200032,1,0.5645404756069183,0.5772095024585724,0.5899257659912109,0.7070343494415283,0.9999987483024597,0.9994511604309082,0.9999999403953552,0.043082598596811295,0.0014484416460618377,0.00019625829008873552,0.025611398741602898,0.030876312404870987,0.761530339717865,0.03139394894242287
25005,3.678372383117676,10.392976760864258,0.587719539180398,0.42448937061748737,0.566505491733551,-0.021214047446846962,-0.02322736568748951,0.001648837816901505,25405080,200040,0,0.5654185712337494,0.5763534903526306,0.5648700594902039,0.7354798316955566,0.999994158744812,0.9978047013282776,0.9998229146003723,0.006638281513005495,0.0014244206249713898,0.00019341148436069489,0.025086386129260063,0.03133409097790718,0.7656151652336121,0.031697824597358704
25006,3.682027816772461,10.423816680908203,0.5828516725450754,0.42698110556939556,0.5656920671463013,-0.017159605398774147,-0.020588932558894157,0.0014840944204479456,25406096,200048,0,0.5646026134490967,0.5744676887989044,0.5726324915885925,0.7316653728485107,0.9999725818634033,0.9944763779640198,0.9982472658157349,0.02083178237080574,0.0014705448411405087,0.00018996663857251406,0.02512402832508087,0.030982045456767082,0.762798547744751,0.03136121481657028
25007,3.73738431930542,10.468599319458008,0.5926900003105402,0.42155598376070313,0.568061888217926,-0.024628112092614174,-0.024250052869319916,0.0018670628778636456,25407112,200056,1,0.5665431320667267,0.5782818496227264,0.5782128572463989,0.7026866674423218,0.9999976754188538,0.9989023208618164,0.9999822378158569,0.050469789654016495,0.0014765977393835783,0.00018942361930385232,0.02529270201921463,0.030986782163381577,0.7612889409065247,0.03145148605108261
25008,3.7079014778137207,10.39788818359375,0.592662001028657,0.4225191243641987,0.5663734674453735,-0.026288533583283424,-0.025632888078689575,0.0013447540113702416,25408128,200064,0,0.5657045841217041,0.5771984159946442,0.5782473087310791,0.7327913641929626,0.9999979138374329,0.9990085363388062,0.9999999403953552,0.013589420355856419,0.0015078048454597592,0.00018593764980323613,0.025400783866643906,0.03109971433877945,0.7622622847557068,0.031434256583452225
25009,3.6931850910186768,10.365799903869629,0.5895660985261202,0.4222424896767981,0.5691274404525757,-0.020438658073544502,-0.0203196182847023,0.0012010053033009171,25409144,200072,0,0.5678996443748474,0.5777073800563812,0.5624261498451233,0.7328951358795166,0.9999947547912598,0.998070240020752,0.9998406171798706,0.011571765877306461,0.0014158443082123995,0.00018861710850615054,0.025088082998991013,0.03145609423518181,0.7628566026687622,0.03178324177861214
25010,3.7066831588745117,10.388720512390137,0.5869447831064463,0.4243315915093676,0.5673564672470093,-0.01958831585943699,-0.02026154100894928,0.001412845915183425,25410160,200080,0,0.5658843815326691,0.5759503543376923,0.5553563237190247,0.7341694831848145,0.9999985694885254,0.9993095397949219,0.9999999403953552,0.009709503501653671,0.0013533772435039282,0.00019518645422067493,0.025119628757238388,0.03192061185836792,0.7640964984893799,0.03227134793996811
25011,3.78695011138916,10.53865909576416,0.5916608069092035,0.4230126537678868,0.5662296414375305,-0.025431165471673012,-0.026347333565354347,0.0018952267710119486,25411176,200088,1,0.5637722015380859,0.5773735642433167,0.5862363576889038,0.6936249732971191,0.9999983310699463,0.9992033243179321,0.9999822378158569,0.06542696803808212,0.0014676495920866728,0.00019815677660517395,0.02564980462193489,0.031515248119831085,0.7625607252120972,0.03203447908163071
25012,3.687490940093994,10.411296844482422,0.5855062585324049,0.42500783559454264,0.5672206282615662,-0.018285630270838737,-0.020463991910219193,0.0017791229765862226,25412192,200096,0,0.5665028095245361,0.5759023129940033,0.5569396018981934,0.7361617684364319,0.9999902844429016,0.9966716766357422,0.9996281862258911,0.00973415281623602,0.0015061324229463935,0.00019850596436299384,0.024987537413835526,0.0317055806517601,0.765833854675293,0.032036177814006805
25013,3.723776340484619,10.445635795593262,0.5877560060471296,0.42620773881377716,0.5634201169013977,-0.024335889145731926,-0.025072919204831123,0.0019956915639340878,25413208,200104,0,0.5626287460327148,0.5741065740585327,0.5840668082237244,0.7367718815803528,0.9999962449073792,0.998636782169342,0.9998937249183655,0.007695433218032122,0.001574821537360549,0.0002022753469645977,0.02538115344941616,0.031101301312446594,0.7669718861579895,0.03145984932780266
