step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e
12501,3.8459463119506836,10.724468231201172,0.5657123290002346,0.44453397642536197,0.5472660064697266,-0.01844632253050804,-0.01934463158249855,0.001292116823606193,12701016,100008,1,0.5464864075183868,0.555832028388977,0.7093557119369507,0.7905921339988708,0.9999992847442627,0.9996635913848877,0.9999999403953552,0.07762722671031952,0.0008856280473992229,0.0001766773493727669,0.03798127546906471,0.0480005145072937,0.8804010152816772,0.049484264105558395
12502,3.7843799591064453,10.622422218322754,0.5628989823162556,0.4463447926917065,0.546203076839447,-0.016695905476808548,-0.017369505017995834,0.0006308830925263464,12702032,100016,0,0.5452286601066589,0.5539224147796631,0.6773791313171387,0.8511314392089844,0.9999901652336121,0.9974328875541687,0.9995042681694031,0.005889232270419598,0.000957268406637013,0.0001715478574624285,0.037518471479415894,0.05062571167945862,0.8817461133003235,0.05136285722255707
12503,3.7854747772216797,10.60125732421875,0.5702081695199013,0.44200622660082317,0.5483183264732361,-0.02188984304666519,-0.021969659253954887,0.0006463496247306466,12703048,100024,1,0.5471978187561035,0.5579879879951477,0.6852461695671082,0.8352066278457642,0.9999995231628418,0.9997698068618774,0.9999999403953552,0.019350823014974594,0.0009448395576328039,0.00017127531464211643,0.0376155711710453,0.04987847059965134,0.8801140189170837,0.0508093535900116
12504,3.7798690795898438,10.61501693725586,0.5599198183044791,0.44808658115946215,0.5454131960868835,-0.014506622217595577,-0.016720889136195183,0.0007117012864910066,12704064,100032,0,0.5443284511566162,0.5528766512870789,0.6772261261940002,0.8505270481109619,0.9999991655349731,0.9995750784873962,0.9999999403953552,0.003675387939438224,0.0009786628652364016,0.0001723159075481817,0.036488424986600876,0.050131358206272125,0.8815069794654846,0.05091696232557297
12505,3.7877461910247803,10.618309020996094,0.5650356151163578,0.4451475689706311,0.5466826558113098,-0.01835295930504799,-0.019466565921902657,0.0007490015123039484,12705080,100040,1,0.5461755990982056,0.5553164184093475,0.6802756190299988,0.8387404084205627,0.9999989867210388,0.9995042681694031,0.9999999403953552,0.015966279432177544,0.0010115490294992924,0.00017293120617978275,0.037347279489040375,0.0502907820045948,0.8796887397766113,0.051133062690496445
12506,3.779733896255493,10.63235092163086,0.5659051071852446,0.44583778864402784,0.5447147488594055,-0.021190358325839043,-0.021311640739440918,0.0005722673377022147,12706096,100048,0,0.5445171892642975,0.5541946589946747,0.6829051971435547,0.8498138189315796,0.9999995231628418,0.9997698068618774,0.9999999403953552,0.00475080031901598,0.0009644492529332638,0.0001710806682240218,0.03781184181571007,0.05023626983165741,0.8816948533058167,0.05103670433163643
12507,3.7512319087982178,10.583683013916016,0.5661791078746319,0.4438962990308952,0.5480612516403198,-0.018117856234312057,-0.01869921386241913,0.0004916158504784107,12707112,100056,0,0.5477999150753021,0.5563283860683441,0.6840593218803406,0.8484630584716797,0.9999994039535522,0.9997344017028809,0.9999999403953552,0.003729816060513258,0.0009572902927175164,0.0001687956100795418,0.03740914911031723,0.049889400601387024,0.880122721195221,0.050760749727487564
12508,3.7709014415740967,10.631123542785645,0.5649665631353855,0.44640054354986897,0.5444334745407104,-0.020533088594675064,-0.021463360637426376,0.0008498721290379763,12708128,100064,0,0.5437555313110352,0.5539927780628204,0.6950598359107971,0.8520803451538086,0.999995768070221,0.9984774589538574,0.9998406171798706,0.003643641248345375,0.0009263691026717424,0.00017044621927198023,0.03786246478557587,0.0499810092151165,0.8830973505973816,0.05075531452894211
12509,3.787435293197632,10.650345802307129,0.5670685097575188,0.4419655277813425,0.5508794784545898,-0.016189031302928925,-0.018255459144711494,0.0011332372669130564,12709144,100072,1,0.5490703284740448,0.5589072704315186,0.6705768704414368,0.7996965050697327,0.9999994039535522,0.9997166991233826,0.9999999403953552,0.0593847818672657,0.0010156871285289526,0.0001700094435364008,0.036175068467855453,0.049238383769989014,0.876989483833313,0.050493258982896805
12510,3.751649856567383,10.585281372070312,0.5637620240449905,0.44467017036336076,0.5485779047012329,-0.01518411934375763,-0.01670818217098713,0.0007351899403147399,12710160,100080,0,0.547317236661911,0.5559722483158112,0.6695763468742371,0.8497718572616577,0.9999984502792358,0.9992918372154236,0.9999999403953552,0.005793359596282244,0.0009534438140690327,0.00016730328206904233,0.03662832826375961,0.049995772540569305,0.8811384439468384,0.050801392644643784
