step,layer_idx,block,qk_logit_maxabs,sa_in_maxabs,sa_out_maxabs,resid_post_sa_maxabs,resid_post_ffn_maxabs
200,0,enc,7.990658760070801,6.7324700355529785,4.5703125,7.251870632171631,7.769875526428223
200,1,enc,8.410964965820312,8.811841011047363,3.74609375,9.418075561523438,10.81328010559082
200,2,enc,8.291190147399902,7.761387825012207,4.265625,11.698923110961914,11.091283798217773
200,0,fcst,5.133941650390625,7.452736854553223,3.892578125,13.394636154174805,15.32983112335205
200,1,fcst,5.7093987464904785,7.526125431060791,3.0234375,16.565277099609375,20.390939712524414
200,2,fcst,5.006037712097168,8.892109870910645,2.76953125,21.616472244262695,28.33768653869629
200,3,fcst,5.173260688781738,8.864568710327148,2.716796875,29.240135192871094,36.102115631103516
200,4,fcst,6.405203819274902,8.806252479553223,2.62109375,36.11167526245117,41.75524139404297
200,5,fcst,5.0861496925354,8.71662712097168,2.61328125,42.230247497558594,48.76799774169922
200,0,enc,8.002570152282715,6.708418369293213,3.62890625,6.729819297790527,7.490283489227295
200,1,enc,8.548861503601074,8.387451171875,3.4375,8.970941543579102,10.170160293579102
200,2,enc,8.446249008178711,9.501981735229492,3.701171875,10.507269859313965,10.46689510345459
400,0,enc,8.795900344848633,8.483299255371094,10.546875,9.678796768188477,8.967264175415039
400,1,enc,9.159402847290039,11.442246437072754,4.0390625,9.53199577331543,10.064126968383789
400,2,enc,9.207780838012695,7.771103858947754,4.27734375,10.98316764831543,11.021109580993652
400,0,fcst,6.262518405914307,7.2039713859558105,10.109375,14.069419860839844,15.989535331726074
400,1,fcst,9.13440227508545,6.897907257080078,3.572265625,17.584850311279297,21.076570510864258
400,2,fcst,5.581888675689697,8.50522518157959,3.58203125,22.832490921020508,27.34638023376465
400,3,fcst,9.685824394226074,7.544832706451416,2.892578125,29.288747787475586,37.695865631103516
400,4,fcst,10.160839080810547,7.883002758026123,2.896484375,37.695865631103516,47.461490631103516
400,5,fcst,5.594070911407471,7.517324924468994,3.052734375,47.204322814941406,53.69303894042969
400,0,enc,8.729406356811523,8.393828392028809,8.8984375,8.587249755859375,7.383471488952637
400,1,enc,9.250473022460938,8.387911796569824,3.353515625,8.538328170776367,9.521722793579102
400,2,enc,9.247479438781738,8.093284606933594,4.16015625,10.693595886230469,10.981934547424316
600,0,enc,9.692002296447754,9.51229190826416,48.65625,12.190454483032227,11.42660140991211
600,1,enc,9.691412925720215,10.571430206298828,4.59765625,11.49879264831543,12.065741539001465
600,2,enc,10.44980525970459,8.024621963500977,4.95703125,12.78223705291748,13.039534568786621
600,0,fcst,7.145912170410156,7.844935417175293,19.28125,16.20047378540039,18.194660186767578
600,1,fcst,13.28625202178955,7.42439079284668,11.8125,19.43360710144043,20.396244049072266
600,2,fcst,5.49060583114624,7.416436672210693,14.09375,22.462276458740234,28.57468605041504
600,3,fcst,15.075839042663574,8.568663597106934,5.22265625,26.194236755371094,28.3261661529541
600,4,fcst,14.902166366577148,9.142962455749512,3.896484375,30.81694984436035,34.96718215942383
600,5,fcst,6.822675704956055,7.298609733581543,4.8984375,37.43382263183594,42.10022735595703
600,0,enc,9.648672103881836,9.509135246276855,45.5,11.688151359558105,9.50690746307373
600,1,enc,9.778631210327148,7.215784549713135,3.908203125,8.540119171142578,9.027386665344238
600,2,enc,10.416792869567871,6.908418655395508,4.28125,10.464836120605469,10.896232604980469
800,0,enc,11.292329788208008,9.817797660827637,77.9375,10.833724021911621,10.683272361755371
800,1,enc,9.753396034240723,13.772143363952637,7.72265625,14.523723602294922,12.011049270629883
800,2,enc,12.127703666687012,9.92814826965332,5.61328125,11.605332374572754,11.262700080871582
800,0,fcst,9.151101112365723,7.9952287673950195,24.078125,13.423965454101562,16.184356689453125
800,1,fcst,15.897826194763184,8.167359352111816,24.03125,18.26723861694336,20.119091033935547
800,2,fcst,5.42799711227417,7.425351142883301,18.734375,20.165250778198242,25.09568214416504
800,3,fcst,17.00977325439453,8.925122261047363,10.3671875,25.09568214416504,25.44283103942871
800,4,fcst,20.21991539001465,7.880967140197754,4.671875,27.86488151550293,30.73794174194336
800,5,fcst,11.708046913146973,6.987695693969727,3.68359375,31.939542770385742,36.89179992675781
800,0,enc,11.37002944946289,9.815043449401855,69.5625,10.525361061096191,8.566181182861328
800,1,enc,9.705379486083984,6.626479148864746,6.66796875,11.939104080200195,8.919042587280273
800,2,enc,11.945865631103516,6.9485650062561035,4.67578125,9.80374526977539,9.38712215423584
1000,0,enc,11.559714317321777,10.013005256652832,76.875,10.405779838562012,10.383102416992188
1000,1,enc,9.558629989624023,9.944744110107422,22.4375,13.322551727294922,12.441190719604492
1000,2,enc,13.782683372497559,9.272754669189453,5.96875,11.377376556396484,11.76036262512207
1000,0,fcst,13.743733406066895,7.418176174163818,22.703125,12.290924072265625,15.638710021972656
1000,1,fcst,19.515804290771484,9.165566444396973,34.09375,15.436324119567871,17.212865829467773
1000,2,fcst,5.781882286071777,7.435357093811035,24.921875,17.928943634033203,21.774978637695312
1000,3,fcst,21.41463851928711,8.951260566711426,13.203125,21.774978637695312,22.798460006713867
1000,4,fcst,25.354907989501953,6.928190231323242,5.62890625,26.721986770629883,28.888532638549805
1000,5,fcst,16.335966110229492,7.060807704925537,3.966796875,31.10199546813965,32.76215362548828
1000,0,enc,11.6692533493042,10.034701347351074,70.875,9.836481094360352,8.430503845214844
1000,1,enc,9.29720687866211,6.620217800140381,21.140625,12.150371551513672,8.88752555847168
1000,2,enc,13.675703048706055,7.527651309967041,5.30078125,9.320235252380371,9.636153221130371
1200,0,enc,11.182982444763184,9.767845153808594,84.0,9.735088348388672,11.579346656799316
1200,1,enc,8.949423789978027,9.455399513244629,38.59375,13.471074104309082,13.024229049682617
1200,2,enc,15.711281776428223,8.417923927307129,7.4609375,11.121305465698242,11.121305465698242
1200,0,fcst,18.114656448364258,7.848031044006348,23.265625,13.434123992919922,15.707003593444824
1200,1,fcst,23.726564407348633,8.585132598876953,40.40625,14.77737045288086,16.077560424804688
1200,2,fcst,8.442421913146973,6.748208045959473,30.515625,16.224172592163086,18.661239624023438
1200,3,fcst,24.73149299621582,8.29316520690918,27.53125,20.148597717285156,22.687660217285156
1200,4,fcst,30.069894790649414,6.355774879455566,5.421875,25.388364791870117,27.846025466918945
1200,5,fcst,21.024686813354492,6.810270309448242,6.3125,29.838695526123047,31.837392807006836
1200,0,enc,11.368009567260742,9.771490097045898,70.875,9.067743301391602,10.147229194641113
1200,1,enc,8.99909496307373,6.8433756828308105,35.8125,11.49232292175293,9.502307891845703
1200,2,enc,15.472640991210938,6.557979583740234,6.49609375,8.89824390411377,9.76884937286377
1400,0,enc,9.799365997314453,9.319849014282227,83.1875,9.487451553344727,13.886418342590332
1400,1,enc,8.560300827026367,11.195487022399902,64.0,12.289852142333984,11.11644458770752
1400,2,enc,17.16942024230957,8.0877685546875,7.9921875,11.256793022155762,12.151115417480469
1400,0,fcst,22.64789390563965,7.004482269287109,18.234375,12.981112480163574,14.611037254333496
1400,1,fcst,27.795249938964844,9.101198196411133,46.625,14.158220291137695,16.84117889404297
1400,2,fcst,10.993462562561035,6.603664875030518,38.0625,17.957887649536133,20.824642181396484
1400,3,fcst,28.51822853088379,7.234673023223877,45.875,25.060108184814453,26.574865341186523
1400,4,fcst,35.63936233520508,6.448741912841797,6.30078125,26.574865341186523,28.06800079345703
1400,5,fcst,25.405595779418945,7.147230625152588,14.390625,28.52168083190918,31.058517456054688
1400,0,enc,10.204846382141113,9.33513069152832,74.8125,8.625375747680664,11.963282585144043
1400,1,enc,8.763995170593262,7.237799644470215,56.84375,10.762685775756836,9.329630851745605
1400,2,enc,16.956459045410156,6.685464859008789,7.2890625,10.122303009033203,9.28105640411377
1600,0,enc,9.509661674499512,9.218424797058105,101.375,9.03426456451416,14.016433715820312
