dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
loop_seattle/5T/short,contrastive_tiny,61.17634208389745,61.17634208389745,4.505901853155471,0.7003771393848934,0.13639952104307557,0.09349129883078033,8.652414851893411,7.821530673972803,0.13412198346422521,0.07726626910143872,0.06466180293038011,Transport,1
loop_seattle/5T/medium,contrastive_tiny,167.4966540351827,167.4966540351827,8.276499400994288,1.2847569639136627,0.2948188274179377,0.17767867940293913,20.661217274137265,12.94204983900088,0.23026566359427383,0.1472559332188977,0.12810687892874711,Transport,1
loop_seattle/5T/long,contrastive_tiny,168.73239084186858,168.73239084186858,8.225784569929642,1.281211846387528,0.3023278401464617,0.17394346556905843,20.322238731560983,12.989703262271567,0.229660611382976,0.14543355419993864,0.12614505555836958,Transport,1
loop_seattle/D/short,contrastive_tiny,29.760444100890503,29.760444100890503,4.233539909130526,1.2406926389806479,0.07860482689583083,0.07731909744795207,7.268677071099785,5.455313382463972,0.09749374346928241,0.07565901808583524,0.058096335496217386,Transport,1
loop_seattle/H/short,contrastive_tiny,89.16824555883949,89.16824555883949,5.9720499204277155,1.1961833590847917,0.18939729486735024,0.13121961561542528,11.293305212592296,9.442893918648005,0.1671488262212512,0.10571135744338962,0.08663218063479186,Transport,1
loop_seattle/H/medium,contrastive_tiny,100.51390983821013,100.51390983821013,6.699625843645711,1.3645080158231593,0.19983072674914376,0.14416581066572356,13.074499994710772,10.025662563552103,0.1772024587010238,0.11841513359794527,0.09733375046007693,Transport,1
loop_seattle/H/long,contrastive_tiny,129.5041087204609,129.5041087204609,7.0962608907429425,1.4580789005276285,0.25216609921031463,0.15042628901075916,16.146907818706122,11.379987202122017,0.20337561084571093,0.12681968509650532,0.10393946646040476,Transport,1
m_dense/D/short,contrastive_tiny,19512.294591533268,19512.294591533268,83.48871175483421,1.1578722813035276,0.21167755274969202,0.16945347040284026,7.660528340663853,139.68641520038113,0.24181784703931491,0.14453130964581345,0.11044253524762532,Transport,1
m_dense/H/short,contrastive_tiny,83546.86698692857,83546.86698692857,150.25789586962924,1.2354823088489977,0.5910734449190175,0.3514275070323696,10.278506431989976,289.0447491080379,0.5126933595826789,0.2665200654049256,0.213557419427723,Transport,1
m_dense/H/medium,contrastive_tiny,89216.181150147,89216.181150147,151.78821588640412,1.2331045035808486,0.5472313477678141,0.35823021502490515,10.062920079095415,298.6907784819394,0.5196842189882233,0.26409231923881243,0.21113118441748108,Transport,1
m_dense/H/long,contrastive_tiny,96950.4973573448,96950.4973573448,161.11410038872265,1.316262082805673,0.5966948826702099,0.37169893352458944,10.496830901109316,311.3687482027456,0.5390253318096895,0.2789123247677464,0.222378733943501,Transport,1
sz_taxi/15T/short,contrastive_tiny,18.748580391980056,18.748580391980056,2.922193521727411,0.5859113766943334,1084889912403.866,0.4166271285037838,4.773622097496194,4.329963093604847,0.4048700677371862,0.2732375919855622,0.2178413863349105,Transport,1
sz_taxi/15T/medium,contrastive_tiny,19.833006161295497,19.833006161295497,3.0951619995813267,0.6079008447531731,12143965537869.719,0.44221572203333337,5.621329926939445,4.453426339493615,0.4144656552712515,0.2880564869684179,0.23403386780461302,Transport,1
sz_taxi/15T/long,contrastive_tiny,19.967355190858665,19.967355190858665,3.110849914549304,0.5908425273361363,9057352383174.58,0.4404175455594425,5.087929348253759,4.468484663827176,0.4135949806952566,0.2879347266802261,0.23251100038460182,Transport,1
sz_taxi/H/short,contrastive_tiny,8.072841157818667,8.072841157818667,1.9669445876668326,0.6003769137929031,1.0315726957072797,0.3136151258568372,4.543963544625956,2.8412745657219873,0.26468225898350883,0.18323302613549128,0.1452360934774723,Transport,1
bitbrains_fast_storage/5T/short,contrastive_tiny,1679812.6453100224,1679812.6453100224,187.03575558899539,1.0457696365317224,2.7517457704291823,0.7904059447529154,17.928232776689075,1296.0758640257222,4.069357672671311,0.5872460156042603,0.4956919614877359,Web/CloudOps,2
bitbrains_fast_storage/5T/medium,contrastive_tiny,3936559.3049780694,3936559.3049780694,324.60533602944645,1.3267932641669709,6.388744955949906,0.8470012739521812,27.51543856723438,1984.076436274084,6.028172227660211,0.986240668871442,0.8729081146571467,Web/CloudOps,2
bitbrains_fast_storage/5T/long,contrastive_tiny,3755055.3901839554,3755055.3901839554,344.044110818703,1.2405824096814873,4.872913337478583,0.8711682290377125,23.493560674337772,1937.7965296139726,5.121017744046566,0.9092058785905038,0.7988038901823095,Web/CloudOps,2
bitbrains_fast_storage/H/short,contrastive_tiny,2257002.5738201854,2257002.5738201854,303.27048282830185,1.379801896343665,4.763537561234058,0.6487906862373292,25.932640738217337,1502.3323779444365,4.282135148362151,0.8644193608851727,0.6962958401239019,Web/CloudOps,2
