step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
20000,student_h,adjacent,0,20000,1.001747,0.454853,0.546894,0.149081
20000,teacher_h,adjacent,0,20000,1.002585,0.462928,0.539657,0.142556
40000,student_h,adjacent,20000,20000,1.011891,0.397682,0.614209,0.293089
40000,student_h,vs_initial,0,40000,0.920801,0.409702,0.511099,0.125268
40000,teacher_h,adjacent,20000,20000,1.003880,0.403710,0.600170,0.276888
40000,teacher_h,vs_initial,0,40000,0.907162,0.411958,0.495204,0.119201
