dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
loop_seattle/5T/short,contrastive_tiny,83.33112515901277,83.33112515901277,5.528818026779006,0.8577029612249376,0.15127072136284778,0.11285760699353065,34.308118448997504,9.128588344262916,0.15653513691829152,0.09480702318689681,0.0948070231868968,Transport,1
loop_seattle/5T/medium,contrastive_tiny,285.29178302376204,285.29178302376204,10.986303488695562,1.6890936426487002,0.34964544367387684,0.2424371420849,67.563745705948,16.89058267271328,0.30051817726012714,0.19546891680552095,0.19546891680552095,Transport,1
loop_seattle/5T/long,contrastive_tiny,207.7127298392758,207.7127298392758,9.111291982693938,1.4129483334115218,0.3371608922592651,0.18891056187435257,56.517933336460864,14.41224235985767,0.25481139368119143,0.16108950643329567,0.16108950643329567,Transport,1
loop_seattle/D/short,contrastive_tiny,23.84435084645659,23.84435084645659,3.6936987877876275,1.098345520471257,0.06781594943535811,0.06729917267252741,43.93382081885028,4.883067770004486,0.08726694932728411,0.06601133552234469,0.06601133552234469,Transport,1
loop_seattle/H/short,contrastive_tiny,121.32370854914815,121.32370854914815,7.255076809294724,1.4543005969952183,0.20525032856464168,0.15769766806907973,58.17202387980874,11.014704197078927,0.1949714667534497,0.12842223827420268,0.1284222382742027,Transport,1
loop_seattle/H/medium,contrastive_tiny,128.17925306683088,128.17925306683088,7.594720693333199,1.548108891013167,0.1989263133241523,0.1640525595928869,61.924355640526684,11.321627668618628,0.2001084962374751,0.13423583443739678,0.13423583443739676,Transport,1
loop_seattle/H/long,contrastive_tiny,134.39872834394095,134.39872834394095,7.6167417934496955,1.5727863691093968,0.23514595264892,0.16330363209586643,62.911454764375875,11.593046551443711,0.20718326673715248,0.1361213758314276,0.13612137583142758,Transport,1
m_dense/D/short,contrastive_tiny,14870.39042542562,14870.39042542562,69.66712098510177,1.0025629829047884,0.17061954348911648,0.14605790682785283,40.10251931619153,121.9442102989134,0.21110346593898582,0.12060409154231641,0.1206040915423164,Transport,1
m_dense/H/short,contrastive_tiny,149616.05925848967,149616.05925848967,210.419338286577,1.6973065294350629,0.8741876331145745,0.4544011672543709,67.89226117740252,386.8023516713538,0.6860909868967847,0.3732314729820131,0.37323147298201304,Transport,1
m_dense/H/medium,contrastive_tiny,128809.89495055085,128809.89495055085,190.26552000895143,1.5330815876283888,0.8676976073226479,0.418685505608698,61.323263505135564,358.90095423466187,0.6244423180504922,0.33103796732117335,0.3310379673211734,Transport,1
m_dense/H/long,contrastive_tiny,99848.1859620107,99848.1859620107,174.5887682376011,1.4538436292256616,0.7766814130472499,0.4076992064703936,58.15374516902648,315.98763577395033,0.547021308991186,0.3022389667322691,0.30223896673226913,Transport,1
sz_taxi/15T/short,contrastive_tiny,22.184717674974763,22.184717674974763,3.2241200763514377,0.6487063320827378,1240969768535.1216,0.44816206349972865,25.94825328330951,4.710065570135384,0.4404112749237515,0.3014690161292989,0.30146901612929894,Transport,1
sz_taxi/15T/medium,contrastive_tiny,21.303156799014157,21.303156799014157,3.254089998843061,0.6369739713716939,12636387441532.752,0.44866528540197026,25.47895885486776,4.615534291825179,0.4295525060611587,0.30284739004697964,0.30284739004697964,Transport,1
sz_taxi/15T/long,contrastive_tiny,22.3822535599714,22.3822535599714,3.341771874001916,0.6345278212771903,7910254372667.796,0.4545055586987667,25.381112851087604,4.730988645090093,0.43789188159809556,0.3093084519019018,0.3093084519019018,Transport,1
sz_taxi/H/short,contrastive_tiny,8.444957440672361,8.444957440672361,2.0383505847698986,0.6228504676568343,0.9758945323463218,0.31888556238842475,24.914018706273374,2.906020894741186,0.2707137790739779,0.18988493540403706,0.18988493540403706,Transport,1
bitbrains_fast_storage/5T/short,contrastive_tiny,1821607.7647320458,1821607.7647320458,180.13011303881805,1.094863409298869,2.5885230211570707,0.7494416064086278,43.79453637195475,1349.6695020382012,4.237628441463378,0.5655640058729752,0.5655640058729751,Web/CloudOps,2
