step,loss,loss_tau_ref,gap,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1
26,11.103877067565918,11.13075351715088,0.0001452565193176,0.8841438293457031,0.8839985728263855,0.9785162806510924,0.8806575536727905,6656,0,1,-3.4925169944763184,-4.573057174682617,0.0027465561870485,0.0027479566633701,0.5125177502632141,0.2159801125526428
27,11.103137016296388,11.125932693481444,8.720159530639648e-05,0.8964728116989136,0.8963856101036072,0.9817308783531188,0.8929532170295715,6912,0,1,-3.3754801750183105,-4.85731840133667,0.0027346941642463,0.0027364469133317,0.514222264289856,0.2134943157434463
28,11.102519035339355,11.122547149658203,8.90493392944336e-05,0.9071186780929564,0.907029628753662,0.9819748401641846,0.9035525321960448,7168,0,0,-3.190207004547119,-4.284337997436523,0.0027253730222582,0.002727654762566,0.5093749761581421,0.2104403376579284
29,11.102140426635742,11.120094299316406,0.0001172423362731,0.916040539741516,0.9159232974052428,0.9836279153823853,0.91246896982193,7424,0,1,-2.866966009140014,-4.295827865600586,0.0027227483224123,0.002724187914282,0.5158913135528564,0.221590906381607
30,11.101508140563965,11.11710262298584,0.0001013875007629,0.9239925742149352,0.9238911867141724,0.9824416637420654,0.9203712940216064,7680,0,0,-2.739924907684326,-3.3827829360961914,0.0027136201970279,0.0027173780836164,0.508984386920929,0.2091619223356247
31,11.101269721984863,11.11573314666748,0.0001082420349121,0.9303465485572816,0.9302383065223694,0.9837546348571776,0.9267184734344482,7936,0,1,-2.4137492179870605,-3.3958749771118164,0.0027150632813572,0.0027165375649929,0.5127308368682861,0.211860790848732
32,11.10073184967041,11.113070487976074,0.0001309514045715,0.9364597201347352,0.9363287687301636,0.9850532412528992,0.932787299156189,8192,0,1,-2.3281376361846924,-3.354098320007324,0.0027073379606008,0.0027091880328953,0.5146661996841431,0.2112926095724105
33,11.10047435760498,11.111820220947266,8.684396743774414e-05,0.941248655319214,0.941161811351776,0.98429536819458,0.9375637769699096,8448,0,0,-2.0947558879852295,-2.775354385375977,0.0027034748345613,0.0027075745165348,0.5013849139213562,0.2050426006317138
34,11.100234031677246,11.110817909240724,9.012222290039062e-05,0.9451701045036316,0.9450799822807312,0.9851177930831908,0.9414618611335754,8704,0,1,-1.958296775817871,-2.745574712753296,0.0027050082571804,0.0027058580890297,0.5147194266319275,0.2161931693553924
35,11.09997272491455,11.109176635742188,9.936094284057616e-05,0.948894500732422,0.9487951397895812,0.986295521259308,0.9451806545257568,8960,0,1,-1.8655574321746824,-2.779592990875244,0.0026983604766428,0.0026999069377779,0.5098721385002136,0.2147727161645889
36,11.09992218017578,11.109222412109377,7.152557373046875e-05,0.9517203569412231,0.9516488313674928,0.9862390160560608,0.9479985237121582,9216,0,0,-1.826944589614868,-2.537353754043579,0.0026958298403769,0.0026964817661792,0.5115411877632141,0.2134943157434463
37,11.099616050720217,11.10758113861084,0.000110924243927,0.9543339014053344,0.9542229771614076,0.9874252676963806,0.9505890011787416,9472,0,0,-1.816265106201172,-2.6556477546691895,0.002689505694434,0.0026912614703178,0.5073685646057129,0.2166193127632141
38,11.099437713623049,11.107000350952148,0.0001229643821716,0.955322563648224,0.9551995992660522,0.9847573041915894,0.951557993888855,9728,0,0,-1.5995213985443115,-1.919926166534424,0.002695539034903,0.0026975281070917,0.5076704621315002,0.209872156381607
39,11.09941577911377,11.106562614440918,8.362531661987305e-05,0.9574198722839355,0.9573362469673156,0.987356662750244,0.953666627407074,9984,0,0,-1.704755783081055,-2.3706095218658447,0.0026864320971071,0.0026887329295277,0.4977982938289642,0.2120028287172317
40,11.099440574645996,11.106782913208008,8.565187454223633e-05,0.958377718925476,0.9582920670509338,0.987077534198761,0.9546273350715636,10240,0,0,-1.6637332439422607,-2.2432339191436768,0.0026866346597671,0.0026876772753894,0.4984374940395355,0.2093749940395355
41,11.099176406860352,11.10532569885254,9.644031524658204e-05,0.9587974548339844,0.9587010145187378,0.9862549901008606,0.9550296068191528,10496,0,1,-1.493192195892334,-1.9892444610595703,0.0026892628520727,0.0026906880084425,0.5112215876579285,0.2135653346776962
42,11.09924030303955,11.105351448059082,9.208917617797852e-05,0.9592776894569396,0.9591856002807616,0.9859805703163148,0.9555318355560304,10752,0,1,-1.5368478298187256,-1.907611608505249,0.002689583459869,0.0026901462115347,0.5100852251052856,0.2086647599935531
43,11.09924602508545,11.105684280395508,8.32676887512207e-05,0.9600184559822084,0.959935188293457,0.9872469305992126,0.9562587738037108,11008,0,0,-1.6252927780151367,-2.1310315132141113,0.0026851883158087,0.0026856148615479,0.5139204263687134,0.211718738079071
44,11.099116325378418,11.104778289794922,7.76052474975586e-05,0.960261881351471,0.9601842761039734,0.9866710305213928,0.9565026760101318,11264,0,1,-1.6334826946258545,-1.9680464267730713,0.0026842532679438,0.0026854914613068,0.5108487010002136,0.2141335159540176
45,11.099180221557615,11.10513401031494,7.981061935424805e-05,0.9609111547470092,0.960831344127655,0.98790442943573,0.957155168056488,11520,0,0,-1.757833480834961,-2.2126474380493164,0.0026780408807098,0.002679577562958,0.4915660321712494,0.2056818157434463
46,11.09921932220459,11.10495948791504,5.322694778442383e-05,0.9605960249900818,0.9605427980422974,0.9877627491950988,0.9568595886230468,11776,0,1,-1.6405525207519531,-2.227285623550415,0.0026835841126739,0.0026843748055398,0.5089311003684998,0.2156960219144821
47,11.099114418029783,11.104804039001465,7.987022399902344e-05,0.9610110521316528,0.9609311819076538,0.9878748655319214,0.9572483897209167,12032,0,0,-1.765266180038452,-2.2048652172088623,0.0026795871090143,0.0026802057400345,0.5106711387634277,0.2138494253158569
48,11.09909725189209,11.10459041595459,5.340576171875e-05,0.9611122012138368,0.961058795452118,0.9881937503814696,0.9573528170585632,12288,0,0,-1.7167296409606934,-2.2912309169769287,0.0026794320438057,0.0026805708184838,0.513263463973999,0.2189630568027496
49,11.09902286529541,11.104399681091309,6.979703903198242e-05,0.9612882733345032,0.9612184762954712,0.9885959029197692,0.957511305809021,12544,0,0,-1.741898536682129,-2.384016990661621,0.0026786301750689,0.0026797344908118,0.5107244253158569,0.2211647629737854
50,11.099123001098633,11.104864120483398,6.16908073425293e-05,0.9620355367660522,0.9619738459587096,0.9889129996299744,0.9582720398902892,12800,0,0,-1.9422123432159424,-2.4221134185791016,0.0026717905420809,0.0026733293198049,0.5020951628684998,0.2149147689342498
51,11.099008560180664,11.103954315185549,5.692243576049805e-05,0.9619529843330384,0.9618960618972778,0.98983895778656,0.9581886529922484,13056,0,1,-1.8352110385894775,-2.7623651027679443,0.0026752303820103,0.0026758387684822,0.5091086626052856,0.2189630568027496
52,11.098962783813477,11.103967666625977,8.094310760498047e-05,0.9621034264564514,0.9620224833488464,0.989019215106964,0.9583268761634828,13312,0,1,-1.7562038898468018,-2.464343786239624,0.0026760555338114,0.0026772445999085,0.5122513771057129,0.2159090787172317
53,11.098954200744627,11.10389804840088,7.414817810058594e-05,0.9628629684448242,0.9627888202667236,0.9898163676261902,0.9590868949890136,13568,0,0,-1.976029396057129,-2.664586067199707,0.002670454327017,0.00267188064754,0.5098366141319275,0.2086647599935531
54,11.099000930786133,11.104106903076172,6.777048110961914e-05,0.9630237817764282,0.9629560112953186,0.9885620474815368,0.9592577815055848,13824,0,0,-1.8582377433776855,-2.217468738555908,0.0026718969456851,0.0026728962548077,0.5004261136054993,0.2106534093618393
55,11.098941802978516,11.103764533996582,7.134675979614258e-05,0.9632800221443176,0.9632086753845216,0.9892646074295044,0.9595077633857728,14080,0,0,-1.827182054519653,-2.430330991744995,0.0026733798440545,0.0026742196641862,0.5114701390266418,0.2143465876579284
56,11.099023818969728,11.104361534118652,5.710124969482422e-05,0.9635413885116576,0.9634842872619628,0.9883955121040344,0.9597741961479188,14336,0,0,-1.7826154232025146,-2.1477882862091064,0.0026745044160634,0.0026749325916171,0.5088955760002136,0.2154829502105713
57,11.098888397216797,11.10354709625244,6.985664367675781e-05,0.9640581011772156,0.9639882445335388,0.9890438318252563,0.9602815508842468,14592,0,0,-1.795643329620361,-2.2592406272888184,0.0026719088200479,0.0026729679666459,0.5052734017372131,0.2096590846776962
58,11.098968505859377,11.103618621826172,6.395578384399414e-05,0.9642320275306702,0.9641680717468262,0.9893874526023864,0.9604763388633728,14848,0,1,-1.6502225399017334,-2.3719735145568848,0.0026725861243903,0.0026748608797788,0.5087180137634277,0.2137073725461959
59,11.09889030456543,11.103575706481934,6.115436553955078e-05,0.9649009704589844,0.9648398160934448,0.9898352026939392,0.961122453212738,15104,0,0,-1.796161651611328,-2.4479548931121826,0.0026712105609476,0.0026719216257333,0.5054154396057129,0.214701697230339
60,11.098804473876951,11.103402137756348,7.271766662597656e-05,0.9653545618057252,0.9652818441390992,0.9896884560585022,0.9615577459335328,15360,0,0,-1.781852960586548,-2.355724811553955,0.0026690529193729,0.0026706154458224,0.499786913394928,0.2146306782960891
61,11.098724365234377,11.10300636291504,8.702278137207031e-05,0.965609610080719,0.9655225872993468,0.9890999794006348,0.9618054628372192,15616,0,0,-1.723809003829956,-2.1392815113067627,0.0026719379238784,0.0026722128968685,0.5149325132369995,0.2180397659540176
62,11.09884262084961,11.103392601013184,5.3822994232177734e-05,0.965916872024536,0.965863049030304,0.9894019961357116,0.9621347784996032,15872,0,0,-1.6684849262237549,-2.1921823024749756,0.0026703597977757,0.002671733032912,0.5046519637107849,0.2112926095724105
63,11.09886360168457,11.103348731994627,8.291006088256836e-05,0.9660869240760804,0.9660040140151978,0.9890934824943542,0.9623143672943116,16128,0,1,-1.5936236381530762,-2.108370065689087,0.0026721721515059,0.0026733116246759,0.5113813877105713,0.2181107848882675
64,11.09882354736328,11.103386878967283,6.556510925292969e-05,0.9664227962493896,0.9663572311401368,0.9891284108161926,0.9626363515853882,16384,0,0,-1.6343324184417725,-2.08310866355896,0.0026713178958743,0.0026726010255515,0.5136896371841431,0.2186789661645889
65,11.098735809326172,11.102686882019045,9.131431579589844e-05,0.9666613936424256,0.9665700793266296,0.9892715811729432,0.9628762602806092,16640,0,1,-1.5493786334991455,-2.1001641750335693,0.0026705069467425,0.0026730224490165,0.5113636255264282,0.214701697230339
66,11.098726272583008,11.102771759033203,8.255243301391602e-05,0.9669679403305054,0.9668853878974916,0.9893075227737428,0.9631764888763428,16896,0,0,-1.5891258716583252,-2.069565534591675,0.0026708000805228,0.0026721521280705,0.5139559507369995,0.2215198725461959
67,11.09875774383545,11.102783203125,5.7816505432128906e-05,0.9672946333885192,0.9672368168830872,0.989916741847992,0.9635117650032043,17152,0,1,-1.6304259300231934,-2.229637861251831,0.0026695467531681,0.0026701723691076,0.5118430256843567,0.2166193127632141
68,11.098715782165527,11.102788925170898,8.767843246459961e-05,0.9674209952354432,0.9673333168029784,0.9892477989196776,0.9636269807815552,17408,0,0,-1.5831339359283447,-2.0046677589416504,0.0026700827293097,0.0026710401289165,0.5113636255264282,0.2149857878684997
69,11.098676681518556,11.102604866027832,6.55055046081543e-05,0.9673394560813904,0.9672739505767822,0.9886221289634703,0.9635418057441713,17664,0,1,-1.4727330207824707,-1.84308123588562,0.0026720901951193,0.0026740941684693,0.513458788394928,0.2188920378684997
70,11.098735809326172,11.102731704711914,5.1081180572509766e-05,0.9681527614593506,0.968101680278778,0.9901583790779114,0.9643658399581908,17920,0,0,-1.7615582942962646,-2.2151293754577637,0.0026656843256205,0.002666313201189,0.5081321001052856,0.2169744223356247
71,11.098687171936035,11.102694511413574,7.808208465576172e-05,0.9680870175361632,0.9680089354515076,0.9899590611457824,0.9642857909202576,18176,0,0,-1.6382412910461426,-2.178250789642334,0.0026679735165089,0.0026688249781727,0.5065695643424988,0.2185369282960891
72,11.09874439239502,11.102940559387209,4.6372413635253906e-05,0.9682577848434448,0.9682114124298096,0.9901474714279176,0.9644626975059508,18432,0,0,-1.6792900562286377,-2.224863290786743,0.0026680475566536,0.0026685930788517,0.5172052383422852,0.2296164631843567
73,11.098742485046388,11.10292625427246,5.501508712768555e-05,0.9682597517967224,0.9682047367095948,0.9897788763046264,0.9644678831100464,18688,0,0,-1.6090550422668457,-2.1056859493255615,0.0026683900505304,0.0026686857454478,0.5129261016845703,0.2178977131843567
74,11.09877586364746,11.10296630859375,4.523992538452149e-05,0.9685422778129578,0.9684970378875732,0.9903474450111388,0.9647573232650756,18944,0,0,-1.6477181911468506,-2.2398900985717773,0.0026667504571378,0.0026672952808439,0.5166547894477844,0.219673290848732
75,11.098681449890137,11.10257053375244,6.216764450073242e-05,0.9688175320625304,0.9687553644180298,0.9908669590950012,0.9650170803070068,19200,0,0,-1.7244622707366943,-2.4039738178253174,0.0026649062056094,0.0026653194800019,0.5129083395004272,0.2235085219144821
76,11.098788261413574,11.102932929992676,5.5789947509765625e-05,0.9683905839920044,0.9683347940444946,0.989534318447113,0.9646129608154296,19456,0,1,-1.5640037059783936,-1.9940600395202637,0.0026695488486438,0.0026697609573602,0.5098188519477844,0.2161931693553924
77,11.098692893981934,11.10269260406494,8.13603401184082e-05,0.9688149690628052,0.9687336087226868,0.9900473356246948,0.96501624584198,19712,0,0,-1.6917216777801514,-2.1066887378692627,0.0026656093541532,0.0026659877039492,0.5070844888687134,0.2181107848882675
78,11.098661422729492,11.102482795715332,5.519390106201172e-05,0.9690921306610109,0.9690369367599488,0.9908490180969238,0.9652899503707886,19968,0,0,-1.75864839553833,-2.3802433013916016,0.0026630435604602,0.0026635827962309,0.5128195881843567,0.2235085219144821
79,11.098730087280272,11.10240650177002,5.6624412536621094e-05,0.9688550233840942,0.9687983989715576,0.9906452298164368,0.9650771617889404,20224,0,1,-1.6218297481536863,-2.3332390785217285,0.0026662829332053,0.0026668324135243,0.5108131766319275,0.213778406381607
80,11.098660469055176,11.102438926696776,4.857778549194336e-05,0.9687950015068054,0.9687464237213136,0.9893421530723572,0.9649977684020996,20480,0,0,-1.5815837383270264,-1.9027361869812012,0.0026672175154089,0.0026682405732572,0.5056285262107849,0.2149147689342498
81,11.09884262084961,11.10305118560791,3.635883331298828e-05,0.9691607356071472,0.9691243767738342,0.9905518889427184,0.9653931260108948,20736,0,0,-1.7436776161193848,-2.254627227783203,0.0026630205102264,0.0026642701122909,0.5046519637107849,0.2136363536119461
82,11.098590850830078,11.102180480957031,5.2928924560546875e-05,0.9689463973045348,0.9688934683799744,0.9904308915138244,0.9651343822479248,20992,0,1,-1.667219877243042,-2.25449538230896,0.0026665427722036,0.0026669399812817,0.514435350894928,0.2210937440395355
83,11.098639488220217,11.102283477783203,5.78761100769043e-05,0.969061017036438,0.9690031409263612,0.9896733164787292,0.9652635455131532,21248,0,0,-1.6433582305908203,-1.960972547531128,0.0026659248396754,0.0026663322933018,0.5041370391845703,0.2129261344671249
84,11.09866428375244,11.102191925048828,5.418062210083008e-05,0.9690368175506592,0.9689826369285583,0.9900923371315002,0.96524840593338,21504,0,1,-1.5918214321136477,-2.1454150676727295,0.0026663250755518,0.0026674224063754,0.5147016644477844,0.2203124910593032
85,11.098650932312012,11.10236358642578,5.263090133666992e-05,0.969530463218689,0.9694778323173524,0.9912537336349488,0.9657278656959534,21760,0,0,-1.781813144683838,-2.4735608100891113,0.0026618791744112,0.0026625057216733,0.5102805495262146,0.2164062410593032
86,11.098724365234377,11.102632522583008,3.522634506225586e-05,0.9693391919136048,0.9693039655685424,0.9906231164932252,0.9655508995056152,22016,0,0,-1.6847655773162842,-2.2658286094665527,0.002663456602022,0.0026643578894436,0.5094105005264282,0.2168323844671249
87,11.098617553710938,11.102245330810549,7.295608520507812e-05,0.96952486038208,0.969451904296875,0.9903138875961304,0.965720236301422,22272,0,0,-1.710188388824463,-2.1243395805358887,0.0026630184147506,0.0026634172536432,0.503693163394928,0.2125710099935531
88,11.098706245422363,11.102506637573242,6.747245788574219e-05,0.9694069027900696,0.9693394303321838,0.9907057881355286,0.9656178951263428,22528,0,0,-1.711477756500244,-2.2831950187683105,0.0026628714986145,0.0026640971191227,0.5038529634475708,0.2105113565921783
89,11.098509788513184,11.101750373840332,8.881092071533203e-05,0.9691986441612244,0.969109833240509,0.990164577960968,0.9653789401054382,22784,0,1,-1.6281204223632812,-2.1138980388641357,0.0026657038833945,0.0026671960949897,0.5095880627632141,0.2151988595724105
90,11.09870433807373,11.102487564086914,5.888938903808594e-05,0.9694257974624634,0.9693669080734252,0.990189492702484,0.9656388163566588,23040,0,0,-1.6908726692199707,-2.103890180587769,0.0026639294810593,0.0026644396129995,0.5126597881317139,0.2193181812763214
91,11.098626136779783,11.102250099182127,6.854534149169922e-05,0.9696418642997742,0.9695733189582824,0.990555703639984,0.9658390283584596,23296,0,0,-1.77174711227417,-2.199212074279785,0.0026624950114637,0.002662860089913,0.5028408765792847,0.2177556753158569
92,11.09866428375244,11.102337837219238,6.020069122314453e-05,0.9695132970809937,0.9694530963897704,0.989953339099884,0.9657192230224608,23552,0,0,-1.670764446258545,-2.024355411529541,0.002664236119017,0.0026650335639715,0.51171875,0.2163352221250534
93,11.09861183166504,11.10201644897461,7.104873657226562e-05,0.9695728421211244,0.969501793384552,0.9905022382736206,0.9657743573188782,23808,0,1,-1.7050559520721436,-2.2250771522521973,0.0026642035227268,0.0026647113263607,0.5135120749473572,0.2188210189342498
94,11.098666191101074,11.102335929870604,5.728006362915039e-05,0.969666600227356,0.9696093201637268,0.9904534816741944,0.9658728241920472,24064,0,0,-1.7255256175994873,-2.1723883152008057,0.0026625283062458,0.0026635346002876,0.509339451789856,0.2161221504211425
95,11.098638534545898,11.10228157043457,6.753206253051758e-05,0.9699261784553528,0.9698586463928224,0.9909930229187012,0.9661239981651306,24320,0,0,-1.7935738563537598,-2.350433588027954,0.0026611448265612,0.0026614789385348,0.4997336566448211,0.2182528376579284
96,11.098674774169922,11.102341651916504,5.167722702026367e-05,0.9697240591049194,0.9696723818778992,0.990275502204895,0.9659326076507568,24576,0,0,-1.7126600742340088,-2.0967390537261963,0.0026622081641107,0.0026632924564182,0.5082919001579285,0.2111505568027496
97,11.09860610961914,11.102177619934082,7.873773574829102e-05,0.9695463180541992,0.9694675803184508,0.989874541759491,0.9657412171363832,24832,0,0,-1.643888235092163,-1.9920361042022705,0.0026641045697033,0.0026655541732907,0.5069602131843567,0.2142045348882675
98,11.09867000579834,11.102293968200684,6.097555160522461e-05,0.9695453643798828,0.9694843888282776,0.989612340927124,0.9657561779022216,25088,0,0,-1.5863282680511477,-1.9271347522735596,0.0026663525495678,0.0026664403267204,0.5152343511581421,0.2200284004211425
99,11.098679542541504,11.102213859558104,5.823373794555664e-05,0.9698680639266968,0.9698098301887512,0.990151584148407,0.9660847187042236,25344,0,1,-1.7273471355438232,-2.0349059104919434,0.0026626365724951,0.0026629683561623,0.5109552145004272,0.2167613506317138
100,11.09868335723877,11.10240364074707,4.649162292480469e-05,0.9696522355079652,0.9696057438850404,0.9899168014526368,0.965861678123474,25600,0,0,-1.6399962902069092,-2.001009941101074,0.0026653800159692,0.0026657474227249,0.5129793882369995,0.2185369282960891
101,11.098650932312012,11.101929664611816,6.41942024230957e-05,0.969710409641266,0.9696462154388428,0.9908734560012816,0.9659257531166076,25856,0,1,-1.6287243366241455,-2.310752868652344,0.0026625948958098,0.0026652291417121,0.5071910619735718,0.2122869193553924
102,11.09858512878418,11.102070808410645,7.814168930053711e-05,0.9699792265892028,0.9699010848999025,0.9910045266151428,0.9661678075790404,26112,0,0,-1.7660610675811768,-2.3312277793884277,0.0026611255016177,0.0026624172460287,0.5115767121315002,0.217684656381607
103,11.098573684692385,11.101946830749512,7.432699203491211e-05,0.970280647277832,0.9702063202857972,0.9915196299552916,0.9664698839187622,26368,0,0,-1.826206922531128,-2.512958526611328,0.0026581787969917,0.0026599753182381,0.507404088973999,0.2169034034013748
104,11.098566055297852,11.10196590423584,6.413459777832031e-05,0.9697312116622924,0.9696670770645142,0.9895556569099426,0.965922474861145,26624,0,0,-1.587394952774048,-1.8787615299224856,0.0026655495166778,0.0026659118011593,0.5108664631843567,0.2164062410593032
105,11.09860134124756,11.10184097290039,6.318092346191406e-05,0.9699872136116028,0.9699240326881408,0.9908406734466552,0.966191291809082,26880,0,1,-1.7231721878051758,-2.291074514389038,0.0026622433215379,0.0026631820946931,0.5107066631317139,0.2144886255264282
106,11.098557472229004,11.101994514465332,7.295608520507812e-05,0.9703355431556702,0.9702625870704652,0.9911290407180786,0.9665191173553468,27136,0,0,-1.8506100177764893,-2.3462889194488525,0.0026591853238642,0.0026599231641739,0.5037996768951416,0.2140624970197677
107,11.098624229431152,11.102020263671877,7.665157318115234e-05,0.970179557800293,0.9701029062271118,0.9909703731536864,0.96638286113739,27392,0,0,-1.8010053634643557,-2.3033294677734375,0.0026601618155837,0.0026614794041961,0.5114346146583557,0.2194602191448211
108,11.098604202270508,11.101985931396484,7.158517837524414e-05,0.9705395102500916,0.9704679250717164,0.9912979006767272,0.9667381048202516,27648,0,0,-1.9043395519256592,-2.3603715896606445,0.0026563985738903,0.0026579902041703,0.507404088973999,0.2169744223356247
109,11.098553657531738,11.101677894592283,6.127357482910156e-05,0.970242977142334,0.9701817035675048,0.9916422367095948,0.966435730457306,27904,0,1,-1.8570621013641355,-2.5954744815826416,0.0026597464457154,0.0026609727647155,0.5125887393951416,0.2151988595724105
