step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
45500,student_h,adjacent,45000,500,0.001346,0.000355,0.000992,0.984522
45500,student_h,vs_initial,0,45500,0.933163,0.674577,0.258586,0.010173
45500,teacher_h,adjacent,45000,500,0.001238,0.000336,0.000902,0.984874
45500,teacher_h,vs_initial,0,45500,0.932493,0.674426,0.258067,0.010082
46000,student_h,adjacent,45500,500,0.001422,0.000432,0.000990,0.981342
46000,student_h,vs_initial,0,46000,0.932647,0.674155,0.258492,0.009816
46000,teacher_h,adjacent,45500,500,0.001139,0.000395,0.000744,0.982096
46000,teacher_h,vs_initial,0,46000,0.933105,0.674163,0.258941,0.009623
46500,student_h,adjacent,46000,500,0.001287,0.000341,0.000947,0.989453
46500,student_h,vs_initial,0,46500,0.933958,0.674327,0.259631,0.009487
46500,teacher_h,adjacent,46000,500,0.000968,0.000278,0.000689,0.991502
46500,teacher_h,vs_initial,0,46500,0.933583,0.674441,0.259142,0.009658
47000,student_h,adjacent,46500,500,0.001880,0.000573,0.001307,0.976246
47000,student_h,vs_initial,0,47000,0.933907,0.673804,0.260103,0.010687
47000,teacher_h,adjacent,46500,500,0.001219,0.000474,0.000745,0.981792
47000,teacher_h,vs_initial,0,47000,0.933738,0.673830,0.259907,0.010557
47500,student_h,adjacent,47000,500,0.001600,0.000502,0.001098,0.973408
47500,student_h,vs_initial,0,47500,0.934082,0.674328,0.259754,0.011258
47500,teacher_h,adjacent,47000,500,0.001525,0.000426,0.001099,0.981525
47500,teacher_h,vs_initial,0,47500,0.933792,0.674263,0.259529,0.010656
48000,student_h,adjacent,47500,500,0.001493,0.000414,0.001079,0.977472
48000,student_h,vs_initial,0,48000,0.936205,0.674619,0.261586,0.009979
48000,teacher_h,adjacent,47500,500,0.001111,0.000307,0.000804,0.986598
48000,teacher_h,vs_initial,0,48000,0.937190,0.674689,0.262502,0.009759
48500,student_h,adjacent,48000,500,0.001350,0.000381,0.000969,0.985030
48500,student_h,vs_initial,0,48500,0.937798,0.674259,0.263539,0.010523
48500,teacher_h,adjacent,48000,500,0.001049,0.000320,0.000729,0.986252
48500,teacher_h,vs_initial,0,48500,0.937829,0.674348,0.263481,0.010228
49000,student_h,adjacent,48500,500,0.001575,0.000485,0.001090,0.984478
49000,student_h,vs_initial,0,49000,0.938535,0.674475,0.264060,0.009139
49000,teacher_h,adjacent,48500,500,0.001429,0.000418,0.001012,0.985622
49000,teacher_h,vs_initial,0,49000,0.939061,0.674380,0.264682,0.009422
49500,student_h,adjacent,49000,500,0.001703,0.000448,0.001255,0.985693
49500,student_h,vs_initial,0,49500,0.938047,0.674532,0.263515,0.009662
49500,teacher_h,adjacent,49000,500,0.001447,0.000398,0.001049,0.987261
49500,teacher_h,vs_initial,0,49500,0.938044,0.674578,0.263466,0.009625
50000,student_h,adjacent,49500,500,0.001758,0.000488,0.001270,0.979872
50000,student_h,vs_initial,0,50000,0.939632,0.674345,0.265287,0.009257
50000,teacher_h,adjacent,49500,500,0.001285,0.000387,0.000898,0.984378
50000,teacher_h,vs_initial,0,50000,0.939328,0.674433,0.264895,0.009520
50500,student_h,adjacent,50000,500,0.001454,0.000486,0.000968,0.982431
50500,student_h,vs_initial,0,50500,0.942145,0.674697,0.267448,0.009605
50500,teacher_h,adjacent,50000,500,0.001118,0.000371,0.000748,0.985602
50500,teacher_h,vs_initial,0,50500,0.940881,0.674604,0.266276,0.009655
51000,student_h,adjacent,50500,500,0.001854,0.000658,0.001196,0.977334
51000,student_h,vs_initial,0,51000,0.938176,0.673839,0.264337,0.010156
51000,teacher_h,adjacent,50500,500,0.001332,0.000436,0.000896,0.986302
51000,teacher_h,vs_initial,0,51000,0.938118,0.673870,0.264248,0.010454
51500,student_h,adjacent,51000,500,0.001838,0.000624,0.001215,0.977240
51500,student_h,vs_initial,0,51500,0.938502,0.674075,0.264428,0.010028
51500,teacher_h,adjacent,51000,500,0.001649,0.000499,0.001150,0.980721
51500,teacher_h,vs_initial,0,51500,0.937349,0.674151,0.263198,0.010301
52000,student_h,adjacent,51500,500,0.001414,0.000551,0.000863,0.974059
52000,student_h,vs_initial,0,52000,0.937417,0.674059,0.263357,0.010590
52000,teacher_h,adjacent,51500,500,0.001129,0.000362,0.000767,0.984619
52000,teacher_h,vs_initial,0,52000,0.937262,0.674216,0.263046,0.010424
52500,student_h,adjacent,52000,500,0.001979,0.000521,0.001458,0.980594
52500,student_h,vs_initial,0,52500,0.940627,0.673933,0.266694,0.010188
52500,teacher_h,adjacent,52000,500,0.001366,0.000384,0.000982,0.985909
52500,teacher_h,vs_initial,0,52500,0.939610,0.674186,0.265424,0.010132
53000,student_h,adjacent,52500,500,0.001436,0.000527,0.000909,0.978490
53000,student_h,vs_initial,0,53000,0.940387,0.674067,0.266320,0.010287
53000,teacher_h,adjacent,52500,500,0.001101,0.000408,0.000693,0.982649
53000,teacher_h,vs_initial,0,53000,0.939748,0.674093,0.265654,0.010160
53500,student_h,adjacent,53000,500,0.001596,0.000726,0.000870,0.963756
53500,student_h,vs_initial,0,53500,0.941430,0.674205,0.267225,0.008632
53500,teacher_h,adjacent,53000,500,0.001907,0.000647,0.001260,0.960286
53500,teacher_h,vs_initial,0,53500,0.941918,0.674313,0.267605,0.008756
54000,student_h,adjacent,53500,500,0.001989,0.000543,0.001445,0.976039
54000,student_h,vs_initial,0,54000,0.939922,0.674194,0.265728,0.009381
54000,teacher_h,adjacent,53500,500,0.001358,0.000396,0.000962,0.984570
54000,teacher_h,vs_initial,0,54000,0.940094,0.674247,0.265847,0.009108
54500,student_h,adjacent,54000,500,0.001635,0.000474,0.001160,0.985565
54500,student_h,vs_initial,0,54500,0.940448,0.673543,0.266905,0.010198
54500,teacher_h,adjacent,54000,500,0.001338,0.000394,0.000944,0.988503
54500,teacher_h,vs_initial,0,54500,0.940439,0.673610,0.266829,0.010063
55000,student_h,adjacent,54500,500,0.001902,0.000566,0.001336,0.978813
55000,student_h,vs_initial,0,55000,0.938076,0.674023,0.264053,0.009967
55000,teacher_h,adjacent,54500,500,0.001246,0.000460,0.000786,0.983669
55000,teacher_h,vs_initial,0,55000,0.939168,0.674159,0.265009,0.009646
55500,student_h,adjacent,55000,500,0.002389,0.000679,0.001710,0.975582
55500,student_h,vs_initial,0,55500,0.939379,0.673914,0.265466,0.010067
55500,teacher_h,adjacent,55000,500,0.001279,0.000414,0.000866,0.984869
55500,teacher_h,vs_initial,0,55500,0.938414,0.673920,0.264494,0.009982
56000,student_h,adjacent,55500,500,0.001883,0.000807,0.001076,0.976644
56000,student_h,vs_initial,0,56000,0.936907,0.673116,0.263791,0.011414
56000,teacher_h,adjacent,55500,500,0.001251,0.000501,0.000750,0.983838
56000,teacher_h,vs_initial,0,56000,0.937770,0.673538,0.264232,0.010448
56500,student_h,adjacent,56000,500,0.002034,0.000607,0.001427,0.977248
56500,student_h,vs_initial,0,56500,0.937586,0.673826,0.263761,0.010095
56500,teacher_h,adjacent,56000,500,0.001166,0.000401,0.000765,0.988302
56500,teacher_h,vs_initial,0,56500,0.937433,0.674032,0.263401,0.009880
57000,student_h,adjacent,56500,500,0.002768,0.001060,0.001709,0.955355
57000,student_h,vs_initial,0,57000,0.935453,0.673410,0.262043,0.010511
57000,teacher_h,adjacent,56500,500,0.001609,0.000491,0.001118,0.983395
57000,teacher_h,vs_initial,0,57000,0.936492,0.673830,0.262661,0.010145
57500,student_h,adjacent,57000,500,0.002326,0.000953,0.001374,0.962458
57500,student_h,vs_initial,0,57500,0.936301,0.673908,0.262393,0.009860
57500,teacher_h,adjacent,57000,500,0.001096,0.000457,0.000639,0.985278
57500,teacher_h,vs_initial,0,57500,0.936107,0.673939,0.262168,0.009769
58000,student_h,adjacent,57500,500,0.001724,0.000602,0.001122,0.977932
58000,student_h,vs_initial,0,58000,0.937805,0.673469,0.264336,0.010679
58000,teacher_h,adjacent,57500,500,0.001216,0.000559,0.000657,0.978471
58000,teacher_h,vs_initial,0,58000,0.938637,0.673588,0.265049,0.009961
58500,student_h,adjacent,58000,500,0.002821,0.000694,0.002127,0.976908
58500,student_h,vs_initial,0,58500,0.941376,0.673303,0.268073,0.009984
58500,teacher_h,adjacent,58000,500,0.001466,0.000465,0.001000,0.986593
58500,teacher_h,vs_initial,0,58500,0.940486,0.673311,0.267175,0.009718
59000,student_h,adjacent,58500,500,0.001452,0.000575,0.000876,0.984872
59000,student_h,vs_initial,0,59000,0.940292,0.673048,0.267245,0.010024
59000,teacher_h,adjacent,58500,500,0.001275,0.000507,0.000768,0.985263
59000,teacher_h,vs_initial,0,59000,0.940838,0.673142,0.267695,0.010051
59500,student_h,adjacent,59000,500,0.001541,0.000568,0.000972,0.987886
59500,student_h,vs_initial,0,59500,0.938903,0.673198,0.265705,0.010308
59500,teacher_h,adjacent,59000,500,0.001261,0.000483,0.000778,0.982602
59500,teacher_h,vs_initial,0,59500,0.939303,0.673178,0.266125,0.010393
60000,student_h,adjacent,59500,500,0.003011,0.000760,0.002251,0.968126
60000,student_h,vs_initial,0,60000,0.943497,0.673337,0.270161,0.009930
60000,teacher_h,adjacent,59500,500,0.001736,0.000461,0.001275,0.981069
60000,teacher_h,vs_initial,0,60000,0.943000,0.673449,0.269551,0.010018
60500,student_h,adjacent,60000,500,0.002254,0.000695,0.001559,0.975599
60500,student_h,vs_initial,0,60500,0.942893,0.673010,0.269883,0.009583
60500,teacher_h,adjacent,60000,500,0.001435,0.000519,0.000916,0.982967
60500,teacher_h,vs_initial,0,60500,0.943201,0.672999,0.270202,0.009730
61000,student_h,adjacent,60500,500,0.002613,0.000926,0.001687,0.980398
61000,student_h,vs_initial,0,61000,0.943537,0.672339,0.271198,0.010053
61000,teacher_h,adjacent,60500,500,0.002024,0.000744,0.001280,0.982554
61000,teacher_h,vs_initial,0,61000,0.942803,0.672770,0.270034,0.009922
61500,student_h,adjacent,61000,500,0.002878,0.001040,0.001838,0.977456
61500,student_h,vs_initial,0,61500,0.942239,0.673272,0.268967,0.009296
61500,teacher_h,adjacent,61000,500,0.001550,0.000614,0.000936,0.987442
61500,teacher_h,vs_initial,0,61500,0.941287,0.673127,0.268160,0.009662
62000,student_h,adjacent,61500,500,0.003504,0.000910,0.002593,0.973383
62000,student_h,vs_initial,0,62000,0.941776,0.672860,0.268916,0.010346
62000,teacher_h,adjacent,61500,500,0.001622,0.000605,0.001017,0.982539
62000,teacher_h,vs_initial,0,62000,0.941646,0.672877,0.268770,0.010315
62500,student_h,adjacent,62000,500,0.002795,0.001034,0.001761,0.971298
62500,student_h,vs_initial,0,62500,0.942478,0.672974,0.269503,0.010683
62500,teacher_h,adjacent,62000,500,0.001595,0.000660,0.000935,0.979744
62500,teacher_h,vs_initial,0,62500,0.943610,0.673192,0.270418,0.010068
63000,student_h,adjacent,62500,500,0.002622,0.000766,0.001856,0.977106
63000,student_h,vs_initial,0,63000,0.944474,0.673062,0.271412,0.010607
63000,teacher_h,adjacent,62500,500,0.001331,0.000489,0.000842,0.988580
63000,teacher_h,vs_initial,0,63000,0.944545,0.673115,0.271430,0.010365
63500,student_h,adjacent,63000,500,0.002979,0.000974,0.002005,0.974423
63500,student_h,vs_initial,0,63500,0.947708,0.673505,0.274203,0.010029
63500,teacher_h,adjacent,63000,500,0.001721,0.000615,0.001107,0.985992
63500,teacher_h,vs_initial,0,63500,0.946906,0.673767,0.273140,0.009409
64000,student_h,adjacent,63500,500,0.003324,0.001133,0.002191,0.968761
64000,student_h,vs_initial,0,64000,0.948125,0.672938,0.275187,0.010169
64000,teacher_h,adjacent,63500,500,0.002126,0.000776,0.001350,0.976762
64000,teacher_h,vs_initial,0,64000,0.947103,0.673161,0.273942,0.010226
64500,student_h,adjacent,64000,500,0.004024,0.001333,0.002690,0.948257
64500,student_h,vs_initial,0,64500,0.946096,0.672973,0.273122,0.010812
64500,teacher_h,adjacent,64000,500,0.001539,0.000742,0.000797,0.979875
64500,teacher_h,vs_initial,0,64500,0.947129,0.673130,0.273998,0.010559
65000,student_h,adjacent,64500,500,0.003823,0.001015,0.002808,0.949549
65000,student_h,vs_initial,0,65000,0.946434,0.673119,0.273315,0.010925
65000,teacher_h,adjacent,64500,500,0.002357,0.000832,0.001525,0.956012
65000,teacher_h,vs_initial,0,65000,0.946993,0.673105,0.273888,0.010514
65500,student_h,adjacent,65000,500,0.002751,0.001321,0.001430,0.957011
65500,student_h,vs_initial,0,65500,0.946312,0.672294,0.274019,0.011506
65500,teacher_h,adjacent,65000,500,0.001845,0.000790,0.001055,0.974224
65500,teacher_h,vs_initial,0,65500,0.945446,0.672249,0.273197,0.011575
66000,student_h,adjacent,65500,500,0.002714,0.001033,0.001681,0.965529
66000,student_h,vs_initial,0,66000,0.946350,0.672255,0.274095,0.011604
66000,teacher_h,adjacent,65500,500,0.001624,0.000651,0.000973,0.976524
66000,teacher_h,vs_initial,0,66000,0.946616,0.672537,0.274079,0.011207
66500,student_h,adjacent,66000,500,0.005344,0.001492,0.003852,0.926393
66500,student_h,vs_initial,0,66500,0.948044,0.673158,0.274886,0.009709
66500,teacher_h,adjacent,66000,500,0.002158,0.000779,0.001379,0.966100
66500,teacher_h,vs_initial,0,66500,0.947384,0.673179,0.274205,0.009996
67000,student_h,adjacent,66500,500,0.005119,0.001217,0.003902,0.936063
67000,student_h,vs_initial,0,67000,0.947119,0.672646,0.274473,0.010945
67000,teacher_h,adjacent,66500,500,0.002823,0.000742,0.002082,0.964518
67000,teacher_h,vs_initial,0,67000,0.947374,0.672929,0.274445,0.010502
67500,student_h,adjacent,67000,500,0.003365,0.001386,0.001978,0.951632
67500,student_h,vs_initial,0,67500,0.947680,0.672850,0.274831,0.009949
67500,teacher_h,adjacent,67000,500,0.001969,0.000897,0.001072,0.969052
67500,teacher_h,vs_initial,0,67500,0.947445,0.672781,0.274664,0.009799
68000,student_h,adjacent,67500,500,0.002883,0.001112,0.001771,0.960014
68000,student_h,vs_initial,0,68000,0.944411,0.672951,0.271460,0.010088
68000,teacher_h,adjacent,67500,500,0.001709,0.000678,0.001032,0.981098
68000,teacher_h,vs_initial,0,68000,0.945014,0.673047,0.271967,0.009937
68500,student_h,adjacent,68000,500,0.002356,0.001034,0.001322,0.959999
68500,student_h,vs_initial,0,68500,0.943922,0.672491,0.271431,0.010436
68500,teacher_h,adjacent,68000,500,0.002025,0.000760,0.001264,0.974168
68500,teacher_h,vs_initial,0,68500,0.944665,0.672852,0.271813,0.009569
69000,student_h,adjacent,68500,500,0.002471,0.000941,0.001530,0.973387
69000,student_h,vs_initial,0,69000,0.943151,0.672691,0.270460,0.009697
69000,teacher_h,adjacent,68500,500,0.001480,0.000588,0.000891,0.984222
69000,teacher_h,vs_initial,0,69000,0.943729,0.672784,0.270944,0.009997
69500,student_h,adjacent,69000,500,0.004577,0.001722,0.002855,0.931277
69500,student_h,vs_initial,0,69500,0.944557,0.671703,0.272853,0.011112
69500,teacher_h,adjacent,69000,500,0.003199,0.001212,0.001987,0.953333
69500,teacher_h,vs_initial,0,69500,0.943989,0.672121,0.271869,0.010866
70000,student_h,adjacent,69500,500,0.003231,0.001474,0.001756,0.941214
70000,student_h,vs_initial,0,70000,0.943602,0.671740,0.271862,0.010905
70000,teacher_h,adjacent,69500,500,0.002456,0.001177,0.001279,0.958038
70000,teacher_h,vs_initial,0,70000,0.943044,0.671772,0.271272,0.010838
70500,student_h,adjacent,70000,500,0.003231,0.001277,0.001954,0.960571
70500,student_h,vs_initial,0,70500,0.943495,0.671959,0.271535,0.010605
70500,teacher_h,adjacent,70000,500,0.002136,0.001055,0.001081,0.962856
70500,teacher_h,vs_initial,0,70500,0.943628,0.671835,0.271793,0.010785
71000,student_h,adjacent,70500,500,0.003201,0.001091,0.002110,0.969794
71000,student_h,vs_initial,0,71000,0.943858,0.672304,0.271555,0.009706
71000,teacher_h,adjacent,70500,500,0.002074,0.000937,0.001136,0.973631
71000,teacher_h,vs_initial,0,71000,0.943117,0.672274,0.270844,0.009792
71500,student_h,adjacent,71000,500,0.002939,0.000996,0.001943,0.968148
71500,student_h,vs_initial,0,71500,0.945138,0.672018,0.273120,0.010309
71500,teacher_h,adjacent,71000,500,0.001408,0.000682,0.000726,0.980045
71500,teacher_h,vs_initial,0,71500,0.945085,0.672240,0.272845,0.009810
72000,student_h,adjacent,71500,500,0.002894,0.001240,0.001654,0.964654
72000,student_h,vs_initial,0,72000,0.943085,0.672108,0.270977,0.009215
72000,teacher_h,adjacent,71500,500,0.001577,0.000728,0.000848,0.982533
72000,teacher_h,vs_initial,0,72000,0.944088,0.672242,0.271847,0.009492
72500,student_h,adjacent,72000,500,0.002661,0.001030,0.001631,0.974694
72500,student_h,vs_initial,0,72500,0.942665,0.672380,0.270285,0.009455
72500,teacher_h,adjacent,72000,500,0.001897,0.000765,0.001132,0.982823
72500,teacher_h,vs_initial,0,72500,0.943976,0.672592,0.271385,0.009230
73000,student_h,adjacent,72500,500,0.007842,0.001517,0.006325,0.945649
73000,student_h,vs_initial,0,73000,0.943351,0.672796,0.270555,0.008473
73000,teacher_h,adjacent,72500,500,0.002774,0.001035,0.001739,0.965589
73000,teacher_h,vs_initial,0,73000,0.944951,0.672600,0.272352,0.009067
73500,student_h,adjacent,73000,500,0.010673,0.002662,0.008011,0.889094
73500,student_h,vs_initial,0,73500,0.945814,0.672492,0.273322,0.009356
73500,teacher_h,adjacent,73000,500,0.002167,0.000796,0.001371,0.977273
73500,teacher_h,vs_initial,0,73500,0.944582,0.672561,0.272021,0.009479
74000,student_h,adjacent,73500,500,0.004079,0.001585,0.002495,0.942549
74000,student_h,vs_initial,0,74000,0.945914,0.673195,0.272719,0.007922
74000,teacher_h,adjacent,73500,500,0.002120,0.000931,0.001189,0.976943
74000,teacher_h,vs_initial,0,74000,0.944733,0.673060,0.271673,0.008304
74500,student_h,adjacent,74000,500,0.006185,0.001572,0.004613,0.952033
74500,student_h,vs_initial,0,74500,0.943781,0.672867,0.270914,0.008674
74500,teacher_h,adjacent,74000,500,0.001920,0.000705,0.001215,0.984139
74500,teacher_h,vs_initial,0,74500,0.944215,0.673002,0.271213,0.008473
75000,student_h,adjacent,74500,500,0.010764,0.002167,0.008596,0.932974
75000,student_h,vs_initial,0,75000,0.939897,0.672717,0.267180,0.008560
75000,teacher_h,adjacent,74500,500,0.005133,0.001346,0.003786,0.961725
75000,teacher_h,vs_initial,0,75000,0.940085,0.672864,0.267221,0.008505
75500,student_h,adjacent,75000,500,0.003947,0.001296,0.002651,0.970838
75500,student_h,vs_initial,0,75500,0.941737,0.672846,0.268891,0.008634
75500,teacher_h,adjacent,75000,500,0.002433,0.001247,0.001186,0.969220
75500,teacher_h,vs_initial,0,75500,0.939019,0.672816,0.266203,0.008917
76000,student_h,adjacent,75500,500,0.005482,0.001621,0.003861,0.953287
76000,student_h,vs_initial,0,76000,0.942783,0.672890,0.269892,0.008545
76000,teacher_h,adjacent,75500,500,0.005913,0.001781,0.004132,0.935319
76000,teacher_h,vs_initial,0,76000,0.942847,0.672973,0.269874,0.008563
76500,student_h,adjacent,76000,500,0.007494,0.002037,0.005457,0.933387
76500,student_h,vs_initial,0,76500,0.942281,0.673230,0.269051,0.007921
76500,teacher_h,adjacent,76000,500,0.005896,0.001747,0.004149,0.930756
76500,teacher_h,vs_initial,0,76500,0.941563,0.673315,0.268248,0.008116
77000,student_h,adjacent,76500,500,0.002455,0.000923,0.001531,0.983887
77000,student_h,vs_initial,0,77000,0.942800,0.672526,0.270274,0.009007
77000,teacher_h,adjacent,76500,500,0.001818,0.000680,0.001137,0.985550
77000,teacher_h,vs_initial,0,77000,0.942476,0.672534,0.269941,0.008860
77500,student_h,adjacent,77000,500,0.003882,0.001735,0.002147,0.955318
77500,student_h,vs_initial,0,77500,0.944645,0.672965,0.271680,0.008581
77500,teacher_h,adjacent,77000,500,0.004409,0.001654,0.002756,0.941326
77500,teacher_h,vs_initial,0,77500,0.947057,0.672817,0.274240,0.008780
78000,student_h,adjacent,77500,500,0.003800,0.001760,0.002040,0.959366
78000,student_h,vs_initial,0,78000,0.947649,0.672306,0.275343,0.008704
78000,teacher_h,adjacent,77500,500,0.002775,0.001526,0.001249,0.953288
78000,teacher_h,vs_initial,0,78000,0.948279,0.672557,0.275722,0.008515
78500,student_h,adjacent,78000,500,0.005975,0.002598,0.003377,0.942626
78500,student_h,vs_initial,0,78500,0.944040,0.673187,0.270853,0.007250
78500,teacher_h,adjacent,78000,500,0.005482,0.002409,0.003074,0.934562
78500,teacher_h,vs_initial,0,78500,0.945084,0.673364,0.271720,0.007161
79000,student_h,adjacent,78500,500,0.003091,0.001223,0.001868,0.983057
79000,student_h,vs_initial,0,79000,0.945724,0.672533,0.273191,0.007484
79000,teacher_h,adjacent,78500,500,0.002280,0.000919,0.001361,0.988700
79000,teacher_h,vs_initial,0,79000,0.946470,0.672405,0.274066,0.007540
79500,student_h,adjacent,79000,500,0.003353,0.001316,0.002036,0.979006
79500,student_h,vs_initial,0,79500,0.945734,0.672778,0.272956,0.007470
79500,teacher_h,adjacent,79000,500,0.002953,0.001099,0.001854,0.983243
79500,teacher_h,vs_initial,0,79500,0.946474,0.672887,0.273587,0.007625
80000,student_h,adjacent,79500,500,0.004920,0.001892,0.003028,0.969854
80000,student_h,vs_initial,0,80000,0.948765,0.672761,0.276004,0.007427
80000,teacher_h,adjacent,79500,500,0.002330,0.000901,0.001428,0.987871
80000,teacher_h,vs_initial,0,80000,0.948326,0.673114,0.275212,0.007310
80500,student_h,adjacent,80000,500,0.003338,0.001265,0.002073,0.983397
80500,student_h,vs_initial,0,80500,0.947023,0.673234,0.273789,0.007344
80500,teacher_h,adjacent,80000,500,0.001341,0.000711,0.000631,0.991031
80500,teacher_h,vs_initial,0,80500,0.948296,0.673295,0.275001,0.007111
81000,student_h,adjacent,80500,500,0.003393,0.001241,0.002152,0.974904
81000,student_h,vs_initial,0,81000,0.946287,0.673109,0.273179,0.007714
81000,teacher_h,adjacent,80500,500,0.001571,0.000699,0.000872,0.989189
81000,teacher_h,vs_initial,0,81000,0.945680,0.673471,0.272210,0.007072
81500,student_h,adjacent,81000,500,0.003005,0.001122,0.001883,0.981066
81500,student_h,vs_initial,0,81500,0.946711,0.673333,0.273378,0.007181
81500,teacher_h,adjacent,81000,500,0.001241,0.000588,0.000653,0.993180
81500,teacher_h,vs_initial,0,81500,0.945488,0.673724,0.271763,0.006822
82000,student_h,adjacent,81500,500,0.003525,0.001301,0.002223,0.975173
82000,student_h,vs_initial,0,82000,0.946823,0.673552,0.273270,0.006571
82000,teacher_h,adjacent,81500,500,0.002650,0.001075,0.001576,0.976815
82000,teacher_h,vs_initial,0,82000,0.946428,0.673638,0.272790,0.006711
82500,student_h,adjacent,82000,500,0.003795,0.001685,0.002110,0.966783
82500,student_h,vs_initial,0,82500,0.946952,0.673910,0.273042,0.006262
82500,teacher_h,adjacent,82000,500,0.001951,0.000984,0.000967,0.981588
82500,teacher_h,vs_initial,0,82500,0.948296,0.673714,0.274582,0.006497
83000,student_h,adjacent,82500,500,0.002539,0.000916,0.001624,0.989525
83000,student_h,vs_initial,0,83000,0.948643,0.673520,0.275123,0.006460
83000,teacher_h,adjacent,82500,500,0.001915,0.000687,0.001228,0.990889
83000,teacher_h,vs_initial,0,83000,0.948952,0.673543,0.275409,0.006650
83500,student_h,adjacent,83000,500,0.003099,0.001445,0.001655,0.981910
83500,student_h,vs_initial,0,83500,0.948187,0.673161,0.275027,0.007006
83500,teacher_h,adjacent,83000,500,0.001303,0.000677,0.000626,0.991662
83500,teacher_h,vs_initial,0,83500,0.948509,0.673645,0.274864,0.006758
84000,student_h,adjacent,83500,500,0.007268,0.002471,0.004797,0.953210
84000,student_h,vs_initial,0,84000,0.951841,0.672896,0.278945,0.007606
84000,teacher_h,adjacent,83500,500,0.001259,0.000606,0.000653,0.991773
84000,teacher_h,vs_initial,0,84000,0.950130,0.673070,0.277060,0.007296
84500,student_h,adjacent,84000,500,0.007721,0.002455,0.005266,0.949791
84500,student_h,vs_initial,0,84500,0.950032,0.672995,0.277037,0.006929
84500,teacher_h,adjacent,84000,500,0.002694,0.001030,0.001664,0.981844
84500,teacher_h,vs_initial,0,84500,0.949574,0.673261,0.276313,0.006793
85000,student_h,adjacent,84500,500,0.002363,0.001144,0.001218,0.988380
85000,student_h,vs_initial,0,85000,0.952470,0.673548,0.278922,0.006695
85000,teacher_h,adjacent,84500,500,0.001575,0.000675,0.000899,0.991908
85000,teacher_h,vs_initial,0,85000,0.951622,0.673607,0.278015,0.006662
85500,student_h,adjacent,85000,500,0.004188,0.001377,0.002811,0.976494
85500,student_h,vs_initial,0,85500,0.952403,0.673352,0.279052,0.007021
85500,teacher_h,adjacent,85000,500,0.002344,0.000879,0.001465,0.983843
85500,teacher_h,vs_initial,0,85500,0.952098,0.674120,0.277978,0.006292
86000,student_h,adjacent,85500,500,0.003873,0.001599,0.002274,0.977808
86000,student_h,vs_initial,0,86000,0.956272,0.673088,0.283184,0.007100
86000,teacher_h,adjacent,85500,500,0.003541,0.001482,0.002059,0.973828
86000,teacher_h,vs_initial,0,86000,0.953514,0.672989,0.280525,0.007309
86500,student_h,adjacent,86000,500,0.008720,0.003193,0.005527,0.904313
86500,student_h,vs_initial,0,86500,0.955123,0.672685,0.282438,0.008179
86500,teacher_h,adjacent,86000,500,0.001447,0.000789,0.000658,0.989105
86500,teacher_h,vs_initial,0,86500,0.953761,0.673154,0.280607,0.007546
87000,student_h,adjacent,86500,500,0.011430,0.003867,0.007563,0.889744
87000,student_h,vs_initial,0,87000,0.954124,0.673079,0.281045,0.007767
87000,teacher_h,adjacent,86500,500,0.001976,0.000899,0.001077,0.985674
87000,teacher_h,vs_initial,0,87000,0.952790,0.672931,0.279859,0.007813
87500,student_h,adjacent,87000,500,0.003843,0.001567,0.002276,0.960536
87500,student_h,vs_initial,0,87500,0.954121,0.673124,0.280997,0.007944
87500,teacher_h,adjacent,87000,500,0.003496,0.001258,0.002238,0.966237
87500,teacher_h,vs_initial,0,87500,0.954313,0.673054,0.281260,0.007937
88000,student_h,adjacent,87500,500,0.002345,0.001292,0.001054,0.976026
88000,student_h,vs_initial,0,88000,0.953312,0.672302,0.281011,0.008101
88000,teacher_h,adjacent,87500,500,0.001357,0.000708,0.000649,0.985966
88000,teacher_h,vs_initial,0,88000,0.953812,0.672831,0.280981,0.007896
88500,student_h,adjacent,88000,500,0.005733,0.002111,0.003622,0.954354
88500,student_h,vs_initial,0,88500,0.953982,0.672912,0.281070,0.007292
88500,teacher_h,adjacent,88000,500,0.001247,0.000599,0.000648,0.989853
88500,teacher_h,vs_initial,0,88500,0.954229,0.673339,0.280890,0.007251
89000,student_h,adjacent,88500,500,0.007292,0.001956,0.005336,0.967189
89000,student_h,vs_initial,0,89000,0.948797,0.673295,0.275502,0.007078
89000,teacher_h,adjacent,88500,500,0.002143,0.000939,0.001204,0.986683
89000,teacher_h,vs_initial,0,89000,0.951430,0.673047,0.278383,0.007519
89500,student_h,adjacent,89000,500,0.004474,0.001780,0.002694,0.963432
89500,student_h,vs_initial,0,89500,0.951381,0.672968,0.278413,0.007368
89500,teacher_h,adjacent,89000,500,0.000881,0.000528,0.000352,0.992428
89500,teacher_h,vs_initial,0,89500,0.950707,0.673093,0.277614,0.007367
90000,student_h,adjacent,89500,500,0.003114,0.001422,0.001692,0.973925
90000,student_h,vs_initial,0,90000,0.951323,0.673299,0.278024,0.006756
90000,teacher_h,adjacent,89500,500,0.002409,0.001151,0.001258,0.980700
90000,teacher_h,vs_initial,0,90000,0.950977,0.673443,0.277535,0.006641
90500,student_h,adjacent,90000,500,0.002627,0.001171,0.001457,0.981010
90500,student_h,vs_initial,0,90500,0.950474,0.673069,0.277405,0.006628
