dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
loop_seattle/5T/short,contrastive_tiny,87.78058533612806,87.78058533612806,5.704068717610771,0.888994768247486,0.1461453616345614,0.11751440003282189,16.238688026752023,9.36912937983717,0.16065988463591072,0.0978121856336859,0.08628797418611808,Transport,1
loop_seattle/5T/medium,contrastive_tiny,266.2822556331614,266.2822556331614,10.63989389499586,1.6375837279952958,0.3377150323198157,0.23483303807828593,37.312868464236765,16.318157237665087,0.290333552390085,0.18930557823388997,0.17183114102828143,Transport,1
loop_seattle/5T/long,contrastive_tiny,203.50355297669978,203.50355297669978,8.975004327128328,1.3887907896138705,0.332011148633584,0.1877308385548906,34.207946958989645,14.265467148912432,0.2522163779213277,0.15867991279830782,0.14569051952212342,Transport,1
loop_seattle/D/short,contrastive_tiny,31.774848584391307,31.774848584391307,4.383812691774161,1.293859825672482,0.08009052536636033,0.07999612293146977,14.52964674582835,5.636918358854535,0.10073926718894263,0.07834459361456071,0.06531330631835615,Transport,1
loop_seattle/H/short,contrastive_tiny,136.0723362723428,136.0723362723428,7.712082251665205,1.546556078633595,0.2242649829473559,0.16868827473646944,28.22669700184444,11.665004769495074,0.2064824482710658,0.13651169939989607,0.12040496920117066,Transport,1
loop_seattle/H/medium,contrastive_tiny,119.47440452671108,119.47440452671108,7.339594747229903,1.4925188512226226,0.20931540327935483,0.15810012335495738,25.366730643171262,10.930434782144353,0.19319420594791323,0.12972651202191032,0.11290389188020034,Transport,1
loop_seattle/H/long,contrastive_tiny,130.57846001081657,130.57846001081657,7.360348713551758,1.5129359501157558,0.24474787350858324,0.15794540739167356,31.96462012889924,11.427093244163915,0.2042174588991963,0.13153928814409413,0.11803354145664358,Transport,1
m_dense/D/short,contrastive_tiny,16564.20453500068,16564.20453500068,78.06767728522972,1.1132813775669164,0.1889595527174263,0.1614700657315828,12.578176741747415,128.70199895495284,0.22280219771047524,0.13514669710288885,0.11165185876903834,Transport,1
m_dense/H/short,contrastive_tiny,145382.90640863744,145382.90640863744,206.82517611376113,1.6864472875421082,0.7905234687336459,0.44763859827318453,27.493369185864033,381.2911045495783,0.6763154078175144,0.36685632489524683,0.31871558623822643,Transport,1
m_dense/H/medium,contrastive_tiny,142919.57792083934,142919.57792083934,201.632581869579,1.5888165675598769,0.8303772136510317,0.42531100940555105,28.750501727122415,378.04705781270053,0.6577541194231024,0.35081521888298633,0.3098085997571169,Transport,1
m_dense/H/long,contrastive_tiny,117902.32408014494,117902.32408014494,187.8206896023029,1.515740899104123,0.7514927337113256,0.41476586567593304,27.23668429802418,343.36907851486126,0.5944226340889671,0.3251453786482265,0.2869668708363644,Transport,1
sz_taxi/15T/short,contrastive_tiny,22.75786878036228,22.75786878036228,3.276603397305689,0.6576582703271721,1532538624278.623,0.45286830428111585,8.67002287939536,4.770520808083985,0.4460640982282892,0.30637643110038815,0.25710688805312665,Transport,1
sz_taxi/15T/medium,contrastive_tiny,20.148751304951087,20.148751304951087,3.139758209947907,0.6138830575759359,10596091456979.87,0.4397814246648362,8.820664989904408,4.488736047591915,0.4177518129819149,0.29220690872083005,0.24716734487575553,Transport,1
sz_taxi/15T/long,contrastive_tiny,20.632354631029852,20.632354631029852,3.1925223466344104,0.6054138497211016,7828294112455.447,0.44457807766398155,8.63113875875466,4.542285177202094,0.42042582475111523,0.29549418150951556,0.24960747142219436,Transport,1
sz_taxi/H/short,contrastive_tiny,9.184017253604845,9.184017253604845,2.131883204520002,0.654162804656542,1.0727365835837759,0.33170073944751144,8.187783685830352,3.0305143546277495,0.282311113097582,0.1985980761130597,0.16683091313729007,Transport,1
bitbrains_fast_storage/5T/short,contrastive_tiny,1759575.4345717253,1759575.4345717253,184.56761477127324,1.0803981345807185,2.5226332653599455,0.7639249993111478,22.83781305134001,1326.4898923745047,4.164850199808985,0.5794966638474626,0.5279521619576487,Web/CloudOps,2
bitbrains_fast_storage/5T/medium,contrastive_tiny,4017457.6995676933,4017457.6995676933,309.7127893390735,1.259557866957471,5.5422094219079865,0.8109141412445903,32.02571731233747,2004.3596732043113,6.089798303810514,0.9409929986120097,0.903485462326675,Web/CloudOps,2
bitbrains_fast_storage/5T/long,contrastive_tiny,3301599.8604096696,3301599.8604096696,301.6528423600404,1.229797796970128,2.9803093713640156,0.8442743624256759,27.435985474823035,1817.0305061857573,4.801869195990783,0.797178410973613,0.733812476178257,Web/CloudOps,2
bitbrains_fast_storage/H/short,contrastive_tiny,2375484.387718068,2375484.387718068,291.8509026001223,1.3707399565339229,4.479287309677833,0.6289601814945871,30.91609291536158,1541.2606488579627,4.393093362130968,0.8318698488114619,0.7110648808988473,Web/CloudOps,2
bitbrains_rnd/5T/short,contrastive_tiny,1691488.5418958818,1691488.5418958818,148.19043262815072,2.202782647460155,1.8220867921684376,0.7019248260395631,67.42366748671836,1300.5723901020972,5.321566760557979,0.6063524695036518,0.5620662905181546,Web/CloudOps,2
bitbrains_rnd/5T/medium,contrastive_tiny,2274739.789129708,2274739.789129708,159.2465858339413,4.779501009112385,0.6736916300362052,0.7343078633850897,174.39588792155737,1508.2240513695926,6.345867725774548,0.6700315968079968,0.6474015338710979,Web/CloudOps,2
bitbrains_rnd/5T/long,contrastive_tiny,4556340.516362887,4556340.516362887,288.8304480543519,3.79963199671512,5.621477622870568,0.7391172214823187,130.21443034992268,2134.558623313702,8.177013176035056,1.1064443738322431,1.0612482545198172,Web/CloudOps,2
bitbrains_rnd/H/short,contrastive_tiny,1963767.4670806702,1963767.4670806702,228.9681483861395,6.235150493346422,4.312371714053024,0.6488938875114962,217.88834624457888,1401.3448779942323,6.132970802099746,1.0020766413139985,0.8853030803407153,Web/CloudOps,2
bizitobs_application/10S/short,contrastive_tiny,11467388.955467453,11467388.955467453,1447.8951111327278,5.553159354843535,0.08021505741952675,0.07869993281699067,177.4466711888175,3386.353341792237,0.13059811275178088,0.05583952703423045,0.05302636872784813,Web/CloudOps,2
bizitobs_application/10S/medium,contrastive_tiny,25545557.965061463,25545557.965061463,2244.926834866206,7.308667108284141,0.09909568913929126,0.10099789764761606,239.41923253345632,5054.261366912228,0.19846596829861451,0.08815166959073541,0.08558866914903447,Web/CloudOps,2
bizitobs_application/10S/long,contrastive_tiny,21372044.735805027,21372044.735805027,2339.218119890425,7.346251686840588,0.09757468789372274,0.10123169412674117,263.5756120771657,4622.990886407308,0.17829027986605156,0.09021429276212894,0.08929087637362881,Web/CloudOps,2
bizitobs_l2c/5T/short,contrastive_tiny,29.9459618448151,29.9459618448151,3.4368481167219995,0.35521967842768154,0.20422688122641974,0.23887396977323447,10.779404088251665,5.472290365543032,0.18794060131252488,0.11803527563955468,0.11180139340001724,Web/CloudOps,7
bizitobs_l2c/5T/medium,contrastive_tiny,174.1952529501605,174.1952529501605,9.39101477477922,0.9076402965427747,0.6647188934860481,0.9591622875134744,32.53229008653354,13.198304927154869,0.6944249286477258,0.4941054780063786,0.4829691647150463,Web/CloudOps,7
bizitobs_l2c/5T/long,contrastive_tiny,355.566863590197,355.566863590197,13.396284171061689,1.2521637259998875,0.9811827579415908,1.277343652641948,47.988503190576154,18.856480678806346,1.058763199625721,0.7521813287243013,0.7458406990742504,Web/CloudOps,7
bizitobs_l2c/H/short,contrastive_tiny,225.23345498282322,225.23345498282322,10.935499363693424,1.0502066919122572,1.06974620901981,0.9134761339240485,31.73230357783958,15.007779815243266,0.808957767629991,0.5894514220009714,0.5609015511906073,Web/CloudOps,7
bizitobs_l2c/H/medium,contrastive_tiny,347.0121683657949,347.0121683657949,13.246440697232972,1.2601016768715414,1.300912904922369,1.1886563223000919,39.412921449634105,18.628262623384792,1.1279695965520398,0.802092104405466,0.7648818786184157,Web/CloudOps,7
