step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e,ema_tau,cos_err_d0,cos_err_d1,cos_err_d2,cos_err_d3
1,44.87372589111328,19.719776153564453,-0.4076400399208069,2.5644621357553175,0.3317975401878357,0.7394375801086426,0.44799208641052246,0.14624519646167755,64,0,1,0.14481914043426514,-0.22496557235717773,0.10530371963977814,0.14576907455921173,0.7720170021057129,0.06648575514554977,0.14762552082538605,28.86931037902832,0.06322704255580902,0.2817635238170624,0.04427076876163483,0.04711572080850601,0.15668244659900665,0.0475224107503891,0.9,0.6682024002075195,0.7963375449180603,0.8618431091308594,0.9080591201782227
201,17.308448791503906,20.141103744506836,-0.01625347137451172,1.1122480020252457,0.8389468789100647,0.8552003502845764,0.7684158086776733,0.16050514578819275,12864,0,1,0.8078189343214035,0.3043522834777832,0.08210241049528122,0.11057467758655548,0.997381865978241,0.7248304486274719,0.9210312366485596,7.540071487426758,0.06579136103391647,0.4262573719024658,0.03527354449033737,0.03429406136274338,0.1340501308441162,0.03479523956775665,0.9,0.1610531359910965,0.19820383191108704,0.233522430062294,0.2726221978664398
401,14.121942520141602,19.499897003173828,0.04441434144973755,0.7885978584847796,0.8343202471733093,0.7899059057235718,0.7056563496589661,0.1369723528623581,25664,0,1,0.8036583364009857,0.4358915090560913,0.08916056901216507,0.1360647976398468,0.9991674423217773,0.8833107352256775,0.9804613590240479,4.996321678161621,0.09172309190034866,0.3711817264556885,0.04249884933233261,0.04541940242052078,0.168606236577034,0.04665469005703926,0.9,0.16567978262901306,0.1942657083272934,0.22240814566612244,0.27182137966156006
601,11.945152282714844,19.0401611328125,0.09980636835098267,0.626994453499637,0.8322329521179199,0.7324265837669373,0.6109533905982971,0.1552678495645523,38464,0,1,0.8057914227247238,0.563575029373169,0.11771982163190842,0.15346044301986694,0.9994069337844849,0.9042062759399414,0.9880597591400146,3.3159945011138916,0.08802288770675659,0.3066771328449249,0.046811144798994064,0.046150900423526764,0.1928795427083969,0.04790924862027168,0.9,0.1677670031785965,0.19131961464881897,0.22748598456382751,0.27492204308509827
801,10.36468505859375,18.724199295043945,0.12230086326599121,0.5862992531132379,0.8266744613647461,0.7043735980987549,0.5629448294639587,0.11917071789503098,51264,0,1,0.8064226806163788,0.6001828908920288,0.12889689207077026,0.1755664050579071,0.9995508193969727,0.9264586567878723,0.991044819355011,2.0955049991607666,0.07846638560295105,0.24797049164772034,0.04815924912691116,0.04887288063764572,0.21489346027374268,0.05011196434497833,0.9,0.17332543432712555,0.1879659742116928,0.2224714607000351,0.2660595178604126
1001,9.656058311462402,18.31955337524414,0.13717371225357056,0.5678900431341455,0.8197227716445923,0.6825490593910217,0.5265600085258484,0.09912807494401932,64064,0,1,0.7976660579442978,0.6153874397277832,0.13879047334194183,0.20676741003990173,0.9996392130851746,0.9468114376068115,0.9926730394363403,1.7276253700256348,0.06812454760074615,0.1922411322593689,0.050210416316986084,0.050894804298877716,0.24461087584495544,0.052239228039979935,0.9,0.18027719855308533,0.18912550806999207,0.2264499068260193,0.26778748631477356
1201,9.242487907409668,18.172744750976562,0.16468077898025513,0.5481567527946597,0.8002163767814636,0.6355355978012085,0.43571215867996216,0.11315851658582687,76864,0,0,0.7798244655132294,0.6415337324142456,0.14772945642471313,0.21660861372947693,0.9995066523551941,0.9327001571655273,0.9888738393783569,1.1752550601959229,0.06230424344539642,0.1604578197002411,0.0540275052189827,0.05614451318979263,0.25152212381362915,0.056587304919958115,0.9,0.19978360831737518,0.20612439513206482,0.24224814772605896,0.28226330876350403
101,21.882545471191406,20.528881072998047,-0.10146653652191162,2.190611774727915,0.8133112788200378,0.9147778153419495,0.786965012550354,0.14369773864746094,6464,0,0,0.772129014134407,0.12612509727478027,0.05800338089466095,0.1239541620016098,0.9943670034408569,0.6149253845214844,0.8198100924491882,11.644423484802246,0.0736221894621849,0.37822669744491577,0.04354177787899971,0.04802575334906578,0.13834376633167267,0.048015445470809937,0.9,0.1866886466741562,0.22530803084373474,0.264818400144577,0.30385279655456543
301,15.961775779724121,19.601943969726562,0.001948237419128418,0.9884694201161807,0.8329855799674988,0.8310373425483704,0.7328675985336304,0.1512308418750763,19264,0,1,0.8092321902513504,0.37451010942459106,0.07484794408082962,0.13440006971359253,0.9986421465873718,0.8105834722518921,0.9647218585014343,6.62874174118042,0.07850363850593567,0.3890809714794159,0.04765811562538147,0.04938941076397896,0.1596495658159256,0.04996894299983978,0.9,0.16701439023017883,0.19282004237174988,0.2207251787185669,0.2565412223339081
501,12.449092864990234,19.145912170410156,0.09760981798171997,0.6451723056809188,0.822519063949585,0.724909245967865,0.6009112596511841,0.14298281073570251,32064,0,1,0.8029236048460007,0.5515520870685577,0.1085704043507576,0.14781838655471802,0.9994202852249146,0.9172320365905762,0.9872456192970276,3.56295108795166,0.08791197091341019,0.3457179069519043,0.047572214156389236,0.04913374036550522,0.182621031999588,0.050185948610305786,0.9,0.17748098075389862,0.2016315758228302,0.22963544726371765,0.2817747890949249
