step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
8000,teacher_h,adjacent,7500,500,0.053118,0.045571,0.007546,0.923225
8000,teacher_h,vs_initial,0,8000,0.678399,0.568465,0.109934,0.346435
8500,student_h,adjacent,8000,500,0.058043,0.051455,0.006588,0.913683
8500,student_h,vs_initial,0,8500,0.695351,0.578127,0.117223,0.330259
8500,teacher_h,adjacent,8000,500,0.054886,0.048498,0.006388,0.918509
8500,teacher_h,vs_initial,0,8500,0.693766,0.578780,0.114987,0.332613
9000,student_h,adjacent,8500,500,0.070190,0.062844,0.007346,0.893478
9000,student_h,vs_initial,0,9000,0.708525,0.585613,0.122912,0.322332
9000,teacher_h,adjacent,8500,500,0.066117,0.059160,0.006957,0.898988
9000,teacher_h,vs_initial,0,9000,0.708292,0.584943,0.123349,0.323774
9500,student_h,adjacent,9000,500,0.052086,0.045439,0.006647,0.923322
9500,student_h,vs_initial,0,9500,0.724747,0.598429,0.126318,0.297614
9500,teacher_h,adjacent,9000,500,0.051972,0.045334,0.006638,0.923657
9500,teacher_h,vs_initial,0,9500,0.722347,0.599924,0.122423,0.300460
10000,student_h,adjacent,9500,500,0.059175,0.050115,0.009059,0.917397
10000,student_h,vs_initial,0,10000,0.733149,0.603507,0.129642,0.291396
10000,teacher_h,adjacent,9500,500,0.057125,0.048719,0.008406,0.918910
10000,teacher_h,vs_initial,0,10000,0.735104,0.605225,0.129879,0.287796
10500,student_h,adjacent,10000,500,0.044792,0.037265,0.007527,0.939363
10500,student_h,vs_initial,0,10500,0.745282,0.608787,0.136495,0.277018
10500,teacher_h,adjacent,10000,500,0.041857,0.034559,0.007298,0.942997
10500,teacher_h,vs_initial,0,10500,0.746230,0.610688,0.135542,0.275202
11000,student_h,adjacent,10500,500,0.076435,0.062059,0.014376,0.900827
11000,student_h,vs_initial,0,11000,0.757466,0.611036,0.146429,0.269754
11000,teacher_h,adjacent,10500,500,0.071327,0.058293,0.013034,0.906989
11000,teacher_h,vs_initial,0,11000,0.755298,0.611794,0.143504,0.271058
11500,student_h,adjacent,11000,500,0.061915,0.052346,0.009568,0.915336
11500,student_h,vs_initial,0,11500,0.764313,0.614919,0.149394,0.262471
11500,teacher_h,adjacent,11000,500,0.056189,0.047766,0.008423,0.921650
11500,teacher_h,vs_initial,0,11500,0.762605,0.615781,0.146824,0.265604
12000,student_h,adjacent,11500,500,0.055418,0.046936,0.008482,0.920257
12000,student_h,vs_initial,0,12000,0.770677,0.622393,0.148284,0.254352
12000,teacher_h,adjacent,11500,500,0.051648,0.043691,0.007957,0.926845
12000,teacher_h,vs_initial,0,12000,0.770485,0.619882,0.150603,0.256447
12500,student_h,adjacent,12000,500,0.048494,0.042435,0.006059,0.927171
12500,student_h,vs_initial,0,12500,0.774833,0.616745,0.158088,0.263796
12500,teacher_h,adjacent,12000,500,0.043936,0.037983,0.005953,0.935763
12500,teacher_h,vs_initial,0,12500,0.774444,0.615271,0.159172,0.264134
13000,student_h,adjacent,12500,500,0.053632,0.046333,0.007299,0.922554
13000,student_h,vs_initial,0,13000,0.778951,0.617286,0.161664,0.258954
13000,teacher_h,adjacent,12500,500,0.047005,0.040469,0.006537,0.932321
13000,teacher_h,vs_initial,0,13000,0.777975,0.617381,0.160594,0.261308
13500,student_h,adjacent,13000,500,0.048596,0.039937,0.008659,0.933191
13500,student_h,vs_initial,0,13500,0.783059,0.614410,0.168650,0.263585
13500,teacher_h,adjacent,13000,500,0.039103,0.031292,0.007811,0.948931
13500,teacher_h,vs_initial,0,13500,0.783904,0.615436,0.168468,0.263963
14000,student_h,adjacent,13500,500,0.049266,0.040842,0.008425,0.931859
14000,student_h,vs_initial,0,14000,0.795847,0.623658,0.172189,0.253768
14000,teacher_h,adjacent,13500,500,0.040738,0.032738,0.008000,0.946378
14000,teacher_h,vs_initial,0,14000,0.794616,0.622553,0.172063,0.255170
14500,student_h,adjacent,14000,500,0.045935,0.038332,0.007602,0.935825
14500,student_h,vs_initial,0,14500,0.801182,0.626447,0.174735,0.258034
14500,teacher_h,adjacent,14000,500,0.035151,0.028570,0.006581,0.953035
14500,teacher_h,vs_initial,0,14500,0.800698,0.625330,0.175368,0.258687
15000,student_h,adjacent,14500,500,0.053326,0.040232,0.013094,0.934646
15000,student_h,vs_initial,0,15000,0.804418,0.617204,0.187214,0.265896
15000,teacher_h,adjacent,14500,500,0.041093,0.028823,0.012270,0.953943
15000,teacher_h,vs_initial,0,15000,0.803515,0.617105,0.186410,0.266622
15500,student_h,adjacent,15000,500,0.053240,0.040868,0.012372,0.934177
15500,student_h,vs_initial,0,15500,0.808247,0.618894,0.189353,0.263096
15500,teacher_h,adjacent,15000,500,0.047694,0.034667,0.013027,0.944551
15500,teacher_h,vs_initial,0,15500,0.809364,0.618598,0.190766,0.261663
16000,student_h,adjacent,15500,500,0.048425,0.029954,0.018471,0.953563
16000,student_h,vs_initial,0,16000,0.814069,0.614269,0.199799,0.266029
16000,teacher_h,adjacent,15500,500,0.043242,0.028645,0.014597,0.954726
16000,teacher_h,vs_initial,0,16000,0.814376,0.617361,0.197016,0.262974
16500,student_h,adjacent,16000,500,0.057786,0.036695,0.021091,0.942557
16500,student_h,vs_initial,0,16500,0.820788,0.616773,0.204015,0.262334
16500,teacher_h,adjacent,16000,500,0.055015,0.032827,0.022189,0.948176
16500,teacher_h,vs_initial,0,16500,0.820578,0.618399,0.202178,0.262218
17000,student_h,adjacent,16500,500,0.066328,0.038548,0.027780,0.937725
17000,student_h,vs_initial,0,17000,0.829924,0.623928,0.205996,0.246379
17000,teacher_h,adjacent,16500,500,0.053614,0.027862,0.025752,0.956714
17000,teacher_h,vs_initial,0,17000,0.827120,0.621860,0.205260,0.249577
17500,student_h,adjacent,17000,500,0.056866,0.027311,0.029556,0.956875
17500,student_h,vs_initial,0,17500,0.830018,0.619129,0.210889,0.255996
17500,teacher_h,adjacent,17000,500,0.050961,0.024267,0.026694,0.962645
17500,teacher_h,vs_initial,0,17500,0.828618,0.620582,0.208036,0.256364
18000,student_h,adjacent,17500,500,0.058427,0.034572,0.023856,0.947561
18000,student_h,vs_initial,0,18000,0.834434,0.622346,0.212087,0.252085
18000,teacher_h,adjacent,17500,500,0.049708,0.025745,0.023963,0.961830
18000,teacher_h,vs_initial,0,18000,0.834380,0.623352,0.211029,0.252141
18500,student_h,adjacent,18000,500,0.080960,0.044825,0.036135,0.934163
18500,student_h,vs_initial,0,18500,0.842377,0.619559,0.222817,0.243396
18500,teacher_h,adjacent,18000,500,0.065900,0.034655,0.031245,0.949429
18500,teacher_h,vs_initial,0,18500,0.843281,0.623775,0.219506,0.242952
19000,student_h,adjacent,18500,500,0.072286,0.038170,0.034116,0.944553
19000,student_h,vs_initial,0,19000,0.843813,0.629544,0.214270,0.238282
19000,teacher_h,adjacent,18500,500,0.066566,0.029742,0.036825,0.959066
19000,teacher_h,vs_initial,0,19000,0.844667,0.630487,0.214180,0.237399
19500,student_h,adjacent,19000,500,0.071345,0.033620,0.037725,0.953424
19500,student_h,vs_initial,0,19500,0.856607,0.626375,0.230231,0.231369
19500,teacher_h,adjacent,19000,500,0.060717,0.027831,0.032886,0.961461
19500,teacher_h,vs_initial,0,19500,0.852364,0.629116,0.223248,0.233357
20000,student_h,adjacent,19500,500,0.085496,0.058386,0.027110,0.910216
20000,student_h,vs_initial,0,20000,0.855889,0.630095,0.225793,0.232511
20000,teacher_h,adjacent,19500,500,0.068730,0.044255,0.024475,0.933152
20000,teacher_h,vs_initial,0,20000,0.853760,0.630342,0.223418,0.235344
20500,student_h,adjacent,20000,500,0.061880,0.036891,0.024989,0.947547
20500,student_h,vs_initial,0,20500,0.855723,0.629008,0.226715,0.233407
20500,teacher_h,adjacent,20000,500,0.058055,0.033010,0.025045,0.954287
20500,teacher_h,vs_initial,0,20500,0.854890,0.629294,0.225596,0.231812
21000,student_h,adjacent,20500,500,0.067311,0.049252,0.018059,0.926766
21000,student_h,vs_initial,0,21000,0.859929,0.632189,0.227740,0.234086
21000,teacher_h,adjacent,20500,500,0.063327,0.046804,0.016523,0.931727
21000,teacher_h,vs_initial,0,21000,0.858863,0.629804,0.229058,0.235311
21500,student_h,adjacent,21000,500,0.065150,0.051679,0.013471,0.924260
21500,student_h,vs_initial,0,21500,0.863370,0.631816,0.231555,0.234356
21500,teacher_h,adjacent,21000,500,0.060108,0.047011,0.013097,0.932736
21500,teacher_h,vs_initial,0,21500,0.861957,0.629104,0.232853,0.234796
22000,student_h,adjacent,21500,500,0.052156,0.033093,0.019062,0.954442
22000,student_h,vs_initial,0,22000,0.865177,0.626681,0.238496,0.234821
22000,teacher_h,adjacent,21500,500,0.045797,0.028206,0.017591,0.961035
22000,teacher_h,vs_initial,0,22000,0.864637,0.627384,0.237253,0.236358
22500,student_h,adjacent,22000,500,0.056272,0.037008,0.019264,0.948430
22500,student_h,vs_initial,0,22500,0.864565,0.624117,0.240448,0.237428
22500,teacher_h,adjacent,22000,500,0.051146,0.033408,0.017738,0.953133
22500,teacher_h,vs_initial,0,22500,0.864032,0.626547,0.237485,0.238196
23000,student_h,adjacent,22500,500,0.059617,0.038980,0.020637,0.948111
23000,student_h,vs_initial,0,23000,0.868333,0.632204,0.236129,0.233783
23000,teacher_h,adjacent,22500,500,0.053556,0.034381,0.019175,0.952667
23000,teacher_h,vs_initial,0,23000,0.867914,0.630552,0.237362,0.234245
23500,student_h,adjacent,23000,500,0.067542,0.045998,0.021544,0.935818
23500,student_h,vs_initial,0,23500,0.871821,0.631928,0.239893,0.232203
23500,teacher_h,adjacent,23000,500,0.062781,0.040154,0.022627,0.945681
23500,teacher_h,vs_initial,0,23500,0.871813,0.629896,0.241917,0.232682
24000,student_h,adjacent,23500,500,0.060360,0.035155,0.025205,0.950068
24000,student_h,vs_initial,0,24000,0.877956,0.633941,0.244015,0.218947
24000,teacher_h,adjacent,23500,500,0.053298,0.029803,0.023494,0.958848
24000,teacher_h,vs_initial,0,24000,0.878703,0.635402,0.243301,0.219865
24500,student_h,adjacent,24000,500,0.054989,0.031643,0.023346,0.956662
24500,student_h,vs_initial,0,24500,0.882970,0.634043,0.248927,0.219589
24500,teacher_h,adjacent,24000,500,0.047710,0.028278,0.019431,0.960882
24500,teacher_h,vs_initial,0,24500,0.882624,0.633539,0.249084,0.221114
25000,student_h,adjacent,24500,500,0.051491,0.032898,0.018593,0.952735
25000,student_h,vs_initial,0,25000,0.887820,0.644776,0.243044,0.208765
25000,teacher_h,adjacent,24500,500,0.048925,0.027635,0.021290,0.960617
25000,teacher_h,vs_initial,0,25000,0.888284,0.641343,0.246942,0.210467
25500,student_h,adjacent,25000,500,0.068418,0.044478,0.023940,0.937353
25500,student_h,vs_initial,0,25500,0.891652,0.642335,0.249317,0.205103
25500,teacher_h,adjacent,25000,500,0.050873,0.029440,0.021433,0.960339
25500,teacher_h,vs_initial,0,25500,0.891088,0.645089,0.245999,0.206740
26000,student_h,adjacent,25500,500,0.074752,0.050997,0.023755,0.928855
26000,student_h,vs_initial,0,26000,0.893319,0.645159,0.248160,0.207767
26000,teacher_h,adjacent,25500,500,0.056033,0.030004,0.026030,0.960920
26000,teacher_h,vs_initial,0,26000,0.893201,0.647805,0.245396,0.207616
26500,student_h,adjacent,26000,500,0.049959,0.034395,0.015564,0.952038
26500,student_h,vs_initial,0,26500,0.897235,0.645410,0.251825,0.211824
26500,teacher_h,adjacent,26000,500,0.039393,0.025122,0.014271,0.966535
26500,teacher_h,vs_initial,0,26500,0.896798,0.647410,0.249387,0.210871
27000,student_h,adjacent,26500,500,0.046966,0.027287,0.019679,0.965264
27000,student_h,vs_initial,0,27000,0.901589,0.649764,0.251824,0.207693
27000,teacher_h,adjacent,26500,500,0.048039,0.026314,0.021725,0.968021
27000,teacher_h,vs_initial,0,27000,0.901765,0.650974,0.250790,0.207758
27500,student_h,adjacent,27000,500,0.045658,0.025547,0.020110,0.967166
27500,student_h,vs_initial,0,27500,0.902014,0.645233,0.256781,0.205655
27500,teacher_h,adjacent,27000,500,0.042177,0.023719,0.018457,0.968888
27500,teacher_h,vs_initial,0,27500,0.902508,0.646736,0.255773,0.206316
28000,student_h,adjacent,27500,500,0.050493,0.026385,0.024109,0.965901
28000,student_h,vs_initial,0,28000,0.910144,0.651043,0.259101,0.194683
28000,teacher_h,adjacent,27500,500,0.044508,0.023419,0.021089,0.969876
28000,teacher_h,vs_initial,0,28000,0.909859,0.652162,0.257697,0.195498
28500,student_h,adjacent,28000,500,0.047089,0.027646,0.019443,0.962499
28500,student_h,vs_initial,0,28500,0.916296,0.648382,0.267914,0.197386
28500,teacher_h,adjacent,28000,500,0.045026,0.025543,0.019484,0.966371
28500,teacher_h,vs_initial,0,28500,0.914535,0.651133,0.263402,0.195916
29000,student_h,adjacent,28500,500,0.078557,0.054565,0.023992,0.920997
29000,student_h,vs_initial,0,29000,0.919091,0.653851,0.265240,0.187333
29000,teacher_h,adjacent,28500,500,0.051775,0.030486,0.021289,0.961484
29000,teacher_h,vs_initial,0,29000,0.920869,0.657563,0.263306,0.187562
29500,student_h,adjacent,29000,500,0.060494,0.041015,0.019479,0.940623
29500,student_h,vs_initial,0,29500,0.918410,0.653962,0.264448,0.186742
29500,teacher_h,adjacent,29000,500,0.046894,0.028282,0.018611,0.962660
29500,teacher_h,vs_initial,0,29500,0.920779,0.653897,0.266882,0.187603
30000,student_h,adjacent,29500,500,0.047588,0.031850,0.015738,0.954613
30000,student_h,vs_initial,0,30000,0.919135,0.663638,0.255497,0.182683
30000,teacher_h,adjacent,29500,500,0.041306,0.025864,0.015442,0.964628
30000,teacher_h,vs_initial,0,30000,0.920572,0.661105,0.259467,0.183134
30500,student_h,adjacent,30000,500,0.065092,0.044242,0.020850,0.934886
30500,student_h,vs_initial,0,30500,0.921902,0.661376,0.260526,0.181128
30500,teacher_h,adjacent,30000,500,0.061612,0.039770,0.021842,0.942342
30500,teacher_h,vs_initial,0,30500,0.922660,0.663395,0.259265,0.180948
31000,student_h,adjacent,30500,500,0.068804,0.053892,0.014912,0.920545
31000,student_h,vs_initial,0,31000,0.926045,0.661695,0.264350,0.179735
31000,teacher_h,adjacent,30500,500,0.058720,0.043658,0.015062,0.937665
31000,teacher_h,vs_initial,0,31000,0.926670,0.658779,0.267891,0.182049
31500,student_h,adjacent,31000,500,0.075654,0.061506,0.014148,0.903414
31500,student_h,vs_initial,0,31500,0.927560,0.653569,0.273991,0.183720
31500,teacher_h,adjacent,31000,500,0.063688,0.050550,0.013137,0.922759
31500,teacher_h,vs_initial,0,31500,0.926852,0.657213,0.269640,0.182558
32000,student_h,adjacent,31500,500,0.047777,0.035129,0.012647,0.946298
32000,student_h,vs_initial,0,32000,0.925643,0.661601,0.264041,0.180466
32000,teacher_h,adjacent,31500,500,0.041926,0.030729,0.011197,0.954228
32000,teacher_h,vs_initial,0,32000,0.926329,0.661282,0.265046,0.179866
32500,student_h,adjacent,32000,500,0.060211,0.044117,0.016094,0.930556
32500,student_h,vs_initial,0,32500,0.919254,0.659422,0.259832,0.187351
32500,teacher_h,adjacent,32000,500,0.063222,0.047662,0.015560,0.926435
32500,teacher_h,vs_initial,0,32500,0.918850,0.659734,0.259116,0.186884
33000,student_h,adjacent,32500,500,0.046071,0.025821,0.020250,0.965297
33000,student_h,vs_initial,0,33000,0.923535,0.655598,0.267938,0.183908
33000,teacher_h,adjacent,32500,500,0.041237,0.023631,0.017606,0.968568
33000,teacher_h,vs_initial,0,33000,0.922994,0.656330,0.266664,0.183704
33500,student_h,adjacent,33000,500,0.038919,0.024838,0.014081,0.965537
33500,student_h,vs_initial,0,33500,0.924007,0.656724,0.267283,0.182337
33500,teacher_h,adjacent,33000,500,0.036754,0.022434,0.014319,0.970014
33500,teacher_h,vs_initial,0,33500,0.923328,0.659534,0.263794,0.182618
34000,student_h,adjacent,33500,500,0.047668,0.033098,0.014570,0.953640
34000,student_h,vs_initial,0,34000,0.928261,0.659834,0.268428,0.179421
34000,teacher_h,adjacent,33500,500,0.044689,0.029892,0.014797,0.958931
34000,teacher_h,vs_initial,0,34000,0.928826,0.658942,0.269885,0.179859
34500,student_h,adjacent,34000,500,0.044885,0.027203,0.017682,0.962546
34500,student_h,vs_initial,0,34500,0.932943,0.664632,0.268311,0.169616
34500,teacher_h,adjacent,34000,500,0.039573,0.022894,0.016679,0.970428
34500,teacher_h,vs_initial,0,34500,0.933671,0.663729,0.269942,0.172299
35000,student_h,adjacent,34500,500,0.051533,0.034204,0.017329,0.955797
35000,student_h,vs_initial,0,35000,0.934156,0.657638,0.276518,0.176613
35000,teacher_h,adjacent,34500,500,0.041696,0.028267,0.013429,0.963829
35000,teacher_h,vs_initial,0,35000,0.934230,0.658620,0.275610,0.176751
35500,student_h,adjacent,35000,500,0.046163,0.034979,0.011184,0.952155
35500,student_h,vs_initial,0,35500,0.931430,0.653230,0.278201,0.177306
35500,teacher_h,adjacent,35000,500,0.042117,0.030404,0.011713,0.958950
35500,teacher_h,vs_initial,0,35500,0.930380,0.654860,0.275519,0.177286
36000,student_h,adjacent,35500,500,0.044172,0.034080,0.010093,0.949433
36000,student_h,vs_initial,0,36000,0.934912,0.657874,0.277038,0.173298
36000,teacher_h,adjacent,35500,500,0.035688,0.025409,0.010279,0.964046
36000,teacher_h,vs_initial,0,36000,0.934896,0.656911,0.277985,0.174554
36500,student_h,adjacent,36000,500,0.033524,0.024073,0.009451,0.966906
36500,student_h,vs_initial,0,36500,0.934036,0.663600,0.270436,0.169503
36500,teacher_h,adjacent,36000,500,0.027641,0.018965,0.008676,0.975067
36500,teacher_h,vs_initial,0,36500,0.932553,0.661368,0.271185,0.170117
37000,student_h,adjacent,36500,500,0.032551,0.022480,0.010071,0.969100
37000,student_h,vs_initial,0,37000,0.932185,0.665733,0.266451,0.167029
37000,teacher_h,adjacent,36500,500,0.027070,0.017695,0.009374,0.976590
37000,teacher_h,vs_initial,0,37000,0.931476,0.664037,0.267440,0.167730
37500,student_h,adjacent,37000,500,0.035464,0.023572,0.011892,0.969097
37500,student_h,vs_initial,0,37500,0.933366,0.665798,0.267567,0.165234
37500,teacher_h,adjacent,37000,500,0.028773,0.018046,0.010727,0.977404
37500,teacher_h,vs_initial,0,37500,0.930667,0.667030,0.263637,0.163920
38000,student_h,adjacent,37500,500,0.041555,0.026035,0.015520,0.964029
38000,student_h,vs_initial,0,38000,0.928522,0.665786,0.262736,0.162934
38000,teacher_h,adjacent,37500,500,0.038134,0.022493,0.015641,0.971133
38000,teacher_h,vs_initial,0,38000,0.928674,0.666241,0.262433,0.164384
38500,student_h,adjacent,38000,500,0.043485,0.029370,0.014115,0.957868
38500,student_h,vs_initial,0,38500,0.928464,0.665988,0.262476,0.161226
38500,teacher_h,adjacent,38000,500,0.027997,0.016271,0.011726,0.978766
38500,teacher_h,vs_initial,0,38500,0.928553,0.670208,0.258345,0.160141
39000,student_h,adjacent,38500,500,0.037489,0.025957,0.011533,0.964849
39000,student_h,vs_initial,0,39000,0.932693,0.672789,0.259904,0.156933
39000,teacher_h,adjacent,38500,500,0.030195,0.019206,0.010989,0.975274
39000,teacher_h,vs_initial,0,39000,0.930902,0.674887,0.256015,0.157499
39500,student_h,adjacent,39000,500,0.046696,0.035319,0.011377,0.948354
39500,student_h,vs_initial,0,39500,0.934056,0.671839,0.262217,0.155945
39500,teacher_h,adjacent,39000,500,0.032670,0.021892,0.010778,0.970793
39500,teacher_h,vs_initial,0,39500,0.933194,0.672551,0.260643,0.155725
40000,student_h,adjacent,39500,500,0.036342,0.028160,0.008182,0.960374
40000,student_h,vs_initial,0,40000,0.935591,0.670353,0.265237,0.157177
40000,teacher_h,adjacent,39500,500,0.028119,0.020932,0.007187,0.971153
40000,teacher_h,vs_initial,0,40000,0.936119,0.672661,0.263458,0.156541
40500,student_h,adjacent,40000,500,0.031469,0.023051,0.008418,0.968802
40500,student_h,vs_initial,0,40500,0.940100,0.680902,0.259198,0.147805
40500,teacher_h,adjacent,40000,500,0.024377,0.017004,0.007373,0.977794
40500,teacher_h,vs_initial,0,40500,0.939787,0.680332,0.259455,0.150143
41000,student_h,adjacent,40500,500,0.036496,0.029842,0.006654,0.952928
41000,student_h,vs_initial,0,41000,0.943901,0.683619,0.260282,0.148166
41000,teacher_h,adjacent,40500,500,0.025533,0.020171,0.005363,0.969701
41000,teacher_h,vs_initial,0,41000,0.942855,0.681669,0.261186,0.148397
41500,student_h,adjacent,41000,500,0.041692,0.035107,0.006585,0.945395
41500,student_h,vs_initial,0,41500,0.943149,0.681678,0.261471,0.147460
41500,teacher_h,adjacent,41000,500,0.032956,0.026665,0.006291,0.960822
41500,teacher_h,vs_initial,0,41500,0.941126,0.683242,0.257883,0.145730
42000,student_h,adjacent,41500,500,0.026510,0.021647,0.004863,0.966128
42000,student_h,vs_initial,0,42000,0.948566,0.681626,0.266940,0.145695
42000,teacher_h,adjacent,41500,500,0.019359,0.013860,0.005499,0.979612
42000,teacher_h,vs_initial,0,42000,0.945820,0.682367,0.263452,0.144754
42500,student_h,adjacent,42000,500,0.026131,0.018990,0.007141,0.969920
42500,student_h,vs_initial,0,42500,0.943442,0.683145,0.260297,0.141659
42500,teacher_h,adjacent,42000,500,0.020271,0.014667,0.005604,0.978788
42500,teacher_h,vs_initial,0,42500,0.943752,0.683587,0.260165,0.141429
43000,student_h,adjacent,42500,500,0.027055,0.018999,0.008057,0.969689
43000,student_h,vs_initial,0,43000,0.952255,0.678789,0.273466,0.144329
43000,teacher_h,adjacent,42500,500,0.021237,0.014344,0.006893,0.978555
43000,teacher_h,vs_initial,0,43000,0.950376,0.682408,0.267967,0.142807
43500,student_h,adjacent,43000,500,0.046780,0.038221,0.008559,0.941008
43500,student_h,vs_initial,0,43500,0.947558,0.686975,0.260584,0.142550
43500,teacher_h,adjacent,43000,500,0.022895,0.016556,0.006340,0.977219
43500,teacher_h,vs_initial,0,43500,0.949157,0.685249,0.263908,0.144271
44000,student_h,adjacent,43500,500,0.041631,0.031346,0.010285,0.957744
44000,student_h,vs_initial,0,44000,0.944206,0.689123,0.255082,0.147368
44000,teacher_h,adjacent,43500,500,0.033538,0.023910,0.009628,0.971398
44000,teacher_h,vs_initial,0,44000,0.946065,0.690057,0.256009,0.145990
44500,student_h,adjacent,44000,500,0.029647,0.019445,0.010202,0.974257
44500,student_h,vs_initial,0,44500,0.951099,0.684087,0.267013,0.145921
44500,teacher_h,adjacent,44000,500,0.024713,0.015942,0.008771,0.980254
44500,teacher_h,vs_initial,0,44500,0.952215,0.686251,0.265965,0.144444
45000,student_h,adjacent,44500,500,0.028591,0.018425,0.010166,0.973614
45000,student_h,vs_initial,0,45000,0.955009,0.683814,0.271195,0.142466
45000,teacher_h,adjacent,44500,500,0.025158,0.016185,0.008973,0.977772
45000,teacher_h,vs_initial,0,45000,0.953835,0.685483,0.268352,0.142555
45500,student_h,adjacent,45000,500,0.033574,0.025635,0.007938,0.959259
45500,student_h,vs_initial,0,45500,0.957342,0.679698,0.277644,0.144067
45500,teacher_h,adjacent,45000,500,0.022181,0.015394,0.006788,0.977477
