step,loss,hf_rows_consumed
1,0.2596547603607178,256
2,0.2750192880630493,512
3,0.2834896147251129,768
4,0.25635671615600586,1024
5,0.26527348160743713,1280
6,0.2509002685546875,1536
7,0.2696474492549896,1792
8,0.27406254410743713,2048
9,0.25352439284324646,2304
10,0.26076844334602356,2560
11,0.25297585129737854,2816
12,0.2613063454627991,3072
13,0.2677769660949707,3328
14,0.25748690962791443,3584
15,0.24508421123027802,3840
16,0.24628004431724548,4096
17,0.2629254162311554,4352
18,0.25751733779907227,4608
19,0.26468992233276367,4864
20,0.2550446093082428,5120
21,0.2573128044605255,5376
22,0.2542022466659546,5632
23,0.244036465883255,5888
24,0.26626119017601013,6144
25,0.25101137161254883,6400
26,0.24312062561511993,6656
27,0.23876656591892242,6912
28,0.24491579830646515,7168
29,0.2394578605890274,7424
30,0.24499349296092987,7680
31,0.2522828280925751,7936
32,0.2422502487897873,8192
33,0.25165483355522156,8448
34,0.24172364175319672,8704
35,0.23909235000610352,8960
36,0.23594710230827332,9216
37,0.2296687513589859,9472
38,0.25325578451156616,9728
39,0.23124785721302032,9984
40,0.23407162725925446,10240
41,0.23399047553539276,10496
42,0.2531329095363617,10752
43,0.24324043095111847,11008
44,0.24632886052131653,11264
45,0.23326002061367035,11520
46,0.24059107899665833,11776
47,0.2426917850971222,12032
48,0.24270930886268616,12288
49,0.24477002024650574,12544
50,0.22358958423137665,12800
51,0.22848494350910187,13056
52,0.2341228872537613,13312
53,0.22695936262607574,13568
54,0.23248378932476044,13824
55,0.2338404506444931,14080
56,0.24299149215221405,14336
57,0.24094192683696747,14592
58,0.23537249863147736,14848
59,0.22898277640342712,15104
60,0.2302030771970749,15360
61,0.2344389408826828,15616
62,0.23436899483203888,15872
63,0.22108842432498932,16128
64,0.24316523969173431,16384
65,0.23419053852558136,16640
66,0.23641635477542877,16896
67,0.23289503157138824,17152
68,0.2382769137620926,17408
69,0.24850431084632874,17664
70,0.2183016985654831,17920
71,0.23024968802928925,18176
72,0.23010091483592987,18432
73,0.23524616658687592,18688
74,0.22425897419452667,18944
75,0.2264278531074524,19200
76,0.2271246761083603,19456
77,0.22867996990680695,19712
78,0.21345742046833038,19968
79,0.2420215606689453,20224
80,0.23968225717544556,20480
81,0.21971508860588074,20736
82,0.23003651201725006,20992
83,0.22711676359176636,21248
84,0.2381647378206253,21504
85,0.21913428604602814,21760
86,0.23151075839996338,22016
87,0.22445783019065857,22272
88,0.2246406078338623,22528
89,0.2307119220495224,22784
90,0.23030991852283478,23040
91,0.21743111312389374,23296
92,0.22989477217197418,23552
93,0.22858525812625885,23808
94,0.22013507783412933,24064
95,0.21219347417354584,24320
96,0.2298034131526947,24576
97,0.23881074786186218,24832
98,0.23736226558685303,25088
99,0.22570247948169708,25344
100,0.23933035135269165,25600
101,0.21035023033618927,25856
102,0.2246912568807602,26112
103,0.21326124668121338,26368
104,0.23815728724002838,26624
105,0.22613228857517242,26880
106,0.21435552835464478,27136
107,0.2236742526292801,27392
108,0.21513710916042328,27648
109,0.21891054511070251,27904
110,0.2154150754213333,28160
111,0.208901047706604,28416
112,0.21444670855998993,28672
113,0.21455931663513184,28928
114,0.2248678058385849,29184
