step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e
1,18.101903915405273,18.95355224609375,-0.33636391162872314,1.9027715121416828,0.29104578495025635,0.6274096965789795,0.4664917290210724,0.14441153407096863,508,4,0,0.05767226219177246,-0.3448840379714966,0.016691450029611588,0.02720397338271141,0.8046923875808716,0.11216239631175995,0.18651367723941803,7.684585094451904,0.00262714852578938,0.020318087190389633,0.008652923628687859,0.0090057123452425
2,19.040422439575195,17.314504623413086,-0.23996630311012268,1.7425775290776118,0.436880499124527,0.6768468022346497,0.5524666905403137,0.19753406941890717,1016,8,0,0.2628509998321533,-0.27195072174072266,0.012907666154205799,0.02314634434878826,0.8955736756324768,0.13913503289222717,0.22400705516338348,8.184489250183105,0.002674531890079379,0.024620529264211655,0.009381215088069439,0.009474996477365494
3,27.59800910949707,17.829008102416992,-0.23547491431236267,1.706513345484668,0.43123355507850647,0.6667084693908691,0.5839651226997375,0.15821261703968048,1524,12,1,0.274811327457428,-0.38325023651123047,0.013136086985468864,0.021134722977876663,0.9020165801048279,0.14616063237190247,0.2518976032733917,14.791848182678223,0.0024022352881729603,0.024706650525331497,0.008078092709183693,0.007996998727321625
4,31.872642517089844,17.833276748657227,-0.21784111857414246,1.636369960103769,0.43984052538871765,0.6576816439628601,0.5802361369132996,0.22031132876873016,2032,16,0,0.23374122381210327,-0.34904956817626953,0.01253434456884861,0.01960841938853264,0.871771514415741,0.11216239631175995,0.19834068417549133,16.603933334350586,0.002443356439471245,0.03058132901787758,0.009202486835420132,0.009450158104300499
5,22.44651985168457,18.49833869934082,-0.21897780895233154,1.6385200281489558,0.43807631731033325,0.6570541262626648,0.6057800650596619,0.10859853774309158,2540,20,1,0.3120630383491516,-0.4406636953353882,0.012373233214020729,0.017799094319343567,0.9069651961326599,0.11170344054698944,0.20642541348934174,10.539729118347168,0.0022062528878450394,0.024823442101478577,0.008041271939873695,0.00809318944811821
6,20.807533264160156,18.274843215942383,-0.21164602041244507,1.6198570019069671,0.44691067934036255,0.6585566997528076,0.5931916832923889,0.08863968402147293,3048,24,0,0.3610336184501648,-0.3683285713195801,0.012666624039411545,0.01864050142467022,0.9161302447319031,0.1215180903673172,0.21133273839950562,10.118196487426758,0.002280743792653084,0.02461627684533596,0.008478133007884026,0.008567187935113907
7,16.195575714111328,17.75505828857422,-0.22771257162094116,1.7352224989400964,0.46256816387176514,0.6902807354927063,0.5743238925933838,0.040487319231033325,3556,28,0,0.4205607771873474,-0.2658473253250122,0.013237172737717628,0.01997409388422966,0.9298936128616333,0.13874667882919312,0.24494262039661407,5.557889938354492,0.0020007069688290358,0.02009836584329605,0.00877135619521141,0.009340351447463036
8,15.929826736450195,17.45216178894043,-0.2148514986038208,1.728030783785192,0.4900352954864502,0.704886794090271,0.6007760763168335,0.05835288390517235,4064,32,1,0.43798619508743286,-0.28033447265625,0.012738835997879505,0.019956059753894806,0.9362333416938782,0.14418357610702515,0.25613415241241455,5.20950174331665,0.002213727217167616,0.02113787643611431,0.008915111422538757,0.009211987257003784
9,15.203958511352539,17.211965560913086,-0.21833232045173645,1.7676524015959085,0.49725207686424255,0.715584397315979,0.5900700688362122,0.05687720328569412,4572,36,1,0.45764076709747314,-0.22873640060424805,0.013288700953125954,0.019711226224899292,0.9382554292678833,0.13115622103214264,0.23978815972805023,4.829929351806641,0.0017700225580483675,0.022173678502440453,0.008340432308614254,0.008479082956910133
10,14.316145896911621,16.975982666015625,-0.2153174877166748,1.7429026448066933,0.4948498010635376,0.7101672887802124,0.5878601670265198,0.05621034651994705,5080,40,1,0.46007585525512695,-0.22636151313781738,0.013318183831870556,0.021553264930844307,0.946168065071106,0.14676080644130707,0.26478374004364014,4.477790355682373,0.0017340588383376598,0.022454604506492615,0.008929959498345852,0.008954389952123165
11,13.048864364624023,16.728647232055664,-0.21134915947914124,1.7261597696669908,0.49760034680366516,0.7089495062828064,0.5937176942825317,0.035110097378492355,5588,44,0,0.47014981508255005,-0.23696911334991455,0.013500051572918892,0.021186619997024536,0.9516651034355164,0.15163283050060272,0.2818005084991455,3.7899065017700195,0.0017733301501721144,0.019279759377241135,0.00872542429715395,0.008316010236740112
