step,loss,hf_rows_consumed
1,0.47075343132019043,256
2,0.4635321795940399,512
3,0.4694024324417114,768
4,0.4691123068332672,1024
5,0.46588778495788574,1280
6,0.46736088395118713,1536
7,0.46720069646835327,1792
8,0.46662452816963196,2048
9,0.46248000860214233,2304
10,0.47340142726898193,2560
11,0.4720503091812134,2816
12,0.4652705490589142,3072
13,0.4719561040401459,3328
14,0.45717743039131165,3584
15,0.4594324827194214,3840
16,0.44731980562210083,4096
17,0.47249525785446167,4352
18,0.46389418840408325,4608
19,0.4663785398006439,4864
20,0.4577891230583191,5120
21,0.4656621813774109,5376
22,0.4606769382953644,5632
23,0.45824068784713745,5888
24,0.4598422348499298,6144
25,0.46175581216812134,6400
26,0.44308748841285706,6656
27,0.44737881422042847,6912
28,0.45008140802383423,7168
29,0.45647868514060974,7424
30,0.4440433382987976,7680
31,0.4564284086227417,7936
32,0.4468965530395508,8192
33,0.44618889689445496,8448
34,0.44074589014053345,8704
35,0.44566747546195984,8960
36,0.438982754945755,9216
37,0.43314647674560547,9472
38,0.44541430473327637,9728
39,0.42977601289749146,9984
40,0.4322572946548462,10240
41,0.42497074604034424,10496
42,0.436829149723053,10752
43,0.4286002218723297,11008
44,0.42529839277267456,11264
45,0.4103636145591736,11520
46,0.4274233281612396,11776
47,0.41787126660346985,12032
48,0.4217442274093628,12288
49,0.4197893440723419,12544
50,0.3951737880706787,12800
51,0.40873557329177856,13056
52,0.40252432227134705,13312
53,0.39500483870506287,13568
54,0.3897140920162201,13824
55,0.3981611728668213,14080
56,0.3925118148326874,14336
57,0.3874545097351074,14592
58,0.3902417719364166,14848
59,0.3845941722393036,15104
60,0.37812256813049316,15360
61,0.3813003599643707,15616
62,0.3750293552875519,15872
63,0.35781046748161316,16128
64,0.37107014656066895,16384
65,0.3605188727378845,16640
66,0.3688300848007202,16896
67,0.35477685928344727,17152
68,0.3593805730342865,17408
69,0.3629843294620514,17664
70,0.34491848945617676,17920
71,0.34870216250419617,18176
72,0.34896811842918396,18432
73,0.3442614674568176,18688
74,0.34081923961639404,18944
75,0.3366643190383911,19200
76,0.3213006556034088,19456
77,0.3279039263725281,19712
78,0.3251054286956787,19968
79,0.33738023042678833,20224
80,0.32938265800476074,20480
81,0.320402592420578,20736
82,0.3264070749282837,20992
83,0.32118362188339233,21248
84,0.32683858275413513,21504
85,0.3182692527770996,21760
86,0.32012173533439636,22016
87,0.31104493141174316,22272
88,0.3143015205860138,22528
89,0.318755179643631,22784
90,0.31392723321914673,23040
91,0.31187596917152405,23296
92,0.3165215849876404,23552
93,0.31623467803001404,23808
94,0.3090912401676178,24064
95,0.30598554015159607,24320
96,0.30880799889564514,24576
97,0.3138706684112549,24832
98,0.31645289063453674,25088
99,0.30894234776496887,25344
100,0.31602150201797485,25600
101,0.30932092666625977,25856
102,0.30715811252593994,26112
103,0.301128625869751,26368
104,0.31118854880332947,26624
105,0.31019678711891174,26880
106,0.2975550889968872,27136
107,0.30373987555503845,27392
108,0.29063892364501953,27648
109,0.304298460483551,27904
110,0.2974817752838135,28160
111,0.2947762608528137,28416
112,0.2973743975162506,28672
113,0.29556596279144287,28928
114,0.300840824842453,29184
115,0.29144126176834106,29440
116,0.2920863926410675,29696
117,0.29041141271591187,29952
118,0.2935190200805664,30208
119,0.29640886187553406,30464
120,0.2981507182121277,30720
121,0.29500508308410645,30976
122,0.28304415941238403,31232
123,0.28696098923683167,31488
124,0.2882077693939209,31744
125,0.2853129804134369,32000
126,0.2854306399822235,32256
127,0.27150222659111023,32512
128,0.275417298078537,32768
129,0.27886128425598145,33024
130,0.27697646617889404,33280
131,0.27756619453430176,33536
132,0.2762660086154938,33792
133,0.273244172334671,34048
134,0.2726302146911621,34304
135,0.27322784066200256,34560
136,0.2688157558441162,34816
