step,loss,loss_tau_ref,gap,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1
11,14.24630355834961,15.609782218933105,0.0027336478233337402,0.5512937903404236,0.5485601425170898,0.5869132280349731,0.5463040471076965,2816,0,1,0.20955592393875122,-0.09434235095977783,0.008026819676160812,0.008419439196586609,0.519105076789856,0.2301846444606781
12,13.643908500671387,14.644075393676758,0.0020859837532043457,0.6283599734306335,0.6262739896774292,0.6110217571258545,0.6247533559799194,3072,0,0,0.21608060598373413,0.04020017385482788,0.0071866633370518684,0.00727163115516305,0.5127840638160706,0.21803976595401764
13,13.164165496826172,13.863557815551758,0.0018402338027954102,0.7010719776153564,0.699231743812561,0.680999755859375,0.6967595219612122,3328,0,0,0.19178730249404907,0.05791372060775757,0.005719526670873165,0.005937542300671339,0.5116654634475708,0.21619316935539246
14,12.72812271118164,13.132336616516113,0.0012269020080566406,0.7875913977622986,0.7863644957542419,0.7843308448791504,0.7834138870239258,3584,0,0,0.14429640769958496,0.007625758647918701,0.00442466139793396,0.0044369883835315704,0.5040660500526428,0.21313919126987457
15,12.493317604064941,12.72996711730957,0.0010403990745544434,0.8438110947608948,0.8427706956863403,0.8649039268493652,0.8396521210670471,3840,0,1,0.048787593841552734,-0.1712791919708252,0.0036843926645815372,0.003705422393977642,0.5123757123947144,0.21732953190803528
16,12.352474212646484,12.486308097839355,0.0005547404289245605,0.8828528523445129,0.8822981119155884,0.905358612537384,0.8789202570915222,4096,0,1,-0.07878291606903076,-0.25254249572753906,0.0032595847733318806,0.0032817008905112743,0.5097301006317139,0.2172585129737854
17,12.306178092956543,12.400750160217285,0.0004857182502746582,0.9045983552932739,0.9041126370429993,0.9323631525039673,0.9007753133773804,4352,0,0,-0.2518281936645508,-0.43788254261016846,0.0030511319637298584,0.0030643902719020844,0.5145596265792847,0.21775567531585693
18,12.286580085754395,12.361241340637207,0.00033545494079589844,0.9175442457199097,0.9172087907791138,0.9481983780860901,0.9137555956840515,4608,0,1,-0.4592515230178833,-0.6250253915786743,0.002925971057265997,0.002934152726083994,0.5139559507369995,0.21321022510528564
19,12.279909133911133,12.345924377441406,0.0002561807632446289,0.9271289706230164,0.9268727898597717,0.9604527950286865,0.9233660101890564,4864,0,0,-0.6443407535552979,-0.8749192953109741,0.0028484330978244543,0.0028556985780596733,0.509357213973999,0.215767040848732
20,12.27379322052002,12.336029052734375,0.00024080276489257812,0.9344095587730408,0.9341687560081482,0.967549204826355,0.9306413531303406,5120,0,0,-0.8843115568161011,-1.0688555240631104,0.0027964655309915543,0.0027983603067696095,0.5131036639213562,0.22464488446712494
21,12.263924598693848,12.320399284362793,0.00021457672119140625,0.9391493201255798,0.9389347434043884,0.9748124480247498,0.9353891611099243,5376,0,0,-1.1299684047698975,-1.4943084716796875,0.0027606841176748276,0.002765422221273184,0.5128195881843567,0.2169744223356247
22,12.255804061889648,12.307693481445312,0.00017648935317993164,0.9426875114440918,0.9425110220909119,0.9775095582008362,0.9389135241508484,5632,0,0,-1.2805919647216797,-1.6361162662506104,0.002743280492722988,0.0027463557198643684,0.5124111771583557,0.21889203786849976
23,12.250964164733887,12.300352096557617,0.0001786351203918457,0.9460499286651611,0.9458712935447693,0.9801079034805298,0.9422851204872131,5888,0,0,-1.4972407817840576,-1.8004565238952637,0.0027242028154432774,0.0027242323849350214,0.5003018379211426,0.21356533467769623
24,12.244507789611816,12.289441108703613,0.00011926889419555664,0.9470792412757874,0.9469599723815918,0.9795490503311157,0.9433541297912598,6144,0,1,-1.4045701026916504,-1.6546227931976318,0.0027213995344936848,0.002725579310208559,0.5145773887634277,0.21555396914482117
25,12.243163108825684,12.287829399108887,0.00011795759201049805,0.9490445256233215,0.948926568031311,0.9825373888015747,0.9453142285346985,6400,0,0,-1.62837553024292,-2.004735231399536,0.0027084259781986475,0.0027115666307508945,0.5144886374473572,0.21917612850666046
26,12.241141319274902,12.28483772277832,0.00013786554336547852,0.9505831599235535,0.950445294380188,0.983321487903595,0.9468421936035156,6656,0,1,-1.793182611465454,-2.071983575820923,0.002701834309846163,0.0027026557363569736,0.5131214261054993,0.21626420319080353
27,12.240926742553711,12.284627914428711,9.60230827331543e-05,0.9517900347709656,0.9516940116882324,0.9859251379966736,0.9480470418930054,6912,0,1,-2.0568995475769043,-2.556387424468994,0.0026918177027255297,0.002692714799195528,0.5109197497367859,0.2154119312763214
28,12.238607406616211,12.280698776245117,0.00011259317398071289,0.9526237845420837,0.952511191368103,0.9854833483695984,0.9488645792007446,7168,0,0,-2.015256404876709,-2.3720130920410156,0.0026902828831225634,0.0026918461080640554,0.5115411877632141,0.21811078488826752
29,12.23828125,12.28012752532959,0.00016194581985473633,0.9535202383995056,0.9533582925796509,0.9870777726173401,0.9497690796852112,7424,0,1,-2.162201404571533,-2.763139247894287,0.002685434650629759,0.0026862698141485453,0.5202769637107849,0.2272017002105713
30,12.236391067504883,12.276638984680176,8.410215377807617e-05,0.9538580179214478,0.9537739157676697,0.985698938369751,0.9501463770866394,7680,0,0,-2.108578681945801,-2.308154821395874,0.002684683306142688,0.002687771338969469,0.5131214261054993,0.21839487552642822
31,12.235921859741211,12.275915145874023,0.00010097026824951172,0.954525351524353,0.9544243812561035,0.9867362380027771,0.9507972002029419,7936,0,1,-2.172107458114624,-2.570960283279419,0.002683172468096018,0.0026844956446439028,0.5134943127632141,0.22009941935539246
32,12.234725952148438,12.27411937713623,0.00013011693954467773,0.955502986907959,0.9553728699684143,0.9877414107322693,0.9517673850059509,8192,0,1,-2.3497233390808105,-2.796201467514038,0.002677648328244686,0.0026786373928189278,0.5131391882896423,0.21796874701976776
33,12.232115745544434,12.269461631774902,0.0001049041748046875,0.9553999304771423,0.9552950263023376,0.9865863919258118,0.9516535401344299,8448,0,0,-2.0938663482666016,-2.42527437210083,0.0026804357767105103,0.002684439532458782,0.5039240121841431,0.21811078488826752
34,12.232027053833008,12.269630432128906,7.992982864379883e-05,0.9560368061065674,0.9559568762779236,0.9871544241905212,0.9522977471351624,8704,0,1,-2.240222692489624,-2.5655195713043213,0.0026800669729709625,0.0026804578956216574,0.5151100754737854,0.224502831697464
35,12.230948448181152,12.267827033996582,0.00012350082397460938,0.9568808674812317,0.9567573666572571,0.9882954359054565,0.9531447291374207,8960,0,1,-2.322373628616333,-2.8408024311065674,0.002674348186701536,0.0026757041923701763,0.5100497007369995,0.2181818187236786
36,12.229812622070312,12.26605224609375,9.459257125854492e-05,0.9570856690406799,0.9569910764694214,0.9876124858856201,0.9533441066741943,9216,0,0,-2.2621335983276367,-2.5914103984832764,0.0026771673001348972,0.0026774972211569548,0.5084872245788574,0.21441760659217834
37,12.228646278381348,12.264006614685059,0.00010222196578979492,0.9578666687011719,0.9577644467353821,0.9885035753250122,0.9541137218475342,9472,0,0,-2.318518877029419,-2.799952745437622,0.002672700211405754,0.002674272283911705,0.5090376138687134,0.215767040848732
38,12.22639274597168,12.25988483428955,0.00011688470840454102,0.95732182264328,0.9572049379348755,0.9856097102165222,0.9535544514656067,9728,0,0,-2.0158402919769287,-2.0404272079467773,0.0026819249615073204,0.0026834909804165363,0.5071377754211426,0.2139204442501068
39,12.226543426513672,12.260252952575684,9.357929229736328e-05,0.9583393335342407,0.9582457542419434,0.9879496097564697,0.9545937776565552,9984,0,0,-2.2259128093719482,-2.571091651916504,0.0026735621504485607,0.0026760143227875233,0.49767398834228516,0.21377840638160706
40,12.226280212402344,12.259920120239258,9.292364120483398e-05,0.958785891532898,0.9586929678916931,0.9877939224243164,0.9550430774688721,10240,0,0,-2.2480030059814453,-2.5175840854644775,0.0026738657616078854,0.0026747446972876787,0.49921873211860657,0.21498578786849976
41,12.223814010620117,12.25525188446045,0.00014227628707885742,0.9586027264595032,0.9584604501724243,0.9863713979721069,0.954834520816803,10496,0,1,-1.9156606197357178,-2.1194310188293457,0.002679217606782913,0.0026808937545865774,0.5081676244735718,0.21171873807907104
42,12.223389625549316,12.254398345947266,0.00010538101196289062,0.9586566090583801,0.9585512280464172,0.9857361912727356,0.954912006855011,10752,0,1,-1.9126758575439453,-1.9983596801757812,0.0026822907384485006,0.002682783640921116,0.5126597881317139,0.21193180978298187
43,12.22304630279541,12.25390338897705,9.316205978393555e-05,0.9593309164047241,0.9592377543449402,0.986746609210968,0.9555825591087341,11008,0,0,-1.9703969955444336,-2.1702351570129395,0.0026799081824719906,0.002680214587599039,0.5134410262107849,0.21249999105930328
44,12.221372604370117,12.250835418701172,0.00011515617370605469,0.9593158960342407,0.9592007398605347,0.9856792092323303,0.9555582404136658,11264,0,1,-1.8731575012207031,-1.9181294441223145,0.002682192251086235,0.0026834006421267986,0.5124289393424988,0.21640624105930328
45,12.221397399902344,12.25093936920166,9.781122207641602e-05,0.9600234627723694,0.959925651550293,0.9867433309555054,0.9562703371047974,11520,0,0,-1.9218969345092773,-2.0940170288085938,0.0026779011823236942,0.0026795631274580956,0.49016332626342773,0.20738635957241058
46,12.21996021270752,12.248100280761719,8.291006088256836e-05,0.9601047039031982,0.9600217938423157,0.9862741827964783,0.9563756585121155,11776,0,1,-1.7914769649505615,-2.009631872177124,0.0026827582623809576,0.002683494472876191,0.5103693008422852,0.21704544126987457
47,12.21900463104248,12.246572494506836,0.00012564659118652344,0.9604319334030151,0.9603062868118286,0.9860004186630249,0.9566660523414612,12032,0,0,-1.772228479385376,-1.9024503231048584,0.0026830192655324936,0.0026836898177862167,0.5114169120788574,0.21811078488826752
48,12.218022346496582,12.244664192199707,0.00010758638381958008,0.9605684876441956,0.960460901260376,0.9860568642616272,0.9568092226982117,12288,0,0,-1.6654033660888672,-1.9142656326293945,0.0026845154352486134,0.0026858984492719173,0.5118430256843567,0.21882101893424988
49,12.216901779174805,12.242729187011719,0.00014263391494750977,0.9607324004173279,0.9605897665023804,0.9859765768051147,0.9569371342658997,12544,0,0,-1.6140625476837158,-1.8808977603912354,0.0026863878592848778,0.002687608590349555,0.514453113079071,0.2205255627632141
50,12.217772483825684,12.244190216064453,8.380413055419922e-05,0.9613773822784424,0.9612935781478882,0.9857869148254395,0.9576331377029419,12800,0,0,-1.7002739906311035,-1.8004465103149414,0.002682611346244812,0.0026838057674467564,0.4996448755264282,0.21299715340137482
51,12.216143608093262,12.241151809692383,0.00014799833297729492,0.961712121963501,0.9615641236305237,0.9872297644615173,0.9579378366470337,13056,0,1,-1.6678977012634277,-2.1071107387542725,0.002683368045836687,0.002684089820832014,0.5133167505264282,0.2218039631843567
52,12.21523380279541,12.239324569702148,0.0001284480094909668,0.9613665342330933,0.9612380862236023,0.9853492975234985,0.9576192498207092,13312,0,1,-1.4531235694885254,-1.7295136451721191,0.002689969027414918,0.00269140861928463,0.5108664631843567,0.21534089744091034
53,12.21470832824707,12.23852825164795,0.00012755393981933594,0.9620542526245117,0.9619266986846924,0.9859715700149536,0.9582730531692505,13568,0,0,-1.5547184944152832,-1.7996654510498047,0.0026861687656491995,0.002687809057533741,0.5112215876579285,0.21526987850666046
54,12.213789939880371,12.236804962158203,0.00014519691467285156,0.9618501663208008,0.9617049694061279,0.9836260676383972,0.9580659866333008,13824,0,0,-1.3450376987457275,-1.3875062465667725,0.0026924065314233303,0.002693886635825038,0.5009943246841431,0.21051135659217834
55,12.212991714477539,12.23523998260498,0.00012934207916259766,0.961861789226532,0.9617324471473694,0.9842424392700195,0.9580976963043213,14080,0,0,-1.3214411735534668,-1.4994525909423828,0.0026958435773849487,0.00269675231538713,0.5129083395004272,0.21917612850666046
56,12.212660789489746,12.234704971313477,0.00013643503189086914,0.9618109464645386,0.9616745114326477,0.9826304912567139,0.958040714263916,14336,0,0,-1.2058696746826172,-1.2682971954345703,0.002701347228139639,0.00270173791795969,0.5099431872367859,0.21860794723033905
57,12.211441993713379,12.23231029510498,0.0001398324966430664,0.9619389176368713,0.9617990851402283,0.9828323721885681,0.9581619501113892,14592,0,0,-1.139807939529419,-1.2632503509521484,0.0027014901861548424,0.0027031591162085533,0.5051668882369995,0.2130681723356247
58,12.210868835449219,12.230973243713379,0.0001367330551147461,0.9618975520133972,0.9617608189582825,0.9829398393630981,0.9581456780433655,14848,0,1,-1.0245518684387207,-1.2972133159637451,0.00270297983661294,0.0027068203780800104,0.5115411877632141,0.21917612850666046
59,12.210713386535645,12.230977058410645,0.00016170740127563477,0.9624799489974976,0.9623182415962219,0.9833328127861023,0.9586912393569946,15104,0,0,-1.0930993556976318,-1.3145246505737305,0.002703673904761672,0.002704768907278776,0.5093039870262146,0.22137783467769623
60,12.210512161254883,12.230545043945312,0.0001481175422668457,0.962541937828064,0.9623938202857971,0.9826317429542542,0.9587560892105103,15360,0,0,-1.0282063484191895,-1.2191762924194336,0.0027039488777518272,0.0027067470364272594,0.49946731328964233,0.21313919126987457
61,12.209426879882812,12.228503227233887,0.00018161535263061523,0.9623979330062866,0.962216317653656,0.9808909296989441,0.958606481552124,15616,0,0,-0.9494762420654297,-1.014927625656128,0.002712094224989414,0.0027123435866087675,0.5142577886581421,0.21654829382896423
62,12.209229469299316,12.22803783416748,0.00012022256851196289,0.9622180461883545,0.9620978236198425,0.9807697534561157,0.9584471583366394,15872,0,0,-0.8580785989761353,-1.0043613910675049,0.002713989932090044,0.0027164837811142206,0.5052734017372131,0.21598011255264282
63,12.208719253540039,12.226898193359375,0.00019299983978271484,0.9622747302055359,0.9620817303657532,0.9798856973648071,0.9585186839103699,16128,0,1,-0.8035835027694702,-0.9246888160705566,0.0027174062561243773,0.0027197974268347025,0.5133700370788574,0.22095169126987457
64,12.208568572998047,12.226720809936523,0.00014585256576538086,0.9623497724533081,0.9622039198875427,0.9798417687416077,0.958575427532196,16384,0,0,-0.7858932018280029,-0.9175938367843628,0.0027199089527130127,0.0027225634548813105,0.5135298371315002,0.21768465638160706
65,12.207128524780273,12.223846435546875,0.00021058320999145508,0.9622551202774048,0.9620445370674133,0.9794473052024841,0.9584867358207703,16640,0,1,-0.7027904987335205,-0.8838423490524292,0.0027204693760722876,0.002725974190980196,0.5121093392372131,0.21384942531585693
66,12.206896781921387,12.223495483398438,0.00017899274826049805,0.9625115394592285,0.962332546710968,0.9789268970489502,0.9587372541427612,16896,0,0,-0.6973110437393188,-0.814936637878418,0.002724279183894396,0.002726934850215912,0.5115944147109985,0.2175426036119461
67,12.207185745239258,12.22395133972168,0.00017219781875610352,0.9630469083786011,0.962874710559845,0.9801549911499023,0.9592731595039368,17152,0,1,-0.7374407052993774,-0.9076623916625977,0.0027213343419134617,0.002722201868891716,0.5128373503684998,0.21839487552642822
68,12.20665168762207,12.22305965423584,0.0001838207244873047,0.9627090096473694,0.9625251889228821,0.978197455406189,0.9589299559593201,17408,0,0,-0.649815559387207,-0.7421265840530396,0.0027276137843728065,0.00272948294878006,0.5137783885002136,0.21860794723033905
69,12.205909729003906,12.22155475616455,0.00014603137969970703,0.9619557857513428,0.9618097543716431,0.9763760566711426,0.9581757187843323,17664,0,1,-0.5502943992614746,-0.6354103088378906,0.002735827350988984,0.0027404939755797386,0.5127130746841431,0.2214488536119461
70,12.206998825073242,12.223566055297852,0.00015097856521606445,0.9638266563415527,0.9636756777763367,0.9796295762062073,0.9600584506988525,17920,0,0,-0.7320178747177124,-0.8128001689910889,0.002720343414694071,0.002721545286476612,0.5065163373947144,0.21562498807907104
71,12.206549644470215,12.222799301147461,0.00018322467803955078,0.9635488390922546,0.9633656144142151,0.9791504144668579,0.9597646594047546,18176,0,0,-0.6521397829055786,-0.7967507839202881,0.002726102713495493,0.002727756043896079,0.507386326789856,0.22002840042114258
72,12.20630168914795,12.222345352172852,0.000164031982421875,0.9639193415641785,0.9637553095817566,0.979526698589325,0.9601292610168457,18432,0,0,-0.6766570806503296,-0.8137065172195435,0.0027251930441707373,0.002726244740188122,0.5192826390266418,0.23082385957241058
73,12.206243515014648,12.222228050231934,0.00016021728515625,0.9638583064079285,0.9636980891227722,0.978674054145813,0.96007239818573,18688,0,0,-0.6158400774002075,-0.740337610244751,0.002728050574660301,0.0027284412644803524,0.5142577886581421,0.22187499701976776
74,12.206263542175293,12.222061157226562,0.0001329183578491211,0.9644290208816528,0.9642961025238037,0.979846715927124,0.9606694579124451,18944,0,0,-0.6399699449539185,-0.8013648986816406,0.0027242936193943024,0.00272501353174448,0.5145951509475708,0.21875
75,12.20529556274414,12.22042465209961,0.0001881122589111328,0.9650622606277466,0.9648741483688354,0.9810521602630615,0.9612569212913513,19200,0,0,-0.6769274473190308,-0.8881340026855469,0.002719833515584469,0.0027202884666621685,0.5145241022109985,0.22166192531585693
76,12.205477714538574,12.220479011535645,0.00015783309936523438,0.9640454053878784,0.9638875722885132,0.9779311418533325,0.9602757096290588,19456,0,1,-0.5488622188568115,-0.6550601720809937,0.0027329111471772194,0.002733078319579363,0.5105646252632141,0.22095169126987457
77,12.205219268798828,12.220234870910645,0.0001811385154724121,0.9649491310119629,0.9647679924964905,0.9791401028633118,0.961153507232666,19712,0,0,-0.616523027420044,-0.7084139585494995,0.002724096644669771,0.0027245539240539074,0.5069246888160706,0.21917612850666046
78,12.205092430114746,12.219952583312988,0.00016647577285766602,0.9660311937332153,0.9658647179603577,0.9811426997184753,0.9622426629066467,19968,0,0,-0.6997151374816895,-0.8500245809555054,0.0027142344042658806,0.002714712405577302,0.5118607878684998,0.22166192531585693
79,12.204305648803711,12.218174934387207,0.00016683340072631836,0.9656738042831421,0.9655069708824158,0.980962336063385,0.9618995189666748,20224,0,1,-0.6296061277389526,-0.855358362197876,0.0027190130203962326,0.0027204789221286774,0.5142933130264282,0.219673290848732
80,12.204089164733887,12.21790599822998,0.0001233220100402832,0.9651392102241516,0.9650158882141113,0.9780406951904297,0.9613556861877441,20480,0,0,-0.5550040006637573,-0.6121910810470581,0.0027256598696112633,0.0027280517388135195,0.5053977370262146,0.21498578786849976
81,12.204992294311523,12.219527244567871,0.00011610984802246094,0.9662867188453674,0.966170608997345,0.9808960556983948,0.9625368118286133,20736,0,0,-0.6763085126876831,-0.8047488927841187,0.0027137247379869223,0.00271634035743773,0.5085049271583557,0.2139204442501068
82,12.203950881958008,12.21768856048584,0.00014579296112060547,0.9663159251213074,0.9661701321601868,0.9810826182365417,0.9625107645988464,20992,0,1,-0.6737971305847168,-0.8323656320571899,0.0027170409448444843,0.0027177040465176105,0.5156427621841431,0.22372157871723175
83,12.203664779663086,12.217106819152832,0.00013762712478637695,0.9662045836448669,0.9660669565200806,0.9791160821914673,0.9624191522598267,21248,0,0,-0.5972126722335815,-0.6357258558273315,0.0027201203629374504,0.002720740158110857,0.5045632123947144,0.2133522629737854
84,12.203457832336426,12.21652603149414,0.00013256072998046875,0.9665108323097229,0.9663782715797424,0.9808100461959839,0.962741494178772,21504,0,1,-0.6188924312591553,-0.8004034757614136,0.002715956885367632,0.0027185347862541676,0.5153053998947144,0.2202414721250534
85,12.203591346740723,12.217021942138672,0.00015306472778320312,0.9677057266235352,0.967552661895752,0.9831382632255554,0.9639079570770264,21760,0,0,-0.74275803565979,-0.9582924842834473,0.002705764025449753,0.0027069870848208666,0.5097123384475708,0.21505680680274963
86,12.203495025634766,12.216781616210938,0.0001341700553894043,0.9674767851829529,0.9673426151275635,0.9821838736534119,0.9636799097061157,22016,0,0,-0.6753387451171875,-0.8685024976730347,0.002708938904106617,0.0027108502108603716,0.5094460248947144,0.21981532871723175
87,12.203141212463379,12.216084480285645,0.0001342296600341797,0.9676195979118347,0.9674853682518005,0.9812005758285522,0.96383136510849,22272,0,0,-0.6517068147659302,-0.750982403755188,0.002710568020120263,0.0027112828101962805,0.5047407746315002,0.21853692829608917
88,12.203059196472168,12.215911865234375,0.0001398324966430664,0.9677116274833679,0.9675717949867249,0.9820563197135925,0.963925838470459,22528,0,0,-0.668543815612793,-0.8414175510406494,0.0027091000229120255,0.0027111154049634933,0.5044388771057129,0.21107953786849976
89,12.201957702636719,12.213908195495605,0.00018852949142456055,0.9674819707870483,0.9672934412956238,0.9813302159309387,0.9636574983596802,22784,0,1,-0.6398500204086304,-0.7733563184738159,0.0027116555720567703,0.0027147531509399414,0.5117009878158569,0.2151278406381607
90,12.202838897705078,12.215535163879395,0.00013720989227294922,0.9679872393608093,0.9678500294685364,0.9815256595611572,0.9642022252082825,23040,0,0,-0.6748144626617432,-0.7668373584747314,0.0027088066563010216,0.0027095514815300703,0.5133700370788574,0.22073863446712494
91,12.202651023864746,12.21528148651123,0.00016051530838012695,0.9686426520347595,0.9684821367263794,0.9824522733688354,0.9648280739784241,23296,0,0,-0.7493890523910522,-0.822406530380249,0.0027038119733333588,0.0027041654102504253,0.503693163394928,0.21796874701976776
92,12.202313423156738,12.214540481567383,0.00014150142669677734,0.9683846235275269,0.9682431221008301,0.9813810586929321,0.9645830988883972,23552,0,0,-0.6752370595932007,-0.7318612337112427,0.0027070450596511364,0.002708565443754196,0.5115411877632141,0.21711647510528564
93,12.202085494995117,12.214099884033203,0.0001469254493713379,0.9687765836715698,0.9686296582221985,0.9827292561531067,0.9649719595909119,23808,0,1,-0.7330195903778076,-0.8672665357589722,0.0027043106965720654,0.0027049407362937927,0.5146129131317139,0.21917612850666046
94,12.202422142028809,12.214668273925781,0.00011807680130004883,0.9687821269035339,0.9686640501022339,0.9824252724647522,0.9650005102157593,24064,0,0,-0.7097659111022949,-0.8162832260131836,0.002703593112528324,0.0027054527308791876,0.5086824893951416,0.21832385659217834
95,12.202502250671387,12.214899063110352,0.0001462697982788086,0.9695136547088623,0.9693673849105835,0.9837252497673035,0.9657169580459595,24320,0,0,-0.7805982828140259,-0.9281535148620605,0.0026985397562384605,0.0026988587342202663,0.5015624761581421,0.22066760063171387
96,12.202245712280273,12.214315414428711,9.924173355102539e-05,0.9690903425216675,0.9689911007881165,0.9825322031974792,0.9653090834617615,24576,0,0,-0.7069826126098633,-0.8020039796829224,0.0027015344239771366,0.00270368461497128,0.5076526999473572,0.20965908467769623
97,12.201516151428223,12.2130708694458,0.0001366138458251953,0.9688582420349121,0.9687216281890869,0.9819319844245911,0.9650430083274841,24832,0,0,-0.66176438331604,-0.7552042007446289,0.0027049407362937927,0.0027078604325652122,0.5074573755264282,0.21463067829608917
98,12.201719284057617,12.213310241699219,0.00012534856796264648,0.9688692092895508,0.9687438607215881,0.98139888048172,0.965090274810791,25088,0,0,-0.6405415534973145,-0.7117993831634521,0.002708412241190672,0.0027085160836577415,0.5140624642372131,0.21683238446712494
99,12.201676368713379,12.213239669799805,0.00012421607971191406,0.9696692228317261,0.9695450067520142,0.9826186299324036,0.9658868312835693,25344,0,1,-0.7297197580337524,-0.7708433866500854,0.002700242679566145,0.002700634766370058,0.5108309388160706,0.219673290848732
100,12.201763153076172,12.213421821594238,0.00012534856796264648,0.9693249464035034,0.9691995978355408,0.9822758436203003,0.9655343294143677,25600,0,0,-0.6799279451370239,-0.7656840085983276,0.002704816870391369,0.0027054748497903347,0.512499988079071,0.21910510957241058
101,12.200494766235352,12.210992813110352,0.0001493692398071289,0.9695822596549988,0.9694328904151917,0.9836172461509705,0.96577388048172,25856,0,1,-0.6688511371612549,-0.8927302360534668,0.002698727883398533,0.002704222220927477,0.5096058249473572,0.2139914631843567
102,12.20126724243164,12.212655067443848,0.00015741586685180664,0.9701421856880188,0.969984769821167,0.9843112826347351,0.966319739818573,26112,0,0,-0.7566248178482056,-0.9475070238113403,0.002696081530302763,0.002698434516787529,0.5110085010528564,0.21768465638160706
103,12.201457023620605,12.212922096252441,0.0001398324966430664,0.9706697463989258,0.9705299139022827,0.9853954911231995,0.9668697118759155,26368,0,0,-0.8016600608825684,-1.0659310817718506,0.002690017456188798,0.0026935702189803123,0.5059836506843567,0.21889203786849976
104,12.200823783874512,12.211679458618164,0.00011771917343139648,0.9695064425468445,0.9693887233734131,0.9813950657844543,0.9657050967216492,26624,0,0,-0.6194891929626465,-0.6646685600280762,0.0027068755589425564,0.002707385690882802,0.508380651473999,0.21477271616458893
105,12.200698852539062,12.211418151855469,0.0001487135887145996,0.9704326391220093,0.9702839255332947,0.9842309355735779,0.9666237831115723,26880,0,1,-0.7565468549728394,-0.9323625564575195,0.0026960941031575203,0.002697774674743414,0.5133522748947144,0.21860794723033905
106,12.20126724243164,12.212681770324707,0.00013780593872070312,0.9709584712982178,0.9708206653594971,0.9847087264060974,0.9671401977539062,27136,0,0,-0.8087319135665894,-0.9469242095947266,0.0026919422671198845,0.0026930999010801315,0.5026810765266418,0.21498578786849976
107,12.200658798217773,12.211417198181152,0.00014960765838623047,0.9706918001174927,0.9705421924591064,0.9844979643821716,0.9668841361999512,27392,0,0,-0.7695980072021484,-0.9352200031280518,0.00269392691552639,0.0026965723372995853,0.5117365121841431,0.21761362254619598
108,12.200966835021973,12.211990356445312,0.0001361370086669922,0.9712548851966858,0.9711187481880188,0.9850081205368042,0.9674531817436218,27648,0,0,-0.8178144693374634,-0.9484739303588867,0.002688067499548197,0.0026912675239145756,0.5066050887107849,0.21470169723033905
