name,tau,encoder_type,sample_idx,skip_rows,r2_random,r2_naive,u_temporal,u_batch,auc,top1
tau_sweep_0_10_baseline,0.1,gru,27,73079600,0.6725767552852631,0.6208106875419617,0.05159011110663414,0.10299019515514374,0.9059574604034424,0.7634267807006836
tau_sweep_0_10_baseline,0.1,gru,28,73934400,0.6695997714996338,0.6188456118106842,0.052141617983579636,0.1030094176530838,0.899176836013794,0.754459798336029
tau_sweep_0_10_baseline,0.1,gru,29,74789200,0.6706758439540863,0.6171683967113495,0.051727183163166046,0.10349441319704056,0.8995919823646545,0.7524038553237915
tau_sweep_0_10_baseline,0.1,gru,30,75644000,0.6675312519073486,0.616754412651062,0.05251540243625641,0.10226669907569885,0.9023042321205139,0.7618136405944824
tau_sweep_0_10_baseline,0.1,gru,31,76498800,0.6767175197601318,0.6268278062343597,0.0532105416059494,0.10321033000946045,0.9037513136863708,0.769262433052063
tau_sweep_0_10_baseline,0.1,gru,32,77353600,0.6685574352741241,0.6181633472442627,0.05010836943984032,0.10069446265697479,0.8974570035934448,0.7427568435668945
tau_sweep_0_10_baseline,0.1,gru,33,78208400,0.666956752538681,0.6106845438480377,0.050580572336912155,0.1017407476902008,0.8964132070541382,0.7445439100265503
tau_sweep_0_10_baseline,0.1,gru,34,79063200,0.6646998524665833,0.6060276925563812,0.050446897745132446,0.10197513550519943,0.8958320617675781,0.7479599118232727
tau_sweep_0_10_baseline,0.1,gru,35,79918000,0.6646890640258789,0.6131841242313385,0.05265215039253235,0.10196948051452637,0.901489794254303,0.7558673024177551
tau_sweep_0_10_baseline,0.1,gru,36,80772800,0.6625284552574158,0.617972731590271,0.053748488426208496,0.0995926782488823,0.9076259136199951,0.7651031613349915
tau_sweep_0_10_baseline,0.1,gru,37,81627600,0.6724500954151154,0.6158051490783691,0.052891962230205536,0.10347691178321838,0.9045578241348267,0.7732635736465454
tau_sweep_0_10_baseline,0.1,gru,38,82482400,0.6725829243659973,0.6198669075965881,0.0502743199467659,0.10276210308074951,0.90273517370224,0.755392849445343
tau_sweep_0_10_baseline,0.1,gru,39,83337200,0.6673963069915771,0.615061491727829,0.05235541611909866,0.10178019106388092,0.9026442766189575,0.7615606188774109
tau_sweep_0_10_baseline,0.1,gru,40,84192000,0.6614111363887787,0.6075468957424164,0.05023463815450668,0.10196211189031601,0.8994061946868896,0.7504744529724121
tau_sweep_0_10_baseline,0.1,gru,41,85046800,0.6626252830028534,0.6079377233982086,0.050046250224113464,0.09949731826782227,0.898168683052063,0.7465365529060364
tau_sweep_0_10_baseline,0.1,gru,42,85901600,0.6568893492221832,0.6061261296272278,0.05033724755048752,0.09919547289609909,0.8935428261756897,0.7425196170806885
tau_sweep_0_10_baseline,0.1,gru,43,86756400,0.6776060163974762,0.6323584616184235,0.052435413002967834,0.1028430163860321,0.9024702906608582,0.7572432160377502
tau_sweep_0_10_baseline,0.1,gru,44,87611200,0.6731464564800262,0.6235290765762329,0.05130986124277115,0.10278390347957611,0.9024228453636169,0.7577018141746521
tau_sweep_0_10_baseline,0.1,gru,45,88466000,0.6797661185264587,0.6265649795532227,0.05096183717250824,0.10401372611522675,0.9096778631210327,0.7706857323646545
tau_sweep_0_10_baseline,0.1,gru,46,89320800,0.6644628047943115,0.614410012960434,0.052408017218112946,0.1021723598241806,0.9046289920806885,0.7585716247558594
tau_sweep_0_10_baseline,0.1,gru,47,90175600,0.6629211902618408,0.6152251064777374,0.051618434488773346,0.10145854949951172,0.8996038436889648,0.7441802024841309
tau_sweep_0_10_baseline,0.1,gru,48,91030400,0.6872415542602539,0.6372635364532471,0.05067624896764755,0.10314452648162842,0.9042692184448242,0.7714923024177551
tau_sweep_0_10_baseline,0.1,gru,49,91885200,0.664173036813736,0.6088440120220184,0.0513707660138607,0.10306018590927124,0.8904194235801697,0.7405269742012024
