step,loss
320,3.810613393783569
321,3.9185943603515625
322,3.873193502426148
323,3.8740122318267822
324,3.836172819137573
325,3.7717883586883545
326,3.862617492675781
327,3.795979022979736
328,3.80836033821106
329,3.8179235458374015
330,3.8268208503723145
331,3.97020959854126
332,3.953041315078736
333,3.8742923736572266
334,3.918029546737671
335,3.868717908859253
336,3.956917762756348
337,3.926191568374634
338,3.857750415802002
339,3.881490468978882
340,3.910411834716797
341,3.8187084197998047
342,3.920522928237915
343,3.929785251617432
344,3.985543966293335
345,3.962791681289673
346,3.873480796813965
347,3.857574939727783
348,3.867891311645508
349,3.883545398712158
350,3.867530822753906
351,3.93829345703125
352,3.8904213905334473
353,3.876638412475586
354,3.829883575439453
355,3.851526260375977
356,3.805372476577759
357,3.8418471813201904
358,3.82470703125
359,3.847037315368652
360,3.866494655609131
361,3.841737985610962
362,3.9418013095855713
363,3.894956588745117
364,3.935049533843994
365,3.844989538192749
366,3.9660451412200928
367,3.987258195877075
368,3.915741682052612
369,3.93415117263794
370,3.863267660140991
371,3.902712345123291
372,3.8921172618865967
373,3.958545923233032
374,3.869886636734009
375,3.869471788406372
376,3.8687784671783447
377,3.943817138671875
378,3.943703413009644
379,3.853616952896118
380,3.8428468704223633
381,3.9210939407348633
382,3.8739514350891113
383,3.864556074142456
384,3.811668872833252
385,3.908149003982544
386,3.905410289764404
387,3.8582358360290527
388,3.851109743118286
389,3.8404269218444815
390,3.869378089904785
391,3.9486007690429688
392,3.9459517002105713
393,3.932441473007202
394,3.875469923019409
395,3.9041881561279297
396,3.936537265777588
397,3.965714931488037
398,3.969614028930664
399,3.9325687885284415
400,4.006917953491211
401,3.950316190719605
402,3.9073410034179688
403,3.8417446613311768
404,3.9653170108795166
405,3.918400526046753
406,3.989802837371826
407,3.938072204589844
408,3.923026561737061
409,3.942898750305176
410,3.901442527770996
411,3.97354507446289
412,3.9375290870666495
413,3.970079183578491
414,3.897506713867188
415,4.022069454193115
416,3.938576459884644
417,3.95214581489563
418,3.9036123752594
419,3.9837472438812256
420,4.018222332000732
421,3.973057985305786
422,3.9234325885772714
423,3.927803039550781
424,3.9290459156036377
425,4.028796672821045
426,4.016130447387695
427,4.092245578765869
428,4.040438175201416
429,4.01953649520874
430,4.072540760040283
431,4.215978145599365
432,4.075552940368652
433,4.091160774230957
434,4.078158378601074
435,4.079679012298584
436,4.200853824615479
437,4.12778902053833
438,4.137881278991699
439,4.102439880371094
440,4.044076442718506
441,4.08327054977417
442,4.043324947357178
443,4.031298637390137
444,4.051471710205078
445,4.035731792449951
446,4.061636447906494
447,3.9829118251800537
448,3.991554260253906
449,3.951005697250366
450,3.977593183517456
451,3.936663627624512
452,3.989379644393921
453,3.885735750198364
454,3.9926507472991934
455,3.946669816970825
456,3.857676982879639
457,3.998224496841431
458,3.969537258148194
459,3.929017782211304
460,3.931384801864624
461,3.9122331142425537
462,3.993622064590454
463,3.983180046081543
464,3.9287357330322266
465,3.8598763942718506
466,3.972102880477905
467,3.877925395965576
468,3.910515069961548
469,3.8844478130340576
470,3.8963356018066406
471,3.8474490642547607
472,3.860177755355835
473,3.821786880493164
474,3.8947479724884033
475,3.990439176559448
476,4.042119026184082
477,3.906983137130737
478,3.874040126800537
479,3.7958812713623047
480,3.911599636077881
481,3.891934394836426
482,3.914469957351685
483,3.874757766723633
484,3.8983964920043945
485,3.964325666427612
486,3.978669404983521
487,3.8819000720977774
488,3.877807140350342
489,3.914861440658569
490,3.987459421157837
491,3.971183061599731
492,3.964985609054565
493,3.971115112304688
494,3.8851070404052734
495,3.987201452255249
496,3.960123300552368
497,4.004462718963623
498,3.9424755573272714
499,3.9447178840637207
500,3.946829319000244
501,3.900621652603149
502,3.9556939601898193
503,3.972687005996704
504,3.9058597087860103
505,3.9198873043060303
506,3.9602479934692383
507,3.901684284210205
508,3.893346786499024
509,3.935265064239502
510,3.9481005668640137
511,3.907829999923706
512,3.9531192779541016
513,3.91335129737854
514,3.9295690059661865
515,3.994716167449951
516,3.9710693359375
517,3.962283372879028
518,3.9850356578826895
519,3.9400691986083984
520,3.952508211135864
521,3.977509260177612
522,3.925928115844727
523,3.92732572555542
524,3.875144243240357
525,3.951223850250244
526,3.936226129531861
527,3.971647024154663
528,3.940781831741333
529,3.916170597076416
530,3.946560859680176
531,3.957083940505981
532,3.911567687988281
533,3.874272346496582
534,3.939194679260254
535,3.9355764389038086
536,3.883973836898804
537,3.990864515304565
538,3.9061458110809326
539,3.8998091220855713
540,3.844489812850952
541,3.939496755599976
542,3.954251527786255
543,3.900841236114502
544,3.846219539642334
545,3.9372787475585938
546,3.924752950668335
547,3.917098045349121
548,3.9032604694366455
549,3.9419350624084473
550,3.92924690246582
551,3.9324774742126474
552,3.936619758605957
553,3.9133665561676025
554,3.977979898452759
555,4.01514196395874
556,3.930546522140503
557,3.9882872104644775
558,3.962024927139282
559,3.9425108432769775
560,3.920050382614136
561,3.9192802906036377
562,3.99555778503418
563,4.011685371398926
564,3.982510566711426
565,4.003087043762207
566,3.964582920074463
567,3.94907808303833
568,3.956399917602539
569,3.92182993888855
570,3.906863689422608
571,3.960098028182984
572,3.8996059894561768
573,3.931891202926636
574,3.960443019866944
575,3.881340742111206
576,3.887229442596436
577,3.902819871902466
578,3.912964105606079
579,3.8424813747406006
580,3.929598569869995
581,4.004930019378662
582,3.922860860824585
583,3.9443843364715576
584,3.923773050308228
585,3.991748094558716
586,3.967385768890381
587,3.846334457397461
588,3.891203165054321
589,3.871349573135376
590,3.879327535629273
591,3.8246374130249023
592,3.897650957107544
593,3.994845151901245
594,3.934903144836426
595,3.945559501647949
596,3.904427766799927
597,3.917243242263794
598,3.873260736465454
599,3.879429817199707
600,3.8548858165740967
601,3.894444465637207
602,3.888319253921509
603,3.957052230834961
604,3.951087951660156
605,3.8787763118743896
606,3.891883611679077
607,3.9130699634552
608,3.92920994758606
609,3.935236930847168
610,3.8850135803222656
611,3.9209470748901367
612,3.934228181838989
613,3.9532816410064697
614,4.026949405670166
615,3.996739149093628
616,4.030716419219971
617,3.947067260742188
618,3.96582293510437
619,3.963087558746338
620,3.921321392059326
621,3.928210020065308
622,3.949584722518921
623,3.973633766174317
624,3.878629684448242
625,3.909409284591675
626,3.962524175643921
627,3.931628704071045
628,3.9156110286712646
629,3.889870643615722
630,3.9139695167541504
631,3.8892335891723633
632,3.941829204559326
633,3.913097620010376
634,3.965585708618164
635,3.943840503692627
636,3.834384202957153
637,3.890827417373657
638,3.877480745315552
639,3.8730311393737793
640,3.922254323959351
641,3.8371410369873047
642,3.947512149810791
643,3.907227516174317
644,3.935429573059082
645,3.907076597213745
646,3.82767653465271
647,3.8987064361572266
648,3.9424469470977774
649,3.9505672454833984
650,4.00116491317749
651,3.958004713058472
652,3.9583780765533447
653,3.9222428798675537
654,3.952005624771118
655,3.963736295700073
656,3.962482929229736
657,3.947184801101685
658,3.9245293140411377
659,3.899722099304199
660,3.951583862304688
661,3.905324697494507
662,3.895313501358032
663,3.902951955795288
664,3.911862134933472
665,3.915053606033325
666,3.811615467071533
667,3.85080623626709
668,3.8215181827545166
669,3.89995789527893
670,3.8958024978637695
671,3.8843064308166495
672,3.9168312549591056
673,3.9241533279418954
674,3.896061897277832
675,3.84384036064148
676,3.783457040786743
677,3.8069703578948975
678,3.8966643810272217
679,3.801781892776489
680,3.826101779937744
681,3.82784652709961
682,3.7703428268432617
683,3.8384273052215576
684,3.826908826828003
685,3.803521871566773
686,3.83278751373291
687,3.819652557373047
688,3.757207155227661
689,3.82260799407959
690,3.786997079849243
691,3.885016441345215
692,3.778028964996338
693,3.7799746990203857
694,3.785358190536499
695,3.7682175636291504
696,3.7540085315704346
697,3.8585240840911865
698,3.767641067504883
699,3.816352844238281
700,3.827113151550293
701,3.788321256637573
702,3.7869889736175537
703,3.788900136947632
704,3.816709995269776
705,3.832876205444336
706,3.742534875869751
707,3.8697900772094727
708,3.7990970611572266
709,3.799326181411743
710,3.7862157821655273
711,3.790170907974243
712,3.748768329620361
713,3.751096725463867
714,3.8484859466552734
715,3.73549747467041
716,3.812589883804321
717,3.862117290496826
718,3.750885009765625
719,3.800007104873657
720,3.686068058013916
721,3.758779764175415
722,3.779764890670776
723,3.8319385051727295
724,3.784888029098511
725,3.8379743099212646
726,3.7790892124176025
727,3.7637197971344
728,3.6985368728637695
729,3.785112142562866
730,3.7252371311187744
731,3.7831201553344727
732,3.708998918533325
733,3.795733690261841
734,3.764760971069336
735,3.8482658863067623
736,3.771454811096192
737,3.742380619049072
738,3.8095879554748535
739,3.778623104095459
740,3.7179250717163086
741,3.708454608917236
742,3.706246852874756
743,3.8123538494110103
744,3.7424144744873047
745,3.889528751373291
746,3.696410894393921
747,3.768316984176636
748,3.720680952072144
749,3.785930395126343
750,3.8307175636291504
751,3.781915664672852
752,3.761484622955322
753,3.839531421661377
754,3.781939744949341
755,3.731173276901245
756,3.8110296726226807
757,3.739527702331543
758,3.7872252464294434
759,3.771575927734375
760,3.795552730560303
761,3.8237154483795166
762,3.720758199691773
763,3.744122266769409
764,3.816865921020508
765,3.776815891265869
766,3.799590349197388
767,3.822109222412109
768,3.766841173171997
769,3.743347644805908
770,3.7373321056365967
771,3.764682054519653
772,3.768208742141724
773,3.842097520828247
774,3.7853405475616455
775,3.710903644561768
776,3.817995309829712
777,3.771969556808472
778,3.861577272415161
779,3.851164340972901
780,3.842774152755737
781,3.9147117137908936
782,3.87641191482544
783,3.907117605209351
784,3.989792823791504
785,3.932216167449951
786,3.8934617042541504
787,4.137516975402832
788,3.977539777755737
789,4.006505489349365
790,4.018796920776367
791,3.842342615127564
792,3.921447992324829
793,3.9741530418396
794,3.8969223499298096
795,3.9636716842651367
796,3.881398916244507
797,3.9021146297454834
798,3.896648645401001
799,3.893158674240112
800,3.8487625122070312
801,3.88056230545044
802,3.8339223861694336
803,3.8995165824890137
804,3.867862462997437
805,3.8723349571228023
806,3.9292068481445312
807,3.9025065898895264
808,3.821634769439697
809,3.8155694007873535
810,3.8168232440948486
811,3.892559051513672
812,3.905636548995972
813,3.910439968109131
814,3.868342876434326
815,3.773693084716797
816,3.802194595336914
817,3.869732141494751
818,3.754037380218506
819,3.7346911430358887
820,3.788894891738892
821,3.805306434631348
822,3.728329181671143
823,3.767213106155396
824,3.861150503158569
825,3.762417316436768
826,3.753297090530396
827,3.723273277282715
828,3.754611015319824
829,3.761408090591431
830,3.715543508529663
831,3.744843006134033
832,3.7189536094665527
833,3.738914251327514
834,3.734423875808716
835,3.8095431327819824
836,3.70062518119812
837,3.759861707687378
838,3.70482349395752
839,3.650440216064453
840,3.74608850479126
841,3.8096764087677
842,3.775534629821777
843,3.815861225128174
844,3.664203643798828
845,3.762182950973511
846,3.760744571685791
847,3.722942590713501
848,3.7294862270355225
849,3.697397232055664
850,3.758338451385498
851,3.698044061660767
852,3.7250289916992183
853,3.66459059715271
854,3.716695308685303
855,3.758669376373291
856,3.704948902130127
857,3.7356014251708975
858,3.736094951629639
859,3.826895952224731
860,3.719289302825928
861,3.778965473175049
862,3.7590060234069824
863,3.7225124835968018
864,3.79611086845398
865,3.8293936252594
866,3.747965097427368
867,3.727058172225952
868,3.7129547595977774
869,3.746326208114624
870,3.771609306335449
871,3.79422926902771
872,3.720956325531006
873,3.6972086429595943
874,3.726769208908081
875,3.698489189147949
876,3.849066734313965
877,3.777664661407471
878,3.6966071128845215
879,3.826750278472901
880,3.726053237915039
881,3.720966100692749
882,3.883090257644653
883,3.698485136032105
884,3.7730588912963863
885,3.736426830291748
886,3.67266058921814
887,3.73789119720459
888,3.776755809783936
889,3.74602484703064
890,3.808357954025269
891,3.780229330062866
892,3.83880352973938
893,3.757465124130249
894,3.793509960174561
895,3.8483188152313232
896,3.808136463165283
897,3.7895216941833496
898,3.901516914367676
899,3.725974559783936
900,3.768770933151245
901,3.810004711151123
902,3.8613672256469727
903,3.726640462875366
904,3.7836198806762695
905,3.7754952907562256
906,3.802039623260498
907,3.7734222412109375
908,3.797412157058716
909,3.735900640487671
910,3.792514562606812
911,3.8353734016418457
912,3.719304800033569
913,3.758345603942871
914,3.7632648944854736
915,3.791463613510132
916,3.7650022506713863
917,3.726096868515015
918,3.724292755126953
919,3.7422919273376474
920,3.794615030288696
921,3.7762155532836914
922,3.7467100620269775
923,3.676661491394043
924,3.712172269821167
925,3.719007968902588
926,3.685072660446167
927,3.800880908966065
928,3.753420114517212
929,3.782560110092163
930,3.745337724685669
931,3.6822564601898193
932,3.7478978633880615
933,3.8096208572387695
934,3.825076103210449
935,3.8362162113189697
936,3.7729837894439697
937,3.7033889293670654
938,3.770026683807373
939,3.7828545570373535
940,3.735880136489868
941,3.740163564682007
942,3.685227632522583
943,3.7337663173675537
944,3.7886264324188232
945,3.7874348163604736
946,3.731344223022461
947,3.8037688732147217
948,3.7694790363311768
949,3.742729902267456
950,3.7397942543029785
951,3.745368003845215
952,3.725694179534912
953,3.7760629653930655
954,3.765465259552002
955,3.885711669921875
956,3.758621215820313
957,3.8161113262176514
958,3.762594223022461
959,3.769848108291626
960,3.832406759262085
961,3.737700700759888
962,3.775491952896118
963,3.7923333644866943
964,3.796356916427612
965,3.6903581619262695
966,3.7221620082855225
967,3.69040322303772
968,3.756437778472901
969,3.8245673179626474
970,3.71570086479187
971,3.836962938308716
972,3.734162569046021
973,3.721963882446289
974,3.870302438735962
975,3.787251949310303
976,3.8033950328826895
977,3.805420637130737
978,3.812409400939941
979,3.695234775543213
980,3.772049903869629
981,3.762496709823608
982,3.7984910011291504
983,3.7351479530334473
984,3.862203359603882
985,3.756326675415039
986,3.768892288208008
987,3.734240055084229
988,3.799073457717896
989,3.759429216384888
990,3.8044278621673584
991,3.81005859375
992,3.808087587356568
993,3.7969677448272714
994,3.777362823486328
995,3.799225807189941
996,3.775736570358277
997,3.859046220779419
998,3.891650676727295
999,3.779979705810547
1000,3.798090696334839
1001,3.789438009262085
1002,3.767669200897217
1003,3.7934939861297607
1004,3.716412305831909
1005,3.777151107788086
1006,3.860017776489258
1007,3.767417907714844
1008,3.802950620651245
1009,3.803893566131592
1010,3.739269733428955
1011,3.785466194152832
1012,3.725832223892212
1013,3.7821896076202393
1014,3.767479181289673
1015,3.8335702419281006
1016,3.750800132751465
1017,3.7539212703704834
1018,3.807331323623657
1019,3.750160455703736
1020,3.814638137817383
1021,3.765394449234009
1022,3.839547872543335
1023,3.7547526359558105
1024,3.78192949295044
1025,3.808873176574707
1026,3.833914279937744
1027,3.800868511199951
1028,3.8230814933776855
1029,3.8443007469177246
1030,3.805964469909668
1031,3.80441951751709
1032,3.8158133029937744
1033,3.7703683376312256
1034,3.859462022781372
1035,3.8583908081054688
1036,3.824617624282837
1037,3.754379987716675
1038,3.833507776260376
1039,3.8641164302825928
1040,3.883169889450073
1041,3.829232215881348
1042,3.830127477645874
1043,3.740969896316528
1044,3.783961057662964
1045,3.8111422061920166
1046,3.7633755207061768
1047,3.7416000366210938
1048,3.734161138534546
1049,3.871788501739502
1050,3.812809228897095
1051,3.847296714782715
1052,3.7588703632354736
1053,3.8884596824646
1054,3.787864208221436
1055,3.812671899795532
1056,3.8016457557678223
1057,3.8126213550567623
1058,3.694783926010132
1059,3.7923176288604736
1060,3.853041887283325
1061,3.716129064559937
1062,3.785334587097168
1063,3.758354663848877
1064,3.7547624111175537
1065,3.6969754695892334
1066,3.7109315395355225
1067,3.767558336257935
1068,3.747393846511841
1069,3.774082660675049
1070,3.711796283721924
1071,3.808788061141968
1072,3.812903642654419
1073,3.838116407394409
1074,3.786864519119263
1075,3.764761209487915
1076,3.8097660541534415
1077,3.823707103729248
1078,3.758854389190674
1079,3.7678840160369873
1080,3.7823328971862793
1081,3.742042303085327
1082,3.742234945297241
1083,3.8460211753845215
1084,3.791733264923096
1085,3.7419934272766113
1086,3.80708909034729
1087,3.7379112243652335
1088,3.772251129150391
1089,3.792114734649658
1090,3.7315287590026855
1091,3.740995168685913
1092,3.777987003326416
1093,3.745516538619995
1094,3.7669620513916016
1095,3.774677038192749
1096,3.814330816268921
1097,3.803942203521729
1098,3.7292959690094
1099,3.7859740257263184
1100,3.833175659179688
1101,3.849801778793335
1102,3.830897331237793
1103,3.732662916183472
1104,3.754691600799561
1105,3.744465589523315
1106,3.775550127029419
1107,3.8259780406951904
1108,3.7882003784179688
1109,3.7854955196380615
1110,3.814542293548584
1111,3.822446823120117
1112,3.7214508056640634
1113,3.756784915924072
1114,3.785313844680786
1115,3.791319370269776
1116,3.8656656742095943
1117,3.774615049362183
1118,3.7256224155426025
1119,3.771636486053467
1120,3.742289543151856
1121,3.6992228031158447
1122,3.793824434280396
1123,3.683262825012207
1124,3.823242664337158
1125,3.7196998596191406
1126,3.761314392089844
1127,3.760629415512085
1128,3.7327535152435294
1129,3.8063278198242183
1130,3.730486869812012
1131,3.7676591873168954
1132,3.7583494186401367
1133,3.6992692947387695
1134,3.759377479553223
1135,3.732217788696289
1136,3.786147594451904
1137,3.72149658203125
1138,3.7762179374694815
1139,3.731617212295532
1140,3.736608505249024
1141,3.780707836151123
1142,3.8262722492218018
1143,3.688547611236572
1144,3.744172334671021
1145,3.770116090774536
1146,3.7083899974823
1147,3.701962947845459
1148,3.687390089035034
1149,3.7361578941345215
1150,3.7914633750915527
1151,3.7354774475097656
1152,3.8247480392456055
1153,3.899325132369995
1154,3.870217800140381
1155,3.785461902618408
1156,3.759031772613525
1157,3.830523252487183
1158,3.856057643890381
1159,3.778658151626587
1160,3.853705644607544
1161,3.808955430984497
1162,3.7745163440704346
1163,3.7761213779449454
1164,3.740812301635742
1165,3.6894419193267822
1166,3.7544384002685542
1167,3.733881950378418
1168,3.777398586273194
1169,3.868807792663574
1170,3.798241138458252
1171,3.6999592781066895
1172,3.7534332275390634
1173,3.763493776321411
1174,3.76107668876648
1175,3.896469593048096
1176,3.7743871212005615
1177,3.7678256034851074
1178,3.756744146347046
1179,3.739835500717163
1180,3.7314584255218506
1181,3.7604262828826895
1182,3.727365493774414
1183,3.805161476135254
1184,3.739391326904297
1185,3.728502988815308
1186,3.7821006774902335
1187,3.790081024169922
1188,3.763294696807861
1189,3.8059005737304688
1190,3.739926338195801
1191,3.6904568672180176
1192,3.739482164382935
1193,3.7694551944732666
1194,3.776457309722901
1195,3.8020272254943848
1196,3.7085015773773193
1197,3.840731620788574
1198,3.798884391784668
1199,3.734018325805664
1200,3.799193382263184
1201,3.728819131851196
1202,3.799133539199829
1203,3.674460887908936
1204,3.7858285903930655
1205,3.7614059448242183
1206,3.765367269515991
1207,3.683871746063232
1208,3.789372682571411
1209,3.717811346054077
1210,3.719565153121948
1211,3.720680952072144
1212,3.7563633918762207
1213,3.776103258132935
1214,3.700350999832153
1215,3.843328475952149
1216,3.760456085205078
1217,3.791389226913452
1218,3.733321666717529
1219,3.754995107650757
1220,3.710996866226196
1221,3.7814767360687256
1222,3.7753405570983887
1223,3.792136430740357
1224,3.7532835006713863
1225,3.860141277313232
1226,3.8304128646850586
1227,3.78082013130188
1228,3.6897146701812735
1229,3.7762179374694815
1230,3.800062656402588
1231,3.757379055023194
1232,3.759495973587036
1233,3.671819448471069
1234,3.7875702381134033
1235,3.616725206375122
1236,3.7489125728607178
1237,3.689713954925537
1238,3.798332929611206
1239,3.72145676612854
1240,3.736656904220581
1241,3.701812505722046
1242,3.7499496936798096
1243,3.704706907272339
1244,3.68600082397461
1245,3.654496192932129
1246,3.6791799068450928
1247,3.6601521968841553
1248,3.755979299545288
1249,3.7902987003326416
1250,3.780848741531372
1251,3.6432137489318848
1252,3.65291428565979
1253,3.69398832321167
1254,3.692934036254883
1255,3.637327909469605
1256,3.6272103786468506
1257,3.678098440170288
1258,3.6980464458465576
1259,3.656414747238159
1260,3.7550723552703857
1261,3.7043416500091553
1262,3.664987325668335
1263,3.719213962554932
1264,3.7026662826538086
1265,3.689352512359619
1266,3.681841373443604
1267,3.6736538410186768
1268,3.652236461639404
1269,3.75289797782898
1270,3.764783382415772
1271,3.714133501052856
1272,3.8041067123413086
1273,3.6946403980255127
1274,3.724982976913452
1275,3.728301286697388
1276,3.6954033374786377
1277,3.669321775436402
1278,3.755513429641724
1279,3.7007033824920654
1280,3.6861279010772714
1281,3.603590488433838
1282,3.6918251514434814
1283,3.7751128673553462
1284,3.781456708908081
1285,3.698388814926148
1286,3.833626985549927
1287,3.7674753665924072
1288,3.731897830963135
1289,3.708975076675415
1290,3.6898040771484375
1291,3.686464786529541
1292,3.7774908542633057
1293,3.782736539840698
1294,3.6565639972686768
1295,3.692346572875977
1296,3.62276554107666
1297,3.5974597930908203
1298,3.7525794506073
1299,3.7614052295684814
1300,3.759227991104126
1301,3.810472249984741
1302,3.721300601959229
1303,3.702531576156616
1304,3.798828363418579
1305,3.716584444046021
1306,3.7402193546295166
1307,3.69866681098938
1308,3.730060815811157
1309,3.733587503433228
1310,3.7503395080566406
1311,3.720969676971436
1312,3.664273500442505
1313,3.731582164764404
1314,3.716330051422119
1315,3.704791307449341
1316,3.672269821166992
1317,3.7628657817840576
1318,3.684289932250977
1319,3.6907107830047607
1320,3.7509899139404297
1321,3.7515697479248047
1322,3.7546119689941406
1323,3.784792900085449
1324,3.62821364402771
1325,3.7748656272888175
1326,3.719016075134277
1327,3.770476341247559
1328,3.713135004043579
1329,3.6719133853912354
1330,3.695394277572632
1331,3.6164841651916495
1332,3.625121116638184
1333,3.711405754089356
