step,loss,hf_rows_consumed
1,0.2649208605289459,256
2,0.27066248655319214,512
3,0.27637460827827454,768
4,0.26589271426200867,1024
5,0.26772576570510864,1280
6,0.26129186153411865,1536
7,0.26630204916000366,1792
8,0.2714883089065552,2048
9,0.2601146697998047,2304
10,0.26649048924446106,2560
11,0.2646639943122864,2816
12,0.2659282386302948,3072
13,0.263377845287323,3328
14,0.25804421305656433,3584
15,0.25281423330307007,3840
16,0.2486066222190857,4096
17,0.2664549946784973,4352
18,0.25942620635032654,4608
19,0.26592564582824707,4864
20,0.2588794231414795,5120
21,0.2639263868331909,5376
22,0.26117077469825745,5632
23,0.24692648649215698,5888
24,0.2644330859184265,6144
25,0.25515955686569214,6400
26,0.24569298326969147,6656
27,0.24761824309825897,6912
28,0.24943985044956207,7168
29,0.24895238876342773,7424
30,0.2501522898674011,7680
31,0.25327587127685547,7936
32,0.24916498363018036,8192
33,0.250914990901947,8448
34,0.24783028662204742,8704
35,0.24244342744350433,8960
36,0.24252910912036896,9216
37,0.23428069055080414,9472
38,0.2529993951320648,9728
39,0.23492439091205597,9984
40,0.2387491762638092,10240
41,0.2370670586824417,10496
42,0.25456103682518005,10752
43,0.24601763486862183,11008
44,0.2473948895931244,11264
45,0.23675775527954102,11520
46,0.24146389961242676,11776
47,0.24664892256259918,12032
48,0.2485736906528473,12288
49,0.24843719601631165,12544
50,0.22606711089611053,12800
51,0.2360895276069641,13056
52,0.23608386516571045,13312
53,0.23233935236930847,13568
54,0.23077063262462616,13824
55,0.23606666922569275,14080
56,0.2463129609823227,14336
57,0.24246293306350708,14592
58,0.2373117357492447,14848
59,0.23293200135231018,15104
60,0.2345295250415802,15360
61,0.23822800815105438,15616
62,0.23541003465652466,15872
63,0.22085362672805786,16128
64,0.2501870393753052,16384
65,0.23568369448184967,16640
66,0.23690606653690338,16896
67,0.23678787052631378,17152
68,0.24090994894504547,17408
69,0.2501257658004761,17664
70,0.2175607979297638,17920
71,0.23413604497909546,18176
72,0.23233667016029358,18432
73,0.23979905247688293,18688
74,0.22816705703735352,18944
75,0.23256124556064606,19200
76,0.2312883585691452,19456
77,0.2303449809551239,19712
78,0.21561048924922943,19968
79,0.24553519487380981,20224
80,0.24305589497089386,20480
81,0.22154511511325836,20736
82,0.23548094928264618,20992
83,0.22792354226112366,21248
84,0.24472717940807343,21504
85,0.2252846211194992,21760
86,0.23862075805664062,22016
87,0.2236500233411789,22272
88,0.2280399054288864,22528
89,0.2354423552751541,22784
90,0.2340060919523239,23040
91,0.21907228231430054,23296
92,0.23229172825813293,23552
93,0.23537951707839966,23808
94,0.2243112474679947,24064
95,0.21736526489257812,24320
96,0.23390339314937592,24576
97,0.24591192603111267,24832
98,0.24110904335975647,25088
99,0.22905847430229187,25344
100,0.24610477685928345,25600
101,0.2136704921722412,25856
102,0.23124341666698456,26112
103,0.22063510119915009,26368
104,0.24290090799331665,26624
105,0.23429948091506958,26880
106,0.22039291262626648,27136
107,0.22856505215168,27392
108,0.22027388215065002,27648
109,0.22400374710559845,27904
110,0.22253255546092987,28160
111,0.20933747291564941,28416
112,0.22298021614551544,28672
113,0.22269801795482635,28928
114,0.234296515583992,29184
115,0.22507798671722412,29440
116,0.21902182698249817,29696
117,0.22344575822353363,29952
118,0.23048321902751923,30208
119,0.23264242708683014,30464
120,0.2328985035419464,30720
121,0.2402348518371582,30976
122,0.2201869785785675,31232
123,0.22820350527763367,31488
124,0.22211408615112305,31744
125,0.22614555060863495,32000
126,0.2351735681295395,32256
