step,loss,hf_rows_consumed
1,0.4705413281917572,256
2,0.46376124024391174,512
3,0.46798500418663025,768
4,0.47032430768013,1024
5,0.46475470066070557,1280
6,0.46593785285949707,1536
7,0.4630332291126251,1792
8,0.46226948499679565,2048
9,0.45659753680229187,2304
10,0.4668079912662506,2560
11,0.4649274945259094,2816
12,0.45617470145225525,3072
13,0.4614295959472656,3328
14,0.44394031167030334,3584
15,0.4430500864982605,3840
16,0.42866915464401245,4096
17,0.4519761800765991,4352
18,0.4420589506626129,4608
19,0.4414055645465851,4864
20,0.4307086765766144,5120
21,0.43555736541748047,5376
22,0.42716342210769653,5632
23,0.42113593220710754,5888
24,0.4218464493751526,6144
25,0.4198523759841919,6400
26,0.3981248736381531,6656
27,0.3998452126979828,6912
28,0.3987213373184204,7168
29,0.4038732349872589,7424
30,0.3878473937511444,7680
31,0.3975653350353241,7936
32,0.385068416595459,8192
33,0.38202351331710815,8448
34,0.37457892298698425,8704
35,0.37760862708091736,8960
36,0.3684561550617218,9216
37,0.3606307804584503,9472
38,0.36907312273979187,9728
39,0.35315075516700745,9984
40,0.3556668162345886,10240
41,0.3462161719799042,10496
42,0.3564070463180542,10752
43,0.34815555810928345,11008
44,0.34438440203666687,11264
45,0.3308952748775482,11520
46,0.34729400277137756,11776
47,0.3364112973213196,12032
48,0.3409801423549652,12288
49,0.33920541405677795,12544
50,0.31721171736717224,12800
51,0.33246979117393494,13056
52,0.3275047242641449,13312
53,0.321423202753067,13568
54,0.31916046142578125,13824
55,0.32828113436698914,14080
56,0.32400625944137573,14336
57,0.32103338837623596,14592
58,0.3255269527435303,14848
59,0.32432711124420166,15104
60,0.3192300498485565,15360
61,0.32476070523262024,15616
62,0.31901466846466064,15872
63,0.3092678487300873,16128
64,0.32218214869499207,16384
65,0.31403201818466187,16640
66,0.32437989115715027,16896
67,0.3140430748462677,17152
68,0.3201637864112854,17408
69,0.3251168429851532,17664
70,0.3124558925628662,17920
71,0.3189423084259033,18176
72,0.320933997631073,18432
73,0.3185133934020996,18688
74,0.31783443689346313,18944
75,0.31527218222618103,19200
76,0.2995801270008087,19456
77,0.30902862548828125,19712
78,0.3114553987979889,19968
79,0.3197675943374634,20224
80,0.3145364224910736,20480
81,0.30819204449653625,20736
82,0.3152883052825928,20992
83,0.3108367621898651,21248
84,0.3173327147960663,21504
85,0.3104058802127838,21760
86,0.3123343288898468,22016
87,0.30345407128334045,22272
88,0.305756539106369,22528
89,0.31308513879776,22784
90,0.30798399448394775,23040
91,0.30712732672691345,23296
92,0.31137946248054504,23552
93,0.3132195770740509,23808
94,0.3045353293418884,24064
95,0.30319467186927795,24320
96,0.3051389157772064,24576
97,0.3096529543399811,24832
98,0.31173184514045715,25088
99,0.304848313331604,25344
100,0.3105316758155823,25600
101,0.3047908842563629,25856
102,0.30168649554252625,26112
103,0.29568296670913696,26368
104,0.30232706665992737,26624
105,0.30350831151008606,26880
106,0.29002144932746887,27136
107,0.29351791739463806,27392
108,0.2806590795516968,27648
109,0.28957247734069824,27904
110,0.28378963470458984,28160
111,0.28150489926338196,28416
112,0.27976709604263306,28672
113,0.2773756682872772,28928
114,0.2825934886932373,29184
115,0.273953378200531,29440
116,0.27251148223876953,29696
117,0.27656930685043335,29952
118,0.27843528985977173,30208
119,0.2788844704627991,30464
120,0.2816345691680908,30720
