step,loss,hf_rows_consumed
1,0.47594815492630005,256
2,0.4687769412994385,512
3,0.4740866422653198,768
4,0.4750668406486511,1024
5,0.47096383571624756,1280
6,0.472389280796051,1536
7,0.470507949590683,1792
8,0.47041353583335876,2048
9,0.465567022562027,2304
10,0.47647637128829956,2560
11,0.4756399095058441,2816
12,0.46853330731391907,3072
13,0.4744164049625397,3328
14,0.45931869745254517,3584
15,0.4602053761482239,3840
16,0.44801104068756104,4096
17,0.47280871868133545,4352
18,0.4635993540287018,4608
19,0.46595293283462524,4864
20,0.45602959394454956,5120
21,0.46349793672561646,5376
22,0.4576512277126312,5632
23,0.4527220129966736,5888
24,0.4560950994491577,6144
25,0.45583152770996094,6400
26,0.43656429648399353,6656
27,0.4404851198196411,6912
28,0.4406134784221649,7168
29,0.4474925696849823,7424
30,0.434432715177536,7680
31,0.44551002979278564,7936
32,0.4346941113471985,8192
33,0.433425635099411,8448
34,0.42733705043792725,8704
35,0.4313647150993347,8960
36,0.4234129786491394,9216
37,0.4162777364253998,9472
38,0.4256291389465332,9728
39,0.40990835428237915,9984
40,0.41313451528549194,10240
41,0.40429410338401794,10496
42,0.4150765836238861,10752
43,0.40627744793891907,11008
44,0.4016634523868561,11264
45,0.38662248849868774,11520
46,0.4034017026424408,11776
47,0.39149779081344604,12032
48,0.3948104679584503,12288
49,0.3919225037097931,12544
50,0.3665902018547058,12800
51,0.38100364804267883,13056
52,0.3744281232357025,13312
53,0.3663683831691742,13568
54,0.3622487485408783,13824
55,0.3698009252548218,14080
56,0.3636915683746338,14336
57,0.3586069643497467,14592
58,0.36079639196395874,14848
59,0.357352614402771,15104
60,0.34974950551986694,15360
61,0.3544340133666992,15616
62,0.34664401412010193,15872
63,0.33468714356422424,16128
64,0.3462710976600647,16384
65,0.3362119793891907,16640
66,0.3449701964855194,16896
67,0.33323854207992554,17152
68,0.3373015224933624,17408
69,0.3413574993610382,17664
70,0.3267861604690552,17920
71,0.3319466710090637,18176
72,0.332456111907959,18432
73,0.3293711841106415,18688
74,0.3273599445819855,18944
75,0.323893666267395,19200
76,0.30857419967651367,19456
77,0.3166522979736328,19712
78,0.31768858432769775,19968
79,0.3257441222667694,20224
80,0.320157915353775,20480
81,0.3132938742637634,20736
82,0.3196859657764435,20992
83,0.31499385833740234,21248
84,0.32092127203941345,21504
85,0.31342095136642456,21760
86,0.3152911365032196,22016
87,0.30665603280067444,22272
88,0.3085356652736664,22528
89,0.3156038522720337,22784
90,0.3104739189147949,23040
91,0.30879583954811096,23296
92,0.3134361803531647,23552
93,0.31493380665779114,23808
94,0.3065105080604553,24064
95,0.304568350315094,24320
96,0.3073922097682953,24576
97,0.311897873878479,24832
98,0.3139815926551819,25088
99,0.30734676122665405,25344
100,0.3132973313331604,25600
101,0.3077351450920105,25856
102,0.3051171600818634,26112
103,0.29932963848114014,26368
104,0.30695971846580505,26624
105,0.30876490473747253,26880
106,0.2959485948085785,27136
107,0.3006752133369446,27392
108,0.2884517014026642,27648
109,0.2997581362724304,27904
110,0.2944869101047516,28160
111,0.2919808626174927,28416
112,0.2928653955459595,28672
113,0.29080623388290405,28928
114,0.2948647141456604,29184
115,0.2859300374984741,29440
116,0.2867754101753235,29696
117,0.28494933247566223,29952
118,0.2878634035587311,30208
119,0.28935492038726807,30464
120,0.29196736216545105,30720
