step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e
13,12.033303260803223,16.87845802307129,-0.21724742650985718,1.6523497108926515,0.4497296214103699,0.666977047920227,0.551871657371521,0.05170426517724991,6604,52,0,0.4224444031715393,-0.22820544242858887,0.014340469613671303,0.027651220560073853,0.948759913444519,0.1763106733560562,0.29832303524017334,3.3792223930358887,0.0017291678814217448,0.01712004467844963,0.008847823366522789,0.009141805581748486
14,11.666629791259766,16.859661102294922,-0.21253636479377747,1.621346737125386,0.445406049489975,0.6579424142837524,0.5498642325401306,0.05419519171118736,7112,56,1,0.4187011122703552,-0.23218166828155518,0.01506167184561491,0.026339590549468994,0.9445380568504333,0.1605648696422577,0.2895675003528595,3.2658143043518066,0.0017230717930942774,0.01747547835111618,0.008881518617272377,0.00819049309939146
15,11.378172874450684,16.75226593017578,-0.21764221787452698,1.6423463194781618,0.4435339868068695,0.6611762046813965,0.5353044271469116,0.061923280358314514,7620,60,0,0.41448086500167847,-0.19794917106628418,0.015049287118017673,0.029096603393554688,0.9422886967658997,0.18206530809402466,0.300476610660553,3.142138957977295,0.0019044558284804225,0.01778896152973175,0.00859634019434452,0.008697189390659332
16,11.130005836486816,16.90479278564453,-0.2219441533088684,1.6457037504211653,0.43433141708374023,0.6562755703926086,0.517001748085022,0.06735246628522873,8128,64,0,0.40005016326904297,-0.17175781726837158,0.015483561903238297,0.03118407353758812,0.9360856413841248,0.17009708285331726,0.2885436713695526,2.988003730773926,0.0017424816032871604,0.017322365194559097,0.008992256596684456,0.009175760671496391
17,10.670793533325195,16.663576126098633,-0.2154603898525238,1.6206053142517602,0.43736180663108826,0.6528221964836121,0.5236146450042725,0.05702432990074158,8636,68,1,0.4164784550666809,-0.18205022811889648,0.016141047701239586,0.02980070933699608,0.9422501921653748,0.1743336170911789,0.30654898285865784,2.8213038444519043,0.0016570740845054388,0.015505229122936726,0.008061414584517479,0.008144278079271317
18,10.437122344970703,16.932432174682617,-0.22295710444450378,1.6369453014677875,0.4270016849040985,0.6499587893486023,0.499067097902298,0.06612009555101395,9144,72,0,0.3964619040489197,-0.1449112892150879,0.016852224245667458,0.03179027512669563,0.9310343265533447,0.17691084742546082,0.29143863916397095,2.6556832790374756,0.0018934966064989567,0.015884794294834137,0.008717046119272709,0.008953170850872993
19,10.010022163391113,16.682912826538086,-0.22947999835014343,1.6579355437599148,0.4217320382595062,0.6512120366096497,0.4816663861274719,0.0627807006239891,9652,76,0,0.39281243085861206,-0.11644649505615234,0.01735629513859749,0.033355750143527985,0.9351384043693542,0.20536626875400543,0.31092673540115356,2.490898609161377,0.0018439802806824446,0.015760894864797592,0.008303799666464329,0.008678710088133812
20,9.898544311523438,17.056499481201172,-0.2415543496608734,1.6892833075996512,0.4080028831958771,0.6495572328567505,0.45541083812713623,0.054224893450737,10160,80,0,0.3855035901069641,-0.08855211734771729,0.018467461690306664,0.035348325967788696,0.9296724200248718,0.1668490618467331,0.28423652052879333,2.4435572624206543,0.002041091676801443,0.014351699501276016,0.008097423240542412,0.008890174329280853
21,9.614871978759766,16.909555435180664,-0.25459471344947815,1.7379565224226878,0.4004056751728058,0.6550003886222839,0.42996832728385925,0.04586220160126686,10668,84,0,0.3903065323829651,-0.05320549011230469,0.019132720306515694,0.036815449595451355,0.92713463306427,0.15985877811908722,0.2731509208679199,2.3114235401153564,0.0020210575312376022,0.013844851404428482,0.008521267212927341,0.009061788208782673
22,9.070918083190918,16.573801040649414,-0.2656736969947815,1.7752990864120954,0.39165377616882324,0.6573274731636047,0.40191322565078735,0.03386428952217102,11176,88,0,0.3839995861053467,-0.018883824348449707,0.021020006388425827,0.036984656006097794,0.9238393306732178,0.17408648133277893,0.27710503339767456,2.124122142791748,0.0017323524225503206,0.012748727574944496,0.008481021970510483,0.008742444217205048
23,9.287111282348633,17.041610717773438,-0.25912171602249146,1.763538797619955,0.4015088677406311,0.6606305837631226,0.41022825241088867,0.03682228550314903,11684,92,0,0.3863372206687927,-0.016383051872253418,0.020538726821541786,0.040035635232925415,0.9244206547737122,0.1688261181116104,0.28727272152900696,2.2001593112945557,0.002051093615591526,0.011863259598612785,0.00817338190972805,0.009358150884509087
24,8.653678894042969,16.245071411132812,-0.27278879284858704,1.8393569358635986,0.40221384167671204,0.6750026345252991,0.38670459389686584,0.020608043298125267,12192,96,1,0.3968856930732727,0.023314058780670166,0.022264499217271805,0.03734956681728363,0.9284077882766724,0.1513150930404663,0.2714916169643402,1.957825779914856,0.0015758436638861895,0.012377748265862465,0.008354117162525654,0.008146390318870544
25,8.565778732299805,16.055219650268555,-0.2643626034259796,1.8209281053034299,0.41360846161842346,0.6779710650444031,0.39919617772102356,0.019427107647061348,12700,100,0,0.4005756378173828,0.02217203378677368,0.022015217691659927,0.041011326014995575,0.9365420341491699,0.18594880402088165,0.30654898285865784,1.9530733823776245,0.0018173702992498875,0.012029411271214485,0.008755948394536972,0.009034866467118263
26,8.550332069396973,16.15589141845703,-0.25365206599235535,1.7881522930278049,0.4245166480541229,0.6781687140464783,0.41066160798072815,0.014546426944434643,13208,104,0,0.41551196575164795,0.02186685800552368,0.022128857672214508,0.041849613189697266,0.9414856433868408,0.20409531891345978,0.32586053013801575,1.9551353454589844,0.002077006734907627,0.011014657095074654,0.008615433238446712,0.008710267022252083
27,8.085343360900879,15.911330223083496,-0.2751859426498413,1.8450984569921525,0.39918816089630127,0.6743741035461426,0.35641491413116455,0.014584755524992943,13716,108,1,0.38819897174835205,0.06474471092224121,0.023315267637372017,0.04340415075421333,0.927993893623352,0.1777934581041336,0.2904501259326935,1.804136037826538,0.0015469181817024946,0.010818777605891228,0.008461952209472656,0.008584627881646156
28,7.990371227264404,16.01564598083496,-0.26753363013267517,1.8084832689568415,0.4015583097934723,0.6690919399261475,0.35861507058143616,0.025432173162698746,14224,112,0,0.39504289627075195,0.06544733047485352,0.023736799135804176,0.046952925622463226,0.933078408241272,0.1758517175912857,0.29401588439941406,1.8158926963806152,0.0018781980033963919,0.010685858316719532,0.008239300921559334,0.0090616624802351
29,7.598361492156982,15.732290267944336,-0.2750639021396637,1.8330709455995402,0.39475545287132263,0.6698193550109863,0.3370516896247864,0.025276685133576393,14732,116,0,0.3736565113067627,0.08454960584640503,0.024302836507558823,0.048829395323991776,0.9284864664077759,0.17094439268112183,0.28049424290657043,1.6124005317687988,0.0018545190105214715,0.010360226035118103,0.008940531872212887,0.009480750188231468
30,7.403788089752197,15.547526359558105,-0.25379127264022827,1.7800576243432897,0.42085933685302734,0.6746506094932556,0.3710462152957916,0.009827680885791779,15240,120,1,0.4127376079559326,0.07639902830123901,0.024357853457331657,0.04428558051586151,0.9418174028396606,0.18217122554779053,0.319682240486145,1.649724006652832,0.0016441599000245333,0.010421269573271275,0.008100083097815514,0.007919900119304657
31,7.175912857055664,15.717035293579102,-0.2794378101825714,1.8393245892881567,0.387630432844162,0.6670682430267334,0.31381237506866455,0.0055477251298725605,15748,124,1,0.3778437376022339,0.10527336597442627,0.027159789577126503,0.04803171008825302,0.9331032633781433,0.17563988268375397,0.2962753474712372,1.4765018224716187,0.0014854627661406994,0.009413592517375946,0.008404935710132122,0.008517064154148102
32,7.261874198913574,15.714256286621094,-0.2708544433116913,1.8152664498571278,0.3969174325466156,0.6677718758583069,0.329888254404068,0.011494545266032219,16256,128,0,0.3863603472709656,0.09859895706176758,0.02570497803390026,0.051943980157375336,0.9384787082672119,0.19879963994026184,0.31583404541015625,1.5774685144424438,0.0018891897052526474,0.009413262829184532,0.008759304881095886,0.009303783997893333
33,6.908448696136475,15.652349472045898,-0.26770636439323425,1.8031895155774005,0.3989895284175873,0.6666958928108215,0.32621824741363525,0.00784815102815628,16764,132,0,0.3919306993484497,0.10591506958007812,0.02742837741971016,0.05360225588083267,0.9369931221008301,0.19032655656337738,0.30838480591773987,1.4161320924758911,0.00188545323908329,0.009207550436258316,0.008685411885380745,0.009287390857934952
34,6.626928806304932,15.28310775756836,-0.26369598507881165,1.7799358116624973,0.39820441603660583,0.6619004011154175,0.3169228136539459,0.0018354897620156407,17272,136,1,0.39280080795288086,0.11718720197677612,0.02917712926864624,0.0515083447098732,0.9466122388839722,0.17588701844215393,0.3136804699897766,1.4112821817398071,0.001652878476306796,0.0081107746809721,0.00829983688890934,0.008133402094244957
35,6.5586628913879395,15.569075584411621,-0.27746808528900146,1.816729406414613,0.3828011751174927,0.6602692604064941,0.28533539175987244,0.006943169515579939,17780,140,0,0.3775891065597534,0.13397496938705444,0.028875021263957024,0.057034626603126526,0.9371390342712402,0.21218004822731018,0.32992056012153625,1.2688944339752197,0.001642832299694419,0.00892074778676033,0.009030826389789581,0.009421268478035927
36,6.534316062927246,15.453930854797363,-0.2703843116760254,1.786535720019877,0.38584959506988525,0.6562339067459106,0.28524136543273926,0.011637677438557148,18288,144,0,0.3816317319869995,0.1388680338859558,0.02999461442232132,0.058289993554353714,0.9354443550109863,0.158940851688385,0.2737157940864563,1.3159903287887573,0.0017053002957254648,0.008154714480042458,0.008746730163693428,0.00892833061516285
37,6.2213287353515625,15.154790878295898,-0.257436066865921,1.7369281123814133,0.3932271897792816,0.6506632566452026,0.29455313086509705,0.004340239800512791,18796,148,1,0.3888881206512451,0.13802587985992432,0.03199072182178497,0.056231748312711716,0.9486439824104309,0.1830185204744339,0.3192232847213745,1.2879685163497925,0.0016616592183709145,0.007979083806276321,0.008398626931011677,0.007801612839102745
38,6.066570281982422,15.293656349182129,-0.26396486163139343,1.7442584851368308,0.38136687874794006,0.6453317403793335,0.2784987688064575,0.006852167192846537,19304,152,1,0.37625253200531006,0.14086848497390747,0.033590853214263916,0.06143273413181305,0.9424697756767273,0.16967342793941498,0.2952868342399597,1.1581647396087646,0.002086837310343981,0.007401087321341038,0.008561714552342892,0.008870639838278294
39,5.903469562530518,15.200044631958008,-0.2627010941505432,1.7370439330655885,0.3808736205101013,0.6435747146606445,0.27315449714660645,0.004750182386487722,19812,156,0,0.37457531690597534,0.14610272645950317,0.03393879905343056,0.06408466398715973,0.9498814344406128,0.1995057314634323,0.3358164131641388,1.1189265251159668,0.001990413060411811,0.007224478758871555,0.009084153920412064,0.009337886236608028
40,5.8892621994018555,15.48171615600586,-0.2781006693840027,1.7704010126368253,0.3609176278114319,0.6390182971954346,0.2387508749961853,-0.00018470380746293813,20320,160,0,0.3567817807197571,0.15841639041900635,0.03547118976712227,0.06516346335411072,0.9400466680526733,0.17020300030708313,0.29073256254196167,1.0046533346176147,0.0017653284594416618,0.007745611481368542,0.00923884753137827,0.009370800107717514
41,5.738624572753906,15.369475364685059,-0.2617928087711334,1.721650342476107,0.37543758749961853,0.637230396270752,0.2586347162723541,0.0011795929167419672,20828,164,0,0.3712729215621948,0.15510845184326172,0.03488950431346893,0.06692284345626831,0.9495962262153625,0.18545453250408173,0.323283314704895,1.0340080261230469,0.0018479381687939167,0.007468899711966515,0.008570152334868908,0.009114593267440796
42,5.669445037841797,15.344954490661621,-0.2641112506389618,1.7090915652050205,0.36342450976371765,0.6275357604026794,0.24116969108581543,-0.004693708382546902,21336,168,1,0.3570755124092102,0.15884888172149658,0.03677825257182121,0.06583181023597717,0.9467176795005798,0.1833009570837021,0.3136804699897766,1.0386444330215454,0.0017454042099416256,0.007165186572819948,0.008722754195332527,0.008612416684627533
43,5.328415393829346,14.92997932434082,-0.2518764138221741,1.6772885857764084,0.376234233379364,0.6281106472015381,0.26097652316093445,-0.0038488581776618958,21844,172,1,0.3745259642601013,0.15389561653137207,0.03745068237185478,0.06749903410673141,0.9561857581138611,0.19795233011245728,0.33906441926956177,0.8964314460754395,0.0016709431074559689,0.006900230422616005,0.008850762620568275,0.008542085997760296
44,5.524980068206787,15.126448631286621,-0.2497483491897583,1.6620851481722305,0.37303680181503296,0.6227851510047913,0.26015225052833557,4.999577640774078e-08,22352,176,1,0.3629716634750366,0.15063565969467163,0.03760405629873276,0.06954289227724075,0.9486329555511475,0.183159738779068,0.31615179777145386,1.0762453079223633,0.0017002848908305168,0.0067881084978580475,0.008564217016100883,0.008583703078329563
45,5.313452243804932,14.999451637268066,-0.24990084767341614,1.669136683804291,0.37663158774375916,0.6265324354171753,0.26474449038505554,0.0020110190380364656,22860,180,0,0.36636292934417725,0.15041953325271606,0.03765569254755974,0.07496760040521622,0.9544661641120911,0.21232126653194427,0.35685789585113525,0.9275291562080383,0.0016777442069724202,0.006824771873652935,0.009605241939425468,0.009460961446166039
46,5.204083442687988,14.996335983276367,-0.25875431299209595,1.6697811273525855,0.3549190163612366,0.6136733293533325,0.22870540618896484,0.0007385096396319568,23368,184,1,0.3509080410003662,0.16173547506332397,0.04050855338573456,0.07292793691158295,0.9491147398948669,0.16261252760887146,0.2965930998325348,0.8549080491065979,0.001660878537222743,0.006726580671966076,0.00909456703811884,0.008933285251259804
47,5.044057846069336,15.013608932495117,-0.25817468762397766,1.663207278930907,0.35254326462745667,0.6107179522514343,0.2299259901046753,-0.0015882861334830523,23876,188,0,0.3462064862251282,0.15766692161560059,0.04166179150342941,0.07656115293502808,0.9493352174758911,0.17461605370044708,0.3087378442287445,0.7730780839920044,0.0018505484331399202,0.006218018941581249,0.00884197186678648,0.009076249785721302
48,5.216733455657959,15.199738502502441,-0.24802303314208984,1.6414045885210367,0.3652896285057068,0.6133126616477966,0.2522542476654053,0.003808236913755536,24384,192,0,0.35934770107269287,0.14950871467590332,0.04067794978618622,0.08110855519771576,0.9576376676559448,0.19180934131145477,0.33528682589530945,0.9043526649475098,0.002001688815653324,0.006172288209199905,0.00876918900758028,0.009709043428301811
49,4.946159362792969,15.111711502075195,-0.2493903636932373,1.6500988725868198,0.36699050664901733,0.6163808703422546,0.2454250603914261,3.584701335057616e-05,24892,196,0,0.3643244504928589,0.15937739610671997,0.04177418351173401,0.08191633224487305,0.9563419818878174,0.23159751296043396,0.37196820974349976,0.7325432896614075,0.0017934669740498066,0.0063883294351398945,0.009162593632936478,0.009549243375658989
50,4.802958965301514,14.844923973083496,-0.25908517837524414,1.6572108265287269,0.34669554233551025,0.6057807207107544,0.2112547606229782,0.0011820561485365033,25400,200,0,0.34552693367004395,0.1701253056526184,0.044609434902668,0.08209230750799179,0.9547046422958374,0.17775815725326538,0.3204236328601837,0.6613737940788269,0.0017154340166598558,0.005956406705081463,0.009286756627261639,0.00937845278531313
51,4.84335470199585,15.193940162658691,-0.24900361895561218,1.632293930983252,0.3571864664554596,0.6061900854110718,0.2357989251613617,-0.0011857093777507544,25908,204,0,0.35101354122161865,0.1570947766304016,0.044373832643032074,0.08708176761865616,0.9554761648178101,0.22227713465690613,0.3619064390659332,0.7460189461708069,0.0017854191828519106,0.006058251950889826,0.009172732010483742,0.009454606100916862
52,4.765969753265381,15.331562995910645,-0.23990586400032043,1.6077709070751862,0.36536338925361633,0.6052692532539368,0.2494400441646576,-0.003022771794348955,26416,208,1,0.3614943027496338,0.15293556451797485,0.04528321325778961,0.08570407330989838,0.962179958820343,0.23904676735401154,0.3962576985359192,0.7243302464485168,0.0017173279775306582,0.005851207301020622,0.008778568357229233,0.008994469419121742
53,4.595222473144531,14.807555198669434,-0.2520695924758911,1.628397041663404,0.3467993140220642,0.5988689064979553,0.21718303859233856,-0.0010199234820902348,26924,212,0,0.34254705905914307,0.16406488418579102,0.047927115112543106,0.08893953263759613,0.9581101536750793,0.22517210245132446,0.3706619441509247,0.6174737215042114,0.0017566587775945663,0.005681690759956837,0.00971323810517788,0.009588048793375492
54,4.794556617736816,15.188373565673828,-0.24006032943725586,1.5966842348932389,0.35761576890945435,0.5976760983467102,0.24149832129478455,0.0014407843118533492,27432,216,0,0.35630106925964355,0.15159350633621216,0.04646502435207367,0.09344382584095001,0.9587350487709045,0.2069549709558487,0.347149133682251,0.7692107558250427,0.0021120065357536077,0.0054892608895897865,0.008541341871023178,0.009684208780527115
55,4.5878987312316895,15.026617050170898,-0.24104154109954834,1.5900253474163013,0.35043102502822876,0.5914725661277771,0.22526338696479797,0.0019831769168376923,27940,220,0,0.34569138288497925,0.16010314226150513,0.04835309460759163,0.09504244476556778,0.9603572487831116,0.22690202295780182,0.36720210313796997,0.6940742135047913,0.00213927892036736,0.00527952890843153,0.008578494191169739,0.009447122924029827
56,4.625102996826172,14.89409065246582,-0.2441175878047943,1.5970191559778102,0.34698835015296936,0.5911059379577637,0.22416962683200836,0.0006197983166202903,28448,224,0,0.34201890230178833,0.15717124938964844,0.0460752435028553,0.09950077533721924,0.9615777730941772,0.229267418384552,0.3803000748157501,0.7476662397384644,0.002095842966809869,0.005183250643312931,0.009069512598216534,0.010069925338029861
57,4.449211120605469,15.147605895996094,-0.24273362755775452,1.5783858462582898,0.33759215474128723,0.5803257822990417,0.21240511536598206,-0.0009193887817673385,28956,228,0,0.3341776132583618,0.15755969285964966,0.05307050794363022,0.09662158787250519,0.9548950791358948,0.21045012772083282,0.34040600061416626,0.6356908679008484,0.0020940895192325115,0.005055130925029516,0.008492805995047092,0.00912494957447052
58,4.203157901763916,14.880877494812012,-0.24755877256393433,1.583793268145486,0.32838910818099976,0.5759478807449341,0.18732111155986786,-0.0024918268900364637,29464,232,0,0.32436269521713257,0.17200368642807007,0.0568782277405262,0.09859667718410492,0.957434892654419,0.1831950545310974,0.3268137574195862,0.5316571593284607,0.001923963543958962,0.004859378095716238,0.008838490583002567,0.00921216607093811
59,4.2084197998046875,14.792689323425293,-0.24601203203201294,1.5769335444033254,0.32757484912872314,0.5735868811607361,0.19054445624351501,-0.0026318393647670746,29972,236,1,0.31951212882995605,0.16796237230300903,0.05654275417327881,0.10056808590888977,0.9567204117774963,0.20317739248275757,0.3394527733325958,0.5593200922012329,0.001702863723039627,0.005013154819607735,0.008881857618689537,0.008933314122259617
60,4.050482273101807,14.785984992980957,-0.2460927665233612,1.5683181093648053,0.32088783383369446,0.5669806003570557,0.18410050868988037,-0.0005744601367041469,30480,240,0,0.31389397382736206,0.16656672954559326,0.05994059890508652,0.10205073654651642,0.9575430750846863,0.19802293181419373,0.33736979961395264,0.45593690872192383,0.001875589368864894,0.004877273924648762,0.008641638793051243,0.008738082833588123
61,4.173777103424072,14.998294830322266,-0.24574273824691772,1.558351397111222,0.31413525342941284,0.5598779916763306,0.17595404386520386,-0.0014334212755784392,30988,244,1,0.31186962127685547,0.1663721203804016,0.06144106388092041,0.10101621598005295,0.9561710953712463,0.1680494248867035,0.31106793880462646,0.5722967982292175,0.001578496303409338,0.00475639384239912,0.00849917158484459,0.008405791595578194
62,4.128498554229736,14.842193603515625,-0.24686771631240845,1.5670057450060613,0.3177438974380493,0.5646116137504578,0.18501746654510498,0.0009460295550525188,31496,248,0,0.315925657749176,0.16212618350982666,0.058930568397045135,0.11121872067451477,0.9609805941581726,0.19032655656337738,0.3386407494544983,0.5398075580596924,0.001936051296070218,0.004670585505664349,0.008737904950976372,0.00943506695330143
63,4.064723014831543,14.811779022216797,-0.24286365509033203,1.55401011816124,0.31876230239868164,0.5616259574890137,0.1934596449136734,0.0023482900578528643,32004,252,0,0.31679093837738037,0.15466439723968506,0.06096923351287842,0.11543595790863037,0.9608471989631653,0.22457192838191986,0.37105029821395874,0.5045902729034424,0.0017319032922387123,0.00467316759750247,0.009097808972001076,0.009185152128338814
64,3.9893760681152344,14.883411407470703,-0.2411627471446991,1.547498331878449,0.3183560073375702,0.5595187544822693,0.19708330929279327,0.00042886845767498016,32512,256,0,0.31496232748031616,0.1505063772201538,0.06342345476150513,0.11801745742559433,0.9609865546226501,0.22037068009376526,0.3637775778770447,0.4883650541305542,0.0018080424051731825,0.004393991082906723,0.009317317046225071,0.009329413995146751
65,4.027085304260254,15.069181442260742,-0.24384143948554993,1.5479411258495908,0.31114462018013,0.5549860596656799,0.17900457978248596,0.00014145724708214402,33020,260,1,0.3105371594429016,0.16038036346435547,0.06867291033267975,0.1151232048869133,0.9558939337730408,0.1888437718153,0.3327096104621887,0.5122040510177612,0.0017860140651464462,0.0044509368017315865,0.008951346389949322,0.009024960920214653
66,3.872584104537964,14.746183395385742,-0.24289575219154358,1.545047476648214,0.31146278977394104,0.5543585419654846,0.1882908046245575,0.0010390010429546237,33528,264,0,0.30670106410980225,0.15110421180725098,0.06812368333339691,0.12172681093215942,0.9626346230506897,0.2229832261800766,0.3787819743156433,0.4389905035495758,0.001844376907683909,0.004258351866155863,0.009511691518127918,0.009458862245082855
67,4.054975986480713,15.330669403076172,-0.24918025732040405,1.5493929154213322,0.29726409912109375,0.5464443564414978,0.1542346328496933,0.0005687459488399327,34036,268,1,0.2933207154273987,0.16845101118087769,0.07189489156007767,0.11930917948484421,0.9537866115570068,0.17772285640239716,0.31406882405281067,0.5191556215286255,0.0016786027699708939,0.004213322885334492,0.00870399922132492,0.008865298703312874
68,3.860625982284546,14.865730285644531,-0.24820467829704285,1.555334348823154,0.30484893918037415,0.553053617477417,0.17268158495426178,0.0016695389058440924,34544,272,0,0.30341070890426636,0.1590682864189148,0.0700688511133194,0.12788158655166626,0.9575800895690918,0.2163812816143036,0.36254191398620605,0.4103612005710602,0.0019067071843892336,0.004243998788297176,0.009845132939517498,0.010302325710654259
69,3.6998746395111084,14.889796257019043,-0.24382707476615906,1.5304353243926836,0.2964994013309479,0.5403264760971069,0.17037148773670197,0.0006582203786820173,35052,276,0,0.2981773614883423,0.15138399600982666,0.07540194690227509,0.1276046335697174,0.9561938047409058,0.21253308653831482,0.35187995433807373,0.36624106764793396,0.001992987236008048,0.004116661846637726,0.008848471567034721,0.009148898534476757
70,3.782709836959839,14.92397689819336,-0.24258235096931458,1.5267844384202227,0.2969212234020233,0.5395035743713379,0.16450977325439453,-0.00048226056969724596,35560,280,1,0.29017090797424316,0.1581173539161682,0.07313761115074158,0.12572415173053741,0.9564462304115295,0.19671666622161865,0.33662840723991394,0.4801161587238312,0.0015314550837501884,0.004005533643066883,0.00857726763933897,0.00865838211029768
71,3.7132489681243896,15.054986000061035,-0.25056716799736023,1.5350039859762867,0.2810864746570587,0.531653642654419,0.14598241448402405,0.001132605248130858,36068,284,0,0.273868203163147,0.15769386291503906,0.07830266654491425,0.13372257351875305,0.9542732238769531,0.18446600437164307,0.3239540755748749,0.38181519508361816,0.0018916530534625053,0.003821091027930379,0.008874733000993729,0.009520074352622032
72,3.676375150680542,14.904526710510254,-0.24243900179862976,1.5199076847681912,0.2912493646144867,0.5336883664131165,0.16123752295970917,-2.5092642317758873e-05,36576,288,1,0.29284268617630005,0.15453898906707764,0.07670111954212189,0.1310311257839203,0.9531704783439636,0.20455427467823029,0.33726388216018677,0.40788182616233826,0.0016033886931836605,0.003908548038452864,0.008510992862284184,0.008631323464214802
