dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
loop_seattle/5T/short,contrastive_tiny,60.96482145815393,60.96482145815393,4.470815376466442,0.6944841677865893,0.13297790092093115,0.0926368469030664,8.169065765294276,7.80799727575221,0.13388991556242727,0.07666461348664155,0.06408176037741173,Transport,1
loop_seattle/5T/medium,contrastive_tiny,165.49852680157576,165.49852680157576,8.205967722665115,1.271789676683632,0.28825783082136325,0.17746708755164267,20.037647132433474,12.864623072658436,0.22888808230277896,0.1460010297131221,0.12682019376041204,Transport,1
loop_seattle/5T/long,contrastive_tiny,165.47036950409532,165.47036950409532,8.169927764612932,1.2709815940206057,0.29671888184095635,0.1737920069833251,19.337150567187855,12.863528656791468,0.22742981854263994,0.14444599445358214,0.12411128814460017,Transport,1
loop_seattle/D/short,contrastive_tiny,30.327460176279423,30.327460176279423,4.2030498981967925,1.2343177643042789,0.07694296707925886,0.07666267339160301,6.940385317549146,5.507037332021586,0.09841811959872677,0.07511412082770441,0.056896496255637134,Transport,1
loop_seattle/H/short,contrastive_tiny,75.35553806144281,75.35553806144281,5.067479368038429,1.0234947098004186,0.15031927546305393,0.11489996479731719,11.660885271378895,8.68075676778487,0.15365822352213487,0.08969953867588344,0.07478713631860762,Transport,1
loop_seattle/H/medium,contrastive_tiny,92.457817653758,92.457817653758,6.047342266924333,1.2402820620773203,0.16682974987213867,0.13402634663232105,16.553660672651656,9.615498825009444,0.16995286073390334,0.10688609471072646,0.09095141097026188,Transport,1
loop_seattle/H/long,contrastive_tiny,110.73757090082177,110.73757090082177,6.474615966197261,1.3420516061023873,0.22304007035197437,0.14109409805294085,21.94780017079228,10.523192049032545,0.1880635340802183,0.11571005781721987,0.10099030341510822,Transport,1
m_dense/D/short,contrastive_tiny,19033.222609589273,19033.222609589273,85.21604578159473,1.1750943237531346,0.20781727225979657,0.17212462924318916,8.463824496355153,137.9609459578662,0.23883080455018685,0.14752158035230833,0.1117204850508498,Transport,1
m_dense/H/short,contrastive_tiny,72025.2597379703,72025.2597379703,133.46555939195883,1.1167798909406592,0.48537078754051954,0.3038111590993331,11.933473946112391,268.37522191508344,0.47603076885842954,0.23673464487558862,0.19441862993529466,Transport,1
m_dense/H/medium,contrastive_tiny,73031.98840842782,73031.98840842782,132.96532450267011,1.0845566525005983,0.4337981685487234,0.31107785865913595,13.1401336820497,270.2443124441804,0.47019096191165216,0.23134286625077036,0.1934392166451371,Transport,1
m_dense/H/long,contrastive_tiny,79218.7001097089,79218.7001097089,139.96411257489964,1.1583560107230733,0.4568814189593047,0.3208032263007044,14.870744981843272,281.45816760170396,0.4872456952014617,0.24229856932529734,0.2052421716438864,Transport,1
sz_taxi/15T/short,contrastive_tiny,18.3922562182993,18.3922562182993,2.913960170285499,0.5846397903323884,1069549284638.2417,0.4141818252056965,4.772076225361337,4.288619383706054,0.4010042540419256,0.27246773841315775,0.2161311063088925,Transport,1
sz_taxi/15T/medium,contrastive_tiny,19.429087006078316,19.429087006078316,3.0575918440441465,0.5991279300881287,12312240850824.73,0.44199515334675027,5.575831389228983,4.4078438046371735,0.4102234395618191,0.2845599568933004,0.23077300262282208,Transport,1
sz_taxi/15T/long,contrastive_tiny,19.442282756756352,19.442282756756352,3.0795714520907214,0.5839938205390375,8878232868839.293,0.4393139596264781,5.272631469591923,4.409340399283815,0.4081206929238188,0.2850396479119229,0.23045480535462076,Transport,1
sz_taxi/H/short,contrastive_tiny,7.769982500877186,7.769982500877186,1.936432105201908,0.5893588126035583,0.9936564599114849,0.30716850863341244,4.353093462936549,2.787468834063833,0.25966992305041964,0.1803906001047783,0.14236770914760238,Transport,1
bitbrains_fast_storage/5T/short,contrastive_tiny,1799165.318982762,1799165.318982762,180.89062889726583,0.9740842009654238,2.7909750045387973,0.768987451892313,20.169447298945958,1341.3296831811194,4.211443472823238,0.5679518375807193,0.489541689369984,Web/CloudOps,2
bitbrains_fast_storage/5T/medium,contrastive_tiny,4195151.6859605545,4195151.6859605545,333.04548348375477,1.3024947745346207,6.833223457144525,0.8448739591621006,29.940229312417962,2048.2069441246786,6.2230184237557005,1.0118841680588844,0.9215623879947569,Web/CloudOps,2
bitbrains_fast_storage/5T/long,contrastive_tiny,4065103.158550493,4065103.158550493,356.9993454732013,1.2389341450286258,5.392395944673313,0.8719411532677808,26.485074488936515,2016.2100978197914,5.328241396282127,0.9434426963007662,0.8517690873029641,Web/CloudOps,2
bitbrains_fast_storage/H/short,contrastive_tiny,2292053.984123273,2292053.984123273,287.489933879765,1.1808636545986528,4.344481926776345,0.6140721169673881,23.346945808226696,1513.953098389535,4.315257975372864,0.8194396717664187,0.6459644150608324,Web/CloudOps,2
bitbrains_rnd/5T/short,contrastive_tiny,1666576.2848383167,1666576.2848383167,140.87009394844947,1.9664126334438583,1.7778268290703543,0.6995330644739498,61.720481706379935,1290.9594435296242,5.282233358326462,0.5763997569207967,0.5245852596622304,Web/CloudOps,2
bitbrains_rnd/5T/medium,contrastive_tiny,2122501.154795435,2122501.154795435,176.01252575706042,4.868507203202838,1.5151680891432227,0.7846652105998455,174.53017671529503,1456.8806247580599,6.129839746663003,0.7405744561091608,0.6963894104967269,Web/CloudOps,2
