dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
loop_seattle/5T/short,contrastive_tiny,68.66723944996245,68.66723944996245,5.0471022816953495,0.7828293176865909,0.1462915023452026,0.10308022088961956,7.959032870195217,8.286569824116759,0.14209637822219454,0.08654666164263268,0.07037065832435034,Transport,1
loop_seattle/5T/medium,contrastive_tiny,166.92940717239384,166.92940717239384,8.324942731801977,1.2840775352153109,0.30483266136258474,0.17776913966867036,14.703430928844279,12.920116376116503,0.22987542221452179,0.14811783962892672,0.1218535382451214,Transport,1
loop_seattle/D/short,contrastive_tiny,30.50962680884895,30.50962680884895,4.423486480771942,1.2951987071548285,0.08182799783553601,0.08067873142820758,6.954424560808727,5.5235520101515245,0.09871325897573371,0.07905361726468454,0.059596225575507006,Transport,1
loop_seattle/H/short,contrastive_tiny,102.09036981355364,102.09036981355364,6.522264109270977,1.3003811553214624,0.2066992197698941,0.14133591785909314,12.230955918541765,10.10397792028237,0.17885068540327753,0.11545070817927044,0.09436346092858304,Transport,1
m_dense/H/long,contrastive_tiny,277106.51145835134,277106.51145835134,302.7703197010285,2.370277742252573,1.9746682464878391,0.5873222410436981,15.317133055418672,526.4090723556646,0.9112919216586969,0.5241401809943543,0.39804359042804227,Transport,1
sz_taxi/15T/short,contrastive_tiny,18.842332455087057,18.842332455087057,2.9667911622393195,0.59633445981276,1096415153387.6898,0.41595076504513634,4.778540857432704,4.340775559169934,0.40588107951052177,0.27740766210963397,0.21955994740279935,Transport,1
bitbrains_rnd/H/short,contrastive_tiny,1907184.7003839356,1907184.7003839356,209.91463822710566,6.342156829450282,4.1804991836128345,0.6817810618899488,216.53364312542274,1381.008580850943,6.043969216151015,0.9186891588192387,0.7589543717226875,Web/CloudOps,2
bizitobs_application/10S/short,contrastive_tiny,7718718.132256093,7718718.132256093,1276.0867598660786,4.976050630090833,0.07092387887516054,0.07130950333470268,126.97562012763221,2778.2581111653562,0.10714631033260437,0.04921356566348226,0.04459901222152971,Web/CloudOps,2
bizitobs_l2c/5T/short,contrastive_tiny,26.74806538924727,26.74806538924727,3.217579019158369,0.33386228914365146,0.19129953686810897,0.23117817540006572,6.264542218815738,5.171853187131985,0.17762237252796595,0.11050468729489288,0.09729082821619131,Web/CloudOps,7
bizitobs_l2c/H/medium,contrastive_tiny,244.19825673566908,244.19825673566908,11.780078206062761,1.1496631833353557,1.3565771174759245,0.9895072566924407,14.04113143015391,15.626844106718064,0.9462291464749387,0.7133016282883878,0.5866692995299378,Web/CloudOps,7
